k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[15.0, 6.0]                                                                     |-2641.3632314451997445|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[15.0, 6.0]                                                                     |-2641.3632314451997445|      0.50000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[15.0, 6.0]                                                                     |-2641.3632314451997445|      0.25000000|[13, 4, 1, 5]                                                              |  | trying linear partial model with 4 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[15.0, 6.0]                                                                     |-2641.3632314451997445|      0.12500000|[20, 6, 1, 7]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[14.986710832622997, 5.875708415287172]                                         |-2716.0148925781250000|      0.25000000|[26, 8, 1, 9]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[14.986710832622997, 5.875708415287172]                                         |-2716.0148925781250000|      0.12500000|[32, 10, 1, 11]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[14.972223451069079, 5.751550790568787]                                         |-2791.8200683593750000|      0.25000000|[38, 12, 1, 13]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[14.972223451069079, 5.751550790568787]                                         |-2791.8200683593750000|      0.12500000|[44, 14, 1, 15]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[14.972223451069079, 5.751550790568787]                                         |-2791.8200683593750000|      0.06250000|[50, 16, 1, 17]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[14.965939678587349, 5.6893674792755]                                           |-2830.1450195312500000|      0.12500000|[56, 18, 1, 19]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[14.965939678587349, 5.6893674792755]                                           |-2830.1450195312500000|      0.06250000|[62, 20, 1, 21]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
