k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-4.0, -0.1, 4.0, 0.1, -2.0, -0.1]                                              | 10.2348225388852789|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-4.0, -0.1, 4.0, 0.1, -2.0, -0.1]                                              | 10.2348225388852789|      0.50000000|[31, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[-4.0, -0.1, 4.0, 0.1, -2.0, -0.1]                                              | 10.2348225388852789|      0.25000000|[61, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[-4.0, -0.1, 4.0, 0.1, -2.0, -0.1]                                              | 10.2348225388852789|      0.12500000|[91, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[-3.992859504720209, -0.0224627265881026, 3.963027404401045, 0.0382150465664939, -2.0638643448273655, -0.082709056628544]|  2.4734098911285400|      0.25000000|[121, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | iterate success | actual_k=1
       5|[-3.992859504720209, -0.0224627265881026, 3.963027404401045, 0.0382150465664939, -2.0638643448273655, -0.082709056628544]|  2.4734098911285400|      0.12500000|[151, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[-3.9478576206985565, -0.0470590006538611, 3.949246877776406, -0.0025765093632542, -2.141334184833375, -0.154398830493475]|  0.6647083163261414|      0.25000000|[181, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       7|[-3.9478576206985565, -0.0470590006538611, 3.949246877776406, -0.0025765093632542, -2.141334184833375, -0.154398830493475]|  0.6647083163261414|      0.12500000|[211, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[-3.9478576206985565, -0.0470590006538611, 3.949246877776406, -0.0025765093632542, -2.141334184833375, -0.154398830493475]|  0.6647083163261414|      0.06250000|[241, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[-3.9478576206985565, -0.0470590006538611, 3.949246877776406, -0.0025765093632542, -2.141334184833375, -0.154398830493475]|  0.6647083163261414|      0.03125000|[271, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[-3.9478576206985565, -0.0470590006538611, 3.949246877776406, -0.0025765093632542, -2.141334184833375, -0.154398830493475]|  0.6647083163261414|      0.01562500|[301, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[-3.947946109333648, -0.059038632221893, 3.9478375889916464, 0.0060251839196697, -2.1403615950485393, -0.1592671021738317]|  0.4382701814174652|      0.03125000|[331, 22, 0, 22]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      12|[-3.947946109333648, -0.059038632221893, 3.9478375889916464, 0.0060251839196697, -2.1403615950485393, -0.1592671021738317]|  0.4382701814174652|      0.01562500|[361, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[-3.947946109333648, -0.059038632221893, 3.9478375889916464, 0.0060251839196697, -2.1403615950485393, -0.1592671021738317]|  0.4382701814174652|      0.00781250|[391, 26, 0, 26]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[-3.947946109333648, -0.059038632221893, 3.9478375889916464, 0.0060251839196697, -2.1403615950485393, -0.1592671021738317]|  0.4382701814174652|      0.00390625|[421, 28, 0, 28]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[-3.947823936956442, -0.0554484829272396, 3.94722815539999, 0.0053045898171799, -2.140458827660284, -0.1580610459268519]|  0.4073352813720703|      0.00781250|[451, 30, 0, 30]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      16|[-3.947823936956442, -0.0554484829272396, 3.94722815539999, 0.0053045898171799, -2.140458827660284, -0.1580610459268519]|  0.4073352813720703|      0.00390625|[481, 32, 0, 32]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[-3.947823936956442, -0.0554484829272396, 3.94722815539999, 0.0053045898171799, -2.140458827660284, -0.1580610459268519]|  0.4073352813720703|      0.00195312|[511, 34, 0, 34]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[-3.947823936956442, -0.0554484829272396, 3.94722815539999, 0.0053045898171799, -2.140458827660284, -0.1580610459268519]|  0.4073352813720703|      0.00097656|[541, 36, 0, 36]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[-3.947838191234389, -0.0546792957991547, 3.9472863772383535, 0.0055237717640021, -2.1400718503832072, -0.1576602462603025]|  0.4062341451644897|      0.00195312|[571, 38, 0, 38]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      20|[-3.947838191234389, -0.0546792957991547, 3.9472863772383535, 0.0055237717640021, -2.1400718503832072, -0.1576602462603025]|  0.4062341451644897|      0.00097656|[601, 40, 0, 40]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[-3.9478854030331183, -0.0550028034355265, 3.9472911559047867, 0.0064426561005106, -2.140088329856886, -0.157706564065626]|  0.4059151709079742|      0.00195312|[631, 42, 0, 42]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      22|[-3.9477670714174558, -0.0541620751525689, 3.9471423046397236, 0.0079666006496325, -2.1398903854164617, -0.1568638748232651]|  0.4041696786880493|      0.00390625|[661, 44, 0, 44]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      23|[-3.9477670714174558, -0.0541620751525689, 3.9471423046397236, 0.0079666006496325, -2.1398903854164617, -0.1568638748232651]|  0.4041696786880493|      0.00195312|[691, 46, 0, 46]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[-3.9480105477733947, -0.0529472040535473, 3.9475905889888403, 0.0090000910557111, -2.1406481804159796, -0.1562034278503204]|  0.4033095538616180|      0.00390625|[721, 48, 0, 48]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      25|[-3.9480105477733947, -0.0529472040535473, 3.9475905889888403, 0.0090000910557111, -2.1406481804159796, -0.1562034278503204]|  0.4033095538616180|      0.00195312|[751, 50, 0, 50]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[-3.9480105477733947, -0.0529472040535473, 3.9475905889888403, 0.0090000910557111, -2.1406481804159796, -0.1562034278503204]|  0.4033095538616180|      0.00097656|[781, 52, 0, 52]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[-3.9480105477733947, -0.0529472040535473, 3.9475905889888403, 0.0090000910557111, -2.1406481804159796, -0.1562034278503204]|  0.4033095538616180|      0.00048828|[811, 54, 1, 55]                                                           |  | trying linear partial model with 16 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[-3.9478448792710092, -0.0531501429507373, 3.9473953175355336, 0.0090513152901938, -2.140791367623697, -0.1558739875806243]|  0.4031681418418884|      0.00097656|[842, 56, 1, 57]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      29|[-3.9478448792710092, -0.0531501429507373, 3.9473953175355336, 0.0090513152901938, -2.140791367623697, -0.1558739875806243]|  0.4031681418418884|      0.00048828|[872, 58, 1, 59]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[-3.9478214920153314, -0.0532274157165978, 3.947663461361405, 0.0087920548650645, -2.140945608113228, -0.1556113217719861]|  0.4030910134315491|      0.00097656|[902, 60, 1, 61]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
