k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.196425751684732, -1.6451482522943164, 0.4450055746368088, -0.3360873470920297, 0.3563592758189493, 0.0519087583113101, 0.3293980083427768]|62556.2262647816169192|      2.00000000|[6, 2, 1, 2]                                                               |  | used linear model with 8 points | iterate success | actual_k=4
       2|[10.196425751684732, -1.6451482522943164, 0.4450055746368088, -0.3360873470920297, 0.3563592758189493, 0.0519087583113101, 0.3293980083427768]|62556.2262647816169192|      1.00000000|[13, 3, 2, 4]                                                              |  | used linear model with 8 points | iterate failure | actual_k=4
       3|[10.337243029820566, -1.5844230663451115, 0.8966061515526096, 0.0209083264233706, 0.6391209012759609, 0.0239503076673315, 1.0806357484736542]|55358.2569112160344957|      2.00000000|[19, 5, 3, 6]                                                              |  | used linear model with 8 points | iterate success | actual_k=4
       4|[11.05408170986741, -1.6652529496024882, 1.2569050405865783, 1.2561877505671535, 0.8411373107752913, -1.226114771120036, 0.6111626814096085]|42598.4265436657587998|      4.00000000|[26, 6, 4, 8]                                                              |  | used linear model with 8 points | iterate success | actual_k=4
       5|[11.05408170986741, -1.6652529496024882, 1.2569050405865783, 1.2561877505671535, 0.8411373107752913, -1.226114771120036, 0.6111626814096085]|42598.4265436657587998|      2.00000000|[33, 7, 5, 10]                                                             |  | used linear model with 8 points | iterate failure | actual_k=4
       6|[11.05408170986741, -1.6652529496024882, 1.2569050405865783, 1.2561877505671535, 0.8411373107752913, -1.226114771120036, 0.6111626814096085]|42598.4265436657587998|      1.00000000|[38, 10, 6, 12]                                                            |  | used linear model with 8 points | iterate failure | actual_k=4
       7|[11.05408170986741, -1.6652529496024882, 1.2569050405865783, 1.2561877505671535, 0.8411373107752913, -1.226114771120036, 0.6111626814096085]|42598.4265436657587998|      0.50000000|[44, 12, 7, 14]                                                            |  | used linear model with 8 points | iterate failure | actual_k=4
       8|[10.907837521632116, -1.6908639588994183, 1.3175389564938809, 1.619531507420188, 0.8373613612129269, -1.4727250052560037, 0.4338756519004887]|33565.8016164892906090|      1.00000000|[51, 13, 8, 16]                                                            |  | used linear model with 8 points | iterate success | actual_k=4
       9|[10.907837521632116, -1.6908639588994183, 1.3175389564938809, 1.619531507420188, 0.8373613612129269, -1.4727250052560037, 0.4338756519004887]|33565.8016164892906090|      0.50000000|[59, 13, 9, 18]                                                            |  | used linear model with 8 points | iterate failure | actual_k=4
      10|[10.907837521632116, -1.6908639588994183, 1.3175389564938809, 1.619531507420188, 0.8373613612129269, -1.4727250052560037, 0.4338756519004887]|33565.8016164892906090|      0.25000000|[66, 14, 10, 20]                                                           |  | used linear model with 8 points | iterate failure | actual_k=4
      11|[10.906722404784494, -1.6849206832449934, 1.3551233148060768, 1.667250564359099, 0.8464070738093795, -1.4295187855614453, 0.1954954109673085]|16476.4477435143962794|      0.50000000|[74, 14, 11, 22]                                                           |  | used linear model with 8 points | iterate success | actual_k=4
