k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0]|24876.8647026020043995|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.1804203691065598, 0.9099606107259622, -1.0435599195208747, 1.0366369857106412, -1.2602329716668619, 1.0417332551015817, -1.1206144716283555, 1.1200551713546039, -1.3144348233018825, 0.9299405646321487, -1.160113324755618, 0.8921335421023432, -1.1488241895752176, 0.9653800647556666, -1.2341165976870259, 1.0252704537240458, -1.1598726602263951, 0.8961610555471138, -1.3907180799542722, 0.9788190653438568, -1.2001595886295326, 1.0132002456521236, -1.189666558005864, 0.8600431432354734, -1.3623740429714912, 0.9811907939218267, -1.096790709738383, 0.8884415883300931, -1.2367561756219385, 1.037751672521294, -1.3950878899567252, 0.9559948905847382, -1.1663429220475987, 1.0953488357832972, -1.0999153355124491, 1.0417586313932665, -1.1469354878473856, 0.9089519678777331, -1.1704324827150134, 0.958796246123307, -1.0987651691030802, 1.1152420830899223, -1.0647765128789033, 0.8556938691081035, -1.015336066489646, 0.7856617676847898, -1.1182028658380954, 0.9256955458198343, -1.2172877050254123, 1.0191348270853016, -1.1392403826614246, 0.7260901310036243, -1.309951734683998, 0.9083041996678705, -1.1028539041870218, 1.0474080687008316, -1.0180603676795836, 0.8901703575744998, -1.2712915507024853, 0.6606658380256614, -1.1550558836172975, 1.000159784610545, -1.205894796421672, 0.9443626799109247, -1.1669819825829726, 1.0481533440642141, -1.0993482420396383, 1.0792466368524876, -1.2140999966331287, 1.0291350829755177, -1.2922748664189934, 0.9595210898505976, -1.120295275726276, 1.0652903498807702, -1.2833873612981115, 0.9756447699880596, -1.2810316738494012, 0.8410769313365204, -1.2329530054771798, 1.041089568210448, -1.1658234995882995, 0.992850995951951, -1.3458963876277714, 0.948855270975719, -1.2683847969687332, 0.81450586861134, -1.266289723351051, 0.9210491806333652, -1.0840258217907504, 1.0356448396976947, -1.1236407574063592, 1.081075522447945, -1.2848795256078462, 1.016677919166716, -1.334394130779379, 0.8386554442381806, -1.076262441400461, 0.9825870073978749, -1.1010921209496927, 1.0755673356281956]|23874.7050781250000000|      2.00000000|[33, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       2|[-1.1684426634918819, 0.8550659916658855, -0.9626524757082836, 1.2538108811421365, -1.1685854099379525, 0.9652460329082195, -0.992477629114895, 0.766892212208669, -1.3768063101771237, 1.0305869308264763, -1.3704933641228911, 1.091856811971929, -1.1426619326242562, 1.031333098527717, -1.0623881956898724, 0.7741245849592351, -1.3773799759389083, 0.8853313656767551, -1.1660397261439917, 0.7010225279402654, -1.4643341804809347, 0.7033119352263891, -1.1159912719597356, 0.7298665130984534, -1.098334218021151, 0.7474719194117369, -0.9510159147434419, 0.8759956773788952, -1.1434624115856376, 0.9620110670530904, -1.386175946654431, 1.0238518094711868, -1.1999945009858897, 0.8560824707703316, -1.157721378099918, 0.7756186446743951, -1.1685472030037125, 1.0640900603335317, -1.2358100003333046, 0.7882813417288647, -1.6087510539448933, 0.9557564705974387, -1.1728653315457378, 0.5691307533831951, -1.2739299397480952, 1.0225670264031481, -1.3913097190394599, 0.6490279576493179, -1.0839919394972195, 0.9295769907414899, -1.410059123538243, 0.8977791083221854, -1.4430280718684152, 0.731336732134639, -1.164834328500242, 1.0538247845319517, -1.0678609814270237, 0.8287083574414092, -1.2187971365233532, 0.4749744541448963, -0.6482410086711006, 1.0312642421009088, -1.2263548290148163, 1.2226963348747801, -1.0368051281063602, 1.296903705297602, -0.951784217400881, 1.0283069519299053, -1.508973928110829, 0.7469991739069697, -1.2431922692176862, 0.6738396909924815, -0.997477526659902, 0.8242763654115617, -0.9793919978899077, 0.6133070226229003, -1.0606853076427487, 0.5540516139499375, -1.0473582007797075, 0.9841656498662615, -1.2409507929187655, 0.8876011143240302, -1.3878364079881602, 0.7295658679322599, -1.327281829271031, 0.7885908866144985, -0.9461508526818019, 0.6175455766581981, -0.7662076912993978, 0.8317079886151716, -1.1932813064541026, 1.1098119788986092, -1.2964608318532111, 0.8936546507223244, -1.0837859537483725, 0.9793797257890018, -0.8594614156703018, 0.6192948030083826, -1.39285714152025, 1.3305631831584863]|22521.4179687500000000|      4.00000000|[81, 0, 0, 5]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | iterate success | actual_k=0
       3|[-1.1684426634918819, 0.8550659916658855, -0.9626524757082836, 1.2538108811421365, -1.1685854099379525, 0.9652460329082195, -0.992477629114895, 0.766892212208669, -1.3768063101771237, 1.0305869308264763, -1.3704933641228911, 1.091856811971929, -1.1426619326242562, 1.031333098527717, -1.0623881956898724, 0.7741245849592351, -1.3773799759389083, 0.8853313656767551, -1.1660397261439917, 0.7010225279402654, -1.4643341804809347, 0.7033119352263891, -1.1159912719597356, 0.7298665130984534, -1.098334218021151, 0.7474719194117369, -0.9510159147434419, 0.8759956773788952, -1.1434624115856376, 0.9620110670530904, -1.386175946654431, 1.0238518094711868, -1.1999945009858897, 0.8560824707703316, -1.157721378099918, 0.7756186446743951, -1.1685472030037125, 1.0640900603335317, -1.2358100003333046, 0.7882813417288647, -1.6087510539448933, 0.9557564705974387, -1.1728653315457378, 0.5691307533831951, -1.2739299397480952, 1.0225670264031481, -1.3913097190394599, 0.6490279576493179, -1.0839919394972195, 0.9295769907414899, -1.410059123538243, 0.8977791083221854, -1.4430280718684152, 0.731336732134639, -1.164834328500242, 1.0538247845319517, -1.0678609814270237, 0.8287083574414092, -1.2187971365233532, 0.4749744541448963, -0.6482410086711006, 1.0312642421009088, -1.2263548290148163, 1.2226963348747801, -1.0368051281063602, 1.296903705297602, -0.951784217400881, 1.0283069519299053, -1.508973928110829, 0.7469991739069697, -1.2431922692176862, 0.6738396909924815, -0.997477526659902, 0.8242763654115617, -0.9793919978899077, 0.6133070226229003, -1.0606853076427487, 0.5540516139499375, -1.0473582007797075, 0.9841656498662615, -1.2409507929187655, 0.8876011143240302, -1.3878364079881602, 0.7295658679322599, -1.327281829271031, 0.7885908866144985, -0.9461508526818019, 0.6175455766581981, -0.7662076912993978, 0.8317079886151716, -1.1932813064541026, 1.1098119788986092, -1.2964608318532111, 0.8936546507223244, -1.0837859537483725, 0.9793797257890018, -0.8594614156703018, 0.6192948030083826, -1.39285714152025, 1.3305631831584863]|22521.4179687500000000|      2.00000000|[193, 0, 0, 12]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[-0.7875634988998539, 0.5200306571887796, -1.0179254118611043, 1.1011724810859946, -1.1259134428979378, 1.346686116688277, -0.9004720118587447, 0.7451740354948113, -1.1635917034835859, 1.1625675050575308, -1.202485132686967, 1.1788831414427798, -0.9885518962158868, 0.8793318971410713, -1.203585334361629, 0.532148346067547, -0.9932848642606318, 0.8733186823124572, -1.3480770009783685, 0.814533623112563, -1.410441764125812, 0.7736138202601112, -1.0462239748741233, 0.8175529797993577, -0.9416082172902887, 0.5601031944778798, -1.2986153848063808, 0.7624398649846152, -1.3432055127361406, 0.4607668527271622, -1.3673906683639723, 1.276109062284175, -1.3426491339221587, 0.8204225248835932, -1.1688591990166355, 0.8161942159522203, -1.1561846871074473, 0.9146135278204794, -1.0609444740741187, 1.0007878413580884, -1.4731874845599602, 1.0717821935344503, -1.1355175058395541, 0.3059218828485565, -1.3484520823148252, 1.2687571751985223, -1.044000578122608, 0.4354050984371418, -0.8610180883753116, 0.4029805710517562, -1.3679631639786685, 0.8003596132610051, -1.54083001562362, 0.5392122231394367, -1.225082017558893, 1.0949887061753873, -0.6940336443519637, 0.6955722528963935, -0.9408311928570373, 0.2563286073707295, -0.1838607667970947, 1.1938435785037662, -1.1795405060965427, 1.026902877753534, -1.1709643080492222, 1.0560039225503375, -0.8913329959478734, 0.8641095282004962, -1.5607305777096254, 0.6328223094414048, -1.3616310230216033, 0.1255033209649364, -0.5573723478914803, 0.659084681095011, -1.1207660318277093, 0.8927646751207845, -1.1747732980470682, 0.7793263424296706, -1.0844512240162991, 1.0006833569366615, -1.2037374109045182, 0.7843395323637834, -1.3877512517117758, 0.5010989730042107, -1.2212343767881937, 0.6991047951389011, -0.7282421088212939, 0.6030284444707339, -0.5871234241952265, 0.5180806511473328, -1.1496567746172557, 1.073811342980989, -1.2673485313064123, 0.9755993155435129, -0.9683843123656694, 0.9903892410502325, -0.9032241149709433, 0.4269364644224548, -1.3124795273604912, 1.4248608681240191]|20983.1679687500000000|      4.00000000|[225, 0, 0, 14]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       5|[-0.7875634988998539, 0.5200306571887796, -1.0179254118611043, 1.1011724810859946, -1.1259134428979378, 1.346686116688277, -0.9004720118587447, 0.7451740354948113, -1.1635917034835859, 1.1625675050575308, -1.202485132686967, 1.1788831414427798, -0.9885518962158868, 0.8793318971410713, -1.203585334361629, 0.532148346067547, -0.9932848642606318, 0.8733186823124572, -1.3480770009783685, 0.814533623112563, -1.410441764125812, 0.7736138202601112, -1.0462239748741233, 0.8175529797993577, -0.9416082172902887, 0.5601031944778798, -1.2986153848063808, 0.7624398649846152, -1.3432055127361406, 0.4607668527271622, -1.3673906683639723, 1.276109062284175, -1.3426491339221587, 0.8204225248835932, -1.1688591990166355, 0.8161942159522203, -1.1561846871074473, 0.9146135278204794, -1.0609444740741187, 1.0007878413580884, -1.4731874845599602, 1.0717821935344503, -1.1355175058395541, 0.3059218828485565, -1.3484520823148252, 1.2687571751985223, -1.044000578122608, 0.4354050984371418, -0.8610180883753116, 0.4029805710517562, -1.3679631639786685, 0.8003596132610051, -1.54083001562362, 0.5392122231394367, -1.225082017558893, 1.0949887061753873, -0.6940336443519637, 0.6955722528963935, -0.9408311928570373, 0.2563286073707295, -0.1838607667970947, 1.1938435785037662, -1.1795405060965427, 1.026902877753534, -1.1709643080492222, 1.0560039225503375, -0.8913329959478734, 0.8641095282004962, -1.5607305777096254, 0.6328223094414048, -1.3616310230216033, 0.1255033209649364, -0.5573723478914803, 0.659084681095011, -1.1207660318277093, 0.8927646751207845, -1.1747732980470682, 0.7793263424296706, -1.0844512240162991, 1.0006833569366615, -1.2037374109045182, 0.7843395323637834, -1.3877512517117758, 0.5010989730042107, -1.2212343767881937, 0.6991047951389011, -0.7282421088212939, 0.6030284444707339, -0.5871234241952265, 0.5180806511473328, -1.1496567746172557, 1.073811342980989, -1.2673485313064123, 0.9755993155435129, -0.9683843123656694, 0.9903892410502325, -0.9032241149709433, 0.4269364644224548, -1.3124795273604912, 1.4248608681240191]|20983.1679687500000000|      2.00000000|[337, 0, 0, 21]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[-0.9209623657567996, 0.3014352577418462, -0.8131040950120958, 0.9076917030143111, -1.0095155996214618, 1.1718002551507183, -0.8209529076028734, 0.5546576378759439, -1.168742770366851, 1.1276920480726185, -0.7066149634318721, 1.1975735236795082, -0.6838531924023641, 0.8766778942239234, -1.036209124575998, 0.3408226580779015, -1.2658860953382138, 0.9721165298916314, -1.114782266608449, 0.9882132940372725, -1.168584933561395, 0.6352948231759878, -1.0471331144745017, 1.2049975584672912, -0.5485258993474615, 0.8808366794111062, -1.0419704690701506, 0.5990968376043606, -1.1931304153155402, 0.463687939159513, -1.3044298097661824, 1.2965444076126444, -1.2390946330579236, 0.5255079066622763, -1.3972452612587318, 0.8835951300158056, -0.8797454704761826, 0.4626285313980323, -1.4633678592306596, 1.0234998069796972, -1.5004414287025571, 0.9163299848671754, -1.3842588730152101, 0.3257424914234517, -1.416943224787634, 1.1819031995383849, -0.8858026913948639, 0.621595966962693, -0.8076104766867878, 0.6977615034406233, -1.2795715326054453, 0.5438937107024405, -1.4803730232914827, 0.5497392822644918, -1.2061472270944693, 1.153170240150939, -0.4035282473894525, 0.6098763757130863, -0.8812923142246788, 0.4043424312640335, -0.3301332550397661, 0.902849073704231, -0.96402625031849, 0.8901873162202248, -1.5916434990160289, 1.048694420834206, -0.5502569711879789, 0.75214985837011, -1.7038582204670236, 0.5071719446595597, -1.593572678975253, 0.1499343649618042, -0.8857048970149233, 0.8935078869498964, -0.999438023586932, 0.8070812298016921, -1.119595625592569, 0.5060436786297924, -1.0510624337383765, 1.0411416584838207, -0.8887184712906216, 0.7388262271393915, -1.1546590782793373, 0.6044250880144179, -1.0468663273221044, 0.7447957369147143, -0.6879894633057755, 0.5877493073473631, -0.4309934874084161, 0.4930021525613936, -1.0017247180535835, 0.8073652147903068, -1.3936977552269747, 0.8080722700170158, -1.2748901908770391, 1.2867458177908317, -0.9058165879684339, 0.4016892398050936, -1.016052310548813, 1.14299802323983]|19156.5058593750000000|      4.00000000|[369, 0, 0, 23]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       7|[-0.9209623657567996, 0.3014352577418462, -0.8131040950120958, 0.9076917030143111, -1.0095155996214618, 1.1718002551507183, -0.8209529076028734, 0.5546576378759439, -1.168742770366851, 1.1276920480726185, -0.7066149634318721, 1.1975735236795082, -0.6838531924023641, 0.8766778942239234, -1.036209124575998, 0.3408226580779015, -1.2658860953382138, 0.9721165298916314, -1.114782266608449, 0.9882132940372725, -1.168584933561395, 0.6352948231759878, -1.0471331144745017, 1.2049975584672912, -0.5485258993474615, 0.8808366794111062, -1.0419704690701506, 0.5990968376043606, -1.1931304153155402, 0.463687939159513, -1.3044298097661824, 1.2965444076126444, -1.2390946330579236, 0.5255079066622763, -1.3972452612587318, 0.8835951300158056, -0.8797454704761826, 0.4626285313980323, -1.4633678592306596, 1.0234998069796972, -1.5004414287025571, 0.9163299848671754, -1.3842588730152101, 0.3257424914234517, -1.416943224787634, 1.1819031995383849, -0.8858026913948639, 0.621595966962693, -0.8076104766867878, 0.6977615034406233, -1.2795715326054453, 0.5438937107024405, -1.4803730232914827, 0.5497392822644918, -1.2061472270944693, 1.153170240150939, -0.4035282473894525, 0.6098763757130863, -0.8812923142246788, 0.4043424312640335, -0.3301332550397661, 0.902849073704231, -0.96402625031849, 0.8901873162202248, -1.5916434990160289, 1.048694420834206, -0.5502569711879789, 0.75214985837011, -1.7038582204670236, 0.5071719446595597, -1.593572678975253, 0.1499343649618042, -0.8857048970149233, 0.8935078869498964, -0.999438023586932, 0.8070812298016921, -1.119595625592569, 0.5060436786297924, -1.0510624337383765, 1.0411416584838207, -0.8887184712906216, 0.7388262271393915, -1.1546590782793373, 0.6044250880144179, -1.0468663273221044, 0.7447957369147143, -0.6879894633057755, 0.5877493073473631, -0.4309934874084161, 0.4930021525613936, -1.0017247180535835, 0.8073652147903068, -1.3936977552269747, 0.8080722700170158, -1.2748901908770391, 1.2867458177908317, -0.9058165879684339, 0.4016892398050936, -1.016052310548813, 1.14299802323983]|19156.5058593750000000|      2.00000000|[481, 0, 0, 30]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[-0.9776685285133362, 0.3395124497323933, -1.1144233799340628, 0.4304453222043699, -1.036323033159237, 1.170471459377116, -0.7869973716012786, 0.6685720869750997, -1.1328765064029946, 1.0374737218337835, -0.841972608854104, 1.1040910662906716, -0.5281041157732769, 0.8258198319462884, -1.2324187283770802, 0.4801404050488658, -0.9385642248498887, 0.8745633204955456, -0.9943033943917722, 0.8224052308806866, -1.2341558251606017, 0.5081898351638997, -1.106181382114157, 0.870760736376986, -0.5864967277632653, 0.6960737178780911, -1.184089584510609, 0.723896277506623, -0.9340369546123346, 0.7868388632352821, -1.4220130454647635, 1.0853985617315753, -1.2297681256949253, 0.4566220847586527, -1.440904781163578, 0.7596375389081658, -0.545088894602181, 0.1063213051385637, -1.400969770493035, 0.7747058109730552, -1.4090205554510993, 1.0462629118081843, -1.431413845741861, 0.5752406513487658, -1.0323036871303648, 1.0860640440266933, -1.0222023529470623, 0.5324907438187114, -0.8812360103239324, 0.4342202989860342, -1.1650016986728267, 0.6224036649011748, -1.4045875623799595, 0.4578452724962188, -1.588276610422923, 1.1947912160754466, -0.3054824433034684, 0.193579893144966, -0.6924763116588126, 0.3164940822288896, -0.2991376655093765, 0.9327715522562873, -1.0454057879261542, 0.4064193233368973, -1.2586842927707824, 0.9562075118787227, -0.3078976179869082, 0.456536421331608, -1.4804735819142676, 0.450021618515869, -1.2370988295436862, 0.3563325541773026, -0.3700406506512568, 1.2903967785367825, -1.1064890046893858, 0.7830136823161963, -1.079961575701785, 0.3304005372925903, -1.0401930836921018, 0.7591860552343035, -0.9530627052433203, 0.8887527481014033, -0.9784946395183182, 0.5999667525735107, -1.307832251727957, 0.5865648873236156, -0.5126298172607149, 0.8197366285138412, -0.5076865953734073, 0.8664773234448754, -1.2231707543825778, 0.6962857723825931, -1.4109121918188103, 0.6474499192379204, -1.301016826519084, 1.4264567860548687, -0.7823163054998907, 0.27891454955341, -0.8726291854200481, 1.3544373441565172]|16912.6308593750000000|      4.00000000|[513, 0, 0, 32]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       9|[-0.9776685285133362, 0.3395124497323933, -1.1144233799340628, 0.4304453222043699, -1.036323033159237, 1.170471459377116, -0.7869973716012786, 0.6685720869750997, -1.1328765064029946, 1.0374737218337835, -0.841972608854104, 1.1040910662906716, -0.5281041157732769, 0.8258198319462884, -1.2324187283770802, 0.4801404050488658, -0.9385642248498887, 0.8745633204955456, -0.9943033943917722, 0.8224052308806866, -1.2341558251606017, 0.5081898351638997, -1.106181382114157, 0.870760736376986, -0.5864967277632653, 0.6960737178780911, -1.184089584510609, 0.723896277506623, -0.9340369546123346, 0.7868388632352821, -1.4220130454647635, 1.0853985617315753, -1.2297681256949253, 0.4566220847586527, -1.440904781163578, 0.7596375389081658, -0.545088894602181, 0.1063213051385637, -1.400969770493035, 0.7747058109730552, -1.4090205554510993, 1.0462629118081843, -1.431413845741861, 0.5752406513487658, -1.0323036871303648, 1.0860640440266933, -1.0222023529470623, 0.5324907438187114, -0.8812360103239324, 0.4342202989860342, -1.1650016986728267, 0.6224036649011748, -1.4045875623799595, 0.4578452724962188, -1.588276610422923, 1.1947912160754466, -0.3054824433034684, 0.193579893144966, -0.6924763116588126, 0.3164940822288896, -0.2991376655093765, 0.9327715522562873, -1.0454057879261542, 0.4064193233368973, -1.2586842927707824, 0.9562075118787227, -0.3078976179869082, 0.456536421331608, -1.4804735819142676, 0.450021618515869, -1.2370988295436862, 0.3563325541773026, -0.3700406506512568, 1.2903967785367825, -1.1064890046893858, 0.7830136823161963, -1.079961575701785, 0.3304005372925903, -1.0401930836921018, 0.7591860552343035, -0.9530627052433203, 0.8887527481014033, -0.9784946395183182, 0.5999667525735107, -1.307832251727957, 0.5865648873236156, -0.5126298172607149, 0.8197366285138412, -0.5076865953734073, 0.8664773234448754, -1.2231707543825778, 0.6962857723825931, -1.4109121918188103, 0.6474499192379204, -1.301016826519084, 1.4264567860548687, -0.7823163054998907, 0.27891454955341, -0.8726291854200481, 1.3544373441565172]|16912.6308593750000000|      2.00000000|[625, 0, 0, 39]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[-1.0135120592339435, 0.4570596026143428, -0.8512302065940456, 0.4136692158385449, -1.1448755064885425, 1.277101725293574, -0.7630517228619705, 0.7912476694450158, -0.7089412924034824, 1.231905188835687, -0.7965965313387762, 1.1588180396712102, -0.8027093760677053, 0.9174815797011149, -1.2734454492932048, 0.147498081710786, -0.554390598284515, 0.8880936302222817, -1.1031090114976205, 0.8351671978198638, -1.1296927457162012, 0.6971571425560154, -1.3536116235038942, 0.8837397146675666, -0.3139264300736004, 0.760172036346903, -1.2980401021511987, 0.8229778082492722, -1.1063701869574287, 0.7306876161736694, -1.5226867570714526, 1.1226689776670766, -0.8930274298175778, 0.2368064532787238, -1.4863885824148566, 0.9881466335685338, -0.3733061332793653, 0.3119607304039813, -1.5947358330174823, 0.4062764514469592, -1.4269292606124417, 0.9454447889832088, -1.077479602947778, 0.5399262096936792, -1.3142898353217678, 1.2001898158716537, -1.0204642071800671, 0.0689164374886629, -0.9206322176476966, 0.1404189054882297, -1.0563333954945162, 0.7593864287041948, -1.3483809465296623, 0.804015864993173, -1.6754650621298302, 0.8727145631586037, -0.6182762966295781, 0.1458431597212795, -0.793857625745078, 0.0447444809268081, -0.1310172392122775, 1.0581691723704156, -1.199268083696812, 0.2913284382028495, -1.3243367248034499, 0.9017589355740926, -0.3980671308472132, 0.3559675497865185, -1.2467980859530543, 0.1976182730101632, -1.2824109475588945, 0.4565455717892719, -0.3853845461509439, 1.053286847730196, -1.082047433779819, 0.7010275878460309, -0.9876848758605014, 0.1274330158717845, -0.7491748052946466, 0.9931947033065192, -1.1780940984250665, 0.9192541927836927, -0.7950430075236539, 0.3525817014500445, -0.6524485905854331, 0.5441225793928954, -0.8952053892092829, 0.7416051116891833, -0.387851918484813, 0.6903891570148292, -1.1442757288461898, 0.34528601283772, -1.1810820149259258, 0.6683555782476722, -1.2391429445231168, 1.338977224552982, -0.4574621367504468, 0.271076649771284, -0.6913512334818798, 1.2915520216442546]|16561.0742187500000000|      4.00000000|[657, 0, 0, 41]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
