k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      0.50000000|[113, 0, 0, 7]                                                             |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[99.93587109189062, 0.1149313722941523, 0.404423023266837, 0.0601677908346278, 100.02119483130001, 0.0173198824177375, 0.2485779711625564, 0.8599446723064043, 99.93116025175459, 0.0636061419525464, 0.367109349814622, 1.0490511277522432, 100.02132354856414, 0.0520409543188334, 0.3092766662557432, 0.7720345225325979, 99.95465077277849, 0.1066759834666267, 0.3679281161567199, 0.7621442055706327, 99.9921216293351, 0.1235162920273775, 0.4461477986882219, 0.8675590706785744, 99.94446540065492, 0.1229894681669837, 0.4254810934390775, 0.7652971478831899, 100.05792657659508, 0.125649656240843, 0.5308121385203721, 0.7527344001133869, 99.98867686492694, 0.1130210062563081, 0.5438188267395945, 0.6190053643313799, 100.01595775201798, 0.2425438368357397, 0.4522496124770365, 0.7355101517396452, 100.02331021578833, 0.1805980648070368, 0.6538183503107431, 0.5336398692815458, 100.07646677868584, 0.3158973742689526, 0.5761993119259556, 0.4998801472467813, 99.99136544341417, 0.365281560285509, 0.5599831127368138, 0.4519263039957818, 100.01524014700776, 0.4603956209192016, 0.5700340411866294, 0.2690306101546898, 99.99455781840716, 0.3879068863561146, 0.6974551872486744, 0.4135527171667514, 99.94571032703695, 0.4238377758393751, 0.6627103940568038, 0.3044817903416809, 99.98771427231972, 0.3684155987551498, 0.7489678654849476, 0.2984366545230906, 100.01983847174289, 0.4734591967987457, 0.8380723888090297, 0.2722302125665617, 99.95515414330474, 0.513333746953482, 0.7673638665878291, 0.0479066380359274, 99.99737402266385, 0.5228481304280472, 0.739229997419024, -0.0362967778511716, 300.05714876503947, 300.0266320326135, 300.03583676104057, 299.9783564009876, 299.9858486424877, 299.9313372549165, 300.0100406646891, 299.9520274650791, 300.03832834749454, 300.03231779610786, 300.03016886426497, 300.0128944535317, 300.0654202772026, 299.9836954599259, 299.97291003821425, 299.9310331864734, 300.0164239483894, 299.9870851125989, 299.97504654534316]|1164.2690429687500000|      1.00000000|[145, 0, 0, 9]                                                             |  | trying linear partial model with 17 points | iterate success | actual_k=0
       3|[99.93587109189062, 0.1149313722941523, 0.404423023266837, 0.0601677908346278, 100.02119483130001, 0.0173198824177375, 0.2485779711625564, 0.8599446723064043, 99.93116025175459, 0.0636061419525464, 0.367109349814622, 1.0490511277522432, 100.02132354856414, 0.0520409543188334, 0.3092766662557432, 0.7720345225325979, 99.95465077277849, 0.1066759834666267, 0.3679281161567199, 0.7621442055706327, 99.9921216293351, 0.1235162920273775, 0.4461477986882219, 0.8675590706785744, 99.94446540065492, 0.1229894681669837, 0.4254810934390775, 0.7652971478831899, 100.05792657659508, 0.125649656240843, 0.5308121385203721, 0.7527344001133869, 99.98867686492694, 0.1130210062563081, 0.5438188267395945, 0.6190053643313799, 100.01595775201798, 0.2425438368357397, 0.4522496124770365, 0.7355101517396452, 100.02331021578833, 0.1805980648070368, 0.6538183503107431, 0.5336398692815458, 100.07646677868584, 0.3158973742689526, 0.5761993119259556, 0.4998801472467813, 99.99136544341417, 0.365281560285509, 0.5599831127368138, 0.4519263039957818, 100.01524014700776, 0.4603956209192016, 0.5700340411866294, 0.2690306101546898, 99.99455781840716, 0.3879068863561146, 0.6974551872486744, 0.4135527171667514, 99.94571032703695, 0.4238377758393751, 0.6627103940568038, 0.3044817903416809, 99.98771427231972, 0.3684155987551498, 0.7489678654849476, 0.2984366545230906, 100.01983847174289, 0.4734591967987457, 0.8380723888090297, 0.2722302125665617, 99.95515414330474, 0.513333746953482, 0.7673638665878291, 0.0479066380359274, 99.99737402266385, 0.5228481304280472, 0.739229997419024, -0.0362967778511716, 300.05714876503947, 300.0266320326135, 300.03583676104057, 299.9783564009876, 299.9858486424877, 299.9313372549165, 300.0100406646891, 299.9520274650791, 300.03832834749454, 300.03231779610786, 300.03016886426497, 300.0128944535317, 300.0654202772026, 299.9836954599259, 299.97291003821425, 299.9310331864734, 300.0164239483894, 299.9870851125989, 299.97504654534316]|1164.2690429687500000|      0.50000000|[257, 0, 0, 16]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[99.91057528856359, 0.1873203483157398, 0.4548486262840932, 0.0174814100217179, 99.9988915878308, 0.1097558266497444, 0.2247879860296016, 0.7870177884579994, 99.94439922406832, -0.0084032105309935, 0.2998566684211271, 1.042753442319293, 100.06055341814849, 0.1133590673983303, 0.2988723102098271, 0.8101159578966403, 99.97619938637722, 0.1524592560534439, 0.2787772730136087, 0.7833661664723977, 99.97087458793892, 0.1003617871976213, 0.4692051933729414, 0.8599821389472417, 99.99041805260433, 0.1054136842510338, 0.4749615304366874, 0.7537318965648856, 100.05799273024516, 0.1130398513755338, 0.5026874533119087, 0.750501171186366, 99.91099182808054, 0.0641615316774956, 0.5518117998778199, 0.6117595849360191, 99.98772672741593, 0.1709668576617573, 0.4835581487441318, 0.763668867968364, 100.08672676591388, 0.1680281642015452, 0.6459134403292074, 0.5538247194739029, 100.07431724635313, 0.2323290289802207, 0.6473366085798866, 0.4925635119656335, 99.91049526534287, 0.429544470769146, 0.5844739175757222, 0.5048911640265367, 100.11410272100125, 0.3987609406047453, 0.5787844170449982, 0.1660299793025238, 100.04216399513187, 0.3676141696961844, 0.7625205130339401, 0.2815309225103633, 99.87385137349024, 0.4213179940422415, 0.6359188664776386, 0.312411888632376, 100.09346815721271, 0.4148663961718186, 0.7623682417006089, 0.3720040600596717, 100.01617960460409, 0.3815005460249943, 0.7758788527661867, 0.2568358680874784, 99.92448590001078, 0.4696110242913241, 0.7883544867636836, 0.0554155245920028, 100.01209816988722, 0.5607558525584098, 0.7571896775743328, -0.0799275128095688, 300.0128390047328, 300.02665650993015, 300.0568162232288, 299.94105895759765, 299.9273065432181, 300.0039711871697, 299.99317441141284, 299.93010258809795, 299.9995622077341, 300.0664541671145, 300.14597874301404, 300.05914192109685, 300.0823982202314, 299.8945035946844, 300.017545742704, 299.9025808449771, 299.9913473078069, 300.0596673670622, 299.9470251479031]|871.1539916992187500|      1.00000000|[321, 0, 0, 20]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | iterate success | actual_k=0
       5|[99.91057528856359, 0.1873203483157398, 0.4548486262840932, 0.0174814100217179, 99.9988915878308, 0.1097558266497444, 0.2247879860296016, 0.7870177884579994, 99.94439922406832, -0.0084032105309935, 0.2998566684211271, 1.042753442319293, 100.06055341814849, 0.1133590673983303, 0.2988723102098271, 0.8101159578966403, 99.97619938637722, 0.1524592560534439, 0.2787772730136087, 0.7833661664723977, 99.97087458793892, 0.1003617871976213, 0.4692051933729414, 0.8599821389472417, 99.99041805260433, 0.1054136842510338, 0.4749615304366874, 0.7537318965648856, 100.05799273024516, 0.1130398513755338, 0.5026874533119087, 0.750501171186366, 99.91099182808054, 0.0641615316774956, 0.5518117998778199, 0.6117595849360191, 99.98772672741593, 0.1709668576617573, 0.4835581487441318, 0.763668867968364, 100.08672676591388, 0.1680281642015452, 0.6459134403292074, 0.5538247194739029, 100.07431724635313, 0.2323290289802207, 0.6473366085798866, 0.4925635119656335, 99.91049526534287, 0.429544470769146, 0.5844739175757222, 0.5048911640265367, 100.11410272100125, 0.3987609406047453, 0.5787844170449982, 0.1660299793025238, 100.04216399513187, 0.3676141696961844, 0.7625205130339401, 0.2815309225103633, 99.87385137349024, 0.4213179940422415, 0.6359188664776386, 0.312411888632376, 100.09346815721271, 0.4148663961718186, 0.7623682417006089, 0.3720040600596717, 100.01617960460409, 0.3815005460249943, 0.7758788527661867, 0.2568358680874784, 99.92448590001078, 0.4696110242913241, 0.7883544867636836, 0.0554155245920028, 100.01209816988722, 0.5607558525584098, 0.7571896775743328, -0.0799275128095688, 300.0128390047328, 300.02665650993015, 300.0568162232288, 299.94105895759765, 299.9273065432181, 300.0039711871697, 299.99317441141284, 299.93010258809795, 299.9995622077341, 300.0664541671145, 300.14597874301404, 300.05914192109685, 300.0823982202314, 299.8945035946844, 300.017545742704, 299.9025808449771, 299.9913473078069, 300.0596673670622, 299.9470251479031]|871.1539916992187500|      0.50000000|[433, 0, 0, 27]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[99.82787689519215, 0.2737612790486988, 0.5151843422381761, 0.0262286770974076, 100.03385345919678, 0.1558263189744983, 0.2976933057076535, 0.7786333337586366, 99.89065445500262, 0.0350483521019651, 0.2807988086422016, 1.1052014328075292, 100.02857459264688, 0.0834052329111651, 0.3396187104897853, 0.7686439315757168, 99.9586091308705, 0.181760425725151, 0.3657850788398106, 0.7473040238539044, 99.96659309387029, 0.0774678666655101, 0.438908215039491, 0.967826778610966, 99.94377952439092, 0.2522696603253898, 0.5221745576320993, 0.7994558835015262, 100.06480400753354, 0.141522177991894, 0.5887097340149936, 0.786525039251681, 99.92389194848825, 0.0888006350035135, 0.5919383575348842, 0.6710009516269778, 99.85498774803202, 0.0485143529902292, 0.4433802814096003, 0.7654752008362535, 100.11726149316313, 0.2325661090932458, 0.6699675755086075, 0.5195775838714103, 100.09910363182163, 0.2224865385698415, 0.6664647160519499, 0.533969682623354, 99.98208562729585, 0.3814136812425332, 0.5726916513693804, 0.4567824161154297, 100.16786240076634, 0.4141445640833842, 0.5581006851501462, 0.2166736565156548, 100.05917295761628, 0.35178951283961, 0.7047441012576309, 0.2631589557837711, 99.86676064899169, 0.4268781978640666, 0.6544711350339583, 0.3772361849317458, 100.11892498925108, 0.432921841581302, 0.7143036420546356, 0.3632675267404673, 99.97748468290465, 0.4119576299960054, 0.7783618015336898, 0.2454806987490707, 99.94375180591167, 0.4721532702466887, 0.7998901184054159, 0.0492187455384078, 99.94927837455957, 0.603415927713741, 0.7554902134098693, -0.1157039002289481, 300.0684473197329, 299.9675648370471, 299.97248633286324, 299.9360366774118, 299.94174184816075, 299.952242803349, 300.07329468641376, 299.93612049876305, 300.06131582082514, 299.98103712734473, 300.1647996336744, 300.0894555910861, 300.12288181397116, 299.83730513586795, 299.99434852452157, 299.968249130197, 299.9399300261828, 300.1263294020875, 299.8591487842787]|680.2075195312500000|      1.00000000|[497, 0, 0, 31]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | iterate success | actual_k=0
       7|[99.82787689519215, 0.2737612790486988, 0.5151843422381761, 0.0262286770974076, 100.03385345919678, 0.1558263189744983, 0.2976933057076535, 0.7786333337586366, 99.89065445500262, 0.0350483521019651, 0.2807988086422016, 1.1052014328075292, 100.02857459264688, 0.0834052329111651, 0.3396187104897853, 0.7686439315757168, 99.9586091308705, 0.181760425725151, 0.3657850788398106, 0.7473040238539044, 99.96659309387029, 0.0774678666655101, 0.438908215039491, 0.967826778610966, 99.94377952439092, 0.2522696603253898, 0.5221745576320993, 0.7994558835015262, 100.06480400753354, 0.141522177991894, 0.5887097340149936, 0.786525039251681, 99.92389194848825, 0.0888006350035135, 0.5919383575348842, 0.6710009516269778, 99.85498774803202, 0.0485143529902292, 0.4433802814096003, 0.7654752008362535, 100.11726149316313, 0.2325661090932458, 0.6699675755086075, 0.5195775838714103, 100.09910363182163, 0.2224865385698415, 0.6664647160519499, 0.533969682623354, 99.98208562729585, 0.3814136812425332, 0.5726916513693804, 0.4567824161154297, 100.16786240076634, 0.4141445640833842, 0.5581006851501462, 0.2166736565156548, 100.05917295761628, 0.35178951283961, 0.7047441012576309, 0.2631589557837711, 99.86676064899169, 0.4268781978640666, 0.6544711350339583, 0.3772361849317458, 100.11892498925108, 0.432921841581302, 0.7143036420546356, 0.3632675267404673, 99.97748468290465, 0.4119576299960054, 0.7783618015336898, 0.2454806987490707, 99.94375180591167, 0.4721532702466887, 0.7998901184054159, 0.0492187455384078, 99.94927837455957, 0.603415927713741, 0.7554902134098693, -0.1157039002289481, 300.0684473197329, 299.9675648370471, 299.97248633286324, 299.9360366774118, 299.94174184816075, 299.952242803349, 300.07329468641376, 299.93612049876305, 300.06131582082514, 299.98103712734473, 300.1647996336744, 300.0894555910861, 300.12288181397116, 299.83730513586795, 299.99434852452157, 299.968249130197, 299.9399300261828, 300.1263294020875, 299.8591487842787]|680.2075195312500000|      0.50000000|[609, 0, 0, 38]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[99.82787689519215, 0.2737612790486988, 0.5151843422381761, 0.0262286770974076, 100.03385345919678, 0.1558263189744983, 0.2976933057076535, 0.7786333337586366, 99.89065445500262, 0.0350483521019651, 0.2807988086422016, 1.1052014328075292, 100.02857459264688, 0.0834052329111651, 0.3396187104897853, 0.7686439315757168, 99.9586091308705, 0.181760425725151, 0.3657850788398106, 0.7473040238539044, 99.96659309387029, 0.0774678666655101, 0.438908215039491, 0.967826778610966, 99.94377952439092, 0.2522696603253898, 0.5221745576320993, 0.7994558835015262, 100.06480400753354, 0.141522177991894, 0.5887097340149936, 0.786525039251681, 99.92389194848825, 0.0888006350035135, 0.5919383575348842, 0.6710009516269778, 99.85498774803202, 0.0485143529902292, 0.4433802814096003, 0.7654752008362535, 100.11726149316313, 0.2325661090932458, 0.6699675755086075, 0.5195775838714103, 100.09910363182163, 0.2224865385698415, 0.6664647160519499, 0.533969682623354, 99.98208562729585, 0.3814136812425332, 0.5726916513693804, 0.4567824161154297, 100.16786240076634, 0.4141445640833842, 0.5581006851501462, 0.2166736565156548, 100.05917295761628, 0.35178951283961, 0.7047441012576309, 0.2631589557837711, 99.86676064899169, 0.4268781978640666, 0.6544711350339583, 0.3772361849317458, 100.11892498925108, 0.432921841581302, 0.7143036420546356, 0.3632675267404673, 99.97748468290465, 0.4119576299960054, 0.7783618015336898, 0.2454806987490707, 99.94375180591167, 0.4721532702466887, 0.7998901184054159, 0.0492187455384078, 99.94927837455957, 0.603415927713741, 0.7554902134098693, -0.1157039002289481, 300.0684473197329, 299.9675648370471, 299.97248633286324, 299.9360366774118, 299.94174184816075, 299.952242803349, 300.07329468641376, 299.93612049876305, 300.06131582082514, 299.98103712734473, 300.1647996336744, 300.0894555910861, 300.12288181397116, 299.83730513586795, 299.99434852452157, 299.968249130197, 299.9399300261828, 300.1263294020875, 299.8591487842787]|680.2075195312500000|      0.25000000|[721, 0, 0, 45]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[99.85543913531592, 0.2848443462495722, 0.4885226605576241, 0.0252587443983324, 100.03218973026556, 0.1436303124447351, 0.3255156304190331, 0.7911839725930836, 99.85944522190628, 0.037158665354955, 0.2776622241886501, 1.0928742602276316, 100.02523598915107, 0.1118795100746736, 0.354864244934181, 0.7753848674621633, 99.97587245472141, 0.1946990395230007, 0.3687964033052173, 0.7505554465497419, 100.03682607178867, 0.0967105546406258, 0.4499091530381084, 0.9876120810122174, 99.9286235872779, 0.2379543760274072, 0.5124190619590837, 0.795052054316701, 100.07279269274171, 0.2163175078745018, 0.6277137148888015, 0.7876377403791769, 99.88824229889343, 0.0858104607248316, 0.5949318940055729, 0.7086101833226172, 99.84160531400185, 0.0413052841743823, 0.4923753673728457, 0.7701391211438471, 100.10201279350983, 0.2145251717338341, 0.6489662713084033, 0.5148915386805875, 100.172291058439, 0.2521574699120545, 0.6725204235529438, 0.5440231151299197, 99.9316345117238, 0.3571865473495637, 0.5710236425934834, 0.4275366418375975, 100.18164737628554, 0.4124530641106589, 0.5443391553762915, 0.2065265736145449, 100.05592197564688, 0.3693938427789253, 0.7058081400618837, 0.2476110913425604, 99.88006456298693, 0.4035859514127986, 0.6737653477761316, 0.3859416714148333, 100.12340301452069, 0.396641753548157, 0.7378845342372795, 0.3602443219607648, 99.9576727378015, 0.4016772717756484, 0.7540361596132202, 0.2256727859838741, 99.95635204945454, 0.4761626773226235, 0.7696000673443886, 0.0541629344249533, 99.9688453184485, 0.610162040453059, 0.7271707141012066, -0.115202230705158, 300.04818012145086, 299.94482016934643, 299.95893755571836, 299.95380525903965, 299.9205147203212, 299.9220591433404, 300.05304899608444, 299.8830690468663, 300.0889505383437, 299.9654841251527, 300.21862394069046, 300.09344455137733, 300.0712344332864, 299.88410283510416, 299.9745925185623, 300.0123744873516, 299.95500160331846, 300.1362606100048, 299.8216012987086]|535.6231079101562500|      0.50000000|[753, 0, 0, 47]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      10|[99.85543913531592, 0.2848443462495722, 0.4885226605576241, 0.0252587443983324, 100.03218973026556, 0.1436303124447351, 0.3255156304190331, 0.7911839725930836, 99.85944522190628, 0.037158665354955, 0.2776622241886501, 1.0928742602276316, 100.02523598915107, 0.1118795100746736, 0.354864244934181, 0.7753848674621633, 99.97587245472141, 0.1946990395230007, 0.3687964033052173, 0.7505554465497419, 100.03682607178867, 0.0967105546406258, 0.4499091530381084, 0.9876120810122174, 99.9286235872779, 0.2379543760274072, 0.5124190619590837, 0.795052054316701, 100.07279269274171, 0.2163175078745018, 0.6277137148888015, 0.7876377403791769, 99.88824229889343, 0.0858104607248316, 0.5949318940055729, 0.7086101833226172, 99.84160531400185, 0.0413052841743823, 0.4923753673728457, 0.7701391211438471, 100.10201279350983, 0.2145251717338341, 0.6489662713084033, 0.5148915386805875, 100.172291058439, 0.2521574699120545, 0.6725204235529438, 0.5440231151299197, 99.9316345117238, 0.3571865473495637, 0.5710236425934834, 0.4275366418375975, 100.18164737628554, 0.4124530641106589, 0.5443391553762915, 0.2065265736145449, 100.05592197564688, 0.3693938427789253, 0.7058081400618837, 0.2476110913425604, 99.88006456298693, 0.4035859514127986, 0.6737653477761316, 0.3859416714148333, 100.12340301452069, 0.396641753548157, 0.7378845342372795, 0.3602443219607648, 99.9576727378015, 0.4016772717756484, 0.7540361596132202, 0.2256727859838741, 99.95635204945454, 0.4761626773226235, 0.7696000673443886, 0.0541629344249533, 99.9688453184485, 0.610162040453059, 0.7271707141012066, -0.115202230705158, 300.04818012145086, 299.94482016934643, 299.95893755571836, 299.95380525903965, 299.9205147203212, 299.9220591433404, 300.05304899608444, 299.8830690468663, 300.0889505383437, 299.9654841251527, 300.21862394069046, 300.09344455137733, 300.0712344332864, 299.88410283510416, 299.9745925185623, 300.0123744873516, 299.95500160331846, 300.1362606100048, 299.8216012987086]|535.6231079101562500|      0.25000000|[865, 0, 0, 54]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
