k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]| 27.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9235942507741496, 0.916058588315484, 0.949018346229279, 1.0552858532091633, 0.987669205527372, 0.8365259114596008, 0.9775432020084014, 0.8828592350841928, 0.9476988457385142, 0.9187380819149757, 1.035593738077752, 0.9625740377010719, 1.9391860041335138, 1.054644854979593, 0.9862676197903741, 0.9983679685301436, 1.011860876350567, 0.9951742415431085, 0.9493903844571506, 0.926507005176019, 0.9688244658875107, 1.02221208746676, 0.9970012193203053, 0.9645888724847478, 0.8204190400843561]|  4.0540150095973786|      2.00000000|[61, 4, 1, 2]                                                              |  | used linear model with 65 points | iterate success | actual_k=4
       2|[0.9235942507741496, 0.916058588315484, 0.949018346229279, 1.0552858532091633, 0.987669205527372, 0.8365259114596008, 0.9775432020084014, 0.8828592350841928, 0.9476988457385142, 0.9187380819149757, 1.035593738077752, 0.9625740377010719, 1.9391860041335138, 1.054644854979593, 0.9862676197903741, 0.9983679685301436, 1.011860876350567, 0.9951742415431085, 0.9493903844571506, 0.926507005176019, 0.9688244658875107, 1.02221208746676, 0.9970012193203053, 0.9645888724847478, 0.8204190400843561]|  4.0540150095973786|      1.00000000|[122, 8, 2, 4]                                                             |  | used linear model with 65 points | iterate failure | actual_k=4
       3|[0.9235942507741496, 0.916058588315484, 0.949018346229279, 1.0552858532091633, 0.987669205527372, 0.8365259114596008, 0.9775432020084014, 0.8828592350841928, 0.9476988457385142, 0.9187380819149757, 1.035593738077752, 0.9625740377010719, 1.9391860041335138, 1.054644854979593, 0.9862676197903741, 0.9983679685301436, 1.011860876350567, 0.9951742415431085, 0.9493903844571506, 0.926507005176019, 0.9688244658875107, 1.02221208746676, 0.9970012193203053, 0.9645888724847478, 0.8204190400843561]|  4.0540150095973786|      0.50000000|[183, 12, 3, 6]                                                            |  | used linear model with 65 points | iterate failure | actual_k=4
       4|[0.9231857109829523, 0.8811295306639323, 0.9744009159293653, 0.9967079025519988, 1.035904316036123, 0.8623585387207996, 0.9009034816345113, 1.0100838414260809, 0.7988103341704824, 1.085475179685981, 1.0788297444593309, 0.810713120002486, 1.8689569375670576, 1.0172447556437596, 1.0638080907765777, 1.0833482518032753, 0.8546935400121944, 1.0016918221389022, 1.0247729055039234, 0.9646608623020443, 1.010991120785501, 0.9281478351835302, 0.9221242666528717, 0.9310710126466072, 0.5448345041217246]|  3.3625822472827207|      1.00000000|[244, 16, 4, 8]                                                            |  | used linear model with 65 points | iterate success | actual_k=4
       5|[0.9231857109829523, 0.8811295306639323, 0.9744009159293653, 0.9967079025519988, 1.035904316036123, 0.8623585387207996, 0.9009034816345113, 1.0100838414260809, 0.7988103341704824, 1.085475179685981, 1.0788297444593309, 0.810713120002486, 1.8689569375670576, 1.0172447556437596, 1.0638080907765777, 1.0833482518032753, 0.8546935400121944, 1.0016918221389022, 1.0247729055039234, 0.9646608623020443, 1.010991120785501, 0.9281478351835302, 0.9221242666528717, 0.9310710126466072, 0.5448345041217246]|  3.3625822472827207|      0.50000000|[305, 20, 5, 10]                                                           |  | used linear model with 65 points | iterate failure | actual_k=4
       6|[0.9231857109829523, 0.8811295306639323, 0.9744009159293653, 0.9967079025519988, 1.035904316036123, 0.8623585387207996, 0.9009034816345113, 1.0100838414260809, 0.7988103341704824, 1.085475179685981, 1.0788297444593309, 0.810713120002486, 1.8689569375670576, 1.0172447556437596, 1.0638080907765777, 1.0833482518032753, 0.8546935400121944, 1.0016918221389022, 1.0247729055039234, 0.9646608623020443, 1.010991120785501, 0.9281478351835302, 0.9221242666528717, 0.9310710126466072, 0.5448345041217246]|  3.3625822472827207|      0.25000000|[366, 24, 6, 12]                                                           |  | used linear model with 65 points | iterate failure | actual_k=4
       7|[0.9395465723111587, 0.8080867092572017, 0.952824228190789, 0.982371470111917, 0.9715865480763424, 0.8487203688082441, 0.8325064180952696, 0.9694010946431681, 0.821553390669739, 1.049872799909856, 1.020836402200176, 0.7667849571567742, 1.981548284283742, 0.9259571950880725, 1.0690375516197532, 1.0201671307162328, 0.9220820725653436, 0.9668983124228705, 1.030208039055636, 0.9059676017839905, 0.9829610843036353, 0.9077486555440887, 0.8705669054782922, 0.9268248971645332, 0.5637712743804058]|  3.1110025422626459|      0.50000000|[427, 28, 7, 14]                                                           |  | used linear model with 65 points | iterate success | actual_k=4
       8|[0.9395465723111587, 0.8080867092572017, 0.952824228190789, 0.982371470111917, 0.9715865480763424, 0.8487203688082441, 0.8325064180952696, 0.9694010946431681, 0.821553390669739, 1.049872799909856, 1.020836402200176, 0.7667849571567742, 1.981548284283742, 0.9259571950880725, 1.0690375516197532, 1.0201671307162328, 0.9220820725653436, 0.9668983124228705, 1.030208039055636, 0.9059676017839905, 0.9829610843036353, 0.9077486555440887, 0.8705669054782922, 0.9268248971645332, 0.5637712743804058]|  3.1110025422626459|      0.25000000|[488, 32, 8, 16]                                                           |  | used linear model with 65 points | iterate failure | actual_k=4
       9|[0.9395465723111587, 0.8080867092572017, 0.952824228190789, 0.982371470111917, 0.9715865480763424, 0.8487203688082441, 0.8325064180952696, 0.9694010946431681, 0.821553390669739, 1.049872799909856, 1.020836402200176, 0.7667849571567742, 1.981548284283742, 0.9259571950880725, 1.0690375516197532, 1.0201671307162328, 0.9220820725653436, 0.9668983124228705, 1.030208039055636, 0.9059676017839905, 0.9829610843036353, 0.9077486555440887, 0.8705669054782922, 0.9268248971645332, 0.5637712743804058]|  3.1110025422626459|      0.12500000|[549, 36, 9, 18]                                                           |  | used linear model with 65 points | iterate failure | actual_k=4
      10|[0.9526605188584575, 0.8027638320446837, 0.9679794846583302, 0.9901744145915062, 0.9647842628528847, 0.8600936134528393, 0.8449865102345056, 0.9661097902648592, 0.829331711443318, 1.020376622558003, 1.0233894069652054, 0.7283246021815335, 1.8780113996790846, 0.9291361775392766, 1.0792120035375585, 1.009419873067932, 0.91555829350101, 0.9636802478837758, 1.0124813618902728, 0.9166826532988873, 0.9926577423805829, 0.9207867239604766, 0.8834972966560136, 0.905694591742153, 0.5719562175165016]|  2.7242068841330864|      0.25000000|[610, 40, 10, 20]                                                          |  | used linear model with 65 points | iterate success | actual_k=4
      11|[0.9526605188584575, 0.8027638320446837, 0.9679794846583302, 0.9901744145915062, 0.9647842628528847, 0.8600936134528393, 0.8449865102345056, 0.9661097902648592, 0.829331711443318, 1.020376622558003, 1.0233894069652054, 0.7283246021815335, 1.8780113996790846, 0.9291361775392766, 1.0792120035375585, 1.009419873067932, 0.91555829350101, 0.9636802478837758, 1.0124813618902728, 0.9166826532988873, 0.9926577423805829, 0.9207867239604766, 0.8834972966560136, 0.905694591742153, 0.5719562175165016]|  2.7242068841330864|      0.12500000|[671, 44, 11, 22]                                                          |  | used linear model with 65 points | iterate failure | actual_k=4
