k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]| 27.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6621946744246812, 0.8739730284759706, 1.1527466903303296, 1.1314135451492853, 0.8453067973907624, 0.9066669361217446, 0.7131183273322448, 1.0810371142259054, 1.0273623222034953, 1.4314205489402907, 1.0333969035784607, 0.9182808673049653, 1.5336200391721313, 0.8848655620020224, 1.108391711219101, 1.1649101135295103, 0.7761508709650548, 0.9722286816739436, 0.7952092978062039, 0.8292794007215956, 0.9983032465987165, 1.1107862322768585, 1.137492043873705, 0.8870412529169391, 0.8981484169035534]|  9.4705606759694589|      2.00000000|[29, 4, 1, 3]                                                              |  | used linear model with 33 points | iterate success | actual_k=2
       2|[0.6621946744246812, 0.8739730284759706, 1.1527466903303296, 1.1314135451492853, 0.8453067973907624, 0.9066669361217446, 0.7131183273322448, 1.0810371142259054, 1.0273623222034953, 1.4314205489402907, 1.0333969035784607, 0.9182808673049653, 1.5336200391721313, 0.8848655620020224, 1.108391711219101, 1.1649101135295103, 0.7761508709650548, 0.9722286816739436, 0.7952092978062039, 0.8292794007215956, 0.9983032465987165, 1.1107862322768585, 1.137492043873705, 0.8870412529169391, 0.8981484169035534]|  9.4705606759694589|      1.00000000|[58, 8, 2, 6]                                                              |  | used linear model with 33 points | iterate failure | actual_k=2
       3|[0.6621946744246812, 0.8739730284759706, 1.1527466903303296, 1.1314135451492853, 0.8453067973907624, 0.9066669361217446, 0.7131183273322448, 1.0810371142259054, 1.0273623222034953, 1.4314205489402907, 1.0333969035784607, 0.9182808673049653, 1.5336200391721313, 0.8848655620020224, 1.108391711219101, 1.1649101135295103, 0.7761508709650548, 0.9722286816739436, 0.7952092978062039, 0.8292794007215956, 0.9983032465987165, 1.1107862322768585, 1.137492043873705, 0.8870412529169391, 0.8981484169035534]|  9.4705606759694589|      0.50000000|[87, 12, 3, 9]                                                             |  | used linear model with 33 points | iterate failure | actual_k=2
       4|[0.6532108882100517, 0.828940831900285, 1.0388267697583928, 1.151567903880644, 0.8430194269519186, 0.9332606370988409, 0.6268585813685486, 1.04981176757111, 0.9121246725209835, 1.4164203309087695, 1.0298150837020434, 0.8691572587381013, 1.9324631221826363, 0.7876427428162781, 1.063557980238342, 1.1479261931109932, 0.8526644947552419, 1.0071447383350318, 0.810239783244251, 0.8882897904404613, 1.064963107638884, 1.0643216332889938, 0.9967498344294307, 0.854066743161571, 0.8796510375209501]|  5.3126233417715758|      1.00000000|[116, 16, 4, 12]                                                           |  | used linear model with 33 points | iterate success | actual_k=2
       5|[0.682386786727955, 0.9205610877276978, 0.872184153504928, 1.0877699637512952, 0.8799154312947811, 0.7270352991664163, 0.5995073762609203, 1.2564024203264315, 0.5390753219824715, 1.4929631955411293, 0.6608274541308057, 0.6847667470881572, 1.7926899795071767, 0.7118884115404163, 0.8520459897075416, 0.7083269811274179, 0.6404206457799386, 1.0401062752020818, 0.8926416611329758, 0.6292421991122474, 1.1481639123606762, 0.7978126208362155, 0.7987307686018311, 0.6836496651081221, 0.7155548170297195]|  4.7294081720427217|      2.00000000|[145, 20, 5, 15]                                                           |  | used linear model with 33 points | iterate success | actual_k=2
       6|[0.682386786727955, 0.9205610877276978, 0.872184153504928, 1.0877699637512952, 0.8799154312947811, 0.7270352991664163, 0.5995073762609203, 1.2564024203264315, 0.5390753219824715, 1.4929631955411293, 0.6608274541308057, 0.6847667470881572, 1.7926899795071767, 0.7118884115404163, 0.8520459897075416, 0.7083269811274179, 0.6404206457799386, 1.0401062752020818, 0.8926416611329758, 0.6292421991122474, 1.1481639123606762, 0.7978126208362155, 0.7987307686018311, 0.6836496651081221, 0.7155548170297195]|  4.7294081720427217|      1.00000000|[174, 24, 6, 18]                                                           |  | used linear model with 33 points | iterate failure | actual_k=2
       7|[0.682386786727955, 0.9205610877276978, 0.872184153504928, 1.0877699637512952, 0.8799154312947811, 0.7270352991664163, 0.5995073762609203, 1.2564024203264315, 0.5390753219824715, 1.4929631955411293, 0.6608274541308057, 0.6847667470881572, 1.7926899795071767, 0.7118884115404163, 0.8520459897075416, 0.7083269811274179, 0.6404206457799386, 1.0401062752020818, 0.8926416611329758, 0.6292421991122474, 1.1481639123606762, 0.7978126208362155, 0.7987307686018311, 0.6836496651081221, 0.7155548170297195]|  4.7294081720427217|      0.50000000|[203, 28, 7, 21]                                                           |  | used linear model with 33 points | iterate failure | actual_k=2
       8|[0.7299328895854745, 0.9707920775101331, 0.8093160751251588, 0.9616733265616028, 0.8416254664866709, 0.7739135284590194, 0.7113222738119888, 1.2228262478264793, 0.6693587609842644, 1.4868329873955481, 0.7164025389527127, 0.6251375750919025, 1.709753148737112, 0.822293301907993, 0.8036131273992925, 0.5444659664476286, 0.7338976373579453, 0.7810168769986511, 0.7577061110061367, 0.6359387771803447, 1.113985943053782, 0.8089659245193105, 0.6640001134309622, 0.5684021714895374, 0.6190885072384169]|  4.3191748922961581|      1.00000000|[232, 32, 8, 24]                                                           |  | used linear model with 33 points | iterate success | actual_k=2
       9|[0.7299328895854745, 0.9707920775101331, 0.8093160751251588, 0.9616733265616028, 0.8416254664866709, 0.7739135284590194, 0.7113222738119888, 1.2228262478264793, 0.6693587609842644, 1.4868329873955481, 0.7164025389527127, 0.6251375750919025, 1.709753148737112, 0.822293301907993, 0.8036131273992925, 0.5444659664476286, 0.7338976373579453, 0.7810168769986511, 0.7577061110061367, 0.6359387771803447, 1.113985943053782, 0.8089659245193105, 0.6640001134309622, 0.5684021714895374, 0.6190885072384169]|  4.3191748922961581|      0.50000000|[261, 36, 9, 27]                                                           |  | used linear model with 33 points | iterate failure | actual_k=2
      10|[0.7299328895854745, 0.9707920775101331, 0.8093160751251588, 0.9616733265616028, 0.8416254664866709, 0.7739135284590194, 0.7113222738119888, 1.2228262478264793, 0.6693587609842644, 1.4868329873955481, 0.7164025389527127, 0.6251375750919025, 1.709753148737112, 0.822293301907993, 0.8036131273992925, 0.5444659664476286, 0.7338976373579453, 0.7810168769986511, 0.7577061110061367, 0.6359387771803447, 1.113985943053782, 0.8089659245193105, 0.6640001134309622, 0.5684021714895374, 0.6190885072384169]|  4.3191748922961581|      0.25000000|[290, 40, 10, 30]                                                          |  | used linear model with 33 points | iterate failure | actual_k=2
      11|[0.7391266305769989, 0.8943588617987803, 0.7340822959434697, 0.9075245056915217, 0.8640761848480805, 0.7906735768846679, 0.7023487033129809, 1.2080306205509674, 0.6394215669689688, 1.3368225811356171, 0.7175499749508695, 0.5487381392384151, 1.7890697214266136, 0.7984114888352126, 0.7900804526139726, 0.5702641719863262, 0.7561541395374048, 0.7596412285101044, 0.7570423657660773, 0.581169110035925, 1.0941094033260297, 0.7894141782153352, 0.724032960795863, 0.5529179392819107, 0.581998274494829]|  3.5155740027079156|      0.50000000|[319, 44, 11, 33]                                                          |  | used linear model with 33 points | iterate success | actual_k=2
