k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      0.50000000|[29, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      0.25000000|[57, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[1.0267726982505636, 1.988552166697394, 1.1692267001286343, 0.8402220327893994, 1.0264863262181267, 1.0823648555037189]|  0.6355699896812439|      0.50000000|[85, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | iterate success | actual_k=2
       4|[1.0267726982505636, 1.988552166697394, 1.1692267001286343, 0.8402220327893994, 1.0264863262181267, 1.0823648555037189]|  0.6355699896812439|      0.25000000|[113, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[1.0267726982505636, 1.988552166697394, 1.1692267001286343, 0.8402220327893994, 1.0264863262181267, 1.0823648555037189]|  0.6355699896812439|      0.12500000|[141, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[1.0841963014735527, 1.9738155797307921, 1.110591551197582, 0.8594286448784402, 1.0908084867656274, 1.017819926796186]|  0.4766851625989219|      0.25000000|[169, 24, 1, 13]                                                           |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=2
       7|[1.1758650443456526, 1.9571265497694907, 1.2017522023281646, 0.707807345290449, 1.2187949007908552, 1.0961685890748707]|  0.3973500132560730|      0.50000000|[198, 28, 1, 15]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       8|[1.1758650443456526, 1.9571265497694907, 1.2017522023281646, 0.707807345290449, 1.2187949007908552, 1.0961685890748707]|  0.3973500132560730|      0.25000000|[226, 32, 1, 17]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[1.1758650443456526, 1.9571265497694907, 1.2017522023281646, 0.707807345290449, 1.2187949007908552, 1.0961685890748707]|  0.3973500132560730|      0.12500000|[254, 36, 1, 19]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
