k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]                                        |181.6199359999999956|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0941844588323956, 0.8328521732598054, -0.3656211222064908, 1.0476760190387164, 1.4721452057179802, 1.7744476321294662, 0.9955936918503365, 0.9326988990383931]| 84.5841827392578125|      2.00000000|[7, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | iterate success | actual_k=0
       2|[0.0941844588323956, 0.8328521732598054, -0.3656211222064908, 1.0476760190387164, 1.4721452057179802, 1.7744476321294662, 0.9955936918503365, 0.9326988990383931]| 84.5841827392578125|      1.00000000|[19, 0, 0, 7]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[0.0941844588323956, 0.8328521732598054, -0.3656211222064908, 1.0476760190387164, 1.4721452057179802, 1.7744476321294662, 0.9955936918503365, 0.9326988990383931]| 84.5841827392578125|      0.50000000|[31, 0, 0, 12]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[-0.3210686340413662, 0.974891130114528, -0.3604817527503699, 0.9613186413601403, 1.6220927537401424, 1.8442546269341284, 0.871212675969228, 1.0168289947434213]| 69.0250473022460938|      1.00000000|[37, 0, 0, 14]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       5|[-0.3210686340413662, 0.974891130114528, -0.3604817527503699, 0.9613186413601403, 1.6220927537401424, 1.8442546269341284, 0.871212675969228, 1.0168289947434213]| 69.0250473022460938|      0.50000000|[49, 0, 0, 19]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[-0.0329036025597928, 0.9465820562737294, -0.4394657436859548, 1.1565120368591655, 1.348374886565549, 1.8465115518467594, 0.8599513842669269, 1.2330862426854836]| 42.4205360412597656|      1.00000000|[57, 0, 0, 22]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | iterate success | actual_k=0
       7|[-0.0329036025597928, 0.9465820562737294, -0.4394657436859548, 1.1565120368591655, 1.348374886565549, 1.8465115518467594, 0.8599513842669269, 1.2330862426854836]| 42.4205360412597656|      0.50000000|[69, 0, 0, 27]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[-0.0329036025597928, 0.9465820562737294, -0.4394657436859548, 1.1565120368591655, 1.348374886565549, 1.8465115518467594, 0.8599513842669269, 1.2330862426854836]| 42.4205360412597656|      0.25000000|[81, 0, 0, 32]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[-0.0329036025597928, 0.9465820562737294, -0.4394657436859548, 1.1565120368591655, 1.348374886565549, 1.8465115518467594, 0.8599513842669269, 1.2330862426854836]| 42.4205360412597656|      0.12500000|[93, 0, 0, 37]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[-0.034173639140206, 0.8970126391001201, -0.472667861534917, 1.1371454233714597, 1.4102090474446303, 1.8327293610645359, 0.9435133494544025, 1.2067651621578164]| 40.7280387878417969|      0.25000000|[101, 0, 0, 40]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | iterate success | actual_k=0
      11|[-0.2000453586933619, 0.8818717592517145, -0.6254761121835821, 1.1179653322750258, 1.4084815770366512, 1.9337667244694163, 0.9653503128661185, 1.2254922313427592]| 34.3321495056152344|      0.50000000|[109, 0, 0, 43]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | iterate success | actual_k=0
      12|[-0.2000453586933619, 0.8818717592517145, -0.6254761121835821, 1.1179653322750258, 1.4084815770366512, 1.9337667244694163, 0.9653503128661185, 1.2254922313427592]| 34.3321495056152344|      0.25000000|[121, 0, 0, 48]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[-0.2000453586933619, 0.8818717592517145, -0.6254761121835821, 1.1179653322750258, 1.4084815770366512, 1.9337667244694163, 0.9653503128661185, 1.2254922313427592]| 34.3321495056152344|      0.12500000|[133, 0, 0, 53]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[-0.2022661576475937, 0.789428344464177, -0.6044468479297684, 1.125677524522725, 1.359676121140958, 1.992529690827922, 0.9527496193515773, 1.2014352358400524]| 32.2587356567382812|      0.25000000|[139, 0, 0, 55]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      15|[-0.2022661576475937, 0.789428344464177, -0.6044468479297684, 1.125677524522725, 1.359676121140958, 1.992529690827922, 0.9527496193515773, 1.2014352358400524]| 32.2587356567382812|      0.12500000|[151, 0, 0, 60]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      16|[-0.2022661576475937, 0.789428344464177, -0.6044468479297684, 1.125677524522725, 1.359676121140958, 1.992529690827922, 0.9527496193515773, 1.2014352358400524]| 32.2587356567382812|      0.06250000|[163, 0, 0, 65]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      17|[-0.215824949156117, 0.7707223306341527, -0.6342514184674943, 1.1272834880031188, 1.3897691731795303, 2.003441317504439, 0.9352691340673649, 1.2353672256473895]| 30.6691951751708984|      0.12500000|[169, 0, 0, 67]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      18|[-0.3080270945618207, 0.7464229505762979, -0.6654118341242743, 1.1003196179487245, 1.407855931796198, 2.070333905448954, 0.9410558019675159, 1.2355863936582716]| 27.6134510040283203|      0.25000000|[181, 0, 0, 72]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | iterate success | actual_k=0
      19|[-0.3080270945618207, 0.7464229505762979, -0.6654118341242743, 1.1003196179487245, 1.407855931796198, 2.070333905448954, 0.9410558019675159, 1.2355863936582716]| 27.6134510040283203|      0.12500000|[193, 0, 0, 77]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      20|[-0.3080270945618207, 0.7464229505762979, -0.6654118341242743, 1.1003196179487245, 1.407855931796198, 2.070333905448954, 0.9410558019675159, 1.2355863936582716]| 27.6134510040283203|      0.06250000|[205, 0, 0, 82]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
