k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]                                        |772166.1146731314947829|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9980672650210215, 0.9953905132203074, 0.9890540799452892, 0.9737640583769195, 0.9366954820540634, 0.8464945138284832, 0.6263579751732353, 0.0878667200596894]|66159.0126165297551779|      2.00000000|[17, 0, 1, 2]                                                              |  | used linear model with 17 points | iterate success | actual_k=0
       2|[0.9980672650210215, 0.9953905132203074, 0.9890540799452892, 0.9737640583769195, 0.9366954820540634, 0.8464945138284832, 0.6263579751732353, 0.0878667200596894]|66159.0126165297551779|      1.00000000|[34, 0, 2, 4]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
       3|[0.9980672650210215, 0.9953905132203074, 0.9890540799452892, 0.9737640583769195, 0.9366954820540634, 0.8464945138284832, 0.6263579751732353, 0.0878667200596894]|66159.0126165297551779|      0.50000000|[51, 0, 3, 6]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
       4|[0.9971303880751575, 0.9930730151813516, 0.983566845334346, 0.9606268465144514, 0.905014240771878, 0.7697009486617771, 0.4394968964011334, -0.3681738920848497]|3128.7381008409884089|      1.00000000|[68, 0, 4, 8]                                                              |  | used linear model with 17 points | iterate success | actual_k=0
       5|[0.9971303880751575, 0.9930730151813516, 0.983566845334346, 0.9606268465144514, 0.905014240771878, 0.7697009486617771, 0.4394968964011334, -0.3681738920848497]|3128.7381008409884089|      0.50000000|[85, 0, 5, 10]                                                             |  | used linear model with 17 points | iterate failure | actual_k=0
       6|[0.9971303880751575, 0.9930730151813516, 0.983566845334346, 0.9606268465144514, 0.905014240771878, 0.7697009486617771, 0.4394968964011334, -0.3681738920848497]|3128.7381008409884089|      0.25000000|[102, 0, 6, 12]                                                            |  | used linear model with 17 points | iterate failure | actual_k=0
       7|[0.9971303880751575, 0.9930730151813516, 0.983566845334346, 0.9606268465144514, 0.905014240771878, 0.7697009486617771, 0.4394968964011334, -0.3681738920848497]|3128.7381008409884089|      0.12500000|[119, 0, 7, 14]                                                            |  | used linear model with 17 points | iterate failure | actual_k=0
       8|[0.9974244925926785, 0.9936264753883438, 0.9849096896896861, 0.963872094645645, 0.9128756965451363, 0.7888164823490351, 0.4861308390415253, -0.2541110076888929]|762.9636617094489566|      0.25000000|[136, 0, 8, 16]                                                            |  | used linear model with 17 points | iterate success | actual_k=0
       9|[0.9974244925926785, 0.9936264753883438, 0.9849096896896861, 0.963872094645645, 0.9128756965451363, 0.7888164823490351, 0.4861308390415253, -0.2541110076888929]|762.9636617094489566|      0.12500000|[153, 0, 9, 18]                                                            |  | used linear model with 17 points | iterate failure | actual_k=0
      10|[0.9974244925926785, 0.9936264753883438, 0.9849096896896861, 0.963872094645645, 0.9128756965451363, 0.7888164823490351, 0.4861308390415253, -0.2541110076888929]|762.9636617094489566|      0.06250000|[170, 0, 10, 20]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      11|[0.9973587617714891, 0.9933145842878167, 0.9841989831460461, 0.9621965087793044, 0.9088651608328252, 0.7791463701526676, 0.4627036485637752, -0.3110707038901812]|435.5563624114226400|      0.12500000|[187, 0, 11, 22]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
