k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8]|27015.8467613624197838|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.9032236021895464, 1.09641543906919, -1.1506108241919497, 0.7950634682567636, -0.8377918435584514, 1.3811739478713474, -1.0769068542410118, 0.8715272187376892, -0.6844130432883492, 1.1427776817092539, -1.300762093823464, 0.8319825215100947, -0.9665300630083652, 1.325041624261245, -1.1780646319958465, 0.7784436686461355, -0.7211188356723062, 1.313267560800859, -1.1132246586437096, 0.7902948556090156, -0.7829670009769994, 1.2611598988143802, -1.1493895263076277, 0.8328626063098837, -0.8187068798808751, 1.1026802839511796, -1.0844378869149773, 0.8413055996614198, -0.992368377304102, 1.2875368473953175, -1.36400516559581, 0.8459489794031905, -0.8208863387001317, 1.1335782169904567, -1.1247682417471645, 0.7773450105472115, -0.7043745390965368, 1.245213093948511, -1.19956712535881, 0.8831543958788044, -0.716907984298831, 1.205252977252316, -1.2029178597121388, 0.9384472304302369, -0.8761503495013758, 1.0355814616535137, -1.2008606245081184, 0.954187063918599, -0.7807109458123337, 1.1812239658266233, -1.2496177728293527, 0.8253955288104803, -0.8121585264052126, 1.1056466005931829, -1.281593127126847, 0.8857497217993395, -0.865502387023619, 1.4323021267917773, -1.2662105423108838, 0.8127840448646583, -0.7499683752320147, 1.1753953073997547, -1.1898130567602756, 0.8328162247787066, -0.9977740898816663, 1.3630357863595672, -1.358547119384116, 0.7723038678378912, -0.697726007004897, 1.1709732308030993, -1.2665044973946324, 0.8375492627117518, -0.8016638085027528, 1.291560557187495, -1.3323659351125339, 0.9129541219227493, -0.825173217461053, 1.3773315181759853, -1.1288923933916617, 0.7530155027855909, -0.6887516134295615, 1.1429206961922849, -1.1648308024639014, 0.862029911588872, -0.971182761311721, 1.0582772180871447, -1.343954723269811, 1.023415465755127, -0.8864067366502814, 1.1357630513872394, -1.2900642810143506, 0.6485910506785891, -0.7958187950631607, 1.3009598302427945, -1.2594148614692726, 0.8687732796193104, -0.5945165856570795, 1.4276355294078997, -1.2169873465092673, 0.966909276068194]|23392.2460937500000000|      2.00000000|[27, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       2|[-1.3221986992141042, 1.0421833360097792, -0.8873527644878918, 0.8445922010948307, -0.9869942481883063, 1.807649814848385, -1.0412875678306026, 1.133348820040443, -0.9142633321133518, 1.2134571488346366, -1.1631882342059128, 0.5646820948968996, -0.9025519478043244, 1.44065831579814, -1.3363199472203826, 1.064819219631618, -1.0848366051021583, 1.1111045796671335, -1.108224104103083, 0.9819036377612924, -1.0740927984502733, 1.1574060914236057, -0.8054472920184774, 1.094646606421478, -0.8819776351899064, 1.484397400922815, -0.9764168959577416, 0.7423298305587703, -1.0180786146016243, 1.047756106507097, -1.3009271726337315, 0.9565135216029321, -0.7384709780719433, 1.4194803052099374, -1.2633925018845098, 0.9715543109842172, -0.9984499705390286, 0.940018066026205, -1.0937140466344148, 1.2137176989330452, -0.6574547554387229, 1.2471506982735308, -1.3630862939852493, 0.7306092391952611, -0.877270535018033, 1.0878693425386523, -1.0611561020063036, 0.9786319914650399, -0.6176236717348357, 1.0375344895486882, -1.0983080595750525, 0.9016499582964885, -0.6476506486285958, 1.5909127240890035, -1.0558407399898464, 0.7118531394126575, -0.8141960012871575, 1.4296311249629434, -1.3519391670201153, 0.7586361539774261, -0.5644276060119121, 1.4810253149663721, -1.3283294080022465, 0.6082290795544116, -0.7521059894146789, 1.0321776697640757, -1.4322525249247462, 0.7345802252599886, -0.6496901161908017, 1.1536083624368538, -1.6035629447183095, 1.0338815439125828, -0.9353044997893479, 1.2199353200383483, -1.3727439630849025, 0.9363597961627598, -1.1901943678734694, 1.4910539108852892, -1.2231355993150914, 0.7389266327671301, -0.6116998175015975, 0.9856647099446793, -1.3891114558574258, 0.8616408842629294, -0.6586957691411401, 1.5119742520678927, -1.383557527500567, 1.1173896106310863, -0.8225645573248735, 1.0528800924435793, -1.7515598271062938, 0.6310020242843585, -0.8662463270164987, 1.2033308078471687, -1.2085894363474154, 0.9399941664424626, -0.5583096276183197, 1.5642561181948773, -1.3100175606510056, 1.2999647319624827]|20409.6132812500000000|      4.00000000|[67, 10, 0, 5]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | iterate success | actual_k=2
       3|[-1.3221986992141042, 1.0421833360097792, -0.8873527644878918, 0.8445922010948307, -0.9869942481883063, 1.807649814848385, -1.0412875678306026, 1.133348820040443, -0.9142633321133518, 1.2134571488346366, -1.1631882342059128, 0.5646820948968996, -0.9025519478043244, 1.44065831579814, -1.3363199472203826, 1.064819219631618, -1.0848366051021583, 1.1111045796671335, -1.108224104103083, 0.9819036377612924, -1.0740927984502733, 1.1574060914236057, -0.8054472920184774, 1.094646606421478, -0.8819776351899064, 1.484397400922815, -0.9764168959577416, 0.7423298305587703, -1.0180786146016243, 1.047756106507097, -1.3009271726337315, 0.9565135216029321, -0.7384709780719433, 1.4194803052099374, -1.2633925018845098, 0.9715543109842172, -0.9984499705390286, 0.940018066026205, -1.0937140466344148, 1.2137176989330452, -0.6574547554387229, 1.2471506982735308, -1.3630862939852493, 0.7306092391952611, -0.877270535018033, 1.0878693425386523, -1.0611561020063036, 0.9786319914650399, -0.6176236717348357, 1.0375344895486882, -1.0983080595750525, 0.9016499582964885, -0.6476506486285958, 1.5909127240890035, -1.0558407399898464, 0.7118531394126575, -0.8141960012871575, 1.4296311249629434, -1.3519391670201153, 0.7586361539774261, -0.5644276060119121, 1.4810253149663721, -1.3283294080022465, 0.6082290795544116, -0.7521059894146789, 1.0321776697640757, -1.4322525249247462, 0.7345802252599886, -0.6496901161908017, 1.1536083624368538, -1.6035629447183095, 1.0338815439125828, -0.9353044997893479, 1.2199353200383483, -1.3727439630849025, 0.9363597961627598, -1.1901943678734694, 1.4910539108852892, -1.2231355993150914, 0.7389266327671301, -0.6116998175015975, 0.9856647099446793, -1.3891114558574258, 0.8616408842629294, -0.6586957691411401, 1.5119742520678927, -1.383557527500567, 1.1173896106310863, -0.8225645573248735, 1.0528800924435793, -1.7515598271062938, 0.6310020242843585, -0.8662463270164987, 1.2033308078471687, -1.2085894363474154, 0.9399941664424626, -0.5583096276183197, 1.5642561181948773, -1.3100175606510056, 1.2999647319624827]|20409.6132812500000000|      2.00000000|[183, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 66 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 79 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 104 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[-1.1851218327337778, 1.1273801834046542, -0.8679317140206269, 0.9410388720315053, -0.9405846920294547, 1.9780987253442182, -1.003829126695259, 0.7664555687848786, -0.8223697617851449, 1.0495609345650845, -1.4016931790841034, 0.527873435482561, -1.1885152256136768, 1.8167264979284101, -0.8508447593388773, 0.7913901896632047, -1.2737609935565322, 1.5908212717985797, -0.8984687382944282, 1.0889960098809508, -0.8650703740865919, 1.0258925975604987, -0.932113694347621, 0.8730837316102442, -0.6441953639132965, 1.633477687895927, -1.2402258861946007, 0.6897093253688259, -1.0356325209824122, 0.9765317063150379, -1.4227394782681695, 1.0122660320905876, -0.956146218512085, 0.9744750129496107, -1.540746826839166, 0.9356568952309918, -1.0256781666990238, 0.9044062798766124, -1.1110540472097736, 1.1964501440407278, -0.9648272643569318, 1.4191492544062623, -1.3013916961456968, 0.7395570359544446, -1.1389156140560952, 0.9457792723168393, -1.0877615730885832, 0.9931601466550852, -0.7798438610443349, 0.7761464919192675, -1.3839471991875534, 0.8250259831439452, -0.6215974809361644, 1.7549786506860419, -0.9541706689382483, 0.8084134239722505, -0.9208820154380654, 1.1619985514220845, -1.1252414952368468, 0.92493455172173, -1.1527120519147056, 1.6165857403580555, -1.7068891726410456, 0.5904166986687633, -0.8741566558461059, 0.9935151865496211, -1.5984419102464145, 1.056997064269038, -0.7840586354980168, 1.572205206207675, -1.4407146847264984, 1.0255168181946919, -1.1378576509718077, 1.3964039322868627, -1.450106060101277, 1.0021475576476317, -1.0897339318349837, 1.4380076947765081, -1.357284785531219, 0.7255428690748086, -0.666182671064649, 0.8808754087929558, -1.5290187254636418, 1.2348272233730668, -0.3558288004882046, 1.5463965528912116, -1.202092664577807, 1.3894870130666823, -0.6730739275344795, 1.099823577912357, -1.582544107144124, 0.8063693582634894, -0.6711476205996217, 0.9922766860526576, -1.1900377608705797, 0.9400792312485768, -0.6238971748548638, 1.7611698383638907, -1.3146068717220905, 1.0980677950103843]|18210.9101562500000000|      4.00000000|[209, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       5|[-1.1851218327337778, 1.1273801834046542, -0.8679317140206269, 0.9410388720315053, -0.9405846920294547, 1.9780987253442182, -1.003829126695259, 0.7664555687848786, -0.8223697617851449, 1.0495609345650845, -1.4016931790841034, 0.527873435482561, -1.1885152256136768, 1.8167264979284101, -0.8508447593388773, 0.7913901896632047, -1.2737609935565322, 1.5908212717985797, -0.8984687382944282, 1.0889960098809508, -0.8650703740865919, 1.0258925975604987, -0.932113694347621, 0.8730837316102442, -0.6441953639132965, 1.633477687895927, -1.2402258861946007, 0.6897093253688259, -1.0356325209824122, 0.9765317063150379, -1.4227394782681695, 1.0122660320905876, -0.956146218512085, 0.9744750129496107, -1.540746826839166, 0.9356568952309918, -1.0256781666990238, 0.9044062798766124, -1.1110540472097736, 1.1964501440407278, -0.9648272643569318, 1.4191492544062623, -1.3013916961456968, 0.7395570359544446, -1.1389156140560952, 0.9457792723168393, -1.0877615730885832, 0.9931601466550852, -0.7798438610443349, 0.7761464919192675, -1.3839471991875534, 0.8250259831439452, -0.6215974809361644, 1.7549786506860419, -0.9541706689382483, 0.8084134239722505, -0.9208820154380654, 1.1619985514220845, -1.1252414952368468, 0.92493455172173, -1.1527120519147056, 1.6165857403580555, -1.7068891726410456, 0.5904166986687633, -0.8741566558461059, 0.9935151865496211, -1.5984419102464145, 1.056997064269038, -0.7840586354980168, 1.572205206207675, -1.4407146847264984, 1.0255168181946919, -1.1378576509718077, 1.3964039322868627, -1.450106060101277, 1.0021475576476317, -1.0897339318349837, 1.4380076947765081, -1.357284785531219, 0.7255428690748086, -0.666182671064649, 0.8808754087929558, -1.5290187254636418, 1.2348272233730668, -0.3558288004882046, 1.5463965528912116, -1.202092664577807, 1.3894870130666823, -0.6730739275344795, 1.099823577912357, -1.582544107144124, 0.8063693582634894, -0.6711476205996217, 0.9922766860526576, -1.1900377608705797, 0.9400792312485768, -0.6238971748548638, 1.7611698383638907, -1.3146068717220905, 1.0980677950103843]|18210.9101562500000000|      2.00000000|[322, 50, 0, 25]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 90 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 102 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[-1.1851218327337778, 1.1273801834046542, -0.8679317140206269, 0.9410388720315053, -0.9405846920294547, 1.9780987253442182, -1.003829126695259, 0.7664555687848786, -0.8223697617851449, 1.0495609345650845, -1.4016931790841034, 0.527873435482561, -1.1885152256136768, 1.8167264979284101, -0.8508447593388773, 0.7913901896632047, -1.2737609935565322, 1.5908212717985797, -0.8984687382944282, 1.0889960098809508, -0.8650703740865919, 1.0258925975604987, -0.932113694347621, 0.8730837316102442, -0.6441953639132965, 1.633477687895927, -1.2402258861946007, 0.6897093253688259, -1.0356325209824122, 0.9765317063150379, -1.4227394782681695, 1.0122660320905876, -0.956146218512085, 0.9744750129496107, -1.540746826839166, 0.9356568952309918, -1.0256781666990238, 0.9044062798766124, -1.1110540472097736, 1.1964501440407278, -0.9648272643569318, 1.4191492544062623, -1.3013916961456968, 0.7395570359544446, -1.1389156140560952, 0.9457792723168393, -1.0877615730885832, 0.9931601466550852, -0.7798438610443349, 0.7761464919192675, -1.3839471991875534, 0.8250259831439452, -0.6215974809361644, 1.7549786506860419, -0.9541706689382483, 0.8084134239722505, -0.9208820154380654, 1.1619985514220845, -1.1252414952368468, 0.92493455172173, -1.1527120519147056, 1.6165857403580555, -1.7068891726410456, 0.5904166986687633, -0.8741566558461059, 0.9935151865496211, -1.5984419102464145, 1.056997064269038, -0.7840586354980168, 1.572205206207675, -1.4407146847264984, 1.0255168181946919, -1.1378576509718077, 1.3964039322868627, -1.450106060101277, 1.0021475576476317, -1.0897339318349837, 1.4380076947765081, -1.357284785531219, 0.7255428690748086, -0.666182671064649, 0.8808754087929558, -1.5290187254636418, 1.2348272233730668, -0.3558288004882046, 1.5463965528912116, -1.202092664577807, 1.3894870130666823, -0.6730739275344795, 1.099823577912357, -1.582544107144124, 0.8063693582634894, -0.6711476205996217, 0.9922766860526576, -1.1900377608705797, 0.9400792312485768, -0.6238971748548638, 1.7611698383638907, -1.3146068717220905, 1.0980677950103843]|18210.9101562500000000|      1.00000000|[445, 70, 0, 35]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 112 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[-1.3108693928957984, 1.2656169239904174, -1.0143730299935063, 0.86314310311653, -1.0374615499333226, 2.098075979572421, -1.0601307979651868, 0.9260766363643023, -0.8820386055507841, 0.9879920876316212, -1.2887306762261606, 0.5756606526677168, -1.1777334894692013, 1.7549847263701974, -0.7993092443837885, 0.8946525023502636, -1.240281955013774, 1.714511923600273, -0.849014684723735, 1.1358789348653229, -0.820155567812094, 0.8567100502721265, -1.0430183114824016, 0.8635345224781876, -0.6081220446268584, 1.6375474622120045, -1.213067282568326, 0.7739160367771523, -1.0328566567767887, 1.0667657605792353, -1.4264280221641445, 0.9948744021307057, -1.0284882429203714, 0.9646070557540063, -1.4392119146948843, 1.1659043229212824, -1.0213121587192782, 0.9121319530973475, -1.1745242666533284, 1.4254520949742298, -0.9268990335795675, 1.2288314427993186, -1.2781176381100523, 0.8488456231826934, -1.257701865732154, 0.8952016315500322, -1.1653066184246421, 0.9037851048768886, -0.7679883368957346, 0.8710957975057331, -1.3972376946752034, 0.878139266493019, -0.772795201788625, 1.9120270477822396, -1.0501543604829746, 0.9995290273223126, -1.1591359481445183, 1.2095294447080103, -0.9553468669680947, 0.9884049714316685, -1.0493999912031045, 1.7524580137322747, -1.772750247746148, 0.6846643793719028, -0.9917614903669598, 1.0956717043326236, -1.68806631816933, 0.9041324304028665, -0.7804648725148062, 1.592801810013403, -1.437911243112211, 1.0562963526394158, -1.135080840489459, 1.428111291005996, -1.5349278663379091, 0.8858087151304888, -1.2603282376043463, 1.4711850064675045, -1.2954612020307354, 0.7570824356485133, -0.5713372956105112, 0.8929778541374043, -1.5233002133659213, 1.1836056760870626, -0.2804553181554965, 1.488877379364055, -1.415934547325434, 1.4053636541873094, -0.5930683743675627, 1.1253262392783687, -1.5948665736334304, 0.8178070268425188, -0.7354345730468083, 1.0143943122303245, -1.0847522721576786, 1.1743297694024368, -0.5475974345312007, 1.6514574855231978, -1.4581027868756893, 1.243419093201354]|15888.7656250000000000|      2.00000000|[484, 76, 0, 38]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | iterate success | actual_k=2
       8|[-1.3108693928957984, 1.2656169239904174, -1.0143730299935063, 0.86314310311653, -1.0374615499333226, 2.098075979572421, -1.0601307979651868, 0.9260766363643023, -0.8820386055507841, 0.9879920876316212, -1.2887306762261606, 0.5756606526677168, -1.1777334894692013, 1.7549847263701974, -0.7993092443837885, 0.8946525023502636, -1.240281955013774, 1.714511923600273, -0.849014684723735, 1.1358789348653229, -0.820155567812094, 0.8567100502721265, -1.0430183114824016, 0.8635345224781876, -0.6081220446268584, 1.6375474622120045, -1.213067282568326, 0.7739160367771523, -1.0328566567767887, 1.0667657605792353, -1.4264280221641445, 0.9948744021307057, -1.0284882429203714, 0.9646070557540063, -1.4392119146948843, 1.1659043229212824, -1.0213121587192782, 0.9121319530973475, -1.1745242666533284, 1.4254520949742298, -0.9268990335795675, 1.2288314427993186, -1.2781176381100523, 0.8488456231826934, -1.257701865732154, 0.8952016315500322, -1.1653066184246421, 0.9037851048768886, -0.7679883368957346, 0.8710957975057331, -1.3972376946752034, 0.878139266493019, -0.772795201788625, 1.9120270477822396, -1.0501543604829746, 0.9995290273223126, -1.1591359481445183, 1.2095294447080103, -0.9553468669680947, 0.9884049714316685, -1.0493999912031045, 1.7524580137322747, -1.772750247746148, 0.6846643793719028, -0.9917614903669598, 1.0956717043326236, -1.68806631816933, 0.9041324304028665, -0.7804648725148062, 1.592801810013403, -1.437911243112211, 1.0562963526394158, -1.135080840489459, 1.428111291005996, -1.5349278663379091, 0.8858087151304888, -1.2603282376043463, 1.4711850064675045, -1.2954612020307354, 0.7570824356485133, -0.5713372956105112, 0.8929778541374043, -1.5233002133659213, 1.1836056760870626, -0.2804553181554965, 1.488877379364055, -1.415934547325434, 1.4053636541873094, -0.5930683743675627, 1.1253262392783687, -1.5948665736334304, 0.8178070268425188, -0.7354345730468083, 1.0143943122303245, -1.0847522721576786, 1.1743297694024368, -0.5475974345312007, 1.6514574855231978, -1.4581027868756893, 1.243419093201354]|15888.7656250000000000|      1.00000000|[596, 94, 0, 47]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[-1.4063501605724835, 1.2260826880685087, -0.9678350976264408, 0.6579920691143085, -1.0770931039612448, 2.273745758924805, -1.0680572139299063, 0.9294757242011189, -0.956560583635444, 1.1016733041508804, -1.3347446475654592, 0.6806536464968257, -1.1402111065930491, 1.6999400410050016, -0.7097742732566563, 1.112340496773476, -1.256102000340734, 1.5942030506627778, -0.8878256422989024, 1.3059877623647937, -0.8715554192933717, 1.0349219695367138, -1.0267883325968734, 1.033304947524535, -0.7339988391408376, 1.6713813939678948, -1.237517399235443, 0.7044798917698679, -1.1349374013475722, 1.1039686632213945, -1.3487653109547912, 0.9073496889364969, -1.0204856180774255, 1.0058744684908203, -1.4802040311055458, 1.1982600721083703, -0.9468914291533244, 0.8777846717172209, -1.1695682746099862, 1.4442960128710105, -0.8920285429469681, 1.238556482577769, -1.4739451930902225, 0.91668259276702, -1.3048151774929977, 0.8911567090314523, -1.401793365655703, 0.8477192894191988, -0.8707913446482465, 1.078022587265497, -1.425254561446681, 0.8129212460816837, -0.8337423811929437, 1.9984233045770186, -0.915949043386607, 0.9085945402666352, -1.229734651609275, 1.3752344265325318, -0.7895962918701666, 0.8316058378755844, -0.9189790428766176, 1.858771560885103, -1.8581811167579159, 0.8774935400167603, -0.9594456309346293, 1.137353147199295, -1.7979007422159763, 0.8815274920036124, -0.7796611588104643, 1.6888753117873252, -1.5359251836330856, 1.038269199424024, -1.1638083970990043, 1.3480324547553724, -1.5289500337383874, 0.8125210914499671, -1.3805226907916779, 1.385811404785597, -1.4136453411320882, 0.9357467288341417, -0.6095033362267662, 0.9966615610118901, -1.5989943924467713, 1.2655117870456531, -0.3055517324653907, 1.556908490568812, -1.2832424992613323, 1.454979822341374, -0.5376175450229521, 1.1965986432939284, -1.636222200301003, 0.8283312263967666, -0.8352729631375789, 0.7710452278677998, -1.2546398738286826, 1.1274292221305464, -0.638103270325469, 1.5668069862827407, -1.4112882812609275, 1.2843201629185985]|13379.3251953125000000|      2.00000000|[634, 100, 0, 50]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | iterate success | actual_k=2
      10|[-1.4063501605724835, 1.2260826880685087, -0.9678350976264408, 0.6579920691143085, -1.0770931039612448, 2.273745758924805, -1.0680572139299063, 0.9294757242011189, -0.956560583635444, 1.1016733041508804, -1.3347446475654592, 0.6806536464968257, -1.1402111065930491, 1.6999400410050016, -0.7097742732566563, 1.112340496773476, -1.256102000340734, 1.5942030506627778, -0.8878256422989024, 1.3059877623647937, -0.8715554192933717, 1.0349219695367138, -1.0267883325968734, 1.033304947524535, -0.7339988391408376, 1.6713813939678948, -1.237517399235443, 0.7044798917698679, -1.1349374013475722, 1.1039686632213945, -1.3487653109547912, 0.9073496889364969, -1.0204856180774255, 1.0058744684908203, -1.4802040311055458, 1.1982600721083703, -0.9468914291533244, 0.8777846717172209, -1.1695682746099862, 1.4442960128710105, -0.8920285429469681, 1.238556482577769, -1.4739451930902225, 0.91668259276702, -1.3048151774929977, 0.8911567090314523, -1.401793365655703, 0.8477192894191988, -0.8707913446482465, 1.078022587265497, -1.425254561446681, 0.8129212460816837, -0.8337423811929437, 1.9984233045770186, -0.915949043386607, 0.9085945402666352, -1.229734651609275, 1.3752344265325318, -0.7895962918701666, 0.8316058378755844, -0.9189790428766176, 1.858771560885103, -1.8581811167579159, 0.8774935400167603, -0.9594456309346293, 1.137353147199295, -1.7979007422159763, 0.8815274920036124, -0.7796611588104643, 1.6888753117873252, -1.5359251836330856, 1.038269199424024, -1.1638083970990043, 1.3480324547553724, -1.5289500337383874, 0.8125210914499671, -1.3805226907916779, 1.385811404785597, -1.4136453411320882, 0.9357467288341417, -0.6095033362267662, 0.9966615610118901, -1.5989943924467713, 1.2655117870456531, -0.3055517324653907, 1.556908490568812, -1.2832424992613323, 1.454979822341374, -0.5376175450229521, 1.1965986432939284, -1.636222200301003, 0.8283312263967666, -0.8352729631375789, 0.7710452278677998, -1.2546398738286826, 1.1274292221305464, -0.638103270325469, 1.5668069862827407, -1.4112882812609275, 1.2843201629185985]|13379.3251953125000000|      1.00000000|[749, 118, 0, 59]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 41 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 54 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 66 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 104 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
