k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|328350.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.008480921277375, 1.0475080240476498, 0.9688459191240241, 0.9449451679791802, 0.9561316894275166, 1.0899431661847483, 1.0190427264253028, 0.9512086170409708, 0.945294138729068, 0.9735227879266939, 1.0868629678053965, 1.1792235295285456, 0.9944235044497383, 0.9939620183026643, 0.9898779571750415, 0.9374513692588253, 1.1084480514164408, 0.9505348033045378, 1.0067000119978302, 1.0275869849948216, 0.9219741514849953, 1.0252390641616729, 1.0245667279256352, 1.0582220962367435, 1.0268122346192146, 1.0634714078377003, 0.9059694869781592, 1.0836204698857936, 0.9975262776438364, 1.0888615474259808, 1.0580852157179534, 0.9568329807275391, 1.144061652304775, 1.0187591201495008, 1.1930878971905547, 1.0449909164022095, 0.9486439117422525, 1.0585454856846215, 0.9957863552843893, 1.0868056956065104, 1.0638872304497753, 1.0266421293691532, 1.0401556554015292, 0.9879490741663137, 1.0034700929948577, 0.9754032737666793, 1.149949824262288, 1.0461073954939852, 1.1134619273003716, 1.0277569953986658, 0.978861511676805, 1.1480124210884237, 0.9356820373805399, 1.0385084538977214, 1.068676579722796, 0.9662655140944199, 1.1479554329092811, 1.230650346738266, 1.1209722588319426, 1.1711395572539218, 1.1736081222423558, 1.019381438356579, 1.0591190218295026, 1.1208981724121823, 1.1494520800965877, 1.0894576733288641, 1.015170375617652, 1.1092340028747443, 1.1030281402111304, 1.0768333945451767, 1.0902480559172478, 1.190512026365424, 1.096452551933805, 1.086426716172548, 1.1332204031304105, 1.035806600796068, 1.132575823306091, 1.0735343200596112, 1.2038592717215664, 1.0525587100660896, 1.1241779501345863, 1.1333659673975958, 0.9932516866156333, 1.1217362456583133, 1.2404580423261151, 1.1603513377389196, 1.0124368277159612, 1.0448681478010424, 1.138164025422858, 1.1530505042800598, 1.0642393248265194, 1.1543708005844013, 1.116634964614801, 1.023318154478188, 1.1268742293177219, 1.0087855046094842, 1.071946188850261, 1.2053904129657507, 1.1192733239420358, 1.2244488151873631]|326498.8750000000000000|      2.00000000|[113, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       2|[1.1105464830520428, 0.9665390608919687, 0.7549025205471959, 1.1663661874787294, 0.6562497454052376, 0.9785481787514938, 1.2763646532717685, 1.17866320152642, 0.7926694857875831, 1.0250186051864707, 1.0867239650569533, 1.2978960136758975, 0.7582087714127514, 1.6093106077934247, 1.0617817449106062, 0.7898530719496195, 1.055580991190841, 1.1484978159052632, 0.8258365566122122, 1.281233666185496, 1.0255812751869655, 1.2181103605729908, 0.9835809376678508, 0.8555246602082378, 0.7500218096341401, 0.9626586799293253, 1.072136796007563, 1.184494528790909, 1.192940928330699, 1.1433099787459733, 0.9914525244952366, 1.0955073076853459, 1.3671614492085893, 1.2794589765662288, 1.076755794227053, 1.3177582027190817, 1.2024451297541359, 0.9001298631244101, 1.0518207904620087, 1.108662773915548, 1.3197585329101686, 0.9262251141024498, 0.8391213549982888, 0.9139745577064937, 1.1500284087437573, 0.966031782243677, 1.1832218574280686, 1.2970360987948357, 1.406430213235609, 0.9283638971246914, 1.0171335653977964, 1.1786798716693494, 0.9985236242261283, 1.051915882194579, 1.094822479134132, 1.354780296096324, 1.222144317068713, 1.5584019039017294, 1.16337184151088, 1.378659122787673, 1.2394162956279688, 1.108417617590065, 1.092579915499761, 1.1719126572130472, 1.3158171616607808, 1.3717261752685181, 1.2462271835138767, 1.1714448724526332, 1.0811215509569776, 1.209936698576461, 1.4862225636300608, 1.5254450134337971, 1.3039575268687686, 1.122251894216054, 1.157406682459914, 1.3176157170914777, 1.2859283030384185, 1.0446844804742375, 1.543929782494038, 1.3584467414498056, 1.3707972375263413, 1.3324664941499103, 1.0154508470060635, 1.4996402434835021, 1.2881368655461016, 1.3142970688558797, 1.096432152644482, 1.241642287102059, 1.4784514094073935, 1.3548120621862754, 0.8865877605413754, 1.073657461890781, 1.4454446001957524, 1.3712221366793678, 1.3453972968294285, 1.1652785747023822, 1.4696002649352358, 1.021495280895869, 1.1441078873622896, 1.2356420764592306]|323426.6562500000000000|      4.00000000|[225, 32, 0, 4]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       3|[0.3978348824652999, 0.9652077081583322, 1.2035864910369198, 1.3047521487254297, 0.6905968319116733, 1.3339956874239047, 1.1214628425420532, 0.6031860006251666, 0.8948427947627822, 0.9189182111567957, 1.559178357170645, 0.8046248547291608, 0.8202885038130978, 1.6165552033458932, 1.1441806394204823, 0.5079557588018312, 0.8638221320303414, 1.00906586828392, 0.8400653747769667, 1.3172006210187925, 1.0316576585612802, 1.0820152983605489, 1.1385206644632173, 1.0258230821850969, 1.0198334798020945, 1.1506302359206777, 1.3110714813544504, 1.1906319743932374, 1.390573251470755, 1.3721575106210242, 1.6279892191543885, 1.608697217244155, 0.8426613935117669, 1.064830230991104, 0.5051879446100157, 1.6205176472624463, 0.4492909059380991, 0.9180119184314858, 1.1504185504521727, 0.7698020692175849, 0.9151731722782108, 1.6191799226424042, 0.3022371619827197, 0.607555887487264, 0.8059973264364377, 1.0102824882772827, 1.6774960257013822, 1.5926171118695012, 0.6428010966814045, 0.7993138526339045, 1.2691067229006485, 1.0450851413393853, 1.4508551040302087, 0.5482224349425335, 1.3477370710776229, 1.4769233155422836, 2.468769176412973, 2.0552763648697714, 1.2321134210717515, 1.614864804156936, 1.4709548124998348, 0.6682144679605351, 1.3945564276393898, 1.3627863852349822, 1.3086161370712597, 1.8779361881548777, 1.5082780841645078, 1.323493078914607, 1.2273117318234414, 1.350614501021709, 2.0233977170693604, 1.7000305680780945, 0.9553718281668155, 1.591041090607228, 1.2481827283237783, 1.734238700326128, 1.3833900129215655, 1.334981920235819, 1.8241847417264863, 2.400321228987027, 2.1768047651106457, 1.8079211680651237, 1.8394304225201052, 2.188737996179163, 1.8608132563155575, 1.2534219755624239, 1.4068579533280605, 1.0458128818159933, 1.9228261202291281, 1.4557024102323926, 1.03743424550828, 1.0246908861803121, 0.9850788092480129, 1.6853909292568074, 1.8831442942890777, 1.3748435962711292, 1.539827906947339, 1.4070410099879815, 1.7236974117798152, 1.8993012767554123]|316880.5625000000000000|      8.00000000|[337, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       4|[0.716069778472023, 1.2276752222725833, 0.3054281944536242, 1.0151552567173305, 1.1649422492278008, 0.7963262236122891, 1.8457808575390964, -0.8486992709101027, 0.2122051916436588, 1.191234712326068, 1.2720960322712098, 0.8701747428613064, 0.5103753316613706, 1.979977801323142, 1.1931732744684242, 1.1029058070011124, 0.8081048050367762, 1.4992828144394426, 0.2734040732394479, 0.1966664664557294, 1.0823725043260581, 0.7810950210259902, 0.9589605294279505, 1.629814419728207, 0.9494927356796216, 1.0388460929329202, 2.117194586497059, 0.3179130360504795, 1.0817513429087184, 2.03839171437356, 1.172089806569383, 2.1912211048732795, -0.8213851444321213, 0.2219554293168313, -0.2495006415981368, 3.703339525133305, 0.6372826877193047, 0.5960158807718232, 2.2978327217002663, 0.3234202014778397, 2.1110196306498485, 1.7602454438941957, 1.1550057769592343, 0.7669881357900366, -0.4434398407450297, 0.8462303640588783, 1.6489469676218056, 0.9958290381633347, 0.9837386211936678, 0.7175837143805534, 1.9255206493788322, 2.288415231584387, 0.3502424253671834, 0.1541756143448445, 2.3000164153971707, 1.4838692906420599, 3.1041904074583093, 1.7863235746682327, 1.5779548015728435, 1.3572743833763767, 0.4909909374378379, 2.33212037321708, -0.5799832348437863, 1.105608454615041, 0.2367085612791049, 3.4495185734559133, 1.8934923183131187, 1.4897631205869606, 1.2223576138713261, 1.7847574352095688, 1.5316827079436712, 0.336329758765614, 2.135216634354352, 0.9929615053825519, 1.7381618407637527, 2.412696427216262, 1.2902217823313393, 1.5895700597061357, 2.8498085660003807, 2.6280772578259013, 3.7664386336941122, 1.8300213015476088, 1.3607441956789688, 1.6863141761897025, 1.9831903935740425, 1.8026609192237455, 1.6039727514568296, 1.2993353084268837, 2.1432422660107036, -1.336891183666924, 0.7260051937610996, 0.9411448864047067, 2.453655388522968, 1.5336537977141735, 1.7987298751125353, 2.776122988236681, 0.4260327759349265, 1.1169172087303725, 2.1102005734729237, 2.2460610204135505]|309045.1562500000000000|     16.00000000|[449, 64, 0, 8]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       5|[0.716069778472023, 1.2276752222725833, 0.3054281944536242, 1.0151552567173305, 1.1649422492278008, 0.7963262236122891, 1.8457808575390964, -0.8486992709101027, 0.2122051916436588, 1.191234712326068, 1.2720960322712098, 0.8701747428613064, 0.5103753316613706, 1.979977801323142, 1.1931732744684242, 1.1029058070011124, 0.8081048050367762, 1.4992828144394426, 0.2734040732394479, 0.1966664664557294, 1.0823725043260581, 0.7810950210259902, 0.9589605294279505, 1.629814419728207, 0.9494927356796216, 1.0388460929329202, 2.117194586497059, 0.3179130360504795, 1.0817513429087184, 2.03839171437356, 1.172089806569383, 2.1912211048732795, -0.8213851444321213, 0.2219554293168313, -0.2495006415981368, 3.703339525133305, 0.6372826877193047, 0.5960158807718232, 2.2978327217002663, 0.3234202014778397, 2.1110196306498485, 1.7602454438941957, 1.1550057769592343, 0.7669881357900366, -0.4434398407450297, 0.8462303640588783, 1.6489469676218056, 0.9958290381633347, 0.9837386211936678, 0.7175837143805534, 1.9255206493788322, 2.288415231584387, 0.3502424253671834, 0.1541756143448445, 2.3000164153971707, 1.4838692906420599, 3.1041904074583093, 1.7863235746682327, 1.5779548015728435, 1.3572743833763767, 0.4909909374378379, 2.33212037321708, -0.5799832348437863, 1.105608454615041, 0.2367085612791049, 3.4495185734559133, 1.8934923183131187, 1.4897631205869606, 1.2223576138713261, 1.7847574352095688, 1.5316827079436712, 0.336329758765614, 2.135216634354352, 0.9929615053825519, 1.7381618407637527, 2.412696427216262, 1.2902217823313393, 1.5895700597061357, 2.8498085660003807, 2.6280772578259013, 3.7664386336941122, 1.8300213015476088, 1.3607441956789688, 1.6863141761897025, 1.9831903935740425, 1.8026609192237455, 1.6039727514568296, 1.2993353084268837, 2.1432422660107036, -1.336891183666924, 0.7260051937610996, 0.9411448864047067, 2.453655388522968, 1.5336537977141735, 1.7987298751125353, 2.776122988236681, 0.4260327759349265, 1.1169172087303725, 2.1102005734729237, 2.2460610204135505]|309045.1562500000000000|      8.00000000|[617, 88, 0, 11]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       6|[0.3728902842139187, 2.4129342996418504, 0.0792733503347763, 1.552483963205789, 1.0420580276167868, 0.405031664119403, 1.7476032123238432, -1.1223612084971433, 1.0417854734593228, 0.606720239438067, 3.5626955024792357, 0.9802375532440858, 1.6362276504688356, 2.4195097449204965, 1.0607171956776091, 1.5762402598341034, 1.8170964824490778, 0.4644248847320123, -0.1044325274796372, -0.2490172226953742, 0.4485234457537868, -0.1960905931792262, 0.3149355643558613, 1.242127237837273, 1.618367332637559, 2.3475726250811677, 0.6567788880190133, 0.1138864418032667, 2.5574330873604856, 2.424046099463328, 1.5285286088417465, 2.3100548017187634, -0.8311596764358999, 0.5433246250788599, 0.0420798103672815, 4.65483768751976, 0.1454617450722125, 0.6647684683124702, 2.437288169692263, 0.3143294021239734, 1.9228937141950058, 3.1200527967378555, 1.1954099169263044, 0.9492180354323951, -0.2712686494186456, 0.2668015648966677, 1.8738431956607209, 1.3070443764533932, 0.9743574750182473, 1.0002765273705416, 0.9551568425403161, 2.12525988223186, -0.7915726828219156, -0.2033597280505515, 3.3736664777237406, 0.3149982093841088, 3.3585701598320137, 1.010213644009057, 1.38482337491924, 1.4993613649092494, 0.9943183917871132, 2.259635280934243, -1.1137736986943985, 0.6719591426791692, -0.2830636974956554, 2.977359072771053, 1.7333104429512052, 1.3251522904269026, 1.2302967342500506, 2.3063789833065567, 1.999682419544849, 1.2970532421846164, 2.379115821869656, 0.5175111138034612, 3.0528622531608596, 2.7155747314425454, 1.2418275188541597, 1.6604920999697297, 3.6582165514238696, 4.704545798901659, 4.824595839919243, 2.705902823024544, 2.9673837210238023, 3.040700866573148, 2.5688934331314504, 2.387801212063146, 3.049227699434491, 2.23845016069183, 2.892777270628646, -2.4725471689940806, 0.8103781812794325, 3.1884946842657893, 3.446452840445331, 1.241423483779649, 1.8548018317551445, 4.845665963294925, 0.6297577662911413, 0.8415702570833484, 1.6960436161559869, 3.215704232259357]|290135.1599447644548491|     16.00000000|[729, 104, 1, 14]                                                          |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=8
       7|[0.3822846356601134, 2.869440850940019, -0.0855527300594788, 2.496397593417888, -0.1305175437977881, 1.3414438790986436, 1.0822479194910355, -2.685144338522647, 1.9324541236010293, 3.347510057979777, 2.416089036659318, 0.9675274977452492, -0.6057550769017537, 2.313841101482862, 2.2703554232579677, 2.517217062464491, 1.8233899141366172, 0.2220526027113178, -0.3155084699048867, -1.2770559563518125, 0.1752664540192031, 2.507131403035502, 2.6363196997294756, 1.0594380246745867, 3.7984223288413266, 3.957945954703951, 2.038815269833733, -0.5486331505820495, 5.363473657767756, 2.2148113532112754, -2.9839800497782853, 4.885045541185619, 1.634204214400017, -0.5617566376900407, -0.1176398213135286, 6.865921471021152, 2.8540781224385325, -1.0211966669339367, 1.1464828310054869, 3.6820691123484326, -0.6770211143799243, 4.032977680758434, 1.4799003364728112, 0.8058887789455957, 0.3204300784706035, -0.4787046410731945, 0.4633264336321594, 1.4131023178158149, -0.4501393907314692, 1.3125540489455407, -0.1839677347246857, 4.208454599683789, -3.60298705871318, -0.4070054522223919, 1.9559967308138102, -0.0425844311619194, 5.797882218915295, -0.2046849305916925, 0.647551125123022, 3.2780396900441957, 2.2528760295064822, 0.1977889192786688, -1.4672988661022615, 0.7252986102361724, -1.1020843361492876, 2.3619612488855806, 2.5371745284214064, -0.4967741431000434, 1.984930758258748, 3.820781578093672, 1.2756794594021033, 1.5719725379653953, 3.4576643359854753, 1.26064186329615, 3.3952638528821444, 5.008178475150632, 2.1866567946664497, 1.5007701415143226, 3.20658977252652, 6.745438404020019, 5.276673754281949, 2.383059781010584, 0.1721891862252947, 3.6009748965311292, 5.114952586226154, -0.4622091511568431, 3.643005770921703, 3.4597176504962954, 2.88197833864055, -1.8624701485912416, 1.1406497637401212, 5.445980404551271, 3.2987603399095735, 2.8041323563601965, 1.2454737037766352, 7.7991257890177685, 4.090638133157189, 4.124992699965783, 4.041836275433234, 1.7738982480763763]|258565.5312500000000000|     32.00000000|[842, 120, 1, 16]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       8|[-0.2892702437377044, 7.814441784919683, 0.3959553973011868, -0.5878206518637117, -7.449163222365676, -2.4068666642472105, 3.977480367893964, -3.73200175373957, -1.5489064457044188, -0.3247624286083894, 4.144362557010072, 0.6065063096411484, -1.5699200390364234, 2.5292738010817697, 1.0355059982312456, 2.0031150654607517, -3.475244134922266, 2.9303879879832357, -1.6024449085567745, -0.8687302941202917, 3.9776441314367315, -7.124675777756251, -0.4301735462752294, 4.272410898402169, 2.693277366919812, -0.7197879335807018, 0.9355602921745909, -0.1382644321252921, 2.637827116341679, -4.3621775763814306, -4.829830242018034, 0.6739421344127674, 2.7499511771607406, -1.554874825536384, 2.637253287520897, 2.8991245335980356, 5.577382013176168, 4.960695677984363, 0.5892576415389693, -2.7059903399022853, -4.887780922446052, 1.5086165950068589, 5.0580896268127695, 1.9702502017681158, 7.058334578346246, 3.949976367662218, -0.2037285141231111, 3.9574583334686397, 1.2283687753649797, 2.413413744217751, -1.659131615710488, 1.7965201744603623, -1.0118300563867426, 3.8243314572613363, 6.4124345340000515, 0.7311700717323175, 5.249216706659267, 2.0119898018462483, 0.7161453440755824, 3.9458503539010117, 6.041825454379549, 0.4380123901528428, -7.04806866678344, 0.4199212694974296, -1.9307625481367345, 4.262202868411345, 7.267604180824516, -3.1125053753734804, 1.626078407066756, 6.588585813678614, 4.165437924772091, 0.5239891150178524, 6.077796166023117, -0.2671843304167976, 8.098617691524868, 9.169743640613754, 7.981746069839117, 0.6467890805698943, 3.067417189777923, 7.028195201947904, 9.488518688666126, 7.234555482687975, 2.744913171900204, 3.223847770843682, 5.952761357731054, -2.659776009991316, 5.181339718136397, 7.267612473927932, 7.4259916836891495, -6.237238541356787, 3.060515611340677, 5.200899493952656, 0.4631379029736546, 3.04036986296519, 1.3284047225401867, 5.5933229264026085, 0.0797846284758501, 2.8328396371241205, 6.472675440975003, 4.489745710517644]|199214.0000000000000000|     64.00000000|[954, 136, 1, 18]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       9|[-0.2892702437377044, 7.814441784919683, 0.3959553973011868, -0.5878206518637117, -7.449163222365676, -2.4068666642472105, 3.977480367893964, -3.73200175373957, -1.5489064457044188, -0.3247624286083894, 4.144362557010072, 0.6065063096411484, -1.5699200390364234, 2.5292738010817697, 1.0355059982312456, 2.0031150654607517, -3.475244134922266, 2.9303879879832357, -1.6024449085567745, -0.8687302941202917, 3.9776441314367315, -7.124675777756251, -0.4301735462752294, 4.272410898402169, 2.693277366919812, -0.7197879335807018, 0.9355602921745909, -0.1382644321252921, 2.637827116341679, -4.3621775763814306, -4.829830242018034, 0.6739421344127674, 2.7499511771607406, -1.554874825536384, 2.637253287520897, 2.8991245335980356, 5.577382013176168, 4.960695677984363, 0.5892576415389693, -2.7059903399022853, -4.887780922446052, 1.5086165950068589, 5.0580896268127695, 1.9702502017681158, 7.058334578346246, 3.949976367662218, -0.2037285141231111, 3.9574583334686397, 1.2283687753649797, 2.413413744217751, -1.659131615710488, 1.7965201744603623, -1.0118300563867426, 3.8243314572613363, 6.4124345340000515, 0.7311700717323175, 5.249216706659267, 2.0119898018462483, 0.7161453440755824, 3.9458503539010117, 6.041825454379549, 0.4380123901528428, -7.04806866678344, 0.4199212694974296, -1.9307625481367345, 4.262202868411345, 7.267604180824516, -3.1125053753734804, 1.626078407066756, 6.588585813678614, 4.165437924772091, 0.5239891150178524, 6.077796166023117, -0.2671843304167976, 8.098617691524868, 9.169743640613754, 7.981746069839117, 0.6467890805698943, 3.067417189777923, 7.028195201947904, 9.488518688666126, 7.234555482687975, 2.744913171900204, 3.223847770843682, 5.952761357731054, -2.659776009991316, 5.181339718136397, 7.267612473927932, 7.4259916836891495, -6.237238541356787, 3.060515611340677, 5.200899493952656, 0.4631379029736546, 3.04036986296519, 1.3284047225401867, 5.5933229264026085, 0.0797846284758501, 2.8328396371241205, 6.472675440975003, 4.489745710517644]|199214.0000000000000000|     32.00000000|[1123, 160, 2, 22]                                                         |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 114 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      10|[-0.2892702437377044, 7.814441784919683, 0.3959553973011868, -0.5878206518637117, -7.449163222365676, -2.4068666642472105, 3.977480367893964, -3.73200175373957, -1.5489064457044188, -0.3247624286083894, 4.144362557010072, 0.6065063096411484, -1.5699200390364234, 2.5292738010817697, 1.0355059982312456, 2.0031150654607517, -3.475244134922266, 2.9303879879832357, -1.6024449085567745, -0.8687302941202917, 3.9776441314367315, -7.124675777756251, -0.4301735462752294, 4.272410898402169, 2.693277366919812, -0.7197879335807018, 0.9355602921745909, -0.1382644321252921, 2.637827116341679, -4.3621775763814306, -4.829830242018034, 0.6739421344127674, 2.7499511771607406, -1.554874825536384, 2.637253287520897, 2.8991245335980356, 5.577382013176168, 4.960695677984363, 0.5892576415389693, -2.7059903399022853, -4.887780922446052, 1.5086165950068589, 5.0580896268127695, 1.9702502017681158, 7.058334578346246, 3.949976367662218, -0.2037285141231111, 3.9574583334686397, 1.2283687753649797, 2.413413744217751, -1.659131615710488, 1.7965201744603623, -1.0118300563867426, 3.8243314572613363, 6.4124345340000515, 0.7311700717323175, 5.249216706659267, 2.0119898018462483, 0.7161453440755824, 3.9458503539010117, 6.041825454379549, 0.4380123901528428, -7.04806866678344, 0.4199212694974296, -1.9307625481367345, 4.262202868411345, 7.267604180824516, -3.1125053753734804, 1.626078407066756, 6.588585813678614, 4.165437924772091, 0.5239891150178524, 6.077796166023117, -0.2671843304167976, 8.098617691524868, 9.169743640613754, 7.981746069839117, 0.6467890805698943, 3.067417189777923, 7.028195201947904, 9.488518688666126, 7.234555482687975, 2.744913171900204, 3.223847770843682, 5.952761357731054, -2.659776009991316, 5.181339718136397, 7.267612473927932, 7.4259916836891495, -6.237238541356787, 3.060515611340677, 5.200899493952656, 0.4631379029736546, 3.04036986296519, 1.3284047225401867, 5.5933229264026085, 0.0797846284758501, 2.8328396371241205, 6.472675440975003, 4.489745710517644]|199214.0000000000000000|     16.00000000|[1291, 184, 2, 25]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
