k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]                                        |181.6199359999999956|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0707082524750792, 1.142755742200033, 0.4265681633827044, 1.1333377408538792, 0.8778898012988627, 1.854964308359957, 0.9868836086839761, 1.1698083656234946]| 68.2140163575821532|      2.00000000|[13, 4, 1, 2]                                                              |  | used linear model with 17 points | iterate success | actual_k=4
       2|[0.0707082524750792, 1.142755742200033, 0.4265681633827044, 1.1333377408538792, 0.8778898012988627, 1.854964308359957, 0.9868836086839761, 1.1698083656234946]| 68.2140163575821532|      1.00000000|[26, 8, 2, 4]                                                              |  | used linear model with 17 points | iterate failure | actual_k=4
       3|[0.0707082524750792, 1.142755742200033, 0.4265681633827044, 1.1333377408538792, 0.8778898012988627, 1.854964308359957, 0.9868836086839761, 1.1698083656234946]| 68.2140163575821532|      0.50000000|[39, 12, 3, 6]                                                             |  | used linear model with 17 points | iterate failure | actual_k=4
       4|[0.0707082524750792, 1.142755742200033, 0.4265681633827044, 1.1333377408538792, 0.8778898012988627, 1.854964308359957, 0.9868836086839761, 1.1698083656234946]| 68.2140163575821532|      0.25000000|[52, 16, 4, 8]                                                             |  | used linear model with 17 points | iterate failure | actual_k=4
       5|[-0.0088226784414642, 1.0491785552815396, 0.3949566839055181, 1.1550342580480695, 0.804550892349525, 1.6626737759877426, 0.9838299353288802, 1.1099372766401925]| 59.6525703804925769|      0.50000000|[65, 20, 5, 10]                                                            |  | used linear model with 17 points | iterate success | actual_k=4
       6|[-0.0088226784414642, 1.0491785552815396, 0.3949566839055181, 1.1550342580480695, 0.804550892349525, 1.6626737759877426, 0.9838299353288802, 1.1099372766401925]| 59.6525703804925769|      0.25000000|[78, 24, 6, 12]                                                            |  | used linear model with 17 points | iterate failure | actual_k=4
       7|[-0.0088226784414642, 1.0491785552815396, 0.3949566839055181, 1.1550342580480695, 0.804550892349525, 1.6626737759877426, 0.9838299353288802, 1.1099372766401925]| 59.6525703804925769|      0.12500000|[91, 28, 7, 14]                                                            |  | used linear model with 17 points | iterate failure | actual_k=4
       8|[-0.0233135312977442, 1.0592896333987045, 0.3461111873885657, 1.1314483728903681, 0.7704770547343559, 1.7669676689631288, 0.9726393414409736, 1.0955451655790576]| 52.2192988788396164|      0.25000000|[104, 32, 8, 16]                                                           |  | used linear model with 17 points | iterate success | actual_k=4
       9|[-0.0233135312977442, 1.0592896333987045, 0.3461111873885657, 1.1314483728903681, 0.7704770547343559, 1.7669676689631288, 0.9726393414409736, 1.0955451655790576]| 52.2192988788396164|      0.12500000|[117, 36, 9, 18]                                                           |  | used linear model with 17 points | iterate failure | actual_k=4
      10|[-0.0634067270512371, 1.0069003739225306, 0.2856811497267012, 1.0703464463594654, 0.7213610400315876, 1.8003915885289092, 0.9888559663816993, 1.105299448962143]| 48.7343396284903534|      0.25000000|[130, 40, 10, 20]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      11|[-0.0634067270512371, 1.0069003739225306, 0.2856811497267012, 1.0703464463594654, 0.7213610400315876, 1.8003915885289092, 0.9888559663816993, 1.105299448962143]| 48.7343396284903534|      0.12500000|[143, 44, 11, 22]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      12|[-0.0634067270512371, 1.0069003739225306, 0.2856811497267012, 1.0703464463594654, 0.7213610400315876, 1.8003915885289092, 0.9888559663816993, 1.105299448962143]| 48.7343396284903534|      0.06250000|[156, 48, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      13|[-0.0876775203684358, 0.9717955333353091, 0.267994312104941, 1.0616521549598823, 0.706814305881996, 1.8359252306930063, 0.9880416157691007, 1.120182441413763]| 46.6253683794289131|      0.12500000|[169, 52, 13, 26]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      14|[-0.0876775203684358, 0.9717955333353091, 0.267994312104941, 1.0616521549598823, 0.706814305881996, 1.8359252306930063, 0.9880416157691007, 1.120182441413763]| 46.6253683794289131|      0.06250000|[182, 56, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      15|[-0.1021339309424144, 0.9420095347789448, 0.2484928931168439, 1.0590137412429201, 0.7040948588370997, 1.8616379106910512, 0.9857623531157681, 1.1620041770385663]| 45.3260678731722422|      0.12500000|[195, 60, 15, 30]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      16|[-0.1021339309424144, 0.9420095347789448, 0.2484928931168439, 1.0590137412429201, 0.7040948588370997, 1.8616379106910512, 0.9857623531157681, 1.1620041770385663]| 45.3260678731722422|      0.06250000|[208, 64, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      17|[-0.131418664753206, 0.9219800428425388, 0.2372989812079311, 1.03028532128686, 0.7041462716471726, 1.8684991479927002, 0.9795154082777761, 1.1218700954991967]| 44.1252110528948265|      0.12500000|[221, 68, 17, 34]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      18|[-0.131418664753206, 0.9219800428425388, 0.2372989812079311, 1.03028532128686, 0.7041462716471726, 1.8684991479927002, 0.9795154082777761, 1.1218700954991967]| 44.1252110528948265|      0.06250000|[234, 72, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      19|[-0.1555395701505991, 0.8806911701564664, 0.2333825722580028, 1.0319551321365554, 0.7041681422917496, 1.8649658696255869, 0.9832342352585436, 1.1615591390670252]| 42.3108841019672184|      0.12500000|[247, 76, 19, 38]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      20|[-0.1555395701505991, 0.8806911701564664, 0.2333825722580028, 1.0319551321365554, 0.7041681422917496, 1.8649658696255869, 0.9832342352585436, 1.1615591390670252]| 42.3108841019672184|      0.06250000|[260, 80, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      21|[-0.1702649290912851, 0.8506737635412691, 0.2217966694727971, 0.999720545006916, 0.6954251274341037, 1.899360953190749, 0.9838023833153081, 1.1427102006637782]| 40.7113996783111745|      0.12500000|[273, 84, 21, 42]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      22|[-0.2444559687214188, 0.8103474798197727, 0.1904721622169048, 0.9877521622608864, 0.7299654166079008, 1.9442178668312187, 0.9985538886894181, 1.205537204022787]| 37.9040404776855411|      0.25000000|[286, 88, 22, 44]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      23|[-0.2444559687214188, 0.8103474798197727, 0.1904721622169048, 0.9877521622608864, 0.7299654166079008, 1.9442178668312187, 0.9985538886894181, 1.205537204022787]| 37.9040404776855411|      0.12500000|[299, 92, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      24|[-0.2863889823086993, 0.7696685904371928, 0.1586158984089217, 0.9549228105948261, 0.738098167251918, 2.032213906784799, 1.0383336096329994, 1.178567006089289]| 35.9140516344285885|      0.25000000|[312, 96, 24, 48]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      25|[-0.2863889823086993, 0.7696685904371928, 0.1586158984089217, 0.9549228105948261, 0.738098167251918, 2.032213906784799, 1.0383336096329994, 1.178567006089289]| 35.9140516344285885|      0.12500000|[325, 100, 25, 50]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      26|[-0.2863889823086993, 0.7696685904371928, 0.1586158984089217, 0.9549228105948261, 0.738098167251918, 2.032213906784799, 1.0383336096329994, 1.178567006089289]| 35.9140516344285885|      0.06250000|[338, 104, 26, 52]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      27|[-0.2928130620277042, 0.7214481084723581, 0.1597038102152313, 0.9336388460210457, 0.7469742255790462, 2.0024835218085513, 1.0319720994151154, 1.187645915949617]| 33.4122881155543752|      0.12500000|[351, 108, 27, 54]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      28|[-0.2928130620277042, 0.7214481084723581, 0.1597038102152313, 0.9336388460210457, 0.7469742255790462, 2.0024835218085513, 1.0319720994151154, 1.187645915949617]| 33.4122881155543752|      0.06250000|[364, 112, 28, 56]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      29|[-0.2928130620277042, 0.7214481084723581, 0.1597038102152313, 0.9336388460210457, 0.7469742255790462, 2.0024835218085513, 1.0319720994151154, 1.187645915949617]| 33.4122881155543752|      0.03125000|[377, 116, 29, 58]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      30|[-0.307223588727085, 0.7038632902046753, 0.1584185487237589, 0.9221912295694025, 0.7398047266555706, 2.0172564406408515, 1.038698593079208, 1.1911225529109752]| 32.5163206290575104|      0.06250000|[390, 120, 30, 60]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      31|[-0.3383172307834122, 0.6921047868868202, 0.1457620490360336, 0.8849366413871523, 0.7376569766557384, 2.0520489687260337, 1.0360890914288017, 1.185542287779361]| 31.5231073408418538|      0.12500000|[403, 124, 31, 62]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      32|[-0.3383172307834122, 0.6921047868868202, 0.1457620490360336, 0.8849366413871523, 0.7376569766557384, 2.0520489687260337, 1.0360890914288017, 1.185542287779361]| 31.5231073408418538|      0.06250000|[416, 128, 32, 64]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      33|[-0.3669981906838496, 0.6507875603161847, 0.1376955682358193, 0.8795405628430496, 0.7390296178959075, 2.038305822454117, 1.026551516676302, 1.2171750240815038]| 30.2679557434930082|      0.12500000|[429, 132, 33, 66]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      34|[-0.3669981906838496, 0.6507875603161847, 0.1376955682358193, 0.8795405628430496, 0.7390296178959075, 2.038305822454117, 1.026551516676302, 1.2171750240815038]| 30.2679557434930082|      0.06250000|[442, 136, 34, 68]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      35|[-0.3848368981541036, 0.6527903529095984, 0.1301712578881389, 0.8752955891937433, 0.7330608373054166, 2.09260246694424, 1.0441660433670288, 1.2024998479338584]| 29.0798203333975955|      0.12500000|[455, 140, 35, 70]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      36|[-0.3848368981541036, 0.6527903529095984, 0.1301712578881389, 0.8752955891937433, 0.7330608373054166, 2.09260246694424, 1.0441660433670288, 1.2024998479338584]| 29.0798203333975955|      0.06250000|[468, 144, 36, 72]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      37|[-0.3848368981541036, 0.6527903529095984, 0.1301712578881389, 0.8752955891937433, 0.7330608373054166, 2.09260246694424, 1.0441660433670288, 1.2024998479338584]| 29.0798203333975955|      0.03125000|[481, 148, 37, 74]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      38|[-0.4024143084408545, 0.630438171540316, 0.1308865504184769, 0.8764324542329929, 0.7353548933540376, 2.0980233272358384, 1.0418569488076836, 1.2137334000428426]| 28.0696585225136062|      0.06250000|[494, 152, 38, 76]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
