k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.50000000|[129, 0, 1, 3]                                                             |  | used linear model with 129 points | iterate failure | actual_k=0
       2|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.25000000|[258, 0, 2, 6]                                                             |  | used linear model with 129 points | iterate failure | actual_k=0
       3|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.12500000|[387, 0, 3, 9]                                                             |  | used linear model with 129 points | iterate failure | actual_k=0
       4|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.06250000|[516, 0, 4, 12]                                                            |  | used linear model with 129 points | iterate failure | actual_k=0
       5|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.03125000|[645, 0, 5, 15]                                                            |  | used linear model with 129 points | iterate failure | actual_k=0
       6|[4.135581361924486, 0.0468226380394034, 0.1753730959613329, 0.0188734570554364, 1.6568957363631764, 0.0205940787133059, 1.1934774777667416, 0.0193487406705302, 0.2977345613647877, 0.0195155321046813, 0.3314602900178477, 0.0176669530062551, 0.0815126742205666, 0.0205506471539451, 0.2543809486844194, 0.0194199173126822, 1.398898709237548, 0.025547812394587, 1.1728004328102422, 0.0249370960412198, 0.0905560230959533, 0.0212514470796902, 0.12701374108418, 0.0245437913332298, 0.3037486626047821, 0.0211394322488222, 0.1041689337917813, 0.0214828220690597, 0.1176656491522581, 0.0223556453612662, 0.5437965175515009, 0.0231549140491109, 0.0102400240756561, 0.0171674042305677, 0.0851600855181849, 0.0197419642551204, 0.1106673898062208, 0.0162315822840863, 0.0394796557359038, 0.0177053814448373, 0.0965311450269599, 0.0217971988938457, 0.2839192936704281, 0.0175221422199845, 0.4224659652535415, 0.0217325807788774, 0.1624291594399701, 0.0200820407095505, 0.073562888502612, 0.0202232317839007, 0.3140250621771482, 0.0206044991661085, 0.1379562917660761, 0.0189675443117075, 0.2889567004794301, 0.0210386177766632, 0.0591474506886283, 0.0178742200052777, 0.1508752729268699, 0.0187861379245998, 0.191169129032569, 0.0210821742722368, 0.1512282692086683, 0.0208924639718293, 0.3880529821075225, 0.016375614591555]|175221.0498680656310171|      0.06250000|[774, 0, 6, 18]                                                            |  | used linear model with 129 points | iterate success | actual_k=0
       7|[4.135581361924486, 0.0468226380394034, 0.1753730959613329, 0.0188734570554364, 1.6568957363631764, 0.0205940787133059, 1.1934774777667416, 0.0193487406705302, 0.2977345613647877, 0.0195155321046813, 0.3314602900178477, 0.0176669530062551, 0.0815126742205666, 0.0205506471539451, 0.2543809486844194, 0.0194199173126822, 1.398898709237548, 0.025547812394587, 1.1728004328102422, 0.0249370960412198, 0.0905560230959533, 0.0212514470796902, 0.12701374108418, 0.0245437913332298, 0.3037486626047821, 0.0211394322488222, 0.1041689337917813, 0.0214828220690597, 0.1176656491522581, 0.0223556453612662, 0.5437965175515009, 0.0231549140491109, 0.0102400240756561, 0.0171674042305677, 0.0851600855181849, 0.0197419642551204, 0.1106673898062208, 0.0162315822840863, 0.0394796557359038, 0.0177053814448373, 0.0965311450269599, 0.0217971988938457, 0.2839192936704281, 0.0175221422199845, 0.4224659652535415, 0.0217325807788774, 0.1624291594399701, 0.0200820407095505, 0.073562888502612, 0.0202232317839007, 0.3140250621771482, 0.0206044991661085, 0.1379562917660761, 0.0189675443117075, 0.2889567004794301, 0.0210386177766632, 0.0591474506886283, 0.0178742200052777, 0.1508752729268699, 0.0187861379245998, 0.191169129032569, 0.0210821742722368, 0.1512282692086683, 0.0208924639718293, 0.3880529821075225, 0.016375614591555]|175221.0498680656310171|      0.03125000|[903, 0, 7, 21]                                                            |  | used linear model with 129 points | iterate failure | actual_k=0
       8|[4.136512505171931, 0.0689787150153058, 0.1729979436408745, 0.0182977004433701, 1.657684836079957, 0.0370880784117032, 1.1933186416383528, 0.0256637121682377, 0.296573842777626, 0.0201685208324292, 0.3332767470490614, 0.0160969038960669, 0.0789524433924429, 0.0173582316142539, 0.2563943450059637, 0.0177771240229592, 1.3972266206198696, 0.030749177187425, 1.1738777303912973, 0.0309020112726611, 0.0907743715405905, 0.0209209627189461, 0.1283187082500661, 0.0253087773578489, 0.3026051262152613, 0.0227851581595705, 0.1048134454373547, 0.0246363391081769, 0.1187351404727289, 0.0245015492342647, 0.5441871037676523, 0.0227882843025453, 0.0082902730145525, 0.0173090191149573, 0.0846587260049595, 0.0209387547334898, 0.111353647244636, 0.0173792548344691, 0.0406117083299229, 0.0186441955447434, 0.096120185889083, 0.021455767578324, 0.2835142822579508, 0.0202494603452161, 0.4242947103254394, 0.0219633972202395, 0.1623938112527272, 0.0215165248344433, 0.0737260589368401, 0.0193885088692012, 0.313571095670244, 0.020790041021824, 0.1377327177676016, 0.0189106213853121, 0.2893287017269708, 0.0223304335476659, 0.0592863580396646, 0.016451037188729, 0.14826671416622, 0.0171369017675546, 0.190004398754866, 0.0208624911060991, 0.1518884792356687, 0.0221158395124452, 0.3880189357602133, 0.018663522594522]|142019.7122453754127491|      0.06250000|[1032, 0, 8, 24]                                                           |  | used linear model with 129 points | iterate success | actual_k=0
       9|[4.136512505171931, 0.0689787150153058, 0.1729979436408745, 0.0182977004433701, 1.657684836079957, 0.0370880784117032, 1.1933186416383528, 0.0256637121682377, 0.296573842777626, 0.0201685208324292, 0.3332767470490614, 0.0160969038960669, 0.0789524433924429, 0.0173582316142539, 0.2563943450059637, 0.0177771240229592, 1.3972266206198696, 0.030749177187425, 1.1738777303912973, 0.0309020112726611, 0.0907743715405905, 0.0209209627189461, 0.1283187082500661, 0.0253087773578489, 0.3026051262152613, 0.0227851581595705, 0.1048134454373547, 0.0246363391081769, 0.1187351404727289, 0.0245015492342647, 0.5441871037676523, 0.0227882843025453, 0.0082902730145525, 0.0173090191149573, 0.0846587260049595, 0.0209387547334898, 0.111353647244636, 0.0173792548344691, 0.0406117083299229, 0.0186441955447434, 0.096120185889083, 0.021455767578324, 0.2835142822579508, 0.0202494603452161, 0.4242947103254394, 0.0219633972202395, 0.1623938112527272, 0.0215165248344433, 0.0737260589368401, 0.0193885088692012, 0.313571095670244, 0.020790041021824, 0.1377327177676016, 0.0189106213853121, 0.2893287017269708, 0.0223304335476659, 0.0592863580396646, 0.016451037188729, 0.14826671416622, 0.0171369017675546, 0.190004398754866, 0.0208624911060991, 0.1518884792356687, 0.0221158395124452, 0.3880189357602133, 0.018663522594522]|142019.7122453754127491|      0.03125000|[1161, 0, 9, 27]                                                           |  | used linear model with 129 points | iterate failure | actual_k=0
      10|[4.133393432737972, 0.0872518589298289, 0.1704710351075659, 0.0170292027901091, 1.655760364511098, 0.04857175949192, 1.1902269727689285, 0.0394994613765789, 0.2964551041559722, 0.0215977440577439, 0.3345261425451497, 0.0149584888206666, 0.0781218285585142, 0.0193904127306288, 0.2576187159010696, 0.0170600357305126, 1.398188115411915, 0.0402900886796366, 1.1724538640465791, 0.038730645147792, 0.0900293807713695, 0.0216476706563294, 0.1292383265493523, 0.0253901957758947, 0.303788801946897, 0.0240212101167648, 0.1058753476969445, 0.0241388626423308, 0.1180824898153822, 0.0226406076617378, 0.5440211790541102, 0.0276275357765987, 0.0103778141379989, 0.0169514307688491, 0.0856073507556669, 0.0215679322865073, 0.1105359445046805, 0.0189120536113843, 0.0414356303448541, 0.0194456983013091, 0.0944049366036489, 0.0233548325734098, 0.2827047572140553, 0.0180559099195635, 0.4252167799086895, 0.025158281396411, 0.1636259082683064, 0.0195275703440564, 0.0737520442971428, 0.0199745171909087, 0.3139815369937942, 0.0220545912867985, 0.1388823494040582, 0.0202095597876653, 0.2889723849889264, 0.0237251640430323, 0.0612260870520449, 0.0168452529062696, 0.1500160000228415, 0.0165621075811057, 0.1917671192445605, 0.0206819299608411, 0.15322819227852, 0.0234329507016699, 0.3882302100092877, 0.023945033158617]|123681.6822893857461167|      0.06250000|[1290, 0, 10, 30]                                                          |  | used linear model with 129 points | iterate success | actual_k=0
      11|[4.133393432737972, 0.0872518589298289, 0.1704710351075659, 0.0170292027901091, 1.655760364511098, 0.04857175949192, 1.1902269727689285, 0.0394994613765789, 0.2964551041559722, 0.0215977440577439, 0.3345261425451497, 0.0149584888206666, 0.0781218285585142, 0.0193904127306288, 0.2576187159010696, 0.0170600357305126, 1.398188115411915, 0.0402900886796366, 1.1724538640465791, 0.038730645147792, 0.0900293807713695, 0.0216476706563294, 0.1292383265493523, 0.0253901957758947, 0.303788801946897, 0.0240212101167648, 0.1058753476969445, 0.0241388626423308, 0.1180824898153822, 0.0226406076617378, 0.5440211790541102, 0.0276275357765987, 0.0103778141379989, 0.0169514307688491, 0.0856073507556669, 0.0215679322865073, 0.1105359445046805, 0.0189120536113843, 0.0414356303448541, 0.0194456983013091, 0.0944049366036489, 0.0233548325734098, 0.2827047572140553, 0.0180559099195635, 0.4252167799086895, 0.025158281396411, 0.1636259082683064, 0.0195275703440564, 0.0737520442971428, 0.0199745171909087, 0.3139815369937942, 0.0220545912867985, 0.1388823494040582, 0.0202095597876653, 0.2889723849889264, 0.0237251640430323, 0.0612260870520449, 0.0168452529062696, 0.1500160000228415, 0.0165621075811057, 0.1917671192445605, 0.0206819299608411, 0.15322819227852, 0.0234329507016699, 0.3882302100092877, 0.023945033158617]|123681.6822893857461167|      0.03125000|[1419, 0, 11, 33]                                                          |  | used linear model with 129 points | iterate failure | actual_k=0
