k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|5073.7863710104329584|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0422228083216426, -0.0304468379518766, 0.2185797139310127, -0.0776599330718121, 0.1650593259463017, 0.0695266720692735, -0.0276617259222896, -0.0025972904300832, -0.034982679186303, -0.0975852890940443, 0.2090525905470814, 0.0434586298190596, 0.2281419308537406, 0.2218566945873169, -0.0132923918391471, -0.2583792737243941, -0.2979665116768606, -0.0423978437242316, -0.1156796260704405, 0.1941075008647758, 0.2513508412864839, 0.0182785145577622, 0.0894349637938795, 0.0263971405405259, -0.1278916759886939, -0.0224554925997306, 0.0472432808963618, 0.1115268314867262, -0.0500241400403342, -0.0638022477476951, -0.0548706107252151, 0.0126759842591974, 0.1832556810172485, 0.0356973636581866, -0.2633906201682353, 0.0406842488405784, -0.0006972670725989, -0.0690431956615489, -0.0918153712407405, 0.0623338925103513, 0.0118047508579879, 0.1975867834862279, 0.0781873969955277, 0.2371692047602717, -0.0230424044839372, -0.1456000553611012, -0.231560025086012, 0.1809805842748322, -0.1836720025424128, 0.2541898936525051]|4536.9084524081972631|      2.00000000|[61, 4, 1, 5]                                                              |  | used linear model with 65 points | iterate success | actual_k=1
       2|[0.1030831675298068, -0.0239410341652113, 0.6105850260318484, -0.0353734094416754, 0.4792116535141996, 0.085454602141532, 0.0275157618615697, 0.2655217481694522, -0.193332823108484, -0.0206098689529884, 0.3949937963686643, 0.0979523630662859, 0.3853725935761381, 0.6493727575561007, -0.0195404404690899, -0.5098077346506071, -0.8145369342651736, -0.2328369221681127, -0.0963267641968348, 0.4711534855166406, 0.6552666716276468, 0.1055978404996539, 0.2463640817717491, 0.0085492671918343, -0.5585955236034669, -0.0075106120872791, 0.1788496534712688, 0.4821701621434353, -0.1946575026732103, 0.0387986450084998, -0.1417663749612009, 0.147101833668235, 0.9171994843913434, 0.0641942430867051, -0.7804153227881219, 0.1293839078332127, 0.2810482388454413, 0.1066197156880215, -0.0928197103881187, 0.2934110894133802, 0.0884544594359076, 0.6125366645975847, 0.447265296475864, 0.6232955871307637, 0.1048036644584805, -0.6571384963636707, -0.6298861736501005, 0.3300814600403562, -0.8001082002730033, 0.5254806828914202]|3787.4826972484288490|      4.00000000|[122, 8, 2, 10]                                                            |  | used linear model with 65 points | iterate success | actual_k=1
       3|[-0.6084411113483246, -0.4037743363981776, 0.8937245232633465, -0.5400726732507994, 0.6691684331644567, 0.6286134300503463, 0.4864726017501621, 0.455308079258727, -0.5506211466635951, -0.2756691557069957, 0.9920854819722329, -0.5308337632598552, 0.6772375632189354, 1.286007860670264, -0.1151491675616235, -0.1036894510934634, -0.9698835343910696, -0.3112352700311822, -0.4990985304641182, -0.164710501629714, 0.7854017980065481, -0.1616019653314132, 0.5940514098529147, 0.4032259134476878, -1.5956014900612412, 0.1255624186757776, 0.9128943716412966, 0.3562631485655807, -0.4141943606314135, -1.0632605220954727, 0.0386925051823279, -0.1782195198793349, 2.063923969857825, -0.1526003431739928, -2.3735250794808165, 1.315015439362476, -0.1105555655776236, 0.137043319598792, -0.6626696514300981, 0.7384213498853488, 0.3125310764191106, 1.030859257356933, -0.1360867735815131, 1.0342002029567934, 0.616219571231956, -0.7994954051793747, -1.8288371106793213, 0.3776856403883455, -1.255672203754392, 0.112264439350169]|3230.0302454304496678|      8.00000000|[183, 12, 3, 15]                                                           |  | used linear model with 65 points | iterate success | actual_k=1
       4|[-0.6084411113483246, -0.4037743363981776, 0.8937245232633465, -0.5400726732507994, 0.6691684331644567, 0.6286134300503463, 0.4864726017501621, 0.455308079258727, -0.5506211466635951, -0.2756691557069957, 0.9920854819722329, -0.5308337632598552, 0.6772375632189354, 1.286007860670264, -0.1151491675616235, -0.1036894510934634, -0.9698835343910696, -0.3112352700311822, -0.4990985304641182, -0.164710501629714, 0.7854017980065481, -0.1616019653314132, 0.5940514098529147, 0.4032259134476878, -1.5956014900612412, 0.1255624186757776, 0.9128943716412966, 0.3562631485655807, -0.4141943606314135, -1.0632605220954727, 0.0386925051823279, -0.1782195198793349, 2.063923969857825, -0.1526003431739928, -2.3735250794808165, 1.315015439362476, -0.1105555655776236, 0.137043319598792, -0.6626696514300981, 0.7384213498853488, 0.3125310764191106, 1.030859257356933, -0.1360867735815131, 1.0342002029567934, 0.616219571231956, -0.7994954051793747, -1.8288371106793213, 0.3776856403883455, -1.255672203754392, 0.112264439350169]|3230.0302454304496678|      4.00000000|[244, 16, 4, 20]                                                           |  | used linear model with 65 points | iterate failure | actual_k=1
       5|[-0.6084411113483246, -0.4037743363981776, 0.8937245232633465, -0.5400726732507994, 0.6691684331644567, 0.6286134300503463, 0.4864726017501621, 0.455308079258727, -0.5506211466635951, -0.2756691557069957, 0.9920854819722329, -0.5308337632598552, 0.6772375632189354, 1.286007860670264, -0.1151491675616235, -0.1036894510934634, -0.9698835343910696, -0.3112352700311822, -0.4990985304641182, -0.164710501629714, 0.7854017980065481, -0.1616019653314132, 0.5940514098529147, 0.4032259134476878, -1.5956014900612412, 0.1255624186757776, 0.9128943716412966, 0.3562631485655807, -0.4141943606314135, -1.0632605220954727, 0.0386925051823279, -0.1782195198793349, 2.063923969857825, -0.1526003431739928, -2.3735250794808165, 1.315015439362476, -0.1105555655776236, 0.137043319598792, -0.6626696514300981, 0.7384213498853488, 0.3125310764191106, 1.030859257356933, -0.1360867735815131, 1.0342002029567934, 0.616219571231956, -0.7994954051793747, -1.8288371106793213, 0.3776856403883455, -1.255672203754392, 0.112264439350169]|3230.0302454304496678|      2.00000000|[305, 20, 5, 25]                                                           |  | used linear model with 65 points | iterate failure | actual_k=1
       6|[-0.144466875922413, -0.3929290163680235, 0.6919986709577897, -1.0564966916442033, 0.929030589168082, 1.1972223347237705, 0.6356708294483131, -0.1363837012509464, -0.3535192789127312, -0.6578491596894449, 0.8519546264234765, -0.5130305407010131, 1.1760483369142782, 1.697075974152836, 0.0973007858739728, -0.2444234876409068, -1.3233876124680795, -0.0612530717460466, -0.8898474670717857, -0.0507210202830707, 1.254856196345147, 0.1578827327762274, 1.1153689474671822, 0.4776860624503008, -1.3060932159419265, 0.2497236894984236, 0.7598134969294548, 0.5922197431604969, -0.2011977537734679, -1.173996909045345, -0.1772646290519905, -0.4004680313760455, 1.9040868665318915, 0.3157095563678801, -2.24964637789857, 1.173347241354123, -0.1792604773896611, -0.059565028492104, -0.6684303178713495, 1.1156104733994079, 0.1605636127132851, 1.268934780885079, -0.1602779356093799, 1.1642170204842386, 0.6595390353216434, -1.0492155400016019, -2.0235578979010445, 0.5567742778418492, -1.4532525012867452, 0.1831778116765992]|2954.7902162498407961|      4.00000000|[366, 24, 6, 30]                                                           |  | used linear model with 65 points | iterate success | actual_k=1
       7|[-0.9503759790223605, -0.3028667489470766, 1.0022683838180995, -0.9889632174333571, 1.469275520919615, 0.4747560701608481, 0.7236684291919988, -0.7873030753406698, -0.4882290599379865, -0.7624910422901316, 0.4316554667877548, -0.1722745326356437, 1.4586506940859405, 2.105534991538542, 0.2554028567520636, 0.517996848129354, -1.3177815126700891, -0.5567279411563757, -1.4736510374588692, 0.356915229219361, 2.0593594011124257, 0.6369343241728784, 0.8479033103817772, 1.2644332747819442, -1.5727780460298497, -0.024300885039859, 0.4875132583517384, 0.9065992706892554, -1.0392334660708535, -1.7506502235695969, -0.877160606934573, -0.7232515170158402, 2.388282251963858, 0.2323654526561438, -3.2699082436934264, 2.106740175663125, -0.6805981604310881, 1.4964260233274695, -1.5853492668835223, 1.6474086455259176, -0.2863060103551513, 1.9671975507450656, 0.5743097612400853, 1.1558347078384683, 1.3539497884386007, -1.692665236132115, -2.55971019305404, 0.3675320942424773, -1.8464983031260953, 0.2379752629080159]|2737.2277457739164674|      8.00000000|[427, 28, 7, 35]                                                           |  | used linear model with 65 points | iterate success | actual_k=1
       8|[-0.9503759790223605, -0.3028667489470766, 1.0022683838180995, -0.9889632174333571, 1.469275520919615, 0.4747560701608481, 0.7236684291919988, -0.7873030753406698, -0.4882290599379865, -0.7624910422901316, 0.4316554667877548, -0.1722745326356437, 1.4586506940859405, 2.105534991538542, 0.2554028567520636, 0.517996848129354, -1.3177815126700891, -0.5567279411563757, -1.4736510374588692, 0.356915229219361, 2.0593594011124257, 0.6369343241728784, 0.8479033103817772, 1.2644332747819442, -1.5727780460298497, -0.024300885039859, 0.4875132583517384, 0.9065992706892554, -1.0392334660708535, -1.7506502235695969, -0.877160606934573, -0.7232515170158402, 2.388282251963858, 0.2323654526561438, -3.2699082436934264, 2.106740175663125, -0.6805981604310881, 1.4964260233274695, -1.5853492668835223, 1.6474086455259176, -0.2863060103551513, 1.9671975507450656, 0.5743097612400853, 1.1558347078384683, 1.3539497884386007, -1.692665236132115, -2.55971019305404, 0.3675320942424773, -1.8464983031260953, 0.2379752629080159]|2737.2277457739164674|      4.00000000|[488, 32, 8, 40]                                                           |  | used linear model with 65 points | iterate failure | actual_k=1
       9|[-0.9503759790223605, -0.3028667489470766, 1.0022683838180995, -0.9889632174333571, 1.469275520919615, 0.4747560701608481, 0.7236684291919988, -0.7873030753406698, -0.4882290599379865, -0.7624910422901316, 0.4316554667877548, -0.1722745326356437, 1.4586506940859405, 2.105534991538542, 0.2554028567520636, 0.517996848129354, -1.3177815126700891, -0.5567279411563757, -1.4736510374588692, 0.356915229219361, 2.0593594011124257, 0.6369343241728784, 0.8479033103817772, 1.2644332747819442, -1.5727780460298497, -0.024300885039859, 0.4875132583517384, 0.9065992706892554, -1.0392334660708535, -1.7506502235695969, -0.877160606934573, -0.7232515170158402, 2.388282251963858, 0.2323654526561438, -3.2699082436934264, 2.106740175663125, -0.6805981604310881, 1.4964260233274695, -1.5853492668835223, 1.6474086455259176, -0.2863060103551513, 1.9671975507450656, 0.5743097612400853, 1.1558347078384683, 1.3539497884386007, -1.692665236132115, -2.55971019305404, 0.3675320942424773, -1.8464983031260953, 0.2379752629080159]|2737.2277457739164674|      2.00000000|[549, 36, 9, 45]                                                           |  | used linear model with 65 points | iterate failure | actual_k=1
      10|[-0.9463277943726758, -0.4324355027984012, 1.0129732165688055, -0.9895233983581423, 1.5054504086300826, 0.226698576015916, 0.8616181152718685, -0.5281157815562472, -0.3660580922589428, -0.8463874066984798, 0.4265982061829665, 0.1230820438251745, 1.9896177733632103, 2.651310549027612, 0.0402683850380066, 0.2910059522846322, -1.3911742055153882, -0.5326022323897015, -1.5099486323896536, 0.6858453506400433, 2.353426519440967, 0.7772849332011658, 1.3875745396506822, 1.7048867128760183, -1.7263881183625858, 0.1507676969111837, 0.8017192574731609, 0.8660603127173344, -1.018297260129843, -1.760384300623553, -1.05218940662427, -0.7229364698470069, 2.6547312117903505, 0.5228300954645204, -4.009233110627607, 1.7935426257586613, -0.5336919427443487, 1.5742923043947266, -1.7564989841737861, 2.095405319987234, -0.2208904316303672, 1.7124506439168454, 0.4425357053419826, 1.7975310028183693, 1.0893924273995446, -2.093629606554586, -3.046927534264805, 0.2082747403423986, -2.145193963507195, 0.1123412486447196]|2579.2247263066278720|      4.00000000|[610, 40, 10, 50]                                                          |  | used linear model with 65 points | iterate success | actual_k=1
      11|[-0.9463277943726758, -0.4324355027984012, 1.0129732165688055, -0.9895233983581423, 1.5054504086300826, 0.226698576015916, 0.8616181152718685, -0.5281157815562472, -0.3660580922589428, -0.8463874066984798, 0.4265982061829665, 0.1230820438251745, 1.9896177733632103, 2.651310549027612, 0.0402683850380066, 0.2910059522846322, -1.3911742055153882, -0.5326022323897015, -1.5099486323896536, 0.6858453506400433, 2.353426519440967, 0.7772849332011658, 1.3875745396506822, 1.7048867128760183, -1.7263881183625858, 0.1507676969111837, 0.8017192574731609, 0.8660603127173344, -1.018297260129843, -1.760384300623553, -1.05218940662427, -0.7229364698470069, 2.6547312117903505, 0.5228300954645204, -4.009233110627607, 1.7935426257586613, -0.5336919427443487, 1.5742923043947266, -1.7564989841737861, 2.095405319987234, -0.2208904316303672, 1.7124506439168454, 0.4425357053419826, 1.7975310028183693, 1.0893924273995446, -2.093629606554586, -3.046927534264805, 0.2082747403423986, -2.145193963507195, 0.1123412486447196]|2579.2247263066278720|      2.00000000|[671, 44, 11, 55]                                                          |  | used linear model with 65 points | iterate failure | actual_k=1
