k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.50000000|[129, 0, 1, 3]                                                             |  | used linear model with 129 points | iterate failure | actual_k=0
       2|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.25000000|[258, 0, 2, 6]                                                             |  | used linear model with 129 points | iterate failure | actual_k=0
       3|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.12500000|[387, 0, 3, 9]                                                             |  | used linear model with 129 points | iterate failure | actual_k=0
       4|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.06250000|[516, 0, 4, 12]                                                            |  | used linear model with 129 points | iterate failure | actual_k=0
       5|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.03125000|[645, 0, 5, 15]                                                            |  | used linear model with 129 points | iterate failure | actual_k=0
       6|[1.0215794315231463, 0.0200365877999816, 0.0127824159678719, 0.0190054372118689, 0.4292926483962701, 0.0203516244993202, 0.7991581897407839, 0.0202131871441499, 0.2188683487579167, 0.0201083822602835, 2.6924406418785605, 0.0237438724138276, 0.8053736927046868, 0.0198494550597832, 2.2686966792054695, 0.0208494504093932, 14.35200484037778, 0.0422952000781519, 12.160837295148562, 0.0386580529293004, 0.2782343048218068, 0.018306545064928, 0.2440739341934795, 0.0236501900088339, 1.1632056482919695, 0.0218486257864441, 0.1766074199132348, 0.0188927391190202, 0.1181306295548509, 0.0223056578018216, 3.7454236229421065, 0.0236878517672703, 0.8328146001989921, 0.0192726230240768, 0.1592779440443531, 0.0198285913651019, 0.3876958088029764, 0.0211530214452474, 0.9237872303354291, 0.0201481966519229, 0.2614520738013159, 0.0198545531664416, 2.0705002430053265, 0.0219376739873552, 1.9445101611686046, 0.0211564321346204, 1.4855710867179808, 0.0208977797349767, 0.483436162289517, 0.0200936267396453, 0.4937597686111577, 0.0220806238073136, 0.329576459105443, 0.0215388507468479, 0.8370155438125071, 0.0200184288594774, 0.4602096158020789, 0.0192370277111992, 0.491553007785341, 0.0211758327593219, 0.9849448188249577, 0.0214644497771099, -0.0197933167171929, 0.0214682786983816, 0.2662479600131726, 0.0216442414186648]|2185668.9389905403368175|      0.06250000|[774, 0, 6, 18]                                                            |  | used linear model with 129 points | iterate success | actual_k=0
       7|[1.0215794315231463, 0.0200365877999816, 0.0127824159678719, 0.0190054372118689, 0.4292926483962701, 0.0203516244993202, 0.7991581897407839, 0.0202131871441499, 0.2188683487579167, 0.0201083822602835, 2.6924406418785605, 0.0237438724138276, 0.8053736927046868, 0.0198494550597832, 2.2686966792054695, 0.0208494504093932, 14.35200484037778, 0.0422952000781519, 12.160837295148562, 0.0386580529293004, 0.2782343048218068, 0.018306545064928, 0.2440739341934795, 0.0236501900088339, 1.1632056482919695, 0.0218486257864441, 0.1766074199132348, 0.0188927391190202, 0.1181306295548509, 0.0223056578018216, 3.7454236229421065, 0.0236878517672703, 0.8328146001989921, 0.0192726230240768, 0.1592779440443531, 0.0198285913651019, 0.3876958088029764, 0.0211530214452474, 0.9237872303354291, 0.0201481966519229, 0.2614520738013159, 0.0198545531664416, 2.0705002430053265, 0.0219376739873552, 1.9445101611686046, 0.0211564321346204, 1.4855710867179808, 0.0208977797349767, 0.483436162289517, 0.0200936267396453, 0.4937597686111577, 0.0220806238073136, 0.329576459105443, 0.0215388507468479, 0.8370155438125071, 0.0200184288594774, 0.4602096158020789, 0.0192370277111992, 0.491553007785341, 0.0211758327593219, 0.9849448188249577, 0.0214644497771099, -0.0197933167171929, 0.0214682786983816, 0.2662479600131726, 0.0216442414186648]|2185668.9389905403368175|      0.03125000|[903, 0, 7, 21]                                                            |  | used linear model with 129 points | iterate failure | actual_k=0
       8|[1.0228340898797688, 0.0194105668689665, 0.0128527487816844, 0.0190212006212589, 0.4283836563805239, 0.0230105024969581, 0.8000278319052452, 0.0220745428044771, 0.2214676111456962, 0.0222850572661703, 2.693676390802851, 0.0239812067403277, 0.8050122904271799, 0.0201961383462027, 2.267978479435396, 0.0214410575775709, 14.350450017935026, 0.0641158544106262, 12.161361057407209, 0.0573023974692391, 0.2783576463905696, 0.0191366038970908, 0.2450338054428583, 0.025309815327153, 1.1620944284156125, 0.0236646245394806, 0.1732530042115202, 0.0204356436333709, 0.1206877644783556, 0.0205414140665933, 3.7444568027096836, 0.0291261647982831, 0.8337359569785604, 0.0214972356348927, 0.1604113327754644, 0.0189621284112581, 0.3883484354232772, 0.0195900202733328, 0.9231174588369548, 0.0209526819779596, 0.2608643406892883, 0.0210820900418916, 2.070957076195927, 0.0225831795594923, 1.946329891792028, 0.0233420302066113, 1.4839503063110866, 0.0211667854986759, 0.4833869651468195, 0.0225446867814025, 0.4922565323068055, 0.0217406094453336, 0.3324909430221934, 0.0239302951146699, 0.8357008096449164, 0.0205598349755959, 0.4608167038633322, 0.0198257864519694, 0.4908800026750708, 0.020275742959338, 0.9837265762619691, 0.0232450838300096, -0.0203967270072122, 0.0224575989649844, 0.2672996925158779, 0.0210410284750444]|1799779.7087030687835068|      0.06250000|[1032, 0, 8, 24]                                                           |  | used linear model with 129 points | iterate success | actual_k=0
       9|[1.0228340898797688, 0.0194105668689665, 0.0128527487816844, 0.0190212006212589, 0.4283836563805239, 0.0230105024969581, 0.8000278319052452, 0.0220745428044771, 0.2214676111456962, 0.0222850572661703, 2.693676390802851, 0.0239812067403277, 0.8050122904271799, 0.0201961383462027, 2.267978479435396, 0.0214410575775709, 14.350450017935026, 0.0641158544106262, 12.161361057407209, 0.0573023974692391, 0.2783576463905696, 0.0191366038970908, 0.2450338054428583, 0.025309815327153, 1.1620944284156125, 0.0236646245394806, 0.1732530042115202, 0.0204356436333709, 0.1206877644783556, 0.0205414140665933, 3.7444568027096836, 0.0291261647982831, 0.8337359569785604, 0.0214972356348927, 0.1604113327754644, 0.0189621284112581, 0.3883484354232772, 0.0195900202733328, 0.9231174588369548, 0.0209526819779596, 0.2608643406892883, 0.0210820900418916, 2.070957076195927, 0.0225831795594923, 1.946329891792028, 0.0233420302066113, 1.4839503063110866, 0.0211667854986759, 0.4833869651468195, 0.0225446867814025, 0.4922565323068055, 0.0217406094453336, 0.3324909430221934, 0.0239302951146699, 0.8357008096449164, 0.0205598349755959, 0.4608167038633322, 0.0198257864519694, 0.4908800026750708, 0.020275742959338, 0.9837265762619691, 0.0232450838300096, -0.0203967270072122, 0.0224575989649844, 0.2672996925158779, 0.0210410284750444]|1799779.7087030687835068|      0.03125000|[1161, 0, 9, 27]                                                           |  | used linear model with 129 points | iterate failure | actual_k=0
      10|[1.019611869101512, 0.0208619911394726, 0.01511299924974, 0.0184076920501379, 0.4283923949490213, 0.0227141013478754, 0.79992383467712, 0.0211311351305924, 0.2214454248200542, 0.0216055181203903, 2.694165693374107, 0.0287308811576478, 0.8058542659968675, 0.0196648820316738, 2.267085071917565, 0.0265791473687658, 14.35079585377301, 0.0819119639214767, 12.16133573249827, 0.0766086568717076, 0.280649231729212, 0.0218567668149822, 0.2474078364412945, 0.0238956276122173, 1.1605482121595851, 0.0233535983161185, 0.173736641644131, 0.0204196179472629, 0.1199768723567945, 0.0196532843353697, 3.7430158222167127, 0.0381428086604254, 0.8324354925812002, 0.022460574254537, 0.1618856418148944, 0.0187039247354227, 0.3895460608635585, 0.0200064795269, 0.9212430366627145, 0.022048638927096, 0.2631497904345628, 0.0205415627348294, 2.07381595264497, 0.0271463979202203, 1.9456739296524057, 0.0281239119459255, 1.4817837460155583, 0.0246913433373911, 0.4830466490472081, 0.0198207648155829, 0.4920198231190997, 0.0204523868210183, 0.33046621768913, 0.0245598608422104, 0.8361160169520455, 0.0212263192868597, 0.4615558716775134, 0.0202762904540365, 0.4911195915717437, 0.0199057519072038, 0.9820568263840561, 0.0229432141391089, -0.019998831563209, 0.0216657533649763, 0.2678714502407016, 0.0191671145777083]|1602379.5409921873360872|      0.06250000|[1290, 0, 10, 30]                                                          |  | used linear model with 129 points | iterate success | actual_k=0
      11|[1.00939013721459, 0.0236849199218185, 0.0172877433373678, 0.0159623395062627, 0.4345288015547564, 0.0297793610223604, 0.798819635578767, 0.0141362683239379, 0.2089245255355886, 0.0258184813576993, 2.6995156025143103, 0.0420582188001009, 0.8005411584223432, 0.018085158884379, 2.2586997757945233, 0.0413322414632491, 14.340610002238247, 0.1024568172803712, 12.151169119574213, 0.0996793089048688, 0.274254156265243, 0.0263639181952204, 0.2449690303845196, 0.0314932068189448, 1.1635641695186132, 0.0231285913406249, 0.1757896200819036, 0.0131555361279208, 0.1253798030132259, 0.0205193230307383, 3.73247680302583, 0.0499882852770318, 0.8268561211719087, 0.0315959918460439, 0.1592817445984999, 0.0260985538638272, 0.3818655578233419, 0.02243600064202, 0.9267204786239024, 0.0349711815965228, 0.2672303060134181, 0.026294085876793, 2.0701592970759735, 0.0386326834325627, 1.9437136167428386, 0.0321139956077243, 1.4831753050246677, 0.0276259449330865, 0.4767931856356302, 0.0186761916950022, 0.4982929593494954, 0.0113053462030141, 0.3176460846243355, 0.0200020947464933, 0.8443586866709936, 0.0243302992028819, 0.4539979461485363, 0.019548522442442, 0.4897680870524727, 0.0204486220420588, 0.9799264302363744, 0.0312270098306832, -0.0231835988702156, 0.0278508510655234, 0.2742059214987596, 0.0202745314346264]|1438952.7893185571301728|      0.12500000|[1419, 0, 11, 33]                                                          |  | used linear model with 129 points | iterate success | actual_k=0
