k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|110181.7759999999834690|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.1710801044030867, -1.0363393467480102, -0.9704643936321612, -1.0162180255720823, -0.9979805683418825, -1.0404229699686387, -0.8384138029357109, -0.753893654500909, -0.9283733621237206, -0.9573589194001478, -0.9839837815758193, -1.1293745994882913, -0.8606640411941586, -0.8579110333007064, -0.9775513739335634, -0.867211144188014, -0.9153210169806916, -1.025128596569019, -1.0742984024895024, -1.0123195373060763, -0.6149666638054054, -0.8853681925225225, -1.0536657666289326, -0.9441199299458548, -0.9290848167675838, -1.061753271821196, -0.8218488917990016, -0.7756344993278005, -0.8232628167479585, -0.6269455519903071, -0.9676597381947901, -1.2265964882320899, -1.0638222621210014, -0.6157035867764755, -0.9923898029206956, -1.038364359610205, -0.99024336143718, -0.985946181561653, -0.8094661409665291, -0.9736727930021423, -0.8568448066257384, -0.7817046998092223, -0.9039915425000159, -0.9344733354088466, -0.9277304210730262, -0.9231186499755708, -1.0937117836850347, -1.0304765772015971, -0.9641826114832738, -0.9034098472583332]|65710.1328125000000000|      2.00000000|[118, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | iterate success | actual_k=4
       2|[-1.189810604031891, -0.8815511562616322, 0.0050783287693752, -0.9205472426935237, -0.8240583406116049, -0.8045595314951994, -0.8071902640917366, -0.7704520456880593, -0.5776138803093998, -0.8644416158392233, -0.8040798088919389, -0.9646697251502248, -0.5481278193127933, -0.6297714485251293, -0.9845332723060561, -0.9634361202640543, -0.7656748973803376, -1.167802654435052, -0.9598240059421483, -0.9211666996171185, -0.742902166196538, -1.0003048435448059, -0.9141708494468475, -1.1201452661214308, -0.4743038947736955, -0.8235159853119609, -0.7201556891760958, -1.121365715850139, -0.6775588901757859, -0.3596602484293298, -0.9354926917019251, -1.2515819985241792, -1.27744148485907, 0.1587576341874695, -0.9894899520142798, -0.4344484356004265, -1.096630892196171, -0.8886390247109148, -0.7268736877466538, -1.265143527918613, -0.4965103089781569, -1.0303450761150141, -0.4619389837931654, -0.9431010909273098, -0.3699775393098482, -1.075567872098988, -0.976572807413526, -0.7713536570524568, -1.0026428063230268, -0.7654648277086573]|35500.7070312500000000|      4.00000000|[292, 20, 0, 5]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 118 points | iterate success | actual_k=4
       3|[-1.189810604031891, -0.8815511562616322, 0.0050783287693752, -0.9205472426935237, -0.8240583406116049, -0.8045595314951994, -0.8071902640917366, -0.7704520456880593, -0.5776138803093998, -0.8644416158392233, -0.8040798088919389, -0.9646697251502248, -0.5481278193127933, -0.6297714485251293, -0.9845332723060561, -0.9634361202640543, -0.7656748973803376, -1.167802654435052, -0.9598240059421483, -0.9211666996171185, -0.742902166196538, -1.0003048435448059, -0.9141708494468475, -1.1201452661214308, -0.4743038947736955, -0.8235159853119609, -0.7201556891760958, -1.121365715850139, -0.6775588901757859, -0.3596602484293298, -0.9354926917019251, -1.2515819985241792, -1.27744148485907, 0.1587576341874695, -0.9894899520142798, -0.4344484356004265, -1.096630892196171, -0.8886390247109148, -0.7268736877466538, -1.265143527918613, -0.4965103089781569, -1.0303450761150141, -0.4619389837931654, -0.9431010909273098, -0.3699775393098482, -1.075567872098988, -0.976572807413526, -0.7713536570524568, -1.0026428063230268, -0.7654648277086573]|35500.7070312500000000|      2.00000000|[467, 32, 0, 8]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 118 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[-1.189810604031891, -0.8815511562616322, 0.0050783287693752, -0.9205472426935237, -0.8240583406116049, -0.8045595314951994, -0.8071902640917366, -0.7704520456880593, -0.5776138803093998, -0.8644416158392233, -0.8040798088919389, -0.9646697251502248, -0.5481278193127933, -0.6297714485251293, -0.9845332723060561, -0.9634361202640543, -0.7656748973803376, -1.167802654435052, -0.9598240059421483, -0.9211666996171185, -0.742902166196538, -1.0003048435448059, -0.9141708494468475, -1.1201452661214308, -0.4743038947736955, -0.8235159853119609, -0.7201556891760958, -1.121365715850139, -0.6775588901757859, -0.3596602484293298, -0.9354926917019251, -1.2515819985241792, -1.27744148485907, 0.1587576341874695, -0.9894899520142798, -0.4344484356004265, -1.096630892196171, -0.8886390247109148, -0.7268736877466538, -1.265143527918613, -0.4965103089781569, -1.0303450761150141, -0.4619389837931654, -0.9431010909273098, -0.3699775393098482, -1.075567872098988, -0.976572807413526, -0.7713536570524568, -1.0026428063230268, -0.7654648277086573]|35500.7070312500000000|      1.00000000|[641, 44, 0, 11]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 118 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[-1.3420303811394794, -0.9006691336837425, 0.0527425147787377, -0.8922529605207783, -0.7567255503659154, -0.7556798980823288, -0.3881420763276344, -0.858788247107933, -0.5323847289261474, -0.7336372842638319, -0.7130005304620984, -0.8214509338625915, -0.567502607946418, -0.6870551183398622, -1.0120938079809907, -0.976327433987549, -0.8362363017066247, -1.0766028800410905, -1.1629017818670544, -1.035763875274987, -0.7421154042553884, -1.0782338438078418, -0.9357529075040054, -0.9891196876171316, -0.5056286792750206, -0.5769569349832795, -0.6657229578860192, -0.9131001911884091, -0.6536324351300485, -0.0974759217991983, -0.6678217336121783, -1.1839405283567657, -1.228766975336964, 0.192418917440755, -0.7960938723870457, -0.3275671492279018, -1.0071577027313063, -0.7422334987794985, -0.4567258551338574, -0.9879044579060203, -0.3031432074054922, -0.8670639541573549, -0.5283812762386095, -0.949520467115936, -0.4349473398760406, -0.9951657477284798, -0.8738658253153336, -0.6926328460758688, -1.145904727492953, -0.5720122287867281]|21159.9277343750000000|      2.00000000|[817, 56, 0, 14]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | iterate success | actual_k=4
       6|[-1.3420303811394794, -0.9006691336837425, 0.0527425147787377, -0.8922529605207783, -0.7567255503659154, -0.7556798980823288, -0.3881420763276344, -0.858788247107933, -0.5323847289261474, -0.7336372842638319, -0.7130005304620984, -0.8214509338625915, -0.567502607946418, -0.6870551183398622, -1.0120938079809907, -0.976327433987549, -0.8362363017066247, -1.0766028800410905, -1.1629017818670544, -1.035763875274987, -0.7421154042553884, -1.0782338438078418, -0.9357529075040054, -0.9891196876171316, -0.5056286792750206, -0.5769569349832795, -0.6657229578860192, -0.9131001911884091, -0.6536324351300485, -0.0974759217991983, -0.6678217336121783, -1.1839405283567657, -1.228766975336964, 0.192418917440755, -0.7960938723870457, -0.3275671492279018, -1.0071577027313063, -0.7422334987794985, -0.4567258551338574, -0.9879044579060203, -0.3031432074054922, -0.8670639541573549, -0.5283812762386095, -0.949520467115936, -0.4349473398760406, -0.9951657477284798, -0.8738658253153336, -0.6926328460758688, -1.145904727492953, -0.5720122287867281]|21159.9277343750000000|      1.00000000|[991, 68, 0, 17]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 118 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[-1.3192038649924573, -0.8581279491672708, 0.1199042115081011, -0.8831751808604522, -0.538685281016378, -0.5109771689004482, -0.5207831910120317, -0.8600956098722929, -0.3779165229169569, -0.7732087837850781, -0.5748228358301658, -0.5729423691234419, -0.5194071991282841, -0.6062852147259984, -0.9094034013526053, -0.8483471342771451, -0.9703837585145026, -1.148089180861209, -1.2512193304708483, -0.8706451422338567, -0.578455718388152, -1.185280573998151, -0.8611993527266644, -0.7851460518816946, -0.5066737172712862, -0.353250930115914, -0.5287933873180879, -0.7027488076132586, -0.7916340591954832, -0.1666967365391121, -0.516459612265664, -0.9625771362886821, -0.9297582144179469, 0.1478086143444304, -1.009142861278453, -0.3916189126190345, -0.9523942007184859, -0.7730023273521021, -0.3766499095633324, -0.9331281998573614, -0.3792492047936027, -0.8013679618686057, -0.6348527353064951, -1.0286052834474009, -0.1766692433791733, -0.8422128919826751, -0.5952732135402137, -0.563437706351186, -1.061311316885527, -0.5840644875667742]|14653.0449218750000000|      2.00000000|[1167, 80, 0, 20]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | iterate success | actual_k=4
       8|[-1.3192038649924573, -0.8581279491672708, 0.1199042115081011, -0.8831751808604522, -0.538685281016378, -0.5109771689004482, -0.5207831910120317, -0.8600956098722929, -0.3779165229169569, -0.7732087837850781, -0.5748228358301658, -0.5729423691234419, -0.5194071991282841, -0.6062852147259984, -0.9094034013526053, -0.8483471342771451, -0.9703837585145026, -1.148089180861209, -1.2512193304708483, -0.8706451422338567, -0.578455718388152, -1.185280573998151, -0.8611993527266644, -0.7851460518816946, -0.5066737172712862, -0.353250930115914, -0.5287933873180879, -0.7027488076132586, -0.7916340591954832, -0.1666967365391121, -0.516459612265664, -0.9625771362886821, -0.9297582144179469, 0.1478086143444304, -1.009142861278453, -0.3916189126190345, -0.9523942007184859, -0.7730023273521021, -0.3766499095633324, -0.9331281998573614, -0.3792492047936027, -0.8013679618686057, -0.6348527353064951, -1.0286052834474009, -0.1766692433791733, -0.8422128919826751, -0.5952732135402137, -0.563437706351186, -1.061311316885527, -0.5840644875667742]|14653.0449218750000000|      1.00000000|[1341, 92, 0, 23]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 118 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[-1.1985733570840844, -0.4622860499762469, 0.225225166644603, -0.7240868456691906, -0.4700776083670321, -0.3790023020812566, -0.2882263148059386, -0.9559859871441995, -0.3721456441983436, -0.7556761112054677, -0.3892975393403098, -0.604324723826055, -0.4237824908571427, -0.5090236123732242, -0.6893488053567615, -0.8695373133292413, -0.9274174917831871, -1.303539924253681, -1.2344505020599115, -0.7981422542425737, -0.5277783877471997, -1.127098920046161, -0.6484791519885689, -0.8162221569639284, -0.4389808806368946, -0.2394122933130284, -0.5029727503829913, -0.4419744189794167, -0.7589649180979299, 0.0527739286527829, -0.5917577972398848, -0.8727028779860467, -0.8331057838385529, -0.0695295345308953, -0.7169011527788858, -0.3725583120287847, -0.7835535345111344, -0.7212722316585775, -0.3295143009818454, -0.7220997252335355, -0.3389665337403949, -0.7809644776461145, -0.3933818109395264, -1.133264312484148, -0.0479895638928604, -0.6695139749506971, -0.4539503894770491, -0.5443062483680755, -1.0270115165381097, -0.6905432964277463]|9160.2626953125000000|      2.00000000|[1515, 104, 0, 26]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 118 points | iterate success | actual_k=4
      10|[-1.1985733570840844, -0.4622860499762469, 0.225225166644603, -0.7240868456691906, -0.4700776083670321, -0.3790023020812566, -0.2882263148059386, -0.9559859871441995, -0.3721456441983436, -0.7556761112054677, -0.3892975393403098, -0.604324723826055, -0.4237824908571427, -0.5090236123732242, -0.6893488053567615, -0.8695373133292413, -0.9274174917831871, -1.303539924253681, -1.2344505020599115, -0.7981422542425737, -0.5277783877471997, -1.127098920046161, -0.6484791519885689, -0.8162221569639284, -0.4389808806368946, -0.2394122933130284, -0.5029727503829913, -0.4419744189794167, -0.7589649180979299, 0.0527739286527829, -0.5917577972398848, -0.8727028779860467, -0.8331057838385529, -0.0695295345308953, -0.7169011527788858, -0.3725583120287847, -0.7835535345111344, -0.7212722316585775, -0.3295143009818454, -0.7220997252335355, -0.3389665337403949, -0.7809644776461145, -0.3933818109395264, -1.133264312484148, -0.0479895638928604, -0.6695139749506971, -0.4539503894770491, -0.5443062483680755, -1.0270115165381097, -0.6905432964277463]|9160.2626953125000000|      1.00000000|[1690, 116, 0, 29]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
