k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6098126316106663, 0.0776183098161869, 0.1357296891825439, 0.7727944675517652, 0.0212063899731075, 0.016636522687466, -0.0261167864813868, 0.0062816862527151, 0.0331044637072968, 2.3614686584e-06, 0.0202811845504244, -0.0156227100163808, -0.0068999827304903, -0.0307377080526524, -0.0121022210125822, -0.0109137923273616, 0.0322613781759915, 0.0003427025647191, -0.0111945622930968, -0.0031181464031479, 0.0027901067417254, -0.0287932611485392]| 13.1561613082885742|      2.00000000|[97, 32, 0, 2]                                                             |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
       2|[1.7639000875419288, 0.0527160971554095, 0.4576196384605221, 2.3379514506449164, -0.0384984196821712, -0.0696012175034749, -0.0036523432216218, -0.0482639344326916, 0.0320682304032222, 0.0099262300797402, -0.1295424855848214, 0.005652809365908, 0.0269635115474452, -0.050075159818396, 0.0128216597153195, 0.0203879065136222, -0.1882198325758547, 0.0810097346423663, -0.0414993591645876, -0.1035991919082353, -0.0823308684217983, -0.0165265438611696]| 12.2624826431274414|      4.00000000|[193, 64, 0, 4]                                                            |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
       3|[1.7639000875419288, 0.0527160971554095, 0.4576196384605221, 2.3379514506449164, -0.0384984196821712, -0.0696012175034749, -0.0036523432216218, -0.0482639344326916, 0.0320682304032222, 0.0099262300797402, -0.1295424855848214, 0.005652809365908, 0.0269635115474452, -0.050075159818396, 0.0128216597153195, 0.0203879065136222, -0.1882198325758547, 0.0810097346423663, -0.0414993591645876, -0.1035991919082353, -0.0823308684217983, -0.0165265438611696]| 12.2624826431274414|      2.00000000|[337, 112, 1, 8]                                                           |  | trying quadratic partial model with 49 points | trying quadratic partial model with 97 points FAILED TO GET X_HAT, using additional batch call | exploitation failed, decreasing delta | actual_k=16
       4|[1.7639000875419288, 0.0527160971554095, 0.4576196384605221, 2.3379514506449164, -0.0384984196821712, -0.0696012175034749, -0.0036523432216218, -0.0482639344326916, 0.0320682304032222, 0.0099262300797402, -0.1295424855848214, 0.005652809365908, 0.0269635115474452, -0.050075159818396, 0.0128216597153195, 0.0203879065136222, -0.1882198325758547, 0.0810097346423663, -0.0414993591645876, -0.1035991919082353, -0.0823308684217983, -0.0165265438611696]| 12.2624826431274414|      1.00000000|[482, 160, 1, 11]                                                          |  | trying quadratic partial model with 49 points | trying quadratic partial model with 97 points | exploitation failed, decreasing delta | actual_k=16
       5|[1.221206923724282, -0.2503059618252125, 0.3139609944698141, 1.7239955414540724, -0.0398048880266938, -0.2299286828452584, -0.0918757914359666, 0.2383781187625524, 0.2415285527048907, 0.0582470131280732, -0.1530873792580792, 0.1372369223253424, -0.0351163774728019, -0.0258219236965553, -0.0529954952057904, -0.0044871569541459, -0.2470424787696352, -0.0137886033294931, -0.0223644542004083, -0.1997286607659472, -0.0423982027499811, -0.0740584552475746]| 12.1999979019165039|      2.00000000|[578, 192, 1, 13]                                                          |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
       6|[1.221206923724282, -0.2503059618252125, 0.3139609944698141, 1.7239955414540724, -0.0398048880266938, -0.2299286828452584, -0.0918757914359666, 0.2383781187625524, 0.2415285527048907, 0.0582470131280732, -0.1530873792580792, 0.1372369223253424, -0.0351163774728019, -0.0258219236965553, -0.0529954952057904, -0.0044871569541459, -0.2470424787696352, -0.0137886033294931, -0.0223644542004083, -0.1997286607659472, -0.0423982027499811, -0.0740584552475746]| 12.1999979019165039|      1.00000000|[723, 240, 2, 17]                                                          |  | trying quadratic partial model with 49 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 98 points | exploitation failed, decreasing delta | actual_k=16
       7|[1.221206923724282, -0.2503059618252125, 0.3139609944698141, 1.7239955414540724, -0.0398048880266938, -0.2299286828452584, -0.0918757914359666, 0.2383781187625524, 0.2415285527048907, 0.0582470131280732, -0.1530873792580792, 0.1372369223253424, -0.0351163774728019, -0.0258219236965553, -0.0529954952057904, -0.0044871569541459, -0.2470424787696352, -0.0137886033294931, -0.0223644542004083, -0.1997286607659472, -0.0423982027499811, -0.0740584552475746]| 12.1999979019165039|      0.50000000|[868, 288, 3, 21]                                                          |  | trying quadratic partial model with 49 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 98 points | exploitation failed, decreasing delta | actual_k=16
       8|[1.5027527576345885, -0.2812019958237615, 0.4403281861558055, 2.068549469807434, 0.0097319652554145, -0.2878403164157974, -0.1244234164502409, 0.2428974933888505, 0.2441121651787433, 0.0553499255832044, -0.1104503365457377, 0.0420103993105716, -0.0606331458102676, 0.0023535256276173, -0.0144113066298174, 0.0132791581323872, -0.2487022135264252, -0.0714056464152171, -0.0402457975136548, -0.1376698155272692, 0.0360568746744162, -0.0941764208566522]| 12.1500110626220703|      1.00000000|[964, 320, 3, 23]                                                          |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
       9|[1.5027527576345885, -0.2812019958237615, 0.4403281861558055, 2.068549469807434, 0.0097319652554145, -0.2878403164157974, -0.1244234164502409, 0.2428974933888505, 0.2441121651787433, 0.0553499255832044, -0.1104503365457377, 0.0420103993105716, -0.0606331458102676, 0.0023535256276173, -0.0144113066298174, 0.0132791581323872, -0.2487022135264252, -0.0714056464152171, -0.0402457975136548, -0.1376698155272692, 0.0360568746744162, -0.0941764208566522]| 12.1500110626220703|      0.50000000|[1109, 368, 4, 27]                                                         |  | trying quadratic partial model with 49 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 98 points | exploitation failed, decreasing delta | actual_k=16
      10|[1.5027527576345885, -0.2812019958237615, 0.4403281861558055, 2.068549469807434, 0.0097319652554145, -0.2878403164157974, -0.1244234164502409, 0.2428974933888505, 0.2441121651787433, 0.0553499255832044, -0.1104503365457377, 0.0420103993105716, -0.0606331458102676, 0.0023535256276173, -0.0144113066298174, 0.0132791581323872, -0.2487022135264252, -0.0714056464152171, -0.0402457975136548, -0.1376698155272692, 0.0360568746744162, -0.0941764208566522]| 12.1500110626220703|      0.25000000|[1253, 416, 4, 30]                                                         |  | trying quadratic partial model with 49 points | trying quadratic partial model with 97 points | exploitation failed, decreasing delta | actual_k=16
      11|[1.5027527576345885, -0.2812019958237615, 0.4403281861558055, 2.068549469807434, 0.0097319652554145, -0.2878403164157974, -0.1244234164502409, 0.2428974933888505, 0.2441121651787433, 0.0553499255832044, -0.1104503365457377, 0.0420103993105716, -0.0606331458102676, 0.0023535256276173, -0.0144113066298174, 0.0132791581323872, -0.2487022135264252, -0.0714056464152171, -0.0402457975136548, -0.1376698155272692, 0.0360568746744162, -0.0941764208566522]| 12.1500110626220703|      0.12500000|[1397, 464, 4, 33]                                                         |  | trying quadratic partial model with 49 points | trying quadratic partial model with 97 points | exploitation failed, decreasing delta | actual_k=16
      12|[1.4286154414133576, -0.2958180344404548, 0.4140413866997532, 1.9792338506974678, 0.016411702050791, -0.2757041255928199, -0.1298662438337364, 0.2468642057931224, 0.2502275480138913, 0.0406893716494846, -0.099924899803022, 0.0365457456151178, -0.0498770373976241, 0.0007969444551889, -0.0072153520084005, 0.0161314825381321, -0.2505680268886101, -0.0725011390176483, -0.0507450840538917, -0.1348078192581255, 0.036089863151038, -0.0764177864183113]| 12.1441698074340820|      0.25000000|[1493, 496, 4, 35]                                                         |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
      13|[1.4286154414133576, -0.2958180344404548, 0.4140413866997532, 1.9792338506974678, 0.016411702050791, -0.2757041255928199, -0.1298662438337364, 0.2468642057931224, 0.2502275480138913, 0.0406893716494846, -0.099924899803022, 0.0365457456151178, -0.0498770373976241, 0.0007969444551889, -0.0072153520084005, 0.0161314825381321, -0.2505680268886101, -0.0725011390176483, -0.0507450840538917, -0.1348078192581255, 0.036089863151038, -0.0764177864183113]| 12.1441698074340820|      0.12500000|[1637, 544, 4, 38]                                                         |  | trying quadratic partial model with 49 points | trying quadratic partial model with 97 points | exploitation failed, decreasing delta | actual_k=16
