k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.7614388423782382, 0.2052619552771658, -0.3914039677318226, -0.0528122150217187, 0.3457153668198002, 0.2444577330607946, -0.1119207176181027, -0.1700706590679794, 0.0369221993552608]|252918.7187500000000000|      2.00000000|[31, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       2|[0.7614388423782382, 0.2052619552771658, -0.3914039677318226, -0.0528122150217187, 0.3457153668198002, 0.2444577330607946, -0.1119207176181027, -0.1700706590679794, 0.0369221993552608]|252918.7187500000000000|      1.00000000|[61, 0, 0, 4]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[1.1028839223692988, 0.3411059365705209, -0.7922180432003055, -0.5102844195023685, 0.9642493001830703, 0.477634714448666, -0.1058517785816638, -0.0260866753519043, 0.2300671660809094]|36936.1562500000000000|      2.00000000|[91, 0, 0, 6]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       4|[1.1028839223692988, 0.3411059365705209, -0.7922180432003055, -0.5102844195023685, 0.9642493001830703, 0.477634714448666, -0.1058517785816638, -0.0260866753519043, 0.2300671660809094]|36936.1562500000000000|      1.00000000|[121, 0, 0, 8]                                                             |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[1.1028839223692988, 0.3411059365705209, -0.7922180432003055, -0.5102844195023685, 0.9642493001830703, 0.477634714448666, -0.1058517785816638, -0.0260866753519043, 0.2300671660809094]|36936.1562500000000000|      0.50000000|[151, 0, 0, 10]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[1.1028839223692988, 0.3411059365705209, -0.7922180432003055, -0.5102844195023685, 0.9642493001830703, 0.477634714448666, -0.1058517785816638, -0.0260866753519043, 0.2300671660809094]|36936.1562500000000000|      0.25000000|[181, 0, 0, 12]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[1.112038175327136, 0.2224608586204718, -0.7791481653408218, -0.4742357913125878, 0.9489659893676943, 0.3894196150483769, -0.0798163877184988, 0.1681468110779286, 0.2512626290297513]|7596.4472656250000000|      0.50000000|[211, 0, 0, 14]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       8|[1.112038175327136, 0.2224608586204718, -0.7791481653408218, -0.4742357913125878, 0.9489659893676943, 0.3894196150483769, -0.0798163877184988, 0.1681468110779286, 0.2512626290297513]|7596.4472656250000000|      0.25000000|[241, 0, 0, 16]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[1.112038175327136, 0.2224608586204718, -0.7791481653408218, -0.4742357913125878, 0.9489659893676943, 0.3894196150483769, -0.0798163877184988, 0.1681468110779286, 0.2512626290297513]|7596.4472656250000000|      0.12500000|[271, 0, 0, 18]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[1.112038175327136, 0.2224608586204718, -0.7791481653408218, -0.4742357913125878, 0.9489659893676943, 0.3894196150483769, -0.0798163877184988, 0.1681468110779286, 0.2512626290297513]|7596.4472656250000000|      0.06250000|[301, 0, 0, 20]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[1.0994849781193516, 0.2144101220225926, -0.7614262485185459, -0.4389429223021891, 0.9256714716119052, 0.4241394336881398, -0.0724523934453658, 0.1640714738606313, 0.2337908577311393]|3154.4318847656250000|      0.12500000|[331, 0, 0, 22]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      12|[1.0513227500426494, 0.148041470759414, -0.7048022953483317, -0.428439458637196, 0.9377083412739733, 0.3901769533738045, -0.0266314608651706, 0.1786562084252976, 0.2782138073113515]|1336.1562500000000000|      0.25000000|[361, 0, 0, 24]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      13|[1.0513227500426494, 0.148041470759414, -0.7048022953483317, -0.428439458637196, 0.9377083412739733, 0.3901769533738045, -0.0266314608651706, 0.1786562084252976, 0.2782138073113515]|1336.1562500000000000|      0.12500000|[391, 0, 0, 26]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
