k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      0.50000000|[33, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      0.25000000|[65, 0, 0, 4]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[1.383536276131455, 0.5066501929752272, 0.6580625993163491, 0.7351013781241883, 0.5823080803005373, 2.9871765256154177, 4.944142872570202, 7.0756249614138795, 2.1057927085589783, 4.600084805879918, 5.556122603274679]|  2.0558695793151855|      0.50000000|[97, 0, 0, 6]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       4|[1.383536276131455, 0.5066501929752272, 0.6580625993163491, 0.7351013781241883, 0.5823080803005373, 2.9871765256154177, 4.944142872570202, 7.0756249614138795, 2.1057927085589783, 4.600084805879918, 5.556122603274679]|  2.0558695793151855|      0.25000000|[129, 0, 0, 8]                                                             |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[1.383536276131455, 0.5066501929752272, 0.6580625993163491, 0.7351013781241883, 0.5823080803005373, 2.9871765256154177, 4.944142872570202, 7.0756249614138795, 2.1057927085589783, 4.600084805879918, 5.556122603274679]|  2.0558695793151855|      0.12500000|[161, 0, 0, 10]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[1.3691627777114788, 0.4558154340867625, 0.6521971878536644, 0.7419544883044634, 0.5572019397745649, 2.972532607127864, 4.930446643646622, 7.053183091068475, 2.163731459903634, 4.588256462842997, 5.643986510441781]|  1.5421931743621826|      0.25000000|[193, 0, 0, 12]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       7|[1.3691627777114788, 0.4558154340867625, 0.6521971878536644, 0.7419544883044634, 0.5572019397745649, 2.972532607127864, 4.930446643646622, 7.053183091068475, 2.163731459903634, 4.588256462842997, 5.643986510441781]|  1.5421931743621826|      0.12500000|[225, 0, 0, 14]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[1.393681507791553, 0.377803022919108, 0.6670942303283793, 0.7716320930112097, 0.5141829854892379, 2.9707883505626334, 4.956261516392076, 7.050341632321265, 2.2182646202182252, 4.60937638008882, 5.687427765069545]|  1.1300538778305054|      0.25000000|[257, 0, 0, 16]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       9|[1.393681507791553, 0.377803022919108, 0.6670942303283793, 0.7716320930112097, 0.5141829854892379, 2.9707883505626334, 4.956261516392076, 7.050341632321265, 2.2182646202182252, 4.60937638008882, 5.687427765069545]|  1.1300538778305054|      0.12500000|[289, 0, 0, 18]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[1.393681507791553, 0.377803022919108, 0.6670942303283793, 0.7716320930112097, 0.5141829854892379, 2.9707883505626334, 4.956261516392076, 7.050341632321265, 2.2182646202182252, 4.60937638008882, 5.687427765069545]|  1.1300538778305054|      0.06250000|[321, 0, 0, 20]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[1.389500481774088, 0.3416124885325781, 0.6694965357877264, 0.7786453327459656, 0.4887387772638834, 2.9572426852458547, 4.963001754096769, 7.052610887629627, 2.2531255751183212, 4.620157402833565, 5.705064882354765]|  0.9694365859031677|      0.12500000|[353, 0, 0, 22]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      12|[1.3247521808778009, 0.2949732510955744, 0.6784255141232485, 0.8242392993952627, 0.4834785825974609, 2.9764049129216077, 4.890052244901598, 7.048724918770177, 2.2252296959055013, 4.6386636567426525, 5.720769940119141]|  0.8934258222579956|      0.25000000|[385, 0, 0, 24]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      13|[1.3247521808778009, 0.2949732510955744, 0.6784255141232485, 0.8242392993952627, 0.4834785825974609, 2.9764049129216077, 4.890052244901598, 7.048724918770177, 2.2252296959055013, 4.6386636567426525, 5.720769940119141]|  0.8934258222579956|      0.12500000|[417, 0, 0, 26]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[1.3043287311867058, 0.2928675410785276, 0.6496873730870978, 0.7545312638250338, 0.4152727422425673, 2.9652950730870287, 4.906031060129792, 7.023741565285558, 2.2461089816073763, 4.672703742293095, 5.768401127716786]|  0.7359066605567932|      0.25000000|[449, 0, 0, 28]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      15|[1.3043287311867058, 0.2928675410785276, 0.6496873730870978, 0.7545312638250338, 0.4152727422425673, 2.9652950730870287, 4.906031060129792, 7.023741565285558, 2.2461089816073763, 4.672703742293095, 5.768401127716786]|  0.7359066605567932|      0.12500000|[481, 0, 0, 30]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      16|[1.290364970898259, 0.2565006348101474, 0.641406175285163, 0.7316179019166896, 0.4296828956579918, 2.983124278327365, 4.856520068750766, 6.958245475542174, 2.283083662283447, 4.738619835851182, 5.745266875728128]|  0.6157782077789307|      0.25000000|[513, 0, 0, 32]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      17|[1.290364970898259, 0.2565006348101474, 0.641406175285163, 0.7316179019166896, 0.4296828956579918, 2.983124278327365, 4.856520068750766, 6.958245475542174, 2.283083662283447, 4.738619835851182, 5.745266875728128]|  0.6157782077789307|      0.12500000|[545, 0, 0, 34]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
