k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|1827.7085714285710765|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1146325703283601, 0.1346312965348772, 0.2158807699639685, 0.1212609634730727, 0.1856199179867107, 0.1139895057096544, 0.190369168239607, 0.0925899351082688, 0.0823238373184446, 0.109056071087108, 0.1475007948728996, 0.1610002227246655, 0.0955206439157212, 0.1096145959263824, 0.1056463059403231, 0.1055204019913491, 0.1452525032262951, 0.042269620453352, 0.0602236827099448, 0.1267493265212685, 0.1630643590667752, 0.0677346156118587, 0.1140669019748455, 0.1112848216565498, 0.1476235698604753, 0.1731430829442264, 0.0961685728590567, 0.1461629870467419, 0.1130646391485985, 0.2582958853667386, 0.1132559226918653, 0.0982698433976618, 0.1201627626386619, 0.2840037231599532, 0.1542079497030608, 0.1820495136530248, 0.1240015636384924, 0.1339778319837374, 0.1665505590651987, 0.1410903851990023, 0.1888014194461971, 0.1197672405778591, 0.1471063821726691, 0.1260515593606791, 0.1572231919362797, 0.1519366562469709, 0.1145155618122639, 0.1187248073023051, 0.055485731561261, 0.1525092141773122]|1721.2916983533141320|      2.00000000|[121, 8, 1, 3]                                                             |  | used linear model with 129 points | iterate success | actual_k=4
       2|[0.3585538969926872, 0.4489122690125179, 0.6503046573846447, 0.4202153177434323, 0.4876482424455297, 0.3352062120025259, 0.5888328918081698, 0.3647105535995058, 0.2320830553262503, 0.3041153599029923, 0.5224906340304041, 0.4801467063040512, 0.3125249309186441, 0.2478138448358096, 0.291884170677744, 0.2927806162969822, 0.3944492951848454, 0.1581241210463925, 0.2045023857754444, 0.4103559610915966, 0.4132607836436654, 0.1307725140652463, 0.4036174306215777, 0.3429015858332015, 0.4284656381041531, 0.5689667440538477, 0.3066684818962309, 0.4819639761569445, 0.3848164626531024, 0.6607866756828185, 0.368808806815188, 0.3205041958992296, 0.3593376003253635, 0.822956909255933, 0.4229887175388623, 0.5445959721939435, 0.3434785980361484, 0.4050821735977946, 0.5021196470406675, 0.4310690383303439, 0.5519494660259019, 0.3700795037935928, 0.325984866031076, 0.3669934187998107, 0.5276445068335799, 0.4119735929971444, 0.3857320509166052, 0.4105307847831469, 0.1330550012537025, 0.47485872291208]|1520.6681876879290485|      4.00000000|[242, 16, 2, 6]                                                            |  | used linear model with 129 points | iterate success | actual_k=4
       3|[0.5435827871679466, 0.7941185978321108, 1.4066425751204639, 0.8847298855281679, 1.2863279167019392, 0.6988171021612938, 1.4493552465295252, 1.1334003608286407, 0.3559273723337081, 0.8579887065041223, 0.9738801381668061, 1.169823436633302, 0.4803917278633109, 0.4420757388348319, 1.174828149417303, 0.4099679767531283, 1.2954459506295517, 0.6051447933455766, 0.4495387642087676, 0.7872449706181126, 0.9898664407993989, 0.3095178723257147, 0.8190443781030536, 0.9332689923360619, 1.0687687699980326, 1.319010076411271, 0.7383623376543518, 0.7897413862988574, 0.8303123479709715, 1.5666110107272888, 0.5058220144393186, 0.5594067434416714, 1.0130039274553764, 2.1526731449392016, 1.1630793143765317, 1.3100836692092028, 0.5368933967095328, 1.1796532637209505, 1.1543958328605637, 0.9339863064253529, 1.0486250794559415, 0.8685005870242197, 0.8501444693548433, 0.7810557818836846, 1.0198319030363712, 0.8779331399830554, 0.6051535755846491, 1.0181920759986682, 0.5516178997098008, 0.5781157393387968]|1184.4487513815786315|      8.00000000|[363, 24, 3, 9]                                                            |  | used linear model with 129 points | iterate success | actual_k=4
       4|[1.7391760915598888, 2.152897008538147, 1.442105522195902, 2.319014110838959, 2.4686423956577217, 0.5279843525803267, 1.0751689098358934, 2.7194172296091774, -1.8609313357987243, 0.4857229752300806, 2.4178040619677095, 2.237438166338099, 3.214953279277213, 1.4751294097296297, 0.6810074820961126, 1.2364264186439589, 0.2523624714808022, -0.6457290957905907, 1.298096912460497, 0.9505787871820018, 0.7178871987414593, 0.5310706670075592, 0.7386549161680962, 0.5035284245545164, 1.7473179163894512, 0.9654204250020352, 1.639972429181011, 3.35464691317022, 1.167718300246908, 3.363256213293572, 1.6863057603593612, 0.0255851609459142, 1.9747547230723024, 1.9683107667497497, 3.212648385447029, 1.0858175142371562, 1.053675677916865, 1.0896604756933561, 1.100508075173534, 2.37888968017836, 1.5769035049636106, 1.1846341109810838, -0.5396211772605607, -0.438398363189762, 1.335622358100823, 1.4637301876172772, -0.9482180290940596, 2.151580814815521, 1.345275612346792, 2.572858436041789]|1010.6501265833275056|     16.00000000|[484, 32, 4, 12]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       5|[1.7391760915598888, 2.152897008538147, 1.442105522195902, 2.319014110838959, 2.4686423956577217, 0.5279843525803267, 1.0751689098358934, 2.7194172296091774, -1.8609313357987243, 0.4857229752300806, 2.4178040619677095, 2.237438166338099, 3.214953279277213, 1.4751294097296297, 0.6810074820961126, 1.2364264186439589, 0.2523624714808022, -0.6457290957905907, 1.298096912460497, 0.9505787871820018, 0.7178871987414593, 0.5310706670075592, 0.7386549161680962, 0.5035284245545164, 1.7473179163894512, 0.9654204250020352, 1.639972429181011, 3.35464691317022, 1.167718300246908, 3.363256213293572, 1.6863057603593612, 0.0255851609459142, 1.9747547230723024, 1.9683107667497497, 3.212648385447029, 1.0858175142371562, 1.053675677916865, 1.0896604756933561, 1.100508075173534, 2.37888968017836, 1.5769035049636106, 1.1846341109810838, -0.5396211772605607, -0.438398363189762, 1.335622358100823, 1.4637301876172772, -0.9482180290940596, 2.151580814815521, 1.345275612346792, 2.572858436041789]|1010.6501265833275056|      8.00000000|[605, 40, 5, 15]                                                           |  | used linear model with 129 points | iterate failure | actual_k=4
       6|[1.7391760915598888, 2.152897008538147, 1.442105522195902, 2.319014110838959, 2.4686423956577217, 0.5279843525803267, 1.0751689098358934, 2.7194172296091774, -1.8609313357987243, 0.4857229752300806, 2.4178040619677095, 2.237438166338099, 3.214953279277213, 1.4751294097296297, 0.6810074820961126, 1.2364264186439589, 0.2523624714808022, -0.6457290957905907, 1.298096912460497, 0.9505787871820018, 0.7178871987414593, 0.5310706670075592, 0.7386549161680962, 0.5035284245545164, 1.7473179163894512, 0.9654204250020352, 1.639972429181011, 3.35464691317022, 1.167718300246908, 3.363256213293572, 1.6863057603593612, 0.0255851609459142, 1.9747547230723024, 1.9683107667497497, 3.212648385447029, 1.0858175142371562, 1.053675677916865, 1.0896604756933561, 1.100508075173534, 2.37888968017836, 1.5769035049636106, 1.1846341109810838, -0.5396211772605607, -0.438398363189762, 1.335622358100823, 1.4637301876172772, -0.9482180290940596, 2.151580814815521, 1.345275612346792, 2.572858436041789]|1010.6501265833275056|      4.00000000|[726, 48, 6, 18]                                                           |  | used linear model with 129 points | iterate failure | actual_k=4
       7|[2.3740077342933654, 2.9584669648721538, 1.8983482748765654, 2.358387793411885, 3.704570089995661, 1.4283849527584374, 1.7793517952686713, 2.8317606687313983, -1.7050277121422341, 1.716488952394395, 2.977456988202894, 2.4261362412572605, 3.505101507604861, 1.3319257566046587, 1.5011831185162432, 1.4329508599153153, 0.9531677080397294, -0.4200371653941356, 0.9336981191170814, 1.5952000139806266, 1.886894104161501, 1.1187618383655797, 0.7747895038020093, 0.3572486995937034, 1.7940689563619736, 1.3802451743253115, 1.5896306825980966, 3.3530522421480478, 1.367949709605921, 3.269298671350245, 1.6645612323080516, 0.5694169488445556, 1.9762393271343486, 2.5659506499116653, 3.660356127243343, 1.8826618552849577, 0.8819983722208542, 1.5631153949562808, 1.75180612579405, 2.7818003793698307, 2.180108368589836, 1.9454344882252688, 0.4483433277807181, 0.3401252637990387, 2.1525138069710668, 1.6619539343272027, -0.3275669361169823, 1.851424707493294, 1.6515625946982722, 2.4868735423624844]|794.8183023441630439|      8.00000000|[847, 56, 7, 21]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       8|[2.3740077342933654, 2.9584669648721538, 1.8983482748765654, 2.358387793411885, 3.704570089995661, 1.4283849527584374, 1.7793517952686713, 2.8317606687313983, -1.7050277121422341, 1.716488952394395, 2.977456988202894, 2.4261362412572605, 3.505101507604861, 1.3319257566046587, 1.5011831185162432, 1.4329508599153153, 0.9531677080397294, -0.4200371653941356, 0.9336981191170814, 1.5952000139806266, 1.886894104161501, 1.1187618383655797, 0.7747895038020093, 0.3572486995937034, 1.7940689563619736, 1.3802451743253115, 1.5896306825980966, 3.3530522421480478, 1.367949709605921, 3.269298671350245, 1.6645612323080516, 0.5694169488445556, 1.9762393271343486, 2.5659506499116653, 3.660356127243343, 1.8826618552849577, 0.8819983722208542, 1.5631153949562808, 1.75180612579405, 2.7818003793698307, 2.180108368589836, 1.9454344882252688, 0.4483433277807181, 0.3401252637990387, 2.1525138069710668, 1.6619539343272027, -0.3275669361169823, 1.851424707493294, 1.6515625946982722, 2.4868735423624844]|794.8183023441630439|      4.00000000|[968, 64, 8, 24]                                                           |  | used linear model with 129 points | iterate failure | actual_k=4
       9|[1.5807760584885533, 3.184897191035976, 3.1999470906059813, 2.8928145329176456, 2.7528719092610454, 1.9466546489684875, 2.964331458337848, 3.1708167254137423, -1.4205813975458748, 1.3465984310373469, 2.6439034741508562, 2.569741548292525, 4.017693854165749, 1.777041294255821, 1.4855200682222238, 2.2909671602165074, 1.3705798267599865, -0.0746389844925044, 0.8708754410967033, 0.6896018990951567, 2.0426080885994082, 1.3749302767781053, 1.364929195758764, 1.2022380770042607, 2.4648841960648307, 1.8883937505695134, 1.3872539982608152, 3.830709200497724, 1.4509920513061358, 3.4222329218559997, 2.013054844864778, 0.4572978620274151, 2.488884286901648, 1.6693548748374134, 3.8522458125489063, 2.1951428520319527, 1.7034681274670134, 2.3552842563185954, 2.1273128363914138, 2.884229818788827, 2.950628968785754, 1.9260337728401338, 0.7223798024563417, 1.3061285620709886, 2.3922448700317767, 1.7275623834015394, 0.2906593341318519, 2.720153166769053, 2.1331878696010738, 2.49245744171085]|669.5605089365011509|      8.00000000|[1089, 72, 9, 27]                                                          |  | used linear model with 129 points | iterate success | actual_k=4
      10|[1.5807760584885533, 3.184897191035976, 3.1999470906059813, 2.8928145329176456, 2.7528719092610454, 1.9466546489684875, 2.964331458337848, 3.1708167254137423, -1.4205813975458748, 1.3465984310373469, 2.6439034741508562, 2.569741548292525, 4.017693854165749, 1.777041294255821, 1.4855200682222238, 2.2909671602165074, 1.3705798267599865, -0.0746389844925044, 0.8708754410967033, 0.6896018990951567, 2.0426080885994082, 1.3749302767781053, 1.364929195758764, 1.2022380770042607, 2.4648841960648307, 1.8883937505695134, 1.3872539982608152, 3.830709200497724, 1.4509920513061358, 3.4222329218559997, 2.013054844864778, 0.4572978620274151, 2.488884286901648, 1.6693548748374134, 3.8522458125489063, 2.1951428520319527, 1.7034681274670134, 2.3552842563185954, 2.1273128363914138, 2.884229818788827, 2.950628968785754, 1.9260337728401338, 0.7223798024563417, 1.3061285620709886, 2.3922448700317767, 1.7275623834015394, 0.2906593341318519, 2.720153166769053, 2.1331878696010738, 2.49245744171085]|669.5605089365011509|      4.00000000|[1210, 80, 10, 30]                                                         |  | used linear model with 129 points | iterate failure | actual_k=4
      11|[1.5807760584885533, 3.184897191035976, 3.1999470906059813, 2.8928145329176456, 2.7528719092610454, 1.9466546489684875, 2.964331458337848, 3.1708167254137423, -1.4205813975458748, 1.3465984310373469, 2.6439034741508562, 2.569741548292525, 4.017693854165749, 1.777041294255821, 1.4855200682222238, 2.2909671602165074, 1.3705798267599865, -0.0746389844925044, 0.8708754410967033, 0.6896018990951567, 2.0426080885994082, 1.3749302767781053, 1.364929195758764, 1.2022380770042607, 2.4648841960648307, 1.8883937505695134, 1.3872539982608152, 3.830709200497724, 1.4509920513061358, 3.4222329218559997, 2.013054844864778, 0.4572978620274151, 2.488884286901648, 1.6693548748374134, 3.8522458125489063, 2.1951428520319527, 1.7034681274670134, 2.3552842563185954, 2.1273128363914138, 2.884229818788827, 2.950628968785754, 1.9260337728401338, 0.7223798024563417, 1.3061285620709886, 2.3922448700317767, 1.7275623834015394, 0.2906593341318519, 2.720153166769053, 2.1331878696010738, 2.49245744171085]|669.5605089365011509|      2.00000000|[1331, 88, 11, 33]                                                         |  | used linear model with 129 points | iterate failure | actual_k=4
