k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.3628295237124064, 0.1443875053340245, 0.0555632512898349, 0.0226621637712159, 0.4224190218962318, -0.1406251445014638, 0.9142090518416905, 0.1777744786396392, 0.181870751072531, 0.0460183024249968, 2.7334335237530087, -0.1368756582950526, 0.8540942197439881, 0.1303631612958494, 2.2949760382076976, -0.0319864350682182, 14.456061106956005, -0.0824274109478956, 12.115410342040084, 0.0437781969652959, 0.4216612994248352, 0.1211235852811719, 0.2970348720676851, 0.11239286682604, 1.1618532950374427, 0.0945995889593347, 0.0709638512929964, 0.1574879866096004, 0.0292535048154496, -0.0184810482666837, 4.0240954357351, 0.0747175874273663, 0.649522595084703, 0.0972984011911278, -0.0831331672039725, 0.0563812084089532, 0.3620805104109824, 0.0379369309616475, 0.7859916756068488, 0.2042248789008211, 0.2253858463127745, 0.0392269604288188, 1.9852713067283885, 0.2376993928081055, 1.968546147654755, 0.1968355998698393, 1.760558504542082, -0.0194593696603732, 0.52790169068789, 0.0424843280547793, 0.6351336128108054, 0.3146584799253477, 0.2622175164387977, -0.1156330632196528, 1.0932954802175188, 0.0911388489214606, 0.4581852543947741, -0.0245141109589363, 0.5102898535438523, -0.0497313635824722, 0.9964552053544797, -0.059735145959907, -0.0646434268087913, 0.0008882263696632, 0.4317122395354682, 0.0389622657395508]|1105049.1250000000000000|      2.00000000|[43, 6, 0, 3]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | iterate success | actual_k=2
       2|[1.5036836196956205, 0.2151770994337316, 0.4969237555785495, 0.2734374789971915, 0.811919980305065, 0.0292243967298723, 1.0877171812411774, 0.1864841228916003, -0.0684217864477109, -0.0809288295783094, 2.6409900506224018, -0.2783013535353117, 0.3996120831315067, 0.1474791930042892, 2.5123605367332167, -0.1378372641381297, 14.620682216578617, -0.1978985772701108, 12.066087923097076, 0.0886725461917644, 0.3622616345896149, 0.2134724229925538, 0.2744847782741609, -0.0450626620181764, 0.6618261308217259, 0.0100601953930128, 0.0548068612383696, 0.2469840972558388, -0.0689895754555937, 0.1582009105809263, 4.359992060413823, 0.0778384546153322, 1.2462047748864626, 0.4471602372461044, -0.0138952984982731, -0.402885738630526, 0.6478202842498205, -0.0662876024733422, 0.9657453943732963, 0.6366845110754555, 0.6161590269733439, 0.2015922208862261, 1.6832311736435523, 0.6438797820969746, 2.0596473442264536, -0.088928777039885, 1.9605440522403876, 0.0956149626220501, 0.8119947060796446, 0.1390925459651547, 0.7898341557914546, 0.6262027198249177, 0.4608460496790144, 0.3171752469943607, 0.9155117445252904, 0.2845226873124234, 0.9281669023705952, 0.1473641264680495, 0.7694463260186466, 0.0262794705976866, 0.8494442076765516, 0.1245766794715977, 0.1307240263944265, -0.289777044340735, 0.2605369616532408, -0.0636451319398716]|344146.3437500000000000|      4.00000000|[71, 10, 0, 5]                                                             |  | trying linear partial model with 15 points | iterate success | actual_k=2
       3|[2.4586927392934452, 0.0434069167617064, -0.0036817592189201, 0.6242200717975728, 1.2373659898487024, -0.8571104677611943, 1.3549222264177447, 0.9311590865279573, 0.1735597316957073, -0.224602243599021, 2.255055830598571, -0.3839876344564978, 0.2742860700624175, 0.3682577606145785, 1.955460411531837, -0.2721626660876965, 14.519686855423172, -0.6714275369487959, 12.092936583881873, 0.151224480875768, -0.6474672947246823, 1.014267149176572, 0.6124094402076876, -0.6019342118854102, 0.7668702263515146, -0.473703053691679, 0.9764833916529934, 0.5749546439187191, -0.0119305335583203, -0.2387853257684885, 3.5135375820503763, 0.5681474383777179, 1.0855190709492493, -0.4430828866704339, 0.1427239412396773, -0.1043494843743542, -0.1135921689641862, -0.3741479627390177, 0.1592315655709492, 1.1170656209602514, 1.334047248361152, 1.067796587422823, 1.9401393827763718, 0.5620021224341629, 2.103335787707717, -0.1708170713644289, 2.0933740065907376, -0.3240123365914903, 0.6091896788960203, 0.2070156481783005, 0.639125959693001, 0.7251311141974156, -0.0613373537380981, 1.03357616481722, 1.231661488801646, 0.4330781287094134, 1.7013883266429695, 0.2424354548627795, 0.3544576742007287, 0.2218957703322317, 0.3049057474548316, 0.283100445134421, 0.3737227574462629, -0.6701886581605125, 1.3283592593654687, -0.6280690920041805]|92727.2578125000000000|      8.00000000|[113, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | iterate success | actual_k=2
       4|[2.4586927392934452, 0.0434069167617064, -0.0036817592189201, 0.6242200717975728, 1.2373659898487024, -0.8571104677611943, 1.3549222264177447, 0.9311590865279573, 0.1735597316957073, -0.224602243599021, 2.255055830598571, -0.3839876344564978, 0.2742860700624175, 0.3682577606145785, 1.955460411531837, -0.2721626660876965, 14.519686855423172, -0.6714275369487959, 12.092936583881873, 0.151224480875768, -0.6474672947246823, 1.014267149176572, 0.6124094402076876, -0.6019342118854102, 0.7668702263515146, -0.473703053691679, 0.9764833916529934, 0.5749546439187191, -0.0119305335583203, -0.2387853257684885, 3.5135375820503763, 0.5681474383777179, 1.0855190709492493, -0.4430828866704339, 0.1427239412396773, -0.1043494843743542, -0.1135921689641862, -0.3741479627390177, 0.1592315655709492, 1.1170656209602514, 1.334047248361152, 1.067796587422823, 1.9401393827763718, 0.5620021224341629, 2.103335787707717, -0.1708170713644289, 2.0933740065907376, -0.3240123365914903, 0.6091896788960203, 0.2070156481783005, 0.639125959693001, 0.7251311141974156, -0.0613373537380981, 1.03357616481722, 1.231661488801646, 0.4330781287094134, 1.7013883266429695, 0.2424354548627795, 0.3544576742007287, 0.2218957703322317, 0.3049057474548316, 0.283100445134421, 0.3737227574462629, -0.6701886581605125, 1.3283592593654687, -0.6280690920041805]|92727.2578125000000000|      4.00000000|[197, 28, 1, 15]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[2.4586927392934452, 0.0434069167617064, -0.0036817592189201, 0.6242200717975728, 1.2373659898487024, -0.8571104677611943, 1.3549222264177447, 0.9311590865279573, 0.1735597316957073, -0.224602243599021, 2.255055830598571, -0.3839876344564978, 0.2742860700624175, 0.3682577606145785, 1.955460411531837, -0.2721626660876965, 14.519686855423172, -0.6714275369487959, 12.092936583881873, 0.151224480875768, -0.6474672947246823, 1.014267149176572, 0.6124094402076876, -0.6019342118854102, 0.7668702263515146, -0.473703053691679, 0.9764833916529934, 0.5749546439187191, -0.0119305335583203, -0.2387853257684885, 3.5135375820503763, 0.5681474383777179, 1.0855190709492493, -0.4430828866704339, 0.1427239412396773, -0.1043494843743542, -0.1135921689641862, -0.3741479627390177, 0.1592315655709492, 1.1170656209602514, 1.334047248361152, 1.067796587422823, 1.9401393827763718, 0.5620021224341629, 2.103335787707717, -0.1708170713644289, 2.0933740065907376, -0.3240123365914903, 0.6091896788960203, 0.2070156481783005, 0.639125959693001, 0.7251311141974156, -0.0613373537380981, 1.03357616481722, 1.231661488801646, 0.4330781287094134, 1.7013883266429695, 0.2424354548627795, 0.3544576742007287, 0.2218957703322317, 0.3049057474548316, 0.283100445134421, 0.3737227574462629, -0.6701886581605125, 1.3283592593654687, -0.6280690920041805]|92727.2578125000000000|      2.00000000|[284, 40, 3, 23]                                                           |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[2.4586927392934452, 0.0434069167617064, -0.0036817592189201, 0.6242200717975728, 1.2373659898487024, -0.8571104677611943, 1.3549222264177447, 0.9311590865279573, 0.1735597316957073, -0.224602243599021, 2.255055830598571, -0.3839876344564978, 0.2742860700624175, 0.3682577606145785, 1.955460411531837, -0.2721626660876965, 14.519686855423172, -0.6714275369487959, 12.092936583881873, 0.151224480875768, -0.6474672947246823, 1.014267149176572, 0.6124094402076876, -0.6019342118854102, 0.7668702263515146, -0.473703053691679, 0.9764833916529934, 0.5749546439187191, -0.0119305335583203, -0.2387853257684885, 3.5135375820503763, 0.5681474383777179, 1.0855190709492493, -0.4430828866704339, 0.1427239412396773, -0.1043494843743542, -0.1135921689641862, -0.3741479627390177, 0.1592315655709492, 1.1170656209602514, 1.334047248361152, 1.067796587422823, 1.9401393827763718, 0.5620021224341629, 2.103335787707717, -0.1708170713644289, 2.0933740065907376, -0.3240123365914903, 0.6091896788960203, 0.2070156481783005, 0.639125959693001, 0.7251311141974156, -0.0613373537380981, 1.03357616481722, 1.231661488801646, 0.4330781287094134, 1.7013883266429695, 0.2424354548627795, 0.3544576742007287, 0.2218957703322317, 0.3049057474548316, 0.283100445134421, 0.3737227574462629, -0.6701886581605125, 1.3283592593654687, -0.6280690920041805]|92727.2578125000000000|      1.00000000|[369, 52, 4, 30]                                                           |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[2.4586927392934452, 0.0434069167617064, -0.0036817592189201, 0.6242200717975728, 1.2373659898487024, -0.8571104677611943, 1.3549222264177447, 0.9311590865279573, 0.1735597316957073, -0.224602243599021, 2.255055830598571, -0.3839876344564978, 0.2742860700624175, 0.3682577606145785, 1.955460411531837, -0.2721626660876965, 14.519686855423172, -0.6714275369487959, 12.092936583881873, 0.151224480875768, -0.6474672947246823, 1.014267149176572, 0.6124094402076876, -0.6019342118854102, 0.7668702263515146, -0.473703053691679, 0.9764833916529934, 0.5749546439187191, -0.0119305335583203, -0.2387853257684885, 3.5135375820503763, 0.5681474383777179, 1.0855190709492493, -0.4430828866704339, 0.1427239412396773, -0.1043494843743542, -0.1135921689641862, -0.3741479627390177, 0.1592315655709492, 1.1170656209602514, 1.334047248361152, 1.067796587422823, 1.9401393827763718, 0.5620021224341629, 2.103335787707717, -0.1708170713644289, 2.0933740065907376, -0.3240123365914903, 0.6091896788960203, 0.2070156481783005, 0.639125959693001, 0.7251311141974156, -0.0613373537380981, 1.03357616481722, 1.231661488801646, 0.4330781287094134, 1.7013883266429695, 0.2424354548627795, 0.3544576742007287, 0.2218957703322317, 0.3049057474548316, 0.283100445134421, 0.3737227574462629, -0.6701886581605125, 1.3283592593654687, -0.6280690920041805]|92727.2578125000000000|      0.50000000|[453, 64, 4, 36]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[2.4586927392934452, 0.0434069167617064, -0.0036817592189201, 0.6242200717975728, 1.2373659898487024, -0.8571104677611943, 1.3549222264177447, 0.9311590865279573, 0.1735597316957073, -0.224602243599021, 2.255055830598571, -0.3839876344564978, 0.2742860700624175, 0.3682577606145785, 1.955460411531837, -0.2721626660876965, 14.519686855423172, -0.6714275369487959, 12.092936583881873, 0.151224480875768, -0.6474672947246823, 1.014267149176572, 0.6124094402076876, -0.6019342118854102, 0.7668702263515146, -0.473703053691679, 0.9764833916529934, 0.5749546439187191, -0.0119305335583203, -0.2387853257684885, 3.5135375820503763, 0.5681474383777179, 1.0855190709492493, -0.4430828866704339, 0.1427239412396773, -0.1043494843743542, -0.1135921689641862, -0.3741479627390177, 0.1592315655709492, 1.1170656209602514, 1.334047248361152, 1.067796587422823, 1.9401393827763718, 0.5620021224341629, 2.103335787707717, -0.1708170713644289, 2.0933740065907376, -0.3240123365914903, 0.6091896788960203, 0.2070156481783005, 0.639125959693001, 0.7251311141974156, -0.0613373537380981, 1.03357616481722, 1.231661488801646, 0.4330781287094134, 1.7013883266429695, 0.2424354548627795, 0.3544576742007287, 0.2218957703322317, 0.3049057474548316, 0.283100445134421, 0.3737227574462629, -0.6701886581605125, 1.3283592593654687, -0.6280690920041805]|92727.2578125000000000|      0.25000000|[537, 76, 4, 42]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[2.4586927392934452, 0.0434069167617064, -0.0036817592189201, 0.6242200717975728, 1.2373659898487024, -0.8571104677611943, 1.3549222264177447, 0.9311590865279573, 0.1735597316957073, -0.224602243599021, 2.255055830598571, -0.3839876344564978, 0.2742860700624175, 0.3682577606145785, 1.955460411531837, -0.2721626660876965, 14.519686855423172, -0.6714275369487959, 12.092936583881873, 0.151224480875768, -0.6474672947246823, 1.014267149176572, 0.6124094402076876, -0.6019342118854102, 0.7668702263515146, -0.473703053691679, 0.9764833916529934, 0.5749546439187191, -0.0119305335583203, -0.2387853257684885, 3.5135375820503763, 0.5681474383777179, 1.0855190709492493, -0.4430828866704339, 0.1427239412396773, -0.1043494843743542, -0.1135921689641862, -0.3741479627390177, 0.1592315655709492, 1.1170656209602514, 1.334047248361152, 1.067796587422823, 1.9401393827763718, 0.5620021224341629, 2.103335787707717, -0.1708170713644289, 2.0933740065907376, -0.3240123365914903, 0.6091896788960203, 0.2070156481783005, 0.639125959693001, 0.7251311141974156, -0.0613373537380981, 1.03357616481722, 1.231661488801646, 0.4330781287094134, 1.7013883266429695, 0.2424354548627795, 0.3544576742007287, 0.2218957703322317, 0.3049057474548316, 0.283100445134421, 0.3737227574462629, -0.6701886581605125, 1.3283592593654687, -0.6280690920041805]|92727.2578125000000000|      0.12500000|[622, 88, 6, 50]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[2.4379148405390114, 0.0719949809679805, -0.0071127821792951, 0.6358846968787434, 1.2414231378879892, -0.8383882594835272, 1.3591194133751878, 0.9357330936925206, 0.1792193343979702, -0.2341545434866929, 2.2783292027023796, -0.3559915716479767, 0.2881803419307729, 0.3345269003980242, 1.9713747714585073, -0.2813113576215731, 14.537556954170883, -0.6639116765595127, 12.069087179139474, 0.1843067445358727, -0.6468154124606531, 1.0168183794511272, 0.5883267513602704, -0.6228412026967538, 0.7676904118702413, -0.4599703426590346, 0.9945911568711873, 0.5676663915134322, 0.0007772604091687, -0.241289643490514, 3.5224631829016877, 0.5478241905723356, 1.1154135251436272, -0.4105403029749132, 0.1284922025229109, -0.0958886432027281, -0.1188963246042865, -0.3702533404847435, 0.133413783120656, 1.124884436156661, 1.3261713827673796, 1.0814122781227364, 1.9421758359703611, 0.5635704281921989, 2.097731349402017, -0.1677279414572504, 2.0772076524101695, -0.3411590449645988, 0.6206555598315769, 0.2036087853052849, 0.6291904681251028, 0.7270939612205148, -0.0815892182634674, 1.0619765068510327, 1.2321624600835657, 0.445345059856366, 1.711895106419167, 0.2422253662818672, 0.3371709605549592, 0.2261762702735901, 0.3137828187309443, 0.2727044840068747, 0.3603714715904739, -0.6732775809217485, 1.3184605076766485, -0.6352005488385827]|65245.8476562500000000|      0.25000000|[651, 92, 6, 52]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
