k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      0.50000000|[33, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      0.25000000|[65, 0, 0, 4]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      0.12500000|[97, 0, 0, 6]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[1.0082539403525885, 2.0083830045822033, 1.072351708423709, 0.9296337722332902, 1.00772342775323, 1.072393167112825]|  0.6059628725051880|      0.25000000|[129, 0, 0, 8]                                                             |  | trying linear partial model with 17 points | iterate success | actual_k=0
       5|[1.1746765427684525, 1.9810394876866395, 1.063590664214209, 0.8606614289503525, 1.1776845965315592, 1.0540871417977156]|  0.4583592414855957|      0.50000000|[161, 0, 0, 10]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       6|[1.1746765427684525, 1.9810394876866395, 1.063590664214209, 0.8606614289503525, 1.1776845965315592, 1.0540871417977156]|  0.4583592414855957|      0.25000000|[193, 0, 0, 12]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[1.1746765427684525, 1.9810394876866395, 1.063590664214209, 0.8606614289503525, 1.1776845965315592, 1.0540871417977156]|  0.4583592414855957|      0.12500000|[225, 0, 0, 14]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[1.1689408576459754, 1.992028429919282, 1.1378457583968709, 0.7942173611170547, 1.1724126488005318, 1.1283496388577585]|  0.3867331445217133|      0.25000000|[257, 0, 0, 16]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       9|[1.1689408576459754, 1.992028429919282, 1.1378457583968709, 0.7942173611170547, 1.1724126488005318, 1.1283496388577585]|  0.3867331445217133|      0.12500000|[289, 0, 0, 18]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[1.1689408576459754, 1.992028429919282, 1.1378457583968709, 0.7942173611170547, 1.1724126488005318, 1.1283496388577585]|  0.3867331445217133|      0.06250000|[321, 0, 0, 20]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[1.204702961566268, 1.983341059172693, 1.112997018273542, 0.8030470359788422, 1.2075418212533513, 1.1034023000897868]|  0.3545546531677246|      0.12500000|[353, 0, 0, 22]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
