k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[200.0, 400.0, 250.0]                                                           |4515242499193466.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[199.97451991574752, 399.44544091125715, 250.8317541598328]                     |3887021550088013.5000000000000000|      2.00000000|[5, 0, 1, 2]                                                               |  | used linear model with 5 points | iterate success | actual_k=0
       2|[200.0165203429929, 398.48342993922694, 252.58468623319007]                     |2893236455105682.0000000000000000|      4.00000000|[10, 0, 2, 4]                                                              |  | used linear model with 5 points | iterate success | actual_k=0
       3|[199.97111375426985, 396.60138137202483, 256.1139682327465]                     |1620896603519226.7500000000000000|      8.00000000|[15, 0, 3, 6]                                                              |  | used linear model with 5 points | iterate success | actual_k=0
       4|[198.19944986517623, 393.39047742192054, 263.22391217677915]                    |542931179538189.4375000000000000|     16.00000000|[20, 0, 4, 8]                                                              |  | used linear model with 5 points | iterate success | actual_k=0
       5|[196.7710634836623, 387.37407797620483, 277.98069536467943]                     |71299818393564.5937500000000000|     32.00000000|[25, 0, 5, 10]                                                             |  | used linear model with 5 points | iterate success | actual_k=0
       6|[196.7710634836623, 387.37407797620483, 277.98069536467943]                     |71299818393564.5937500000000000|     16.00000000|[30, 0, 6, 12]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       7|[195.54957503962774, 376.55607771758935, 289.70583230996436]                    |10700536406819.3164062500000000|     32.00000000|[35, 0, 7, 14]                                                             |  | used linear model with 5 points | iterate success | actual_k=0
       8|[196.88328697592794, 359.7625896206308, 316.9124486010117]                      |361321633863.2108764648437500|     64.00000000|[40, 0, 8, 16]                                                             |  | used linear model with 5 points | iterate success | actual_k=0
       9|[196.88328697592794, 359.7625896206308, 316.9124486010117]                      |361321633863.2108764648437500|     32.00000000|[45, 0, 9, 18]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      10|[200.9338730531554, 340.3656981659317, 342.03919439758454]                      |14482170882.9233417510986328|     64.00000000|[50, 0, 10, 20]                                                            |  | used linear model with 5 points | iterate success | actual_k=0
      11|[200.9338730531554, 340.3656981659317, 342.03919439758454]                      |14482170882.9233417510986328|     32.00000000|[55, 0, 11, 22]                                                            |  | used linear model with 5 points | iterate failure | actual_k=0
      12|[186.01267175125454, 312.6072859084162, 347.5915182939333]                      |1471655363.4536685943603516|     64.00000000|[60, 0, 12, 24]                                                            |  | used linear model with 5 points | iterate success | actual_k=0
      13|[186.01267175125454, 312.6072859084162, 347.5915182939333]                      |1471655363.4536685943603516|     32.00000000|[65, 0, 13, 26]                                                            |  | used linear model with 5 points | iterate failure | actual_k=0
      14|[186.01267175125454, 312.6072859084162, 347.5915182939333]                      |1471655363.4536685943603516|     16.00000000|[70, 0, 14, 28]                                                            |  | used linear model with 5 points | iterate failure | actual_k=0
      15|[186.01267175125454, 312.6072859084162, 347.5915182939333]                      |1471655363.4536685943603516|      8.00000000|[75, 0, 15, 30]                                                            |  | used linear model with 5 points | iterate failure | actual_k=0
