k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, 10.0, 10.0]                                                              |83210000.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.011265052912053, 10.175161067077758, 9.015524657920235]                     |33105824.0000000000000000|      2.00000000|[7, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | iterate success | actual_k=0
       2|[9.941804437812541, 10.33187903249353, 7.022884524261892]                       |3599720.5000000000000000|      4.00000000|[13, 0, 0, 4]                                                              |  | trying linear partial model with 5 points | iterate success | actual_k=0
       3|[9.941804437812541, 10.33187903249353, 7.022884524261892]                       |3599720.5000000000000000|      2.00000000|[19, 0, 0, 6]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[9.941804437812541, 10.33187903249353, 7.022884524261892]                       |3599720.5000000000000000|      1.00000000|[25, 0, 0, 8]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[9.696880912193835, 10.381640481595257, 6.054619960838341]                      |1508280.1250000000000000|      2.00000000|[31, 0, 0, 10]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       6|[9.696880912193835, 10.381640481595257, 6.054619960838341]                      |1508280.1250000000000000|      1.00000000|[37, 0, 0, 12]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[9.696880912193835, 10.381640481595257, 6.054619960838341]                      |1508280.1250000000000000|      0.50000000|[43, 0, 0, 14]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[9.609675170230837, 10.367584371999396, 5.56248422310767]                       |1297021.1250000000000000|      1.00000000|[49, 0, 0, 16]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       9|[9.10832769030709, 9.507153452684184, 5.471328655748965]                        |904506.2500000000000000|      2.00000000|[55, 0, 0, 18]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      10|[9.10832769030709, 9.507153452684184, 5.471328655748965]                        |904506.2500000000000000|      1.00000000|[61, 0, 0, 20]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[9.10832769030709, 9.507153452684184, 5.471328655748965]                        |904506.2500000000000000|      0.50000000|[67, 0, 0, 22]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[8.793479014433526, 9.18308444412732, 5.2572034844270625]                       |732563.7500000000000000|      1.00000000|[73, 0, 0, 24]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      13|[8.793479014433526, 9.18308444412732, 5.2572034844270625]                       |732563.7500000000000000|      0.50000000|[79, 0, 0, 26]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[8.669752956586045, 8.8009176088986, 4.9594781535249295]                        |600041.5000000000000000|      1.00000000|[85, 0, 0, 28]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      15|[8.507130804609938, 7.830312869020747, 4.782050775104046]                       |410557.5937500000000000|      2.00000000|[91, 0, 0, 30]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
