k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0]                                                            | 13.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9062168295114317, -0.282904386625403, -0.2561156916452568, -0.1820464732737909]|  7.9396462440490723|      2.00000000|[7, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | iterate success | actual_k=0
       2|[0.9062168295114317, -0.282904386625403, -0.2561156916452568, -0.1820464732737909]|  7.9396462440490723|      1.00000000|[15, 0, 0, 5]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[0.9062168295114317, -0.282904386625403, -0.2561156916452568, -0.1820464732737909]|  7.9396462440490723|      0.50000000|[23, 0, 0, 8]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[1.0446474250946818, -0.0971693072127461, -0.3638313786195543, -0.6118566421410432]|  7.0361227989196777|      1.00000000|[31, 0, 0, 11]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | iterate success | actual_k=0
       5|[1.0446474250946818, -0.0971693072127461, -0.3638313786195543, -0.6118566421410432]|  7.0361227989196777|      0.50000000|[39, 0, 0, 14]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[1.0446474250946818, -0.0971693072127461, -0.3638313786195543, -0.6118566421410432]|  7.0361227989196777|      0.25000000|[47, 0, 0, 17]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[1.2473036475028434, -0.1048699841959919, -0.2176533838067736, -0.6136311634196183]|  6.3115115165710449|      0.50000000|[55, 0, 0, 20]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | iterate success | actual_k=0
       8|[1.2473036475028434, -0.1048699841959919, -0.2176533838067736, -0.6136311634196183]|  6.3115115165710449|      0.25000000|[63, 0, 0, 23]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[1.2226237271344618, -0.043218308003826, -0.1066519115223673, -0.8275672414990317]|  6.1188941001892090|      0.50000000|[71, 0, 0, 26]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | iterate success | actual_k=0
      10|[1.2226237271344618, -0.043218308003826, -0.1066519115223673, -0.8275672414990317]|  6.1188941001892090|      0.25000000|[79, 0, 0, 29]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[1.2281864544669394, 0.0665947235980645, 0.1156982710388381, -0.7964135824839929]|  5.9680042266845703|      0.50000000|[85, 0, 0, 31]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      12|[1.2281864544669394, 0.0665947235980645, 0.1156982710388381, -0.7964135824839929]|  5.9680042266845703|      0.25000000|[93, 0, 0, 34]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[1.427103248503568, 0.0601056374786338, -0.0237473378959694, -0.7377201164053497]|  5.8143525123596191|      0.50000000|[101, 0, 0, 37]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | iterate success | actual_k=0
      14|[1.427103248503568, 0.0601056374786338, -0.0237473378959694, -0.7377201164053497]|  5.8143525123596191|      0.25000000|[109, 0, 0, 40]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
