k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|152873.0723805730231106|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|152873.0723805730231106|      0.50000000|[57, 8, 1, 2]                                                              |  | used linear model with 65 points | iterate failure | actual_k=8
       2|[-1.0160653828958288, -0.9264752889515092, -0.9908140003974429, -0.9798827145825647, -1.0965430423947355, -0.9392566585470833, -0.9474724715906784, -0.8827609966306622, -0.9305350393393022, -0.9901215976557087, -1.130622823110597, -0.9855479690626043, -0.9730642622807611, -0.9047565218246165, -0.8849941243563331, -1.0800663368201762, -0.9541812307107105, -0.9296685371009754, -1.0794588320478398, -0.8865924769599276, -0.8749394702070008, -0.9671301722981408, -0.9840309281222892, -1.0696542413988266, -0.9368182341669814, -0.9360227143423181, -0.9140135357087277, -0.8823631167852997, -0.9104175179473832, -1.0525723177960389, -1.103205454115026, -0.9956136185981087, -0.9688750243847711, -0.9961795378879057, -1.0319897337236725, -0.9876762566174049, -0.9600599940239192, -0.9246348670949104, -1.0382203708133815, -0.8348779957530875, -1.003319488506885, -0.8963299755678744, -0.9586617367889967, -1.0718703072349394, -0.9573304373110314, -1.0030820612809763, -1.0272548567951094, -1.0442094890947997, -1.0190123233311152, -1.056554127292465]|122992.9412599497591145|      1.00000000|[114, 16, 2, 4]                                                            |  | used linear model with 65 points | iterate success | actual_k=8
       3|[-1.0160653828958288, -0.9264752889515092, -0.9908140003974429, -0.9798827145825647, -1.0965430423947355, -0.9392566585470833, -0.9474724715906784, -0.8827609966306622, -0.9305350393393022, -0.9901215976557087, -1.130622823110597, -0.9855479690626043, -0.9730642622807611, -0.9047565218246165, -0.8849941243563331, -1.0800663368201762, -0.9541812307107105, -0.9296685371009754, -1.0794588320478398, -0.8865924769599276, -0.8749394702070008, -0.9671301722981408, -0.9840309281222892, -1.0696542413988266, -0.9368182341669814, -0.9360227143423181, -0.9140135357087277, -0.8823631167852997, -0.9104175179473832, -1.0525723177960389, -1.103205454115026, -0.9956136185981087, -0.9688750243847711, -0.9961795378879057, -1.0319897337236725, -0.9876762566174049, -0.9600599940239192, -0.9246348670949104, -1.0382203708133815, -0.8348779957530875, -1.003319488506885, -0.8963299755678744, -0.9586617367889967, -1.0718703072349394, -0.9573304373110314, -1.0030820612809763, -1.0272548567951094, -1.0442094890947997, -1.0190123233311152, -1.056554127292465]|122992.9412599497591145|      0.50000000|[171, 24, 3, 6]                                                            |  | used linear model with 65 points | iterate failure | actual_k=8
       4|[-1.0401824001673745, -0.8804969561049332, -0.9715982694616369, -1.001640225348588, -1.0166666253857684, -0.9106930275092318, -0.9467668076993928, -0.7893694287900171, -0.8173593089495986, -1.061759850573632, -1.0613367210242481, -0.9520634286382296, -0.8796183369741332, -0.7915033227164296, -0.8445586049745328, -1.0841913647925352, -0.8303960777070192, -0.9351299612808361, -1.0920479343168634, -0.7721777669482296, -0.8257616313518875, -0.950125880492718, -0.9505863761505917, -1.0953457866092438, -0.9779091139140945, -0.8172283527191008, -0.9291628702721505, -0.8549493943763463, -0.8866459833974316, -1.011540793861571, -1.1895236284214308, -1.1255588387392277, -0.9039017431113703, -0.8721504894397694, -1.056911205322177, -1.0847192592707395, -0.9706378741798506, -0.8813242789713458, -0.9270062230961275, -0.7768804866143835, -0.9868363695730161, -0.786103380957, -0.9959660621170808, -1.120253517378413, -0.907484255201753, -0.8361715419398121, -1.1014539197738877, -1.0139910148825537, -0.9375266482840205, -1.0467757692650645]|97951.3297898588643875|      1.00000000|[228, 32, 4, 8]                                                            |  | used linear model with 65 points | iterate success | actual_k=8
       5|[-1.0401824001673745, -0.8804969561049332, -0.9715982694616369, -1.001640225348588, -1.0166666253857684, -0.9106930275092318, -0.9467668076993928, -0.7893694287900171, -0.8173593089495986, -1.061759850573632, -1.0613367210242481, -0.9520634286382296, -0.8796183369741332, -0.7915033227164296, -0.8445586049745328, -1.0841913647925352, -0.8303960777070192, -0.9351299612808361, -1.0920479343168634, -0.7721777669482296, -0.8257616313518875, -0.950125880492718, -0.9505863761505917, -1.0953457866092438, -0.9779091139140945, -0.8172283527191008, -0.9291628702721505, -0.8549493943763463, -0.8866459833974316, -1.011540793861571, -1.1895236284214308, -1.1255588387392277, -0.9039017431113703, -0.8721504894397694, -1.056911205322177, -1.0847192592707395, -0.9706378741798506, -0.8813242789713458, -0.9270062230961275, -0.7768804866143835, -0.9868363695730161, -0.786103380957, -0.9959660621170808, -1.120253517378413, -0.907484255201753, -0.8361715419398121, -1.1014539197738877, -1.0139910148825537, -0.9375266482840205, -1.0467757692650645]|97951.3297898588643875|      0.50000000|[285, 40, 5, 10]                                                           |  | used linear model with 65 points | iterate failure | actual_k=8
       6|[-1.0775485867926449, -0.7644703749799859, -0.9207883728304043, -1.0404613745906044, -1.099017749970139, -0.8558396838264662, -0.9098704962207536, -0.7789926541529814, -0.8011393434071953, -1.0612712332020484, -0.9305404035237587, -0.8272027712997271, -0.8447979513762354, -0.7381970528331747, -0.8410476112861032, -1.142134831054028, -0.7707668787684518, -1.034827787714777, -1.0076577987661601, -0.7562515433276757, -0.8456414192840491, -0.885520601908114, -0.8773049777956274, -1.1222730950183042, -0.8981467008509118, -0.8321017514306007, -0.8236311193561149, -0.786800197292735, -0.8464365591154632, -1.0870018933209187, -1.2118541114442616, -1.0140570098970545, -0.8833730327704951, -0.7720704296358242, -0.9572231780338698, -1.1983510350955295, -0.8550765111680514, -0.9159186710979905, -0.8488834346519297, -0.8609476879240945, -0.9201900105826851, -0.7776158779776803, -1.0214989479721128, -1.0104206568554421, -0.9002461630639631, -0.7132083366759361, -1.0714536976185174, -1.0487408072889892, -0.8997765586469323, -1.1380085629057815]|81069.2729878171230666|      1.00000000|[342, 48, 6, 12]                                                           |  | used linear model with 65 points | iterate success | actual_k=8
       7|[-1.0775485867926449, -0.7644703749799859, -0.9207883728304043, -1.0404613745906044, -1.099017749970139, -0.8558396838264662, -0.9098704962207536, -0.7789926541529814, -0.8011393434071953, -1.0612712332020484, -0.9305404035237587, -0.8272027712997271, -0.8447979513762354, -0.7381970528331747, -0.8410476112861032, -1.142134831054028, -0.7707668787684518, -1.034827787714777, -1.0076577987661601, -0.7562515433276757, -0.8456414192840491, -0.885520601908114, -0.8773049777956274, -1.1222730950183042, -0.8981467008509118, -0.8321017514306007, -0.8236311193561149, -0.786800197292735, -0.8464365591154632, -1.0870018933209187, -1.2118541114442616, -1.0140570098970545, -0.8833730327704951, -0.7720704296358242, -0.9572231780338698, -1.1983510350955295, -0.8550765111680514, -0.9159186710979905, -0.8488834346519297, -0.8609476879240945, -0.9201900105826851, -0.7776158779776803, -1.0214989479721128, -1.0104206568554421, -0.9002461630639631, -0.7132083366759361, -1.0714536976185174, -1.0487408072889892, -0.8997765586469323, -1.1380085629057815]|81069.2729878171230666|      0.50000000|[399, 56, 7, 14]                                                           |  | used linear model with 65 points | iterate failure | actual_k=8
       8|[-1.1305477560672694, -0.7238320581782788, -0.7369674920937255, -1.0021231839719134, -1.1012528455826118, -0.8304465044666123, -0.909177622175289, -0.7179153897872355, -0.8956936000144127, -1.1078435037964074, -0.8924749696186888, -0.8576815420646744, -0.7902195889049303, -0.7169773620212959, -0.8289612223572421, -1.1703548965461512, -0.7942249494021987, -1.0131049332372444, -1.0581953500063035, -0.7963582928353097, -0.7462986599274001, -0.8501238740506131, -0.7822052933278241, -1.24570323223299, -0.9224708834072605, -0.8910390915672141, -0.7401930543601628, -0.7993476137249315, -0.8484422694460398, -1.1299519721284654, -1.117570804954015, -0.8669512245005083, -0.8064172079407224, -0.6649658463376091, -0.9671791132192884, -1.224984389220528, -0.8026208046311079, -0.8197875270831548, -0.7365212783236896, -0.7562515702584905, -0.957633124757286, -0.8000709145380734, -1.085892429503985, -0.9249395558017801, -0.7805476473039744, -0.7241783177011906, -0.9566044576401627, -0.9973357170368901, -0.8439008533450677, -1.0801513549930342]|64699.6471393020692631|      1.00000000|[456, 64, 8, 16]                                                           |  | used linear model with 65 points | iterate success | actual_k=8
       9|[-1.1305477560672694, -0.7238320581782788, -0.7369674920937255, -1.0021231839719134, -1.1012528455826118, -0.8304465044666123, -0.909177622175289, -0.7179153897872355, -0.8956936000144127, -1.1078435037964074, -0.8924749696186888, -0.8576815420646744, -0.7902195889049303, -0.7169773620212959, -0.8289612223572421, -1.1703548965461512, -0.7942249494021987, -1.0131049332372444, -1.0581953500063035, -0.7963582928353097, -0.7462986599274001, -0.8501238740506131, -0.7822052933278241, -1.24570323223299, -0.9224708834072605, -0.8910390915672141, -0.7401930543601628, -0.7993476137249315, -0.8484422694460398, -1.1299519721284654, -1.117570804954015, -0.8669512245005083, -0.8064172079407224, -0.6649658463376091, -0.9671791132192884, -1.224984389220528, -0.8026208046311079, -0.8197875270831548, -0.7365212783236896, -0.7562515702584905, -0.957633124757286, -0.8000709145380734, -1.085892429503985, -0.9249395558017801, -0.7805476473039744, -0.7241783177011906, -0.9566044576401627, -0.9973357170368901, -0.8439008533450677, -1.0801513549930342]|64699.6471393020692631|      0.50000000|[513, 72, 9, 18]                                                           |  | used linear model with 65 points | iterate failure | actual_k=8
      10|[-0.9934773628979787, -0.7172060844005511, -0.6989512859445104, -0.9654771118147828, -1.0803464188511047, -0.7744187820591282, -0.8624252301262202, -0.6963760395804508, -0.9348860230164966, -1.1650236251065953, -0.882993063705283, -0.7685408475620323, -0.6781124600366903, -0.6858129750444006, -0.7858622758063551, -1.0993149175586658, -0.8899308101049898, -0.93100304396161, -1.060782766385424, -0.6232685901860009, -0.6355101124374714, -0.8679727808079875, -0.8513702418265043, -1.1341827434073237, -0.8528273273497085, -0.8122031483405165, -0.6909738424060387, -0.8022684458682915, -0.8647284296001494, -1.065995117981453, -1.1146057659209674, -0.8396805110432315, -0.7829945339917632, -0.6823249777527663, -0.9097202176317732, -1.2488411141747884, -0.7950198768091847, -0.7335613118118212, -0.5489715952477083, -0.6249664617294721, -0.9020095066689814, -0.8153707031116878, -1.1060449827602614, -0.8090456248984508, -0.8596979638993599, -0.7957538772928148, -0.9248240871212017, -1.006235365448788, -0.8409701213029287, -1.097715811737267]|53818.6207900827139383|      1.00000000|[570, 80, 10, 20]                                                          |  | used linear model with 65 points | iterate success | actual_k=8
      11|[-0.9934773628979787, -0.7172060844005511, -0.6989512859445104, -0.9654771118147828, -1.0803464188511047, -0.7744187820591282, -0.8624252301262202, -0.6963760395804508, -0.9348860230164966, -1.1650236251065953, -0.882993063705283, -0.7685408475620323, -0.6781124600366903, -0.6858129750444006, -0.7858622758063551, -1.0993149175586658, -0.8899308101049898, -0.93100304396161, -1.060782766385424, -0.6232685901860009, -0.6355101124374714, -0.8679727808079875, -0.8513702418265043, -1.1341827434073237, -0.8528273273497085, -0.8122031483405165, -0.6909738424060387, -0.8022684458682915, -0.8647284296001494, -1.065995117981453, -1.1146057659209674, -0.8396805110432315, -0.7829945339917632, -0.6823249777527663, -0.9097202176317732, -1.2488411141747884, -0.7950198768091847, -0.7335613118118212, -0.5489715952477083, -0.6249664617294721, -0.9020095066689814, -0.8153707031116878, -1.1060449827602614, -0.8090456248984508, -0.8596979638993599, -0.7957538772928148, -0.9248240871212017, -1.006235365448788, -0.8409701213029287, -1.097715811737267]|53818.6207900827139383|      0.50000000|[627, 88, 11, 22]                                                          |  | used linear model with 65 points | iterate failure | actual_k=8
