k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[121, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
       2|[0.8885497158317126, 0.889774034633718, 0.8871776757777787, 0.8876430995735178, 0.8871739131339126, 0.8875782469083293, 0.8883719956609568, 0.8875486912258392, 0.8870254008788039, 0.8883556686931691, 1.0414962702127926, 0.6540621371845197, 0.98884437732408, 0.9880752555356488, 0.9884083051012632, 0.9886190210197466, 0.9749324792797043, 0.9651171043223437, 0.9791401141195883, 0.9943135249252505, 0.9913542393400383, 0.9921887590243262]|  1.3729292154312134|      1.00000000|[241, 16, 0, 4]                                                            |  | trying linear partial model with 61 points | iterate success | actual_k=4
       3|[0.8885497158317126, 0.889774034633718, 0.8871776757777787, 0.8876430995735178, 0.8871739131339126, 0.8875782469083293, 0.8883719956609568, 0.8875486912258392, 0.8870254008788039, 0.8883556686931691, 1.0414962702127926, 0.6540621371845197, 0.98884437732408, 0.9880752555356488, 0.9884083051012632, 0.9886190210197466, 0.9749324792797043, 0.9651171043223437, 0.9791401141195883, 0.9943135249252505, 0.9913542393400383, 0.9921887590243262]|  1.3729292154312134|      0.50000000|[361, 24, 0, 6]                                                            |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
       4|[0.777516184957362, 0.778373272110482, 0.774437593801639, 0.7728619723197572, 0.7742227955498909, 0.7765814540033211, 0.7748063797295015, 0.7741265608983279, 0.774313308067585, 0.7749077531238614, 1.0723967882235466, 0.3098139897609642, 0.9757651767885978, 0.9744031089345251, 0.9767185137030897, 0.975768762531626, 0.9470878239828551, 0.9270294848059123, 0.9587061661040006, 0.9879589097399156, 0.982769849942945, 0.9830804368782305]|  1.2271878719329834|      1.00000000|[481, 32, 0, 8]                                                            |  | trying linear partial model with 61 points | iterate success | actual_k=4
       5|[0.777516184957362, 0.778373272110482, 0.774437593801639, 0.7728619723197572, 0.7742227955498909, 0.7765814540033211, 0.7748063797295015, 0.7741265608983279, 0.774313308067585, 0.7749077531238614, 1.0723967882235466, 0.3098139897609642, 0.9757651767885978, 0.9744031089345251, 0.9767185137030897, 0.975768762531626, 0.9470878239828551, 0.9270294848059123, 0.9587061661040006, 0.9879589097399156, 0.982769849942945, 0.9830804368782305]|  1.2271878719329834|      0.50000000|[601, 40, 0, 10]                                                           |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
       6|[0.662984982628105, 0.6663513493759491, 0.6604834452919311, 0.6591418195190267, 0.6601246203400574, 0.6638359938513739, 0.6605110329262235, 0.6599788779752704, 0.6606202528826404, 0.6627452828281768, 1.095392767796294, -0.0312008435400707, 0.9617056041793478, 0.9599625597574707, 0.9645610462496166, 0.9627900845790722, 0.9142092079454863, 0.8859440589478302, 0.9349984599975539, 0.9809974378845742, 0.9734313509227829, 0.9742960566932816]|  1.0930572748184204|      1.00000000|[721, 48, 0, 12]                                                           |  | trying linear partial model with 61 points | iterate success | actual_k=4
       7|[0.662984982628105, 0.6663513493759491, 0.6604834452919311, 0.6591418195190267, 0.6601246203400574, 0.6638359938513739, 0.6605110329262235, 0.6599788779752704, 0.6606202528826404, 0.6627452828281768, 1.095392767796294, -0.0312008435400707, 0.9617056041793478, 0.9599625597574707, 0.9645610462496166, 0.9627900845790722, 0.9142092079454863, 0.8859440589478302, 0.9349984599975539, 0.9809974378845742, 0.9734313509227829, 0.9742960566932816]|  1.0930572748184204|      0.50000000|[841, 56, 0, 14]                                                           |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
       8|[0.5484163758704984, 0.551026509900628, 0.5420665505259621, 0.5429132233619168, 0.5424037768987245, 0.5467519897437546, 0.5445951652350782, 0.5442382051021735, 0.5450220187638857, 0.5488593940187522, 1.1075013955577124, -0.3627775725922815, 0.9474853901540262, 0.9464971914745008, 0.9459108748015211, 0.9460056163407448, 0.8799560840521825, 0.8410759009274296, 0.9082668381520773, 0.973118257037792, 0.9612446724375188, 0.9645011737997159]|  0.9720587134361267|      1.00000000|[961, 64, 0, 16]                                                           |  | trying linear partial model with 61 points | iterate success | actual_k=4
       9|[0.5484163758704984, 0.551026509900628, 0.5420665505259621, 0.5429132233619168, 0.5424037768987245, 0.5467519897437546, 0.5445951652350782, 0.5442382051021735, 0.5450220187638857, 0.5488593940187522, 1.1075013955577124, -0.3627775725922815, 0.9474853901540262, 0.9464971914745008, 0.9459108748015211, 0.9460056163407448, 0.8799560840521825, 0.8410759009274296, 0.9082668381520773, 0.973118257037792, 0.9612446724375188, 0.9645011737997159]|  0.9720587134361267|      0.50000000|[1081, 72, 0, 18]                                                          |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      10|[0.5484163758704984, 0.551026509900628, 0.5420665505259621, 0.5429132233619168, 0.5424037768987245, 0.5467519897437546, 0.5445951652350782, 0.5442382051021735, 0.5450220187638857, 0.5488593940187522, 1.1075013955577124, -0.3627775725922815, 0.9474853901540262, 0.9464971914745008, 0.9459108748015211, 0.9460056163407448, 0.8799560840521825, 0.8410759009274296, 0.9082668381520773, 0.973118257037792, 0.9612446724375188, 0.9645011737997159]|  0.9720587134361267|      0.25000000|[1201, 80, 0, 20]                                                          |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      11|[0.4891123897392336, 0.4926494905622971, 0.4814125865586002, 0.4834197105798181, 0.4841390024634178, 0.4872071632049227, 0.4848311797986055, 0.4847713967097493, 0.4849810094008031, 0.4890019733683406, 1.1075716787184844, -0.5221857358903973, 0.9388553254196543, 0.9373555419082816, 0.9365266730716703, 0.936552341453666, 0.861025791462043, 0.8152248555043341, 0.8930499554294613, 0.9685892591447992, 0.9540598728065495, 0.9578846674701332]|  0.9163495898246765|      0.50000000|[1321, 88, 0, 22]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
