k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.50000000|[10, 3, 1, 4]                                                              |  | used linear model with 13 points | iterate failure | actual_k=1
       2|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.25000000|[20, 6, 2, 8]                                                              |  | used linear model with 13 points | iterate failure | actual_k=1
       3|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.12500000|[30, 9, 3, 12]                                                             |  | used linear model with 13 points | iterate failure | actual_k=1
       4|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.06250000|[40, 12, 4, 16]                                                            |  | used linear model with 13 points | iterate failure | actual_k=1
       5|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.03125000|[50, 15, 5, 20]                                                            |  | used linear model with 13 points | iterate failure | actual_k=1
       6|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.01562500|[60, 18, 6, 24]                                                            |  | used linear model with 13 points | iterate failure | actual_k=1
       7|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00781250|[70, 21, 7, 28]                                                            |  | used linear model with 13 points | iterate failure | actual_k=1
       8|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00390625|[80, 24, 8, 32]                                                            |  | used linear model with 13 points | iterate failure | actual_k=1
       9|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00195312|[90, 27, 9, 36]                                                            |  | used linear model with 13 points | iterate failure | actual_k=1
      10|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00097656|[100, 30, 10, 40]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      11|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00048828|[110, 33, 11, 44]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      12|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00024414|[120, 36, 12, 48]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      13|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00012207|[130, 39, 13, 52]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      14|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00006104|[140, 42, 14, 56]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      15|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00003052|[150, 45, 15, 60]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      16|[-5.0468794813e-06, -9.2332795736e-06, 0.0100021839579904, 0.0003774046698143, 7.6875898607e-06, 0.097963598788631, 0.0001762608629742, 3.01843813224e-05]|  0.8885082950189915|      0.00006104|[160, 48, 16, 64]                                                          |  | used linear model with 13 points | iterate success | actual_k=1
      17|[-5.0468794813e-06, -9.2332795736e-06, 0.0100021839579904, 0.0003774046698143, 7.6875898607e-06, 0.097963598788631, 0.0001762608629742, 3.01843813224e-05]|  0.8885082950189915|      0.00003052|[170, 51, 17, 68]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      18|[-5.0468794813e-06, -9.2332795736e-06, 0.0100021839579904, 0.0003774046698143, 7.6875898607e-06, 0.097963598788631, 0.0001762608629742, 3.01843813224e-05]|  0.8885082950189915|      0.00001526|[180, 54, 18, 72]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      19|[-4.0212899688e-06, -1.36574982423e-05, 0.0099994128245381, 0.0003813006331399, 1.69137443567e-05, 0.097968489430135, 0.0001704517863019, 3.70079958516e-05]|  0.7864350838387432|      0.00003052|[190, 57, 19, 76]                                                          |  | used linear model with 13 points | iterate success | actual_k=1
      20|[-4.0212899688e-06, -1.36574982423e-05, 0.0099994128245381, 0.0003813006331399, 1.69137443567e-05, 0.097968489430135, 0.0001704517863019, 3.70079958516e-05]|  0.7864350838387432|      0.00001526|[200, 60, 20, 80]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
