k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]                     |  7.1860500120595514|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]                     |  7.1860500120595514|      0.50000000|[24, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[0.8015971084098655, -1.0809451062258995, -1.2980771525228358, -1.0591208046941094, -1.07907338626711, -1.0716030493250488, -1.1302665715365334, -0.9624521353068501, -1.254107866081227, -0.8680557030891275]|  2.4105572700500488|      1.00000000|[47, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       3|[0.8015971084098655, -1.0809451062258995, -1.2980771525228358, -1.0591208046941094, -1.07907338626711, -1.0716030493250488, -1.1302665715365334, -0.9624521353068501, -1.254107866081227, -0.8680557030891275]|  2.4105572700500488|      0.50000000|[69, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[0.7744614474107617, -1.3162831190512394, -1.0484888864391717, -1.2059198255900794, -1.1208776014655861, -0.9958114713508537, -1.1053501843168991, -1.1581228949634528, -1.1737024065466481, -1.1071593508218207]|  0.2818037271499634|      1.00000000|[91, 32, 0, 8]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       5|[0.7744614474107617, -1.3162831190512394, -1.0484888864391717, -1.2059198255900794, -1.1208776014655861, -0.9958114713508537, -1.1053501843168991, -1.1581228949634528, -1.1737024065466481, -1.1071593508218207]|  0.2818037271499634|      0.50000000|[114, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[0.7744614474107617, -1.3162831190512394, -1.0484888864391717, -1.2059198255900794, -1.1208776014655861, -0.9958114713508537, -1.1053501843168991, -1.1581228949634528, -1.1737024065466481, -1.1071593508218207]|  0.2818037271499634|      0.25000000|[137, 48, 0, 12]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[0.7744614474107617, -1.3162831190512394, -1.0484888864391717, -1.2059198255900794, -1.1208776014655861, -0.9958114713508537, -1.1053501843168991, -1.1581228949634528, -1.1737024065466481, -1.1071593508218207]|  0.2818037271499634|      0.12500000|[160, 56, 0, 14]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[0.8156708408948783, -1.325559364171151, -1.0473842537405476, -1.2005414532436134, -1.1560990687730883, -1.1007086633881589, -1.1435139647711932, -1.1561417570827874, -1.1806957483963876, -1.099588912924798]|  0.0442435219883919|      0.25000000|[184, 64, 0, 16]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       9|[0.8156708408948783, -1.325559364171151, -1.0473842537405476, -1.2005414532436134, -1.1560990687730883, -1.1007086633881589, -1.1435139647711932, -1.1561417570827874, -1.1806957483963876, -1.099588912924798]|  0.0442435219883919|      0.12500000|[208, 72, 0, 18]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[0.8156708408948783, -1.325559364171151, -1.0473842537405476, -1.2005414532436134, -1.1560990687730883, -1.1007086633881589, -1.1435139647711932, -1.1561417570827874, -1.1806957483963876, -1.099588912924798]|  0.0442435219883919|      0.06250000|[230, 80, 0, 20]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      11|[0.8188398505462898, -1.296004284613207, -1.026363788141442, -1.1894006333159635, -1.1148734762400028, -1.1156172675499916, -1.147041775832402, -1.1568674377199493, -1.1641912002506252, -1.1153857061742083]|  0.0272383075207472|      0.12500000|[253, 88, 0, 22]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
      12|[0.8188398505462898, -1.296004284613207, -1.026363788141442, -1.1894006333159635, -1.1148734762400028, -1.1156172675499916, -1.147041775832402, -1.1568674377199493, -1.1641912002506252, -1.1153857061742083]|  0.0272383075207472|      0.06250000|[276, 96, 0, 24]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      13|[0.8188398505462898, -1.296004284613207, -1.026363788141442, -1.1894006333159635, -1.1148734762400028, -1.1156172675499916, -1.147041775832402, -1.1568674377199493, -1.1641912002506252, -1.1153857061742083]|  0.0272383075207472|      0.03125000|[298, 104, 0, 26]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      14|[0.8349246411453344, -1.318207989062697, -1.0325041496790384, -1.1975618878451302, -1.113559026763447, -1.1232905299423113, -1.154543813994375, -1.1570531107691113, -1.1641964942334997, -1.117284545962975]|  0.0187841486185789|      0.06250000|[320, 112, 0, 28]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      15|[0.8666742914167378, -1.3017135403358049, -0.9881723250531884, -1.196718082641866, -1.1198795680646008, -1.125433091766805, -1.137411590267042, -1.1423889785577297, -1.1628232970267687, -1.1070305301874301]|  0.0104246400296688|      0.12500000|[342, 120, 0, 30]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      16|[0.8666742914167378, -1.3017135403358049, -0.9881723250531884, -1.196718082641866, -1.1198795680646008, -1.125433091766805, -1.137411590267042, -1.1423889785577297, -1.1628232970267687, -1.1070305301874301]|  0.0104246400296688|      0.06250000|[366, 128, 0, 32]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
