k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[95, 6, 1, 8]                                                              |  | used linear model with 101 points | iterate failure | actual_k=1
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[190, 12, 2, 16]                                                           |  | used linear model with 101 points | iterate failure | actual_k=1
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[284, 19, 3, 24]                                                           |  | used linear model with 101 points | iterate failure | actual_k=1
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[379, 25, 4, 32]                                                           |  | used linear model with 101 points | iterate failure | actual_k=1
       5|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.03125000|[474, 31, 5, 40]                                                           |  | used linear model with 101 points | iterate failure | actual_k=1
       6|[1.0260615536979885, 0.0198558519069447, 1.8853870391065255, 0.0112371957549605, 0.0165391031923113, 2.0016163396838236, 0.4284287210714268, 0.0207582492956425, 2.120142648468859, 0.798206012600673, 0.0152396605545789, 2.161598770656185, 0.2181735501399786, 0.0230687603253597, 2.220740338831151, 2.693267562249356, 0.0224922247223234, 2.2779972941141433, 0.8031919618474771, 0.0198377727855241, 2.3920018651118875, 2.2646698756719563, 0.0228807181956664, 2.4907441599321776, 14.355931800557135, 0.0381498468519971, 2.561100208544087, 12.1614136997672, 0.0267699287612496, 2.7084197346803998, 0.2746666291503465, 0.0176734215319285, 2.940302245621835, 0.2424542839374571, 0.020639845161549, 2.9663663086266396, 1.1637587879766633, 0.0172539383986968, 3.128577857972854, 0.1757005348820292, 0.0203449971588606, 3.227934239246075, 0.1121491342754626, 0.0227756162524559, 3.26328557399019, 3.747968910215594, 0.0233954857896505, 3.376798569452466, 0.8339383728493868, 0.0199101977299507, 3.6672714612653814, 0.1613310330623869, 0.018069353305782, 3.720292447817803, 0.3871923393176508, 0.0166514335316153, 3.8316224037218154, 0.9276369965920472, 0.0207125679063117, 3.9542183243078837, 0.2568233079415639, 0.0181312178547953, 4.050448648935435, 2.0707170744609273, 0.0189017743571762, 4.175745296356271, 1.9439904901966747, 0.0264751325433054, 4.4320090362021896, 1.4807525975853273, 0.0213749108241481, 4.561851409867798, 0.4799781105407798, 0.0220316315194191, 4.601864175396351, 0.4913821355269031, 0.0206893564035784, 4.7066694441465415, 0.3303112266478385, 0.0185153516043473, 4.802652748086784, 0.8386479191631463, 0.0203159077676252, 4.963603552810329, 0.45952123763243, 0.0196846125256859, 5.394856143949553, 0.4953628016169711, 0.0187698643837433, 5.419317283940795, 0.9830568024192522, 0.0145673135558697, 2.586909806216955, -0.0223515442829335, 0.0206030335778142, 3.8628638003935105, 0.2625092776807095, 0.019032836132171, 5.20037399828295]|2915526.7287206305190921|      0.06250000|[568, 38, 6, 48]                                                           |  | used linear model with 101 points | iterate success | actual_k=1
       7|[1.0260615536979885, 0.0198558519069447, 1.8853870391065255, 0.0112371957549605, 0.0165391031923113, 2.0016163396838236, 0.4284287210714268, 0.0207582492956425, 2.120142648468859, 0.798206012600673, 0.0152396605545789, 2.161598770656185, 0.2181735501399786, 0.0230687603253597, 2.220740338831151, 2.693267562249356, 0.0224922247223234, 2.2779972941141433, 0.8031919618474771, 0.0198377727855241, 2.3920018651118875, 2.2646698756719563, 0.0228807181956664, 2.4907441599321776, 14.355931800557135, 0.0381498468519971, 2.561100208544087, 12.1614136997672, 0.0267699287612496, 2.7084197346803998, 0.2746666291503465, 0.0176734215319285, 2.940302245621835, 0.2424542839374571, 0.020639845161549, 2.9663663086266396, 1.1637587879766633, 0.0172539383986968, 3.128577857972854, 0.1757005348820292, 0.0203449971588606, 3.227934239246075, 0.1121491342754626, 0.0227756162524559, 3.26328557399019, 3.747968910215594, 0.0233954857896505, 3.376798569452466, 0.8339383728493868, 0.0199101977299507, 3.6672714612653814, 0.1613310330623869, 0.018069353305782, 3.720292447817803, 0.3871923393176508, 0.0166514335316153, 3.8316224037218154, 0.9276369965920472, 0.0207125679063117, 3.9542183243078837, 0.2568233079415639, 0.0181312178547953, 4.050448648935435, 2.0707170744609273, 0.0189017743571762, 4.175745296356271, 1.9439904901966747, 0.0264751325433054, 4.4320090362021896, 1.4807525975853273, 0.0213749108241481, 4.561851409867798, 0.4799781105407798, 0.0220316315194191, 4.601864175396351, 0.4913821355269031, 0.0206893564035784, 4.7066694441465415, 0.3303112266478385, 0.0185153516043473, 4.802652748086784, 0.8386479191631463, 0.0203159077676252, 4.963603552810329, 0.45952123763243, 0.0196846125256859, 5.394856143949553, 0.4953628016169711, 0.0187698643837433, 5.419317283940795, 0.9830568024192522, 0.0145673135558697, 2.586909806216955, -0.0223515442829335, 0.0206030335778142, 3.8628638003935105, 0.2625092776807095, 0.019032836132171, 5.20037399828295]|2915526.7287206305190921|      0.03125000|[663, 44, 7, 56]                                                           |  | used linear model with 101 points | iterate failure | actual_k=1
       8|[1.0270568265705582, 0.0196766549189369, 1.8832927255439385, 0.0063901134178503, 0.0223241628693602, 2.0044655766464485, 0.4288370788179779, 0.0238976355872182, 2.1198169274935847, 0.7959652674347678, 0.0134566850313643, 2.160257173324089, 0.2147652528264024, 0.0206253481134839, 2.2238319454374693, 2.689800555121109, 0.0179044263174645, 2.2824762736175632, 0.8019041904431625, 0.0217561585286673, 2.3936484745423323, 2.2664203294142, 0.0233594027709891, 2.4902917525960864, 14.350745044885407, 0.0477593772058142, 2.5565651362305397, 12.158605201408133, 0.0436105092428942, 2.7117949323461543, 0.2756059857602711, 0.0189206879224926, 2.94182969453104, 0.2392731519740483, 0.0178570203614439, 2.962713219473393, 1.1642604850228826, 0.0166052145845423, 3.1251026816275864, 0.1744515706625488, 0.0214846107664302, 3.2255178685761816, 0.1135133113913007, 0.0238031321086778, 3.2628821483346675, 3.7444270892005695, 0.0278923179488247, 3.379079939561454, 0.8306354161297105, 0.0218364125835313, 3.6644676130531746, 0.1593754388903767, 0.020735095715014, 3.721650710633495, 0.3855474394163395, 0.0145670299281403, 3.8326935287550414, 0.9301191603916139, 0.017575318130231, 3.9557772066451093, 0.2543268821183192, 0.0147318184567611, 4.052836532049348, 2.072452570883497, 0.0163677288551857, 4.180848453560906, 1.9434886454526867, 0.0295295133300759, 4.43520001028016, 1.479262311811384, 0.0218679982597322, 4.564767842174011, 0.4829796096841032, 0.0213456207197405, 4.598651872320327, 0.4920461485484362, 0.0219948012023005, 4.709814297469027, 0.3303048580898545, 0.0176593490730877, 4.805173105986509, 0.8383576790213008, 0.0218365074726533, 4.965891796000503, 0.4570307645191451, 0.0208237932961114, 5.395298885603462, 0.4980603922785687, 0.0181207757565572, 5.41837678763704, 0.9802930756630769, 0.017111792068857, 2.5866774593460082, -0.02126961602135, 0.018909759343459, 3.8625651891819808, 0.2624246598093904, 0.01787893226824, 5.204721505499171]|2415459.0830943211913109|      0.06250000|[758, 50, 8, 64]                                                           |  | used linear model with 101 points | iterate success | actual_k=1
       9|[1.0270568265705582, 0.0196766549189369, 1.8832927255439385, 0.0063901134178503, 0.0223241628693602, 2.0044655766464485, 0.4288370788179779, 0.0238976355872182, 2.1198169274935847, 0.7959652674347678, 0.0134566850313643, 2.160257173324089, 0.2147652528264024, 0.0206253481134839, 2.2238319454374693, 2.689800555121109, 0.0179044263174645, 2.2824762736175632, 0.8019041904431625, 0.0217561585286673, 2.3936484745423323, 2.2664203294142, 0.0233594027709891, 2.4902917525960864, 14.350745044885407, 0.0477593772058142, 2.5565651362305397, 12.158605201408133, 0.0436105092428942, 2.7117949323461543, 0.2756059857602711, 0.0189206879224926, 2.94182969453104, 0.2392731519740483, 0.0178570203614439, 2.962713219473393, 1.1642604850228826, 0.0166052145845423, 3.1251026816275864, 0.1744515706625488, 0.0214846107664302, 3.2255178685761816, 0.1135133113913007, 0.0238031321086778, 3.2628821483346675, 3.7444270892005695, 0.0278923179488247, 3.379079939561454, 0.8306354161297105, 0.0218364125835313, 3.6644676130531746, 0.1593754388903767, 0.020735095715014, 3.721650710633495, 0.3855474394163395, 0.0145670299281403, 3.8326935287550414, 0.9301191603916139, 0.017575318130231, 3.9557772066451093, 0.2543268821183192, 0.0147318184567611, 4.052836532049348, 2.072452570883497, 0.0163677288551857, 4.180848453560906, 1.9434886454526867, 0.0295295133300759, 4.43520001028016, 1.479262311811384, 0.0218679982597322, 4.564767842174011, 0.4829796096841032, 0.0213456207197405, 4.598651872320327, 0.4920461485484362, 0.0219948012023005, 4.709814297469027, 0.3303048580898545, 0.0176593490730877, 4.805173105986509, 0.8383576790213008, 0.0218365074726533, 4.965891796000503, 0.4570307645191451, 0.0208237932961114, 5.395298885603462, 0.4980603922785687, 0.0181207757565572, 5.41837678763704, 0.9802930756630769, 0.017111792068857, 2.5866774593460082, -0.02126961602135, 0.018909759343459, 3.8625651891819808, 0.2624246598093904, 0.01787893226824, 5.204721505499171]|2415459.0830943211913109|      0.03125000|[853, 56, 9, 72]                                                           |  | used linear model with 101 points | iterate failure | actual_k=1
      10|[1.0294793280838217, 0.0226538168808965, 1.8840773616551991, 0.0097262873604779, 0.0223029553464762, 2.0040253639771666, 0.4261886132602365, 0.0244575364706138, 2.118062335005062, 0.7943008704446577, 0.0117659623019594, 2.161267063809431, 0.2234826106875915, 0.0195222457880991, 2.2227108461329945, 2.6877149083071314, 0.0191984143819441, 2.28280666066056, 0.7997529831182758, 0.0242123644536281, 2.3933480313796727, 2.2658865384511406, 0.0227852488521133, 2.4893453993996437, 14.349763609879576, 0.0664071304673608, 2.5543733397913524, 12.155724708904843, 0.0556976426373444, 2.715273633250575, 0.2745627088453179, 0.0188964576575982, 2.94459097216927, 0.2379664305374508, 0.0203134740388275, 2.9621517267717548, 1.1591268847175706, 0.0174816877348935, 3.1270321101964393, 0.1749835369429616, 0.0191242669857754, 3.2305921203849826, 0.1140547395039402, 0.0264606483523257, 3.2649494676756943, 3.744783127465092, 0.0330883045075526, 3.3821362312181122, 0.8297727044307336, 0.021329368645625, 3.6635100083519916, 0.1631075097588924, 0.0214991986282422, 3.719834334532337, 0.3845305852725103, 0.0145690199168601, 3.8310542770982607, 0.9264882319161776, 0.0183380326496863, 3.9568645639339413, 0.2533804550596915, 0.0129989042305559, 4.053919008458868, 2.0711335409070717, 0.0168747029285103, 4.175009377359778, 1.9433257370246881, 0.0255175528429659, 4.432289631447772, 1.4777470512622595, 0.0231870559840861, 4.564030531504036, 0.4811306067142892, 0.0234674188611594, 4.598682146071887, 0.4917296115678775, 0.0195881967556018, 4.709059481003947, 0.3280605568152689, 0.0169800700578993, 4.8063066928958715, 0.8392662246523892, 0.0210505475794632, 4.964902545117483, 0.4571190797615393, 0.0184882367600704, 5.393189431358976, 0.4982739108723011, 0.0211789471766776, 5.421568759624655, 0.9815093758450222, 0.0144328143658727, 2.587749795885225, -0.0220803007507164, 0.020424059992905, 3.8659390244157343, 0.2627301732051143, 0.0171063575116197, 5.2061386989163365]|2081206.3511026608757675|      0.06250000|[947, 63, 10, 80]                                                          |  | used linear model with 101 points | iterate success | actual_k=1
      11|[1.0294793280838217, 0.0226538168808965, 1.8840773616551991, 0.0097262873604779, 0.0223029553464762, 2.0040253639771666, 0.4261886132602365, 0.0244575364706138, 2.118062335005062, 0.7943008704446577, 0.0117659623019594, 2.161267063809431, 0.2234826106875915, 0.0195222457880991, 2.2227108461329945, 2.6877149083071314, 0.0191984143819441, 2.28280666066056, 0.7997529831182758, 0.0242123644536281, 2.3933480313796727, 2.2658865384511406, 0.0227852488521133, 2.4893453993996437, 14.349763609879576, 0.0664071304673608, 2.5543733397913524, 12.155724708904843, 0.0556976426373444, 2.715273633250575, 0.2745627088453179, 0.0188964576575982, 2.94459097216927, 0.2379664305374508, 0.0203134740388275, 2.9621517267717548, 1.1591268847175706, 0.0174816877348935, 3.1270321101964393, 0.1749835369429616, 0.0191242669857754, 3.2305921203849826, 0.1140547395039402, 0.0264606483523257, 3.2649494676756943, 3.744783127465092, 0.0330883045075526, 3.3821362312181122, 0.8297727044307336, 0.021329368645625, 3.6635100083519916, 0.1631075097588924, 0.0214991986282422, 3.719834334532337, 0.3845305852725103, 0.0145690199168601, 3.8310542770982607, 0.9264882319161776, 0.0183380326496863, 3.9568645639339413, 0.2533804550596915, 0.0129989042305559, 4.053919008458868, 2.0711335409070717, 0.0168747029285103, 4.175009377359778, 1.9433257370246881, 0.0255175528429659, 4.432289631447772, 1.4777470512622595, 0.0231870559840861, 4.564030531504036, 0.4811306067142892, 0.0234674188611594, 4.598682146071887, 0.4917296115678775, 0.0195881967556018, 4.709059481003947, 0.3280605568152689, 0.0169800700578993, 4.8063066928958715, 0.8392662246523892, 0.0210505475794632, 4.964902545117483, 0.4571190797615393, 0.0184882367600704, 5.393189431358976, 0.4982739108723011, 0.0211789471766776, 5.421568759624655, 0.9815093758450222, 0.0144328143658727, 2.587749795885225, -0.0220803007507164, 0.020424059992905, 3.8659390244157343, 0.2627301732051143, 0.0171063575116197, 5.2061386989163365]|2081206.3511026608757675|      0.03125000|[1042, 69, 11, 88]                                                         |  | used linear model with 101 points | iterate failure | actual_k=1
