k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]                              | 51.0855557048649089|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]                              | 51.0855557048649089|      0.50000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
       2|[0.1061520173887891, 0.1981347186951699, 0.3092301931505798, 0.352180241293676, 0.1847742800249513, 0.6741258489999695, 0.9638888060884574, 0.9376759970879647, 0.7602299460689425, 0.8139967702786528]| 14.3500905012407518|      1.00000000|[32, 2, 2, 4]                                                              |  | used linear model with 17 points | iterate success | actual_k=1
       3|[0.1061520173887891, 0.1981347186951699, 0.3092301931505798, 0.352180241293676, 0.1847742800249513, 0.6741258489999695, 0.9638888060884574, 0.9376759970879647, 0.7602299460689425, 0.8139967702786528]| 14.3500905012407518|      0.50000000|[48, 3, 3, 6]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
       4|[0.1061520173887891, 0.1981347186951699, 0.3092301931505798, 0.352180241293676, 0.1847742800249513, 0.6741258489999695, 0.9638888060884574, 0.9376759970879647, 0.7602299460689425, 0.8139967702786528]| 14.3500905012407518|      0.25000000|[64, 4, 4, 8]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
       5|[0.1061520173887891, 0.1981347186951699, 0.3092301931505798, 0.352180241293676, 0.1847742800249513, 0.6741258489999695, 0.9638888060884574, 0.9376759970879647, 0.7602299460689425, 0.8139967702786528]| 14.3500905012407518|      0.12500000|[80, 5, 5, 10]                                                             |  | used linear model with 17 points | iterate failure | actual_k=1
       6|[0.1531812306599267, 0.224822711202499, 0.3003138896654691, 0.3326879911909943, 0.2073017320845942, 0.7046230216783077, 0.9223113278773805, 0.9985977466543454, 0.8252016611690829, 0.8477979863481291]|  8.5195666824654310|      0.25000000|[96, 6, 6, 12]                                                             |  | used linear model with 17 points | iterate success | actual_k=1
       7|[0.1531812306599267, 0.224822711202499, 0.3003138896654691, 0.3326879911909943, 0.2073017320845942, 0.7046230216783077, 0.9223113278773805, 0.9985977466543454, 0.8252016611690829, 0.8477979863481291]|  8.5195666824654310|      0.12500000|[112, 7, 7, 14]                                                            |  | used linear model with 17 points | iterate failure | actual_k=1
       8|[0.1778685160644227, 0.2589997173046805, 0.3741032563180716, 0.3237120299363542, 0.1934353068801744, 0.771900356489072, 0.9548563748932924, 0.9555905581382726, 0.8165286370273186, 0.8229083407593828]|  6.4359139544417685|      0.25000000|[128, 8, 8, 16]                                                            |  | used linear model with 17 points | iterate success | actual_k=1
       9|[0.1778685160644227, 0.2589997173046805, 0.3741032563180716, 0.3237120299363542, 0.1934353068801744, 0.771900356489072, 0.9548563748932924, 0.9555905581382726, 0.8165286370273186, 0.8229083407593828]|  6.4359139544417685|      0.12500000|[144, 9, 9, 18]                                                            |  | used linear model with 17 points | iterate failure | actual_k=1
      10|[0.1778685160644227, 0.2589997173046805, 0.3741032563180716, 0.3237120299363542, 0.1934353068801744, 0.771900356489072, 0.9548563748932924, 0.9555905581382726, 0.8165286370273186, 0.8229083407593828]|  6.4359139544417685|      0.06250000|[160, 10, 10, 20]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      11|[0.1692940664697327, 0.2689674029024646, 0.3387750897655967, 0.3581777441280569, 0.192651723017161, 0.7892827416633336, 0.9651934334264052, 0.9646320758735785, 0.8247678551121226, 0.8500774297490369]|  5.1935251382237748|      0.12500000|[176, 11, 11, 22]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      12|[0.1692940664697327, 0.2689674029024646, 0.3387750897655967, 0.3581777441280569, 0.192651723017161, 0.7892827416633336, 0.9651934334264052, 0.9646320758735785, 0.8247678551121226, 0.8500774297490369]|  5.1935251382237748|      0.06250000|[192, 12, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      13|[0.1630458012022787, 0.2791227059911781, 0.3138755031795556, 0.3332401313232961, 0.222127207539786, 0.8166990250454301, 0.9500600238367132, 0.9817564768998134, 0.8437660411475044, 0.8543846335386621]|  4.6309635190877900|      0.12500000|[208, 13, 13, 26]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      14|[0.1630458012022787, 0.2791227059911781, 0.3138755031795556, 0.3332401313232961, 0.222127207539786, 0.8166990250454301, 0.9500600238367132, 0.9817564768998134, 0.8437660411475044, 0.8543846335386621]|  4.6309635190877900|      0.06250000|[224, 14, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      15|[0.1630458012022787, 0.2791227059911781, 0.3138755031795556, 0.3332401313232961, 0.222127207539786, 0.8166990250454301, 0.9500600238367132, 0.9817564768998134, 0.8437660411475044, 0.8543846335386621]|  4.6309635190877900|      0.03125000|[240, 15, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      16|[0.1471428940118112, 0.2779873439189661, 0.3303896574997459, 0.3467801112528483, 0.2297988856924423, 0.825352406622195, 0.9467293858753345, 0.9743131955698614, 0.851895390642013, 0.8544558983345648]|  3.9513013600469078|      0.06250000|[256, 16, 16, 32]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      17|[0.1427108231702862, 0.2469901228744005, 0.350029771454739, 0.3482044098018395, 0.2535854816694194, 0.8402780126737732, 0.9213211817170434, 0.9763854622421358, 0.8590599621723253, 0.8868324061132928]|  3.6114410039004259|      0.12500000|[272, 17, 17, 34]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      18|[0.1427108231702862, 0.2469901228744005, 0.350029771454739, 0.3482044098018395, 0.2535854816694194, 0.8402780126737732, 0.9213211817170434, 0.9763854622421358, 0.8590599621723253, 0.8868324061132928]|  3.6114410039004259|      0.06250000|[288, 18, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      19|[0.1427108231702862, 0.2469901228744005, 0.350029771454739, 0.3482044098018395, 0.2535854816694194, 0.8402780126737732, 0.9213211817170434, 0.9763854622421358, 0.8590599621723253, 0.8868324061132928]|  3.6114410039004259|      0.03125000|[304, 19, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      20|[0.1427108231702862, 0.2469901228744005, 0.350029771454739, 0.3482044098018395, 0.2535854816694194, 0.8402780126737732, 0.9213211817170434, 0.9763854622421358, 0.8590599621723253, 0.8868324061132928]|  3.6114410039004259|      0.01562500|[320, 20, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      21|[0.1376553023448875, 0.2479181972915137, 0.3437579632586957, 0.3416991076570814, 0.247003241882267, 0.8447682453436182, 0.9195992625828607, 0.9697744143380118, 0.8582113774997439, 0.8818137058701057]|  3.3905639754451187|      0.03125000|[336, 21, 21, 42]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      22|[0.1376553023448875, 0.2479181972915137, 0.3437579632586957, 0.3416991076570814, 0.247003241882267, 0.8447682453436182, 0.9195992625828607, 0.9697744143380118, 0.8582113774997439, 0.8818137058701057]|  3.3905639754451187|      0.01562500|[352, 22, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      23|[0.1376553023448875, 0.2479181972915137, 0.3437579632586957, 0.3416991076570814, 0.247003241882267, 0.8447682453436182, 0.9195992625828607, 0.9697744143380118, 0.8582113774997439, 0.8818137058701057]|  3.3905639754451187|      0.00781250|[368, 23, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      24|[0.1378068658510024, 0.2435680853629131, 0.3432628734743761, 0.3438256557109673, 0.2436592784308075, 0.8441337208534123, 0.9232106214670629, 0.9670175499353074, 0.8575091039218999, 0.8796686475852735]|  3.3175131515313203|      0.01562500|[384, 24, 24, 48]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      25|[0.1378068658510024, 0.2435680853629131, 0.3432628734743761, 0.3438256557109673, 0.2436592784308075, 0.8441337208534123, 0.9232106214670629, 0.9670175499353074, 0.8575091039218999, 0.8796686475852735]|  3.3175131515313203|      0.00781250|[400, 25, 25, 50]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      26|[0.1348847601178377, 0.2404917762779273, 0.3416602253280241, 0.3429774009825865, 0.2405755367793923, 0.8457627011998363, 0.9221805619950217, 0.9649314672697451, 0.8621370877708883, 0.8805350898112225]|  3.2526966654459293|      0.01562500|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      27|[0.1348847601178377, 0.2404917762779273, 0.3416602253280241, 0.3429774009825865, 0.2405755367793923, 0.8457627011998363, 0.9221805619950217, 0.9649314672697451, 0.8621370877708883, 0.8805350898112225]|  3.2526966654459293|      0.00781250|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      28|[0.1375053521743528, 0.236705196050309, 0.3434876224551363, 0.3414801393539521, 0.2398213581821785, 0.8443708472996764, 0.9241372797734019, 0.9651819377303619, 0.8659134266767058, 0.8842215560019036]|  3.2360493234609917|      0.01562500|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      29|[0.1375053521743528, 0.236705196050309, 0.3434876224551363, 0.3414801393539521, 0.2398213581821785, 0.8443708472996764, 0.9241372797734019, 0.9651819377303619, 0.8659134266767058, 0.8842215560019036]|  3.2360493234609917|      0.00781250|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
