k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      0.50000000|[49, 0, 1, 4]                                                              |  | used linear model with 49 points | iterate failure | actual_k=0
       2|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      0.25000000|[98, 0, 2, 8]                                                              |  | used linear model with 49 points | iterate failure | actual_k=0
       3|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      0.12500000|[147, 0, 3, 12]                                                            |  | used linear model with 49 points | iterate failure | actual_k=0
       4|[119.9919114988058, -0.0113954021069243, 0.856882007550021, 110.00008546804756, 0.1815589083985437, 0.8246132017594948, 100.00487680547208, 0.2763878649789517, 0.7305236783390066, 88.00168618219409, 0.328361241412599, 0.6955323089618191, 85.99346764171487, 0.375277866511795, 0.6464837303856205, 84.01915659680621, 0.4701674327228266, 0.5254313647261728, 79.99235713783762, 0.6562256607879223, 0.3348988100520485, 76.01047157098863, 0.8687508223145716, 0.1249659151747573, 886.3703149182984, 910.0175656213409, 922.5236433889803, 926.4621967062707, 935.5487268761639, 952.8383849347649, 975.7295972460671]|1873.4181858493705022|      0.25000000|[196, 0, 4, 16]                                                            |  | used linear model with 49 points | iterate success | actual_k=0
       5|[119.9919114988058, -0.0113954021069243, 0.856882007550021, 110.00008546804756, 0.1815589083985437, 0.8246132017594948, 100.00487680547208, 0.2763878649789517, 0.7305236783390066, 88.00168618219409, 0.328361241412599, 0.6955323089618191, 85.99346764171487, 0.375277866511795, 0.6464837303856205, 84.01915659680621, 0.4701674327228266, 0.5254313647261728, 79.99235713783762, 0.6562256607879223, 0.3348988100520485, 76.01047157098863, 0.8687508223145716, 0.1249659151747573, 886.3703149182984, 910.0175656213409, 922.5236433889803, 926.4621967062707, 935.5487268761639, 952.8383849347649, 975.7295972460671]|1873.4181858493705022|      0.12500000|[245, 0, 5, 20]                                                            |  | used linear model with 49 points | iterate failure | actual_k=0
       6|[119.9919114988058, -0.0113954021069243, 0.856882007550021, 110.00008546804756, 0.1815589083985437, 0.8246132017594948, 100.00487680547208, 0.2763878649789517, 0.7305236783390066, 88.00168618219409, 0.328361241412599, 0.6955323089618191, 85.99346764171487, 0.375277866511795, 0.6464837303856205, 84.01915659680621, 0.4701674327228266, 0.5254313647261728, 79.99235713783762, 0.6562256607879223, 0.3348988100520485, 76.01047157098863, 0.8687508223145716, 0.1249659151747573, 886.3703149182984, 910.0175656213409, 922.5236433889803, 926.4621967062707, 935.5487268761639, 952.8383849347649, 975.7295972460671]|1873.4181858493705022|      0.06250000|[294, 0, 6, 24]                                                            |  | used linear model with 49 points | iterate failure | actual_k=0
       7|[119.99254578684956, 0.0099357531250628, 0.8624576396850447, 109.99876995272753, 0.1345412637284815, 0.80986308272894, 100.00737330525504, 0.2734729039959494, 0.7283147591958142, 87.9970136029428, 0.3500274282312227, 0.6933937407067013, 85.99355185970613, 0.379821905394279, 0.6439628980428282, 84.0117000935026, 0.4710426487952485, 0.534260957943241, 79.99135905076116, 0.6536268399143401, 0.3386620505162107, 76.01372911110833, 0.8632775881707484, 0.1284820050583943, 886.3698508019345, 910.0162536629989, 922.5220712618981, 926.4526297032473, 935.5488378489132, 952.8300181280854, 975.7380952407286]|996.2609103243744357|      0.12500000|[343, 0, 7, 28]                                                            |  | used linear model with 49 points | iterate success | actual_k=0
       8|[119.99254578684956, 0.0099357531250628, 0.8624576396850447, 109.99876995272753, 0.1345412637284815, 0.80986308272894, 100.00737330525504, 0.2734729039959494, 0.7283147591958142, 87.9970136029428, 0.3500274282312227, 0.6933937407067013, 85.99355185970613, 0.379821905394279, 0.6439628980428282, 84.0117000935026, 0.4710426487952485, 0.534260957943241, 79.99135905076116, 0.6536268399143401, 0.3386620505162107, 76.01372911110833, 0.8632775881707484, 0.1284820050583943, 886.3698508019345, 910.0162536629989, 922.5220712618981, 926.4526297032473, 935.5488378489132, 952.8300181280854, 975.7380952407286]|996.2609103243744357|      0.06250000|[392, 0, 8, 32]                                                            |  | used linear model with 49 points | iterate failure | actual_k=0
       9|[119.99254578684956, 0.0099357531250628, 0.8624576396850447, 109.99876995272753, 0.1345412637284815, 0.80986308272894, 100.00737330525504, 0.2734729039959494, 0.7283147591958142, 87.9970136029428, 0.3500274282312227, 0.6933937407067013, 85.99355185970613, 0.379821905394279, 0.6439628980428282, 84.0117000935026, 0.4710426487952485, 0.534260957943241, 79.99135905076116, 0.6536268399143401, 0.3386620505162107, 76.01372911110833, 0.8632775881707484, 0.1284820050583943, 886.3698508019345, 910.0162536629989, 922.5220712618981, 926.4526297032473, 935.5488378489132, 952.8300181280854, 975.7380952407286]|996.2609103243744357|      0.03125000|[441, 0, 9, 36]                                                            |  | used linear model with 49 points | iterate failure | actual_k=0
      10|[119.99148626177222, -0.0120582040084509, 0.856950655192453, 109.99992463360537, 0.1278234940948869, 0.8100998143184649, 100.00470263001236, 0.2610178553697844, 0.7256523546085948, 87.9984076317496, 0.3629730055898456, 0.6981008866133278, 85.99220706478877, 0.3813042275100997, 0.6427608302629452, 84.01233747364651, 0.4707609704960089, 0.5340603598343032, 79.9873925758134, 0.6524602934558393, 0.3394007151894664, 76.0124863904916, 0.8619348276736944, 0.1291944813141224, 886.3677512205937, 910.0189537114733, 922.5213892395933, 926.4537784235811, 935.5517124959019, 952.8320441285645, 975.7373873849947]|660.1094812882159886|      0.06250000|[490, 0, 10, 40]                                                           |  | used linear model with 49 points | iterate success | actual_k=0
      11|[119.9966321012277, -0.020103378786268, 0.8507407292176286, 110.00031968265871, 0.0971326721539245, 0.80254601349638, 100.0048227055435, 0.2392669171524828, 0.7331143336721254, 87.99583018082316, 0.396794855170277, 0.7080907115150445, 86.00331198382467, 0.3841248401183714, 0.6492795803461037, 84.0048853788174, 0.4618385928847598, 0.5480147171162083, 79.97923571237958, 0.6421934352459115, 0.3345012138437544, 76.00980488711242, 0.8611741895066497, 0.1297930508819076, 886.3768595502426, 910.017047633759, 922.5267268478589, 926.4450362439898, 935.5460326501696, 952.8389168530904, 975.7329752457899]|289.6531160629018018|      0.12500000|[539, 0, 11, 44]                                                           |  | used linear model with 49 points | iterate success | actual_k=0
      12|[119.9966321012277, -0.020103378786268, 0.8507407292176286, 110.00031968265871, 0.0971326721539245, 0.80254601349638, 100.0048227055435, 0.2392669171524828, 0.7331143336721254, 87.99583018082316, 0.396794855170277, 0.7080907115150445, 86.00331198382467, 0.3841248401183714, 0.6492795803461037, 84.0048853788174, 0.4618385928847598, 0.5480147171162083, 79.97923571237958, 0.6421934352459115, 0.3345012138437544, 76.00980488711242, 0.8611741895066497, 0.1297930508819076, 886.3768595502426, 910.017047633759, 922.5267268478589, 926.4450362439898, 935.5460326501696, 952.8389168530904, 975.7329752457899]|289.6531160629018018|      0.06250000|[588, 0, 12, 48]                                                           |  | used linear model with 49 points | iterate failure | actual_k=0
      13|[119.9966321012277, -0.020103378786268, 0.8507407292176286, 110.00031968265871, 0.0971326721539245, 0.80254601349638, 100.0048227055435, 0.2392669171524828, 0.7331143336721254, 87.99583018082316, 0.396794855170277, 0.7080907115150445, 86.00331198382467, 0.3841248401183714, 0.6492795803461037, 84.0048853788174, 0.4618385928847598, 0.5480147171162083, 79.97923571237958, 0.6421934352459115, 0.3345012138437544, 76.00980488711242, 0.8611741895066497, 0.1297930508819076, 886.3768595502426, 910.017047633759, 922.5267268478589, 926.4450362439898, 935.5460326501696, 952.8389168530904, 975.7329752457899]|289.6531160629018018|      0.03125000|[637, 0, 13, 52]                                                           |  | used linear model with 49 points | iterate failure | actual_k=0
      14|[119.99394574104485, -0.0260528984261105, 0.8411410881645189, 109.99679560144514, 0.0927268404892342, 0.8047277848500006, 100.00600391392544, 0.2251097789519561, 0.7302006164576252, 87.98968284171418, 0.4039151140126185, 0.7058708333623629, 86.000664019473, 0.400774853759814, 0.6615570882029327, 84.00240975888373, 0.4624175566896058, 0.5508784217810561, 79.97912675487522, 0.6428617910421179, 0.3370096857233478, 76.01168409373349, 0.8602729850174492, 0.1267132224730443, 886.3752900478331, 910.0151142881649, 922.5262530929266, 926.4451323552881, 935.5447758666014, 952.8429672222283, 975.7355913163398]|196.3791869751411809|      0.06250000|[686, 0, 14, 56]                                                           |  | used linear model with 49 points | iterate success | actual_k=0
      15|[119.99394574104485, -0.0260528984261105, 0.8411410881645189, 109.99679560144514, 0.0927268404892342, 0.8047277848500006, 100.00600391392544, 0.2251097789519561, 0.7302006164576252, 87.98968284171418, 0.4039151140126185, 0.7058708333623629, 86.000664019473, 0.400774853759814, 0.6615570882029327, 84.00240975888373, 0.4624175566896058, 0.5508784217810561, 79.97912675487522, 0.6428617910421179, 0.3370096857233478, 76.01168409373349, 0.8602729850174492, 0.1267132224730443, 886.3752900478331, 910.0151142881649, 922.5262530929266, 926.4451323552881, 935.5447758666014, 952.8429672222283, 975.7355913163398]|196.3791869751411809|      0.03125000|[735, 0, 15, 60]                                                           |  | used linear model with 49 points | iterate failure | actual_k=0
      16|[119.99394574104485, -0.0260528984261105, 0.8411410881645189, 109.99679560144514, 0.0927268404892342, 0.8047277848500006, 100.00600391392544, 0.2251097789519561, 0.7302006164576252, 87.98968284171418, 0.4039151140126185, 0.7058708333623629, 86.000664019473, 0.400774853759814, 0.6615570882029327, 84.00240975888373, 0.4624175566896058, 0.5508784217810561, 79.97912675487522, 0.6428617910421179, 0.3370096857233478, 76.01168409373349, 0.8602729850174492, 0.1267132224730443, 886.3752900478331, 910.0151142881649, 922.5262530929266, 926.4451323552881, 935.5447758666014, 952.8429672222283, 975.7355913163398]|196.3791869751411809|      0.01562500|[784, 0, 16, 64]                                                           |  | used linear model with 49 points | iterate failure | actual_k=0
      17|[119.99596890318534, -0.0220935048832197, 0.842860712428192, 109.99636230591817, 0.0808568893136092, 0.8013684870016874, 100.00538259157572, 0.2247139852750288, 0.7289262251184876, 87.98887029569082, 0.4062322509334362, 0.7059379745226412, 85.99977646225314, 0.4044912144199539, 0.6636226148958806, 84.00202187516514, 0.4658532890665451, 0.5538275668908467, 79.97722903041175, 0.6414915014798639, 0.3356411397871958, 76.01257659058898, 0.8608296506143184, 0.128062843587645, 886.3772737966892, 910.0148136042416, 922.5253159248637, 926.4442424806081, 935.5453917090905, 952.8451339246053, 975.7350647155793]|159.8296148331199049|      0.03125000|[833, 0, 17, 68]                                                           |  | used linear model with 49 points | iterate success | actual_k=0
      18|[119.99596890318534, -0.0220935048832197, 0.842860712428192, 109.99636230591817, 0.0808568893136092, 0.8013684870016874, 100.00538259157572, 0.2247139852750288, 0.7289262251184876, 87.98887029569082, 0.4062322509334362, 0.7059379745226412, 85.99977646225314, 0.4044912144199539, 0.6636226148958806, 84.00202187516514, 0.4658532890665451, 0.5538275668908467, 79.97722903041175, 0.6414915014798639, 0.3356411397871958, 76.01257659058898, 0.8608296506143184, 0.128062843587645, 886.3772737966892, 910.0148136042416, 922.5253159248637, 926.4442424806081, 935.5453917090905, 952.8451339246053, 975.7350647155793]|159.8296148331199049|      0.01562500|[882, 0, 18, 72]                                                           |  | used linear model with 49 points | iterate failure | actual_k=0
      19|[119.99634384529475, -0.0266914747673604, 0.8404854590602304, 109.99636322710316, 0.083086045717799, 0.8045427225801509, 100.00640110183713, 0.2191807261264363, 0.726854611716276, 87.98920975283166, 0.4058434054785575, 0.7066562684120309, 85.99765489332002, 0.4144368030594685, 0.661678316475136, 84.00262616594269, 0.4664372421159153, 0.5556580403951222, 79.97934401034051, 0.6417454972103686, 0.3348253092075127, 76.01392580893791, 0.8587891190616527, 0.1281953221027824, 886.3758869045427, 910.014179910782, 922.5217330485882, 926.4451282877245, 935.5430888714127, 952.8417149056178, 975.7318951065245]|133.2045941604480390|      0.03125000|[931, 0, 19, 76]                                                           |  | used linear model with 49 points | iterate success | actual_k=0
