k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.50000000|[65, 0, 1, 2]                                                              |  | used linear model with 65 points | iterate failure | actual_k=0
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.25000000|[130, 0, 2, 4]                                                             |  | used linear model with 65 points | iterate failure | actual_k=0
       3|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.12500000|[195, 0, 3, 6]                                                             |  | used linear model with 65 points | iterate failure | actual_k=0
       4|[0.000519935411783, 0.0190299740235721, -0.0169824128346783, 0.0072099639419156, 0.0283532164203619, -0.0282418448126114, 0.0136204815414738, -0.0060363860370024, -0.0228932673204264, -0.0278274082241302, 0.0243266918421104, -0.00238314280626, 0.0026460928222081, 0.0223985259588347, 0.003232768882632, -0.0018386556414942, -0.0229439105419675, 0.0219225944220546, 0.0246929909593556, -0.004914776009804, -0.0054360015008986, -0.0090607952311086, -0.0046789323217091, -0.0055769934529911, -0.0176376838100859, 0.0012451350613427, -0.0214482630788153, -0.0052217158314611, 0.0093867955990185, -0.0032894230022342, 0.0188097737890748, -0.0118370983623393, -0.0063668376167361, -0.0032751043789529, 0.0529188201758431, 0.0161315257211606, -0.0028759599760749, -0.0091243709582655, -0.0065559414510794, 0.0354158259537478, 0.0116233971820419, 0.0023597746013842, 0.0119930050923897, 0.0262356356844387, -0.0191019536750153, -0.0129319258759925, 0.0013968524551688, -0.0004814748058174, 0.0236269877671127, -0.0012768031239015, -0.0087610144941472, -0.003316124103593, 0.0150386219453899, 0.016930492307573, 0.014602835860122, -0.0053547881902061, -0.0084734318551818]|87291.4972919663123321|      0.25000000|[260, 0, 4, 8]                                                             |  | used linear model with 65 points | iterate success | actual_k=0
       5|[0.000519935411783, 0.0190299740235721, -0.0169824128346783, 0.0072099639419156, 0.0283532164203619, -0.0282418448126114, 0.0136204815414738, -0.0060363860370024, -0.0228932673204264, -0.0278274082241302, 0.0243266918421104, -0.00238314280626, 0.0026460928222081, 0.0223985259588347, 0.003232768882632, -0.0018386556414942, -0.0229439105419675, 0.0219225944220546, 0.0246929909593556, -0.004914776009804, -0.0054360015008986, -0.0090607952311086, -0.0046789323217091, -0.0055769934529911, -0.0176376838100859, 0.0012451350613427, -0.0214482630788153, -0.0052217158314611, 0.0093867955990185, -0.0032894230022342, 0.0188097737890748, -0.0118370983623393, -0.0063668376167361, -0.0032751043789529, 0.0529188201758431, 0.0161315257211606, -0.0028759599760749, -0.0091243709582655, -0.0065559414510794, 0.0354158259537478, 0.0116233971820419, 0.0023597746013842, 0.0119930050923897, 0.0262356356844387, -0.0191019536750153, -0.0129319258759925, 0.0013968524551688, -0.0004814748058174, 0.0236269877671127, -0.0012768031239015, -0.0087610144941472, -0.003316124103593, 0.0150386219453899, 0.016930492307573, 0.014602835860122, -0.0053547881902061, -0.0084734318551818]|87291.4972919663123321|      0.12500000|[325, 0, 5, 10]                                                            |  | used linear model with 65 points | iterate failure | actual_k=0
       6|[0.0084116652344257, 0.0192549427339022, -0.0320440390884421, -0.0050005471167053, 0.0229989937810414, -0.0103734314894239, 0.0155800914194699, -0.0264849935633839, -0.0127565753187514, -0.0191944367834313, 0.0065525124157652, -0.0061248725059882, 0.0052553588604961, -0.0043563758734036, 0.0123279145832061, 0.0016753977260298, -0.0335164217184381, 0.009089844408298, 0.0124305008515773, -0.0012118428283023, 0.0035336555098732, -0.0240481101790498, -0.0245390873594761, -0.0320923032979668, -0.0213276611413986, -0.012770327762544, -0.0319224693855587, -0.0039295680343168, 0.017838245161746, -0.016253982517831, 0.0301367973605884, -0.0265567961084534, -0.0251408118878357, -0.0166291841632058, 0.0887265196638899, 0.0296576914233601, 0.0063098489053847, -0.002075236006819, -0.0158030514991315, 0.0784932680699834, 0.0351579628044772, 0.0141742449199668, 0.014981291101823, 0.0494426705799748, 0.0103391198469054, 0.0146622786297328, 0.0038270038209296, -0.0093684132917504, 0.0347050708536309, 0.0237540542092237, 0.008854107128662, 0.0035540773068403, 0.0579291510869615, 0.0033834478865731, 0.0112801670644644, -0.013794668832674, 0.0017971108830551]|52274.3398280647306819|      0.25000000|[390, 0, 6, 12]                                                            |  | used linear model with 65 points | iterate success | actual_k=0
       7|[0.0084116652344257, 0.0192549427339022, -0.0320440390884421, -0.0050005471167053, 0.0229989937810414, -0.0103734314894239, 0.0155800914194699, -0.0264849935633839, -0.0127565753187514, -0.0191944367834313, 0.0065525124157652, -0.0061248725059882, 0.0052553588604961, -0.0043563758734036, 0.0123279145832061, 0.0016753977260298, -0.0335164217184381, 0.009089844408298, 0.0124305008515773, -0.0012118428283023, 0.0035336555098732, -0.0240481101790498, -0.0245390873594761, -0.0320923032979668, -0.0213276611413986, -0.012770327762544, -0.0319224693855587, -0.0039295680343168, 0.017838245161746, -0.016253982517831, 0.0301367973605884, -0.0265567961084534, -0.0251408118878357, -0.0166291841632058, 0.0887265196638899, 0.0296576914233601, 0.0063098489053847, -0.002075236006819, -0.0158030514991315, 0.0784932680699834, 0.0351579628044772, 0.0141742449199668, 0.014981291101823, 0.0494426705799748, 0.0103391198469054, 0.0146622786297328, 0.0038270038209296, -0.0093684132917504, 0.0347050708536309, 0.0237540542092237, 0.008854107128662, 0.0035540773068403, 0.0579291510869615, 0.0033834478865731, 0.0112801670644644, -0.013794668832674, 0.0017971108830551]|52274.3398280647306819|      0.12500000|[455, 0, 7, 14]                                                            |  | used linear model with 65 points | iterate failure | actual_k=0
       8|[0.0084116652344257, 0.0192549427339022, -0.0320440390884421, -0.0050005471167053, 0.0229989937810414, -0.0103734314894239, 0.0155800914194699, -0.0264849935633839, -0.0127565753187514, -0.0191944367834313, 0.0065525124157652, -0.0061248725059882, 0.0052553588604961, -0.0043563758734036, 0.0123279145832061, 0.0016753977260298, -0.0335164217184381, 0.009089844408298, 0.0124305008515773, -0.0012118428283023, 0.0035336555098732, -0.0240481101790498, -0.0245390873594761, -0.0320923032979668, -0.0213276611413986, -0.012770327762544, -0.0319224693855587, -0.0039295680343168, 0.017838245161746, -0.016253982517831, 0.0301367973605884, -0.0265567961084534, -0.0251408118878357, -0.0166291841632058, 0.0887265196638899, 0.0296576914233601, 0.0063098489053847, -0.002075236006819, -0.0158030514991315, 0.0784932680699834, 0.0351579628044772, 0.0141742449199668, 0.014981291101823, 0.0494426705799748, 0.0103391198469054, 0.0146622786297328, 0.0038270038209296, -0.0093684132917504, 0.0347050708536309, 0.0237540542092237, 0.008854107128662, 0.0035540773068403, 0.0579291510869615, 0.0033834478865731, 0.0112801670644644, -0.013794668832674, 0.0017971108830551]|52274.3398280647306819|      0.06250000|[520, 0, 8, 16]                                                            |  | used linear model with 65 points | iterate failure | actual_k=0
       9|[0.0074053006601226, 0.0366707177734726, -0.0251345397581928, -0.0046405901475486, 0.0174905904260367, -0.0077502253830026, 0.0216504696884654, -0.0341759699468696, -0.0067833631124508, -0.0067763620358356, 0.0074448379889514, -0.0052392971395075, 0.0087131371577205, 0.0055229166680987, 0.0065994491515999, 0.007949160476764, -0.0238646766814673, 0.0119798238514666, 0.0177577293661611, -0.0004813407820313, 0.0002398478433551, -0.0128244230586746, -0.0253170486401316, -0.0252625785743955, -0.021434591699079, -0.0075220948279989, -0.0274539661900998, -0.0031119795577335, 0.0233439162734841, -0.02150023517769, 0.0419185934590339, -0.0097376480001501, -0.0303673106611187, -0.0215648369302418, 0.0970455678448152, 0.0385957585889915, 0.0159976845508296, -0.0156776893762347, -0.0175330398710998, 0.1010206374634457, 0.0314183822637901, 0.0069108744616599, 0.0079169001125539, 0.0638676550092739, 0.0138719787080753, 0.0129126585822503, 0.0035911103201864, -0.0056386651284703, 0.0507137730357253, 0.0225302031546632, -0.0106252088677216, 0.0143248912012456, 0.0655415089367024, 0.005642015891809, 0.0084337295864777, -0.0130457534659677, -0.0042122246626759]|31251.3474969700109796|      0.12500000|[585, 0, 9, 18]                                                            |  | used linear model with 65 points | iterate success | actual_k=0
      10|[0.0074053006601226, 0.0366707177734726, -0.0251345397581928, -0.0046405901475486, 0.0174905904260367, -0.0077502253830026, 0.0216504696884654, -0.0341759699468696, -0.0067833631124508, -0.0067763620358356, 0.0074448379889514, -0.0052392971395075, 0.0087131371577205, 0.0055229166680987, 0.0065994491515999, 0.007949160476764, -0.0238646766814673, 0.0119798238514666, 0.0177577293661611, -0.0004813407820313, 0.0002398478433551, -0.0128244230586746, -0.0253170486401316, -0.0252625785743955, -0.021434591699079, -0.0075220948279989, -0.0274539661900998, -0.0031119795577335, 0.0233439162734841, -0.02150023517769, 0.0419185934590339, -0.0097376480001501, -0.0303673106611187, -0.0215648369302418, 0.0970455678448152, 0.0385957585889915, 0.0159976845508296, -0.0156776893762347, -0.0175330398710998, 0.1010206374634457, 0.0314183822637901, 0.0069108744616599, 0.0079169001125539, 0.0638676550092739, 0.0138719787080753, 0.0129126585822503, 0.0035911103201864, -0.0056386651284703, 0.0507137730357253, 0.0225302031546632, -0.0106252088677216, 0.0143248912012456, 0.0655415089367024, 0.005642015891809, 0.0084337295864777, -0.0130457534659677, -0.0042122246626759]|31251.3474969700109796|      0.06250000|[650, 0, 10, 20]                                                           |  | used linear model with 65 points | iterate failure | actual_k=0
      11|[0.0105624412590339, 0.0309117401688461, -0.0166910091081375, -0.0081336684146067, 0.0132196028348068, -0.0099587559713723, 0.0181979924455853, -0.0385444803870454, -0.0047718821932218, 0.0069857562387642, -0.004350499871462, -0.0007062157014629, 0.017527686446158, 0.0058341438990833, 0.0177286018334535, 0.0222311694773596, -0.022060311853103, 0.0211117691637584, 0.0263053191959027, -0.00792370509392, 0.0100849576475135, -0.0034594833502384, -0.0212900245526149, -0.0148223832303423, -0.0352823316131902, -0.0054807755306267, -0.0211459284963647, -0.0057297461964847, 0.0162587515362849, -0.0200131714255343, 0.0428090514459726, -0.0089094132982038, -0.0322034949475112, -0.0261848862655698, 0.0991775780908237, 0.0291917113300953, 0.0234863699609465, -0.0056512786749125, -0.0076872865743924, 0.1116934216052392, 0.0235538535216746, 0.002992267210086, 0.012957768438851, 0.0668268704364828, 0.0138735831607016, 0.0001606578890985, -0.0111290096706453, -0.0045354788816498, 0.0643247384089023, 0.0299215515619856, -0.0192224161436851, 0.0329762037444475, 0.0813761093433285, 0.0099522439650846, 0.0001995537409385, -0.0061346000706119, -0.0152465829397433]|23129.6541408371012949|      0.12500000|[715, 0, 11, 22]                                                           |  | used linear model with 65 points | iterate success | actual_k=0
