k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.50000000|[13, 0, 0, 3]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.25000000|[25, 0, 0, 6]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[0.1142066660584187, 0.0636526197043852, 0.109624977920439, 0.1525521275487312, 0.0412587579191208, -0.0578334352696606, 0.0065139314726385, 0.0546065691205373, 0.0263104534850057, -0.0163201943935801]|  0.7885561585426331|      0.50000000|[37, 0, 0, 9]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | iterate success | actual_k=0
       4|[0.1142066660584187, 0.0636526197043852, 0.109624977920439, 0.1525521275487312, 0.0412587579191208, -0.0578334352696606, 0.0065139314726385, 0.0546065691205373, 0.0263104534850057, -0.0163201943935801]|  0.7885561585426331|      0.25000000|[49, 0, 0, 12]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[0.1142066660584187, 0.0636526197043852, 0.109624977920439, 0.1525521275487312, 0.0412587579191208, -0.0578334352696606, 0.0065139314726385, 0.0546065691205373, 0.0263104534850057, -0.0163201943935801]|  0.7885561585426331|      0.12500000|[61, 0, 0, 15]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[0.1347509035449647, 0.0984735218386829, 0.0905096119949491, 0.0722298017031173, -0.0061530774976189, -0.0274542466189008, -0.0045217372969875, 0.0460214592210324, 0.0115200391920266, 0.0435825780308728]|  0.4821290969848633|      0.25000000|[69, 0, 0, 17]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       7|[0.1347509035449647, 0.0984735218386829, 0.0905096119949491, 0.0722298017031173, -0.0061530774976189, -0.0274542466189008, -0.0045217372969875, 0.0460214592210324, 0.0115200391920266, 0.0435825780308728]|  0.4821290969848633|      0.12500000|[81, 0, 0, 20]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[0.1403959505059941, 0.0837719120734805, 0.0562752222762982, 0.0066474899080969, 0.0104237217182989, 0.0206306344299307, -0.0055267064629112, -0.0038529576662742, 0.0043985658714686, -0.0255393012294444]|  0.1498363614082336|      0.25000000|[93, 0, 0, 23]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | iterate success | actual_k=0
       9|[0.1403959505059941, 0.0837719120734805, 0.0562752222762982, 0.0066474899080969, 0.0104237217182989, 0.0206306344299307, -0.0055267064629112, -0.0038529576662742, 0.0043985658714686, -0.0255393012294444]|  0.1498363614082336|      0.12500000|[105, 0, 0, 26]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[0.1403959505059941, 0.0837719120734805, 0.0562752222762982, 0.0066474899080969, 0.0104237217182989, 0.0206306344299307, -0.0055267064629112, -0.0038529576662742, 0.0043985658714686, -0.0255393012294444]|  0.1498363614082336|      0.06250000|[117, 0, 0, 29]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[0.1403959505059941, 0.0837719120734805, 0.0562752222762982, 0.0066474899080969, 0.0104237217182989, 0.0206306344299307, -0.0055267064629112, -0.0038529576662742, 0.0043985658714686, -0.0255393012294444]|  0.1498363614082336|      0.03125000|[129, 0, 0, 32]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[0.1403959505059941, 0.0837719120734805, 0.0562752222762982, 0.0066474899080969, 0.0104237217182989, 0.0206306344299307, -0.0055267064629112, -0.0038529576662742, 0.0043985658714686, -0.0255393012294444]|  0.1498363614082336|      0.01562500|[141, 0, 0, 35]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[0.1481305602597885, 0.0834134819193319, 0.0614697495466385, 0.014770517044039, 0.0081852616344808, 0.0193158431137731, -0.0083106667529579, -0.0024636493667266, 0.0017624617627395, -0.0173020538557251]|  0.1164588257670403|      0.03125000|[149, 0, 0, 37]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      14|[0.1361332054569036, 0.0786205078704396, 0.0529659467111209, 0.0078481862768947, 0.0032680639564864, 0.0234919852338348, -0.0009517416379218, -0.0143403455663537, -0.0019048985246079, 0.0036536573617364]|  0.0857205390930176|      0.06250000|[161, 0, 0, 40]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | iterate success | actual_k=0
      15|[0.1361332054569036, 0.0786205078704396, 0.0529659467111209, 0.0078481862768947, 0.0032680639564864, 0.0234919852338348, -0.0009517416379218, -0.0143403455663537, -0.0019048985246079, 0.0036536573617364]|  0.0857205390930176|      0.03125000|[173, 0, 0, 43]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      16|[0.1361332054569036, 0.0786205078704396, 0.0529659467111209, 0.0078481862768947, 0.0032680639564864, 0.0234919852338348, -0.0009517416379218, -0.0143403455663537, -0.0019048985246079, 0.0036536573617364]|  0.0857205390930176|      0.01562500|[185, 0, 0, 46]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
