k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0]                                    |1607.3529257951240652|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.672556264962244, 9.668486572796104, 9.388022436024048, 9.475648641237912, 0.2611225771787396, 0.0024006290796518, 0.1709088479328592, 0.1897839932351553]|1567.1700739977432022|      2.00000000|[10, 3, 1, 4]                                                              |  | used linear model with 13 points | iterate success | actual_k=1
       2|[9.186798836035543, 9.632982916550231, 8.235332786017468, 8.425820319992315, 0.506323252651965, 0.1040056260961378, -0.81271694105474, 0.7319828846775223]|1497.2490828259126374|      4.00000000|[20, 6, 2, 8]                                                              |  | used linear model with 13 points | iterate success | actual_k=1
       3|[7.335879858079524, 7.22866930027179, 7.069430032997455, 6.154555291229054, 0.3136610707167043, 0.4811141001783566, -0.7280961581875531, 0.4338038834517844]|919.3170897885567001|      8.00000000|[30, 9, 3, 12]                                                             |  | used linear model with 13 points | iterate success | actual_k=1
       4|[3.333686514664574, 4.146059405833173, 2.710419285081084, 3.6003995367654054, -0.2365686324054406, 2.620332479144692, 1.2648422375467798, 2.4597522820608426]|135.2221162935756240|     16.00000000|[40, 12, 4, 16]                                                            |  | used linear model with 13 points | iterate success | actual_k=1
       5|[3.333686514664574, 4.146059405833173, 2.710419285081084, 3.6003995367654054, -0.2365686324054406, 2.620332479144692, 1.2648422375467798, 2.4597522820608426]|135.2221162935756240|      8.00000000|[50, 15, 5, 20]                                                            |  | used linear model with 13 points | iterate failure | actual_k=1
       6|[3.333686514664574, 4.146059405833173, 2.710419285081084, 3.6003995367654054, -0.2365686324054406, 2.620332479144692, 1.2648422375467798, 2.4597522820608426]|135.2221162935756240|      4.00000000|[60, 18, 6, 24]                                                            |  | used linear model with 13 points | iterate failure | actual_k=1
       7|[2.098272613232915, 2.5557313971064337, 1.8239305347545256, 1.7453181938456912, -0.9125777841030775, 3.106370997640048, 0.3972242761019997, 4.964036108196088]|108.9440660611841736|      8.00000000|[70, 21, 7, 28]                                                            |  | used linear model with 13 points | iterate success | actual_k=1
       8|[2.098272613232915, 2.5557313971064337, 1.8239305347545256, 1.7453181938456912, -0.9125777841030775, 3.106370997640048, 0.3972242761019997, 4.964036108196088]|108.9440660611841736|      4.00000000|[80, 24, 8, 32]                                                            |  | used linear model with 13 points | iterate failure | actual_k=1
       9|[2.10302975025836, 0.9964103438592327, 1.0187124782607684, 4.028672083963102, -1.551157961108372, 2.9224239410787054, -1.3872203037070705, 2.9439988570450604]| 79.1301511171163980|      8.00000000|[90, 27, 9, 36]                                                            |  | used linear model with 13 points | iterate success | actual_k=1
      10|[2.10302975025836, 0.9964103438592327, 1.0187124782607684, 4.028672083963102, -1.551157961108372, 2.9224239410787054, -1.3872203037070705, 2.9439988570450604]| 79.1301511171163980|      4.00000000|[100, 30, 10, 40]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      11|[2.10302975025836, 0.9964103438592327, 1.0187124782607684, 4.028672083963102, -1.551157961108372, 2.9224239410787054, -1.3872203037070705, 2.9439988570450604]| 79.1301511171163980|      2.00000000|[110, 33, 11, 44]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      12|[1.3255950117555104, -0.5480466076778803, 0.4234961584300867, 4.01927448721489, -2.057854126299553, 3.1166069068477804, -1.9701331937651303, 2.7968876590004887]| 40.2388286970659479|      4.00000000|[120, 36, 12, 48]                                                          |  | used linear model with 13 points | iterate success | actual_k=1
