k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[137, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 29 points | trying quadratic partial model with 43 points | trying quadratic partial model with 57 points | trying quadratic partial model with 70 points | trying quadratic partial model with 84 points | trying quadratic partial model with 97 points | trying quadratic partial model with 110 points | trying quadratic partial model with 123 points | exploitation failed, decreasing delta | actual_k=1
       2|[0.9038645188207799, 0.9389344445425974, 0.9219109423994365, 1.0229931436544626, 0.8634734006471673, 0.9209946148654514, 0.9941197833497529, 0.9297137805597323, 0.918120169194909, 0.9366467839348237, 1.1341124743916182, 0.6497166493492443, 1.035846686704343, 1.0077877627673808, 1.1240887171918337, 0.9423403387841806, 0.9453567475725527, 0.9932543239172679, 0.8456520045585019, 0.9700233057736375, 1.010417582416886, 1.0348377532397828]|  1.4022030830383301|      1.00000000|[165, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       3|[0.9038645188207799, 0.9389344445425974, 0.9219109423994365, 1.0229931436544626, 0.8634734006471673, 0.9209946148654514, 0.9941197833497529, 0.9297137805597323, 0.918120169194909, 0.9366467839348237, 1.1341124743916182, 0.6497166493492443, 1.035846686704343, 1.0077877627673808, 1.1240887171918337, 0.9423403387841806, 0.9453567475725527, 0.9932543239172679, 0.8456520045585019, 0.9700233057736375, 1.010417582416886, 1.0348377532397828]|  1.4022030830383301|      0.50000000|[300, 22, 0, 22]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 29 points | trying quadratic partial model with 42 points | trying quadratic partial model with 55 points | trying quadratic partial model with 69 points | trying quadratic partial model with 83 points | trying quadratic partial model with 96 points | trying quadratic partial model with 109 points | trying quadratic partial model with 122 points | exploitation failed, decreasing delta | actual_k=1
       4|[0.7884206765230891, 0.8223807593517886, 0.8067005096216809, 0.9089655713381635, 0.7512199290617974, 0.8066697571674941, 0.8859915078322004, 0.8159958846620294, 0.8087394727053747, 0.8311610122647769, 1.1629931029636769, 0.3045813938192891, 1.0222190301175174, 0.9956585903523554, 1.1127554113801126, 0.9220025110434651, 0.9207968489222579, 0.956978952127005, 0.8219983734003223, 0.9657745051449721, 1.0076298708467366, 1.025111615802711]|  1.2554298639297485|      1.00000000|[341, 25, 0, 25]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 29 points | iterate success | actual_k=1
       5|[0.7884206765230891, 0.8223807593517886, 0.8067005096216809, 0.9089655713381635, 0.7512199290617974, 0.8066697571674941, 0.8859915078322004, 0.8159958846620294, 0.8087394727053747, 0.8311610122647769, 1.1629931029636769, 0.3045813938192891, 1.0222190301175174, 0.9956585903523554, 1.1127554113801126, 0.9220025110434651, 0.9207968489222579, 0.956978952127005, 0.8219983734003223, 0.9657745051449721, 1.0076298708467366, 1.025111615802711]|  1.2554298639297485|      0.50000000|[474, 35, 0, 35]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 29 points | trying quadratic partial model with 42 points | trying quadratic partial model with 55 points | trying quadratic partial model with 68 points | trying quadratic partial model with 81 points | trying quadratic partial model with 94 points | trying quadratic partial model with 108 points | trying quadratic partial model with 121 points | exploitation failed, decreasing delta | actual_k=1
       6|[0.6485115846352423, 0.6598341229868622, 0.7439724190005407, 0.774265008953083, 0.6935672465078274, 0.7196495732805864, 0.7632260106750668, 0.7480187655907334, 0.71160320457765, 0.6850361306418579, 1.0797757700801913, -0.0144414685207342, 0.971108380436837, 0.9231946038967839, 1.1112000779617068, 0.9247065254309366, 0.8927989315794168, 0.9917793715363383, 0.8070497474879871, 0.9495538198737439, 0.982676836654425, 1.0546158189426713]|  1.1295044422149658|      1.00000000|[503, 37, 0, 37]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       7|[0.6485115846352423, 0.6598341229868622, 0.7439724190005407, 0.774265008953083, 0.6935672465078274, 0.7196495732805864, 0.7632260106750668, 0.7480187655907334, 0.71160320457765, 0.6850361306418579, 1.0797757700801913, -0.0144414685207342, 0.971108380436837, 0.9231946038967839, 1.1112000779617068, 0.9247065254309366, 0.8927989315794168, 0.9917793715363383, 0.8070497474879871, 0.9495538198737439, 0.982676836654425, 1.0546158189426713]|  1.1295044422149658|      0.50000000|[636, 47, 0, 47]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 29 points | trying quadratic partial model with 42 points | trying quadratic partial model with 55 points | trying quadratic partial model with 68 points | trying quadratic partial model with 81 points | trying quadratic partial model with 94 points | trying quadratic partial model with 107 points | trying quadratic partial model with 121 points | exploitation failed, decreasing delta | actual_k=1
       8|[0.5191143780822481, 0.5631170080062061, 0.6363328715336602, 0.6984522393052567, 0.5996476291899042, 0.6101058942947513, 0.6570640375846859, 0.6298353199195226, 0.5652666528258312, 0.608915128150445, 1.111457959632808, -0.3457607561473535, 1.0030286771231511, 0.933674824933211, 1.097113119137578, 0.9371439523857414, 0.8678587744703995, 0.9306454369142585, 0.7272808481402531, 0.9861650753969295, 0.8910949774591707, 1.07896630098816]|  1.0109517574310303|      1.00000000|[664, 49, 0, 49]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       9|[0.5191143780822481, 0.5631170080062061, 0.6363328715336602, 0.6984522393052567, 0.5996476291899042, 0.6101058942947513, 0.6570640375846859, 0.6298353199195226, 0.5652666528258312, 0.608915128150445, 1.111457959632808, -0.3457607561473535, 1.0030286771231511, 0.933674824933211, 1.097113119137578, 0.9371439523857414, 0.8678587744703995, 0.9306454369142585, 0.7272808481402531, 0.9861650753969295, 0.8910949774591707, 1.07896630098816]|  1.0109517574310303|      0.50000000|[798, 59, 0, 59]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 29 points | trying quadratic partial model with 42 points | trying quadratic partial model with 55 points | trying quadratic partial model with 69 points | trying quadratic partial model with 82 points | trying quadratic partial model with 95 points | trying quadratic partial model with 109 points | trying quadratic partial model with 122 points | exploitation failed, decreasing delta | actual_k=1
