k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[102.49232685, 96.347063078, 90.449776874, 84.79655424, 79.382994188, 74.204294955, 69.255448773, 64.531343749, 60.026813865, 55.736664095, 51.655683457, 47.778652045, 44.100344913, 40.615534279, 37.318990799, 34.205484307, 31.269784252, 28.506659953, 25.910880752, 23.477216093, 21.20043557, 19.075308947, 17.096606168, 15.259097353, 13.557552793, 11.986742944, 10.541438416, 9.216409963, 8.0064284742, 6.9062649654, 5.9106905698, 5.0144765304, 4.2123941924, 3.4992149966, 2.8697104734, 2.318652237, 1.8408119802, 1.43096147, 1.0838725426, 0.79431710019, 0.5570671067, 0.36689458466, 0.21857161204, 0.10687031935, 0.026562886928, -0.027578457514, -0.060781441248, -0.078273748691, -0.085283023428, -0.087036870116, -0.088762856265, -0.09568851391, -0.11304134119, -0.14604880381, -0.19993833648, -0.27993734421, -0.39127320354, -0.53917326376, -0.72886484804, -0.96557525443, -1.2545317569, -1.6009616064, -2.0100920316, -2.4871502399, -3.037363418, -3.6659587332, -4.3781633337, -5.1792043492, -6.0743088924, -7.0687040585, -8.1676169268, -9.3762745608, -10.699904009, -12.143732305, -13.712986469, -15.412893506, -17.248680411, -19.225574164, -21.348801732, -23.623590074, -26.055166135, -28.648756848, -31.409589138, -34.342889918, -37.453886093, -40.747804558, -44.229872196, -47.905315885, -51.779362492, -55.857238877, -60.144171891, -64.645388378, -69.366115173, -74.311579107, -79.487007001, -84.89762567, -90.548661922, -96.44534256, -102.59289438, -108.99654417]|1103265273683.5454101562500000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[102.32969949137649, 96.11880159434058, 90.43134488170148, 84.71680662779039, 79.24270213368152, 74.02205516101662, 69.20829515646297, 64.38283886673129, 59.95680524886215, 55.59715377796107, 51.61357056868754, 47.601259092714265, 43.91240089991071, 40.59689294094808, 37.237852588261156, 34.060401112166296, 31.138906451966317, 28.555929481091162, 25.777927276908464, 23.44970726507636, 21.23870455694322, 19.060061737347997, 17.052496365607368, 15.292556261409702, 13.624863239327441, 12.007282054117995, 10.622571960020123, 9.275721550229465, 8.07692099203119, 6.99174571251328, 5.951711679383414, 5.03099211825859, 4.159163163928244, 3.506495162081119, 2.7713386392332313, 2.2299214611380713, 1.8572262512404094, 1.3527601809046823, 1.0565749014762214, 0.8114677742111965, 0.7075065578314672, 0.2969309862649907, 0.3138986300384479, -0.0411346629156822, 0.0795653792312803, -0.0218867337122648, -0.1829004411905767, 0.0174067209819328, -0.1279255463590147, 0.0176398902881477, -0.1687268316103051, -0.0564020186875913, -0.0733582847207156, -0.1655260335528666, -0.2280110392256942, -0.4179969051062292, -0.3141577403305001, -0.4997412660989053, -0.6700410030244625, -0.8993938886290991, -1.1640007834775365, -1.5225921482490987, -1.9529934348681306, -2.5146561624875736, -3.077387134566884, -3.657097046803713, -4.359360766670575, -5.193923479974998, -6.043078432657219, -7.1012817480576045, -8.103648105941419, -9.2517297857512, -10.677752475424882, -12.090409895029799, -13.761973767527529, -15.261492761924478, -17.21470049650049, -19.28580077747729, -21.22835826718079, -23.56044656332911, -25.99839493387907, -28.6246448631335, -31.384655688167644, -34.38344205136494, -37.49136042433027, -40.65265908054185, -44.22513219985673, -47.88619325763323, -51.77574540322149, -55.64851815689195, -60.01150919710196, -64.6476783885591, -69.1836302853093, -74.13917806818057, -79.32322394128275, -84.61365660136941, -90.32820986769521, -96.28911922823718, -102.43666430744601, -108.81402719695834]|1101165782853.9670410156250000|      2.00000000|[106, 7, 1, 8]                                                             |  | used linear model with 113 points | iterate success | actual_k=1
       2|[101.76584539949393, 95.70366065814574, 90.05734284093171, 84.59582296124172, 79.11592314964467, 73.58311234620386, 68.77408411151937, 64.05548062730725, 59.6724145793671, 55.18155327166703, 51.460958403959886, 47.29346371410104, 43.6527910707468, 40.466619873575134, 37.138759001156956, 33.87166441593024, 31.060425369832064, 28.866420936692858, 25.65385422415163, 23.259080690840413, 21.1493903714398, 19.152818006481258, 16.84404727392459, 15.353459315992277, 13.708040898556167, 11.823604648751655, 10.50290982441818, 9.087024111748965, 7.896426718737836, 7.055271512826746, 5.773334932407438, 5.07152173272246, 4.17985153692372, 3.527103095274514, 2.9699491842341246, 2.1611807371767036, 2.020046006778464, 1.2344657988490804, 1.0801443110260385, 0.801418216559513, 0.8374371265689287, 0.30364393540197, 0.4583515218311308, -0.1329411243097042, 0.2239429964108423, 0.1398346917200945, -0.2677648992254981, 0.2149424540186829, -0.2310483359686499, 0.0338260616379578, -0.194290102145137, -0.0769933881588002, -0.2973087360057874, -0.1060350219077228, -0.2328697839742903, -0.5038250597329431, -0.4217848550586851, -0.6036488311559662, -0.7517430710739644, -0.8359617931256688, -1.1682959646985829, -1.5888964355241726, -1.9546553694129847, -2.578847888060616, -3.0555172120799936, -3.550381968601906, -4.164106146737666, -5.105767792906515, -6.1489131779747765, -7.012925876082227, -8.202617388184644, -9.418531741617953, -10.436593797270875, -12.17788152051086, -13.67531411859544, -15.275289861121054, -17.035030857569147, -19.20856735597865, -20.84319505636617, -23.578043900643003, -25.573502584567017, -28.476178410695848, -31.344108788046007, -34.37430215054142, -37.35826811806085, -40.59632422864269, -44.11721291840523, -47.73220602682175, -51.74102015099116, -55.44661408124223, -59.84530699362791, -64.76187376266155, -69.0231364076029, -73.97161550800871, -78.86253523495674, -84.26601230806536, -90.00842749801915, -96.16692578706561, -101.92103117286727, -108.43673815565336]|1096721364708.0020751953125000|      4.00000000|[212, 14, 2, 16]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       3|[101.06403118768267, 95.0239316695108, 89.38325243317418, 84.31816466579112, 78.0556811607584, 72.91964283271719, 68.03762078614822, 63.76858941785629, 58.862914924692156, 54.50077051764053, 51.01884842382438, 46.97001328607157, 43.326886237084935, 40.20035141512009, 36.82889262709051, 33.645954581887565, 30.925615529671553, 28.445593436805392, 25.082206822295543, 22.572674424484312, 21.290934751456856, 18.71285723477716, 16.664417562288588, 15.351627126800278, 13.570722849620244, 11.710122092570606, 10.378700086313803, 8.886227627700412, 8.030757172892468, 7.30645801146841, 5.528464492848834, 5.067588967890916, 4.4107158960743735, 3.511850397486669, 3.2262474588648713, 2.395361497316182, 2.374272864041788, 1.36514992188008, 1.1659390588049467, 1.1173101744420448, 0.9205950549003014, 0.1620649674090653, 0.7959433100893213, -0.0857878735991701, 0.4060991501082421, -0.0950243558955821, -0.4547895234300082, 0.4572422800753216, -0.5884798562133864, -0.513339375997252, -0.298522345502593, 0.076522948601955, 0.3543199564890124, -0.4261036870497212, 0.26940463134946, -0.2968155591001518, -0.473720940334267, -0.9007694539577578, -1.0111455400522122, -0.8427172665292211, -0.9969314821875611, -1.5856756234325313, -1.9660647713520623, -2.453571012021789, -3.3402980680830265, -3.40549303567976, -4.131482868892886, -4.925210464274804, -5.860972398671751, -6.961020130872144, -8.105787415967198, -9.465088859705684, -10.350529194489832, -12.047387342750419, -13.74346100283594, -15.322468854083395, -17.0105203363978, -19.05253210604662, -20.906531310797575, -24.146057930486275, -25.29024924557167, -28.388726485532338, -30.797299206215776, -33.78661919924168, -37.1802849433321, -40.28723752183305, -43.486650916544555, -47.3239156362092, -52.028234778245285, -55.456420013169854, -59.58376898392146, -64.70029744518453, -68.15870585064489, -73.48827728363098, -78.15859760013177, -83.44047366030605, -89.39349096676986, -95.49999400989044, -100.87018399069628, -107.6630211691145]|1087536638547.4653320312500000|      8.00000000|[318, 21, 3, 24]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       4|[99.79433609945659, 94.61769144681236, 88.70626861539789, 83.62922376785444, 76.41387182994555, 71.70582486723143, 67.00956506540341, 62.738786226912254, 57.76690108344715, 54.5780582735393, 50.08109208237805, 47.03640566773264, 42.60377214771219, 38.65968337746253, 35.74636572829759, 32.95594767609075, 30.965091062751206, 28.89146384144561, 24.16062879730314, 21.843174890185175, 21.156158465365966, 17.68635288813095, 16.777693883549837, 15.459217487311378, 13.43979786211544, 11.960878570590834, 10.246586855417247, 9.211784028633552, 7.9095932779217595, 7.554761221567649, 6.432243882353562, 4.6611236841771, 3.598131334245503, 3.0277651365050584, 2.4744667474267477, 2.813331032072839, 2.6117975827569317, 1.3237759564829017, 1.6369589841590653, 1.4096764428850062, 0.9237092852386616, 1.1170999619107567, 0.6120157936513534, 0.7170642474883423, 1.1864703167832833, -0.3881397949144715, -1.2250073481235417, 0.2525842453735392, -0.588918787759611, -0.9670156859373111, -1.1852395677403673, -0.2389402566797821, 1.6266885937216964, -0.673820352590435, 0.657632518703829, -0.456746113709236, -0.4876821314718166, -0.1171414997559571, -0.9922643943776521, -1.0284294489597638, -1.2592521652388824, -1.20914597098889, -2.6908130113792637, -1.956969084826811, -2.9014496688674756, -4.100640170150057, -4.0107494624514155, -5.046754847946384, -5.032707563848251, -7.06250761546267, -7.7592979691546065, -7.537139497356938, -11.126624315603934, -11.567456065940352, -13.915789693794773, -15.064275348827127, -17.182674606558223, -18.831950460056653, -20.045842065026324, -24.112460002645246, -24.490499506015613, -28.343741933321525, -29.63724929885769, -33.36305421874621, -36.82490614514943, -40.006098463600935, -42.792867469991734, -46.73465956530903, -50.94013934452739, -54.13002330626831, -58.81139632847518, -64.39146277208872, -67.50375113189816, -72.44157010964912, -75.45366348564623, -81.93529285940389, -88.17614060431393, -94.0473739076745, -99.45480865563911, -105.56489805906489]|1070339466699.0706787109375000|     16.00000000|[424, 28, 4, 32]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       5|[95.76729895187131, 90.60099636358335, 87.43671907564259, 79.10982476932587, 74.38875094590298, 70.43154650767704, 65.88340168925865, 61.53490304356678, 54.961580928797275, 53.32948413799798, 48.4765560506652, 45.47500316291402, 42.439621961170715, 38.5493428223885, 34.3938565921042, 31.407045675672144, 29.310210371129166, 27.558573932473266, 23.074510658105705, 21.170412454174247, 20.35560696610596, 19.41744023383051, 14.343683658074381, 16.55513047305452, 11.983410410064696, 11.639748590398852, 9.538757194333325, 7.759212070112712, 9.345991114162597, 6.194176656641059, 5.8733899433906736, 6.168997634189919, 2.636314671377111, 2.2777295467509773, 2.130902691462548, 4.474456670045371, 3.340152035387857, 2.8004807373166876, 2.8174576296521603, 0.7899091398117454, -1.3224143478011618, 0.011032633863943, -0.8658683215928685, 1.6154948310838362, 0.1024427150036962, -1.4092843578449905, -0.6010487243315925, 1.2186880486775808, -1.291656302466876, -0.4087120004429503, 0.6201378969936258, 0.717133812585969, 1.9343605429282467, -2.1964281415831897, 0.968164595776752, 1.1111763456191337, -1.9228621286425533, 0.7138106919036876, -0.4198859059788445, -1.5673127140475018, -0.4892066850199472, 0.634093589077648, -3.0086027201013836, -5.178331158046692, -2.0690247109890394, -5.137559998001023, -4.7510553075710416, -5.261832797394152, -5.640595605406299, -5.699770954363924, -8.165702063615004, -7.122870844009636, -9.56477212235549, -11.233382606811308, -13.884063099798869, -12.416585430879296, -14.989684888845357, -18.914433248697545, -18.830902620541178, -23.366875721376715, -24.452127773898674, -28.65153389383122, -27.947491230797667, -32.38543713672549, -37.501062571855435, -39.05465399526037, -43.032116804113016, -45.81577882687212, -49.23348561058404, -51.282549704165405, -56.706308548032744, -63.303264497925966, -68.86398190358146, -68.2231300067688, -73.25209989719676, -79.93794536105858, -88.05053220555938, -93.44061361039674, -96.55054850656394, -101.64914002167409]|1039347176695.5462646484375000|     32.00000000|[530, 35, 5, 40]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       6|[89.33028002196178, 82.05780375679589, 79.84353011761627, 73.59619024825888, 68.47240149847681, 65.23010289719566, 61.801137461312024, 56.444490140793604, 52.195069106646706, 49.50593553142859, 46.98552790617282, 39.1303580094063, 44.707703811414305, 35.45416672199542, 32.163154126989085, 28.477112995973723, 28.16495349031364, 24.012649668282283, 21.22849675276834, 21.747802915224383, 22.467571741129227, 17.1582205276743, 16.255129554868343, 14.50277029956419, 9.24884674861974, 8.990677795895909, 9.145397222233479, 9.793601210346337, 8.136961554230624, 2.9687830616265876, 7.666862142333055, 7.8241718318075, 2.7353780904083513, 1.2963015193297154, 0.468791261278326, 6.585679333706501, 0.4570681325931876, 1.0976267515167712, -0.2690381181357142, 1.6221986086638336, -1.3932025314291017, 0.1427742286208091, -2.907327552875869, 1.012380184411123, 2.375028864666418, -0.2452398799035298, 2.035010375849977, 3.835870655559126, 0.2675115857513051, -2.195220311619566, -0.2092257253602049, 0.3702269693345647, 1.4879977504768613, -3.642815924850458, -0.3215928626599476, -0.9387871656726632, -1.2830687931422775, 3.734321536491948, -0.788757918504696, -0.698507444776276, -3.616203190802591, -0.4428940498563509, -3.6166759503943995, -3.4237720159167346, -2.844993963423705, -7.4843825921009834, -4.154914428474231, -5.018804201868061, -5.9655130548257365, -6.788080088515948, -5.172489157037921, -1.4634108157782348, -7.48736294912678, -7.552256449202762, -10.192579918535321, -9.116652493325349, -16.013967133368688, -17.58916074502945, -18.58144328113633, -18.95228773051761, -23.03889643669143, -27.48275923216813, -25.336735470584003, -31.310459366931447, -31.971573189460383, -36.314707097455916, -39.48786013207883, -42.717820039423394, -48.42708998946858, -47.96738414351661, -53.4075607109064, -59.6126305796336, -63.87230879464026, -64.36064593958753, -72.17400711503362, -76.59337206299736, -82.54245140669465, -86.89926580441643, -87.13437375309621, -96.84785100681597]|966474785512.6173095703125000|     64.00000000|[636, 42, 6, 48]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       7|[66.6358510767327, 73.12807474907585, 75.30433282605088, 63.16443641865625, 63.208712313533255, 56.289763327872315, 58.46460690888999, 45.124662191717505, 49.96027767179713, 41.385557744476785, 32.781272745953544, 31.577222043745554, 36.71675702870489, 29.81747919437078, 30.209998536154817, 25.53699224931978, 21.290295631987412, 25.466339963728785, 16.14574594868801, 13.686158584014597, 16.940618077009013, 16.36003531076943, 9.681570814454018, 9.752087669691914, 5.870769030955673, 3.490273723841015, 2.74748061476106, 9.340601008507118, 10.994708872944404, 3.077972028572405, 3.433397552654778, 6.0959437171150705, -3.243849867299874, 2.752008140128262, 4.194510175783394, 12.662725469453957, 0.3644585894870371, 1.2245193059260748, 4.375330748432521, 3.1089091037124295, -2.4500502799849135, 3.52080046415401, 3.409854220085034, -1.402906953860481, 1.5766735131344993, -3.279662066332397, 7.491473100156691, 10.286451242826525, 1.3064288601740301, -10.033454110386726, -2.191918340388241, -2.3595926849437276, -5.992289159222095, -1.091938720562358, -0.4448982152627521, 0.8067584436676594, -8.21005750673611, 3.617095822399403, -1.9047342566304764, 0.1888661583303904, -9.422872380838225, -6.9216668157140555, -5.132269730623856, -7.832883776440902, -4.324347430914729, -8.601297907556335, -2.2751216066833315, -4.304133677143401, -4.550652530935199, 3.4585806944139774, -0.6170878919517975, -5.594716348414409, -10.596255334137812, -9.550131851622982, -7.346255414965897, -6.177365532326592, -12.702355896962231, -9.17828824533267, -15.93033283862217, -15.166849881715581, -24.990742297188856, -20.9667984706197, -16.577493480313855, -30.829951237570285, -33.3366464756065, -30.105624428519732, -41.02280831640705, -43.68009700592943, -45.03474386150149, -48.16184700152733, -50.24799389419834, -43.37508141058079, -52.819947949284234, -52.85414058452579, -60.45835324381373, -65.84238648603413, -75.4522542668585, -73.40119862824395, -73.8484306651946, -84.81090627801908]|837987576382.4272460937500000|    128.00000000|[742, 49, 7, 56]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       8|[44.14523704022872, 45.80969889224039, 78.57804254206366, 49.95151515820229, 43.725715027845695, 45.032060553153045, 24.12556851951102, 37.6024795001757, 41.97948515143979, 22.207028847771756, 21.305403709854883, 12.76443799535717, 20.760798914806017, 31.69632983452508, 12.584035203704662, 43.14779146428839, 27.888939941771923, 19.065674038555393, 9.031265817914385, 11.225747167206276, 4.863586266004795, 16.92834924471273, 10.950091141579847, -0.3684327475746532, -2.577882948881385, 3.800935002192782, -3.949877662058121, 10.303754589708447, 17.64528752032298, 5.366569494114524, -7.35481698257721, -2.0372605167896856, 10.83085125792876, 2.4322607971171433, 12.853374982934682, 18.939445458165537, -7.575663799091065, -15.746521581706352, -0.3137897774211789, 8.350736946988295, -13.649970502872915, 13.205265786799206, -4.2859223034048535, 6.010055964958469, 7.717612848979648, 0.7620253840484312, 1.935755769855949, 6.205362829993758, 8.664187086409337, -10.62615358442094, -6.169933127747832, -6.907423520030642, -0.0870449314476645, -13.321265297639169, 0.8941703375582468, 6.338936602926924, -5.4823392516864, 13.23624959139505, 0.263028556592686, 0.997101011765722, 4.8934810546914775, 1.6596811835603633, 8.912082327598808, -12.869410134317173, -0.3435509502751359, -23.18291682905205, -12.332125753192354, -1.7282117128076444, -1.8729945415725329, 6.824224549387771, 9.69161993734336, -2.3728724397989964, -14.998228266341188, -8.415942944777717, -1.6836446580241429, 2.5582324061574635, -6.15596642320904, 12.05927136304664, -11.022356960850255, -11.27937427043325, -4.362586932867163, -32.556991032831576, -0.46341831929821, -27.628113342793643, -13.725233724010192, -28.924743928502515, -22.694296316023674, -36.43823185728042, -25.832451120027446, -23.565673965814174, -25.445814384209754, -36.82131435596752, -59.160685456879264, -42.25028629343422, -33.840417055918735, -40.821502562958656, -70.84958342534185, -55.17147531292626, -39.53064622385087, -49.91866096683974]|635787229072.1810302734375000|    256.00000000|[848, 56, 8, 64]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       9|[8.969550462882147, 0.5533395084127406, 25.835791670109266, 30.1660589574824, 24.47242828250589, 2.2065817552427944, 12.33548799176013, -7.874114397023455, 53.65666198938055, 14.817741644638335, 18.007206865391613, 10.642471278122345, 10.167824684317972, 14.536620519821849, 4.32066932913764, 20.610304602719864, -17.3058094258203, -9.118434749565182, 10.290910046413368, -26.40068865053352, -19.567106883580454, 26.7229805465949, 17.52964068188171, -11.77516243199227, -5.53652875841521, 11.13875659304371, 21.572827019682936, -21.66357079306178, -14.757548504955565, -17.210659279608826, 4.060751381527133, -13.79096715369344, -1.2471216692455407, -30.02994305878434, -4.065337632410479, -6.920445548688328, -4.4993948310768594, -11.653090304162607, 10.165224017217405, 10.393378131547799, -1.2661388689707085, -7.505165786997733, 0.9930780088382942, -10.379461312103984, 15.218786675744262, -11.042940658700239, 0.6559899821534958, -9.250673135003447, 18.352985885260445, 5.980281870780377, -5.544299555677578, 10.24096396418073, 0.2324770622320126, 1.348340983977625, 2.470334811411819, 22.78913883601753, 13.230071418235891, 38.02127829659867, -25.105629480452357, 3.3148577304577347, 43.20563972783826, 11.459687836445195, -2.622201169692074, -25.887952436386428, 10.692222259194876, -9.929873663917006, -17.19947609232016, -12.473830918115546, 4.103209356011129, -2.900895799582295, 39.98977256997873, 35.56123092974876, -1.8577590641263377, -25.416532929059514, 31.85183524139199, 26.068003463397886, -43.58543622218197, 13.204851952429065, 21.727238236496852, -12.134439370559129, 4.634080628376889, -10.790668339520018, 2.0617471088652364, 9.574464777264058, 9.678518762353836, 39.12290414255545, 30.97334692298847, 4.6622957181382745, -23.565179713436713, 17.652673127067178, -17.27249831299811, -24.89618435198575, -6.857246992897856, 0.7711876297834763, -26.79868357990199, 34.7468155179194, -51.26858735820581, -34.627049471013585, 20.19035291353635, -23.714964007567307]|367348643835.5958251953125000|    512.00000000|[954, 63, 9, 72]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
      10|[8.969550462882147, 0.5533395084127406, 25.835791670109266, 30.1660589574824, 24.47242828250589, 2.2065817552427944, 12.33548799176013, -7.874114397023455, 53.65666198938055, 14.817741644638335, 18.007206865391613, 10.642471278122345, 10.167824684317972, 14.536620519821849, 4.32066932913764, 20.610304602719864, -17.3058094258203, -9.118434749565182, 10.290910046413368, -26.40068865053352, -19.567106883580454, 26.7229805465949, 17.52964068188171, -11.77516243199227, -5.53652875841521, 11.13875659304371, 21.572827019682936, -21.66357079306178, -14.757548504955565, -17.210659279608826, 4.060751381527133, -13.79096715369344, -1.2471216692455407, -30.02994305878434, -4.065337632410479, -6.920445548688328, -4.4993948310768594, -11.653090304162607, 10.165224017217405, 10.393378131547799, -1.2661388689707085, -7.505165786997733, 0.9930780088382942, -10.379461312103984, 15.218786675744262, -11.042940658700239, 0.6559899821534958, -9.250673135003447, 18.352985885260445, 5.980281870780377, -5.544299555677578, 10.24096396418073, 0.2324770622320126, 1.348340983977625, 2.470334811411819, 22.78913883601753, 13.230071418235891, 38.02127829659867, -25.105629480452357, 3.3148577304577347, 43.20563972783826, 11.459687836445195, -2.622201169692074, -25.887952436386428, 10.692222259194876, -9.929873663917006, -17.19947609232016, -12.473830918115546, 4.103209356011129, -2.900895799582295, 39.98977256997873, 35.56123092974876, -1.8577590641263377, -25.416532929059514, 31.85183524139199, 26.068003463397886, -43.58543622218197, 13.204851952429065, 21.727238236496852, -12.134439370559129, 4.634080628376889, -10.790668339520018, 2.0617471088652364, 9.574464777264058, 9.678518762353836, 39.12290414255545, 30.97334692298847, 4.6622957181382745, -23.565179713436713, 17.652673127067178, -17.27249831299811, -24.89618435198575, -6.857246992897856, 0.7711876297834763, -26.79868357990199, 34.7468155179194, -51.26858735820581, -34.627049471013585, 20.19035291353635, -23.714964007567307]|367348643835.5958251953125000|    256.00000000|[1060, 70, 10, 80]                                                         |  | used linear model with 113 points | iterate failure | actual_k=1
      11|[-8.667161750622217, -38.11964421339822, 26.801454567823335, 14.052830084154866, 5.818841375308043, -5.733128943288116, -19.264268554441678, 3.1035128242232055, 67.93302280560758, 18.930620510358228, -37.69326908798831, -5.58643864827245, -35.01373379563546, -11.127496950195237, 3.0440112179229493, 18.475411610791443, 1.5861452985616182, -2.243863134509163, -5.999991023460817, -26.730938224675345, -32.714870947809665, 12.501436685247747, 41.0576769703758, -40.69937035032002, -11.28735783015896, 4.796520093955227, -0.6791023699417096, -2.8037858361768855, -6.612676878689044, 36.16407781903304, 6.295950966229011, -12.160412927002145, -3.9132014233374783, -14.18013981204539, 10.153976672412952, 0.5515216491823782, -18.55282381051876, -0.9862508642425709, -28.3774369873913, 31.829606362011884, -1.1811418851061202, 15.872577119768263, -36.23176671440431, 16.760203033456275, 10.541306780039754, -1.525067765415356, 17.885942788528162, -45.98052647325808, 22.15716548119852, -48.830425910778246, -25.704760834086024, -18.38383665137777, -9.542909434393213, 23.507610650305896, -5.508071676665763, 28.80437325500977, 11.748209223149445, 0.7825277509214033, -66.2683023520855, 55.01646998540688, 51.76420542102344, -46.82133790621488, 19.65887955600983, -9.210912809107608, 16.21263418058739, -35.32489073489246, 10.783295982406496, -7.167461380379956, -8.693538688587509, -23.919516705209354, -6.4594162587235715, 13.339238404113672, -2.254359413572315, -23.359940025461633, 50.44612835739652, 10.376199288925884, -13.49017027716583, -21.143468037673202, 22.02201117877685, -9.550740030428807, 23.605975525008287, -2.8447616329299397, 29.61870219068227, -21.121679907644246, 17.06310221779523, 52.35695295167974, 12.53552804337749, 26.564965172173277, -2.506517122026775, 21.15093152902505, 36.46617357554707, 17.94629560802645, -8.177272379185753, 55.587127540025456, 9.562381593725313, 25.615358158320376, 8.930949628137995, 13.468669175732586, 42.14166927767366, 1.1038725281708253]|270604367465.9458312988281250|    512.00000000|[1166, 77, 11, 88]                                                         |  | used linear model with 113 points | iterate success | actual_k=1
