k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.50000000|[49, 16, 1, 5]                                                             |  | used linear model with 65 points | iterate failure | actual_k=4
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.25000000|[98, 32, 2, 10]                                                            |  | used linear model with 65 points | iterate failure | actual_k=4
       3|[0.0245300111943382, 0.0367429680154184, 0.0195966112433921, 0.0387045840289127, 0.0098770898281644, -0.0223769320343764, 0.0011978471918321, 0.0376624534913045, -0.031066971703083, 0.0014290989615915, 0.0119147750811882, -0.0333299376637981, -0.0250485621985473, -0.048166566386153, 0.0713564141354081, 0.0035787758411461, -0.0005153968522677, -0.0229371243517005, -0.0133608116486374, -0.0337153059628677, 0.0347274213841084, -0.0291108679554347, -0.0027354718463816, -0.0432700575915141, 0.0148873380229735, 0.0058749018940416, -0.03352174356393, -0.0030738324639642, 0.014521068225633, -0.0034540536386031, 0.0748240593496807, -0.0336160007397669, 0.0045288578689322, 0.0018511552821682, 0.0734858654520899, 0.003979630650936, 0.0277624204081207, -0.0346171309822822, -0.0082056361904931, 0.0512541065511935, -0.036693948955272, -0.0456510716471165, -0.0376622993737133, 0.0555898098035909, -0.021066313220103, -0.0126308238124927, -0.0333413143965723, -0.0273384344593588, 0.0127939221495568, 0.0170521110661271, -0.0877921317749317, -0.0233991989673379, 0.0425225198724393, 0.0185835800373957, 0.0036028643836953, -0.0158831409695135, -0.0250453962579632]|73489.1550241650547832|      0.50000000|[147, 48, 3, 15]                                                           |  | used linear model with 65 points | iterate success | actual_k=4
       4|[0.0245300111943382, 0.0367429680154184, 0.0195966112433921, 0.0387045840289127, 0.0098770898281644, -0.0223769320343764, 0.0011978471918321, 0.0376624534913045, -0.031066971703083, 0.0014290989615915, 0.0119147750811882, -0.0333299376637981, -0.0250485621985473, -0.048166566386153, 0.0713564141354081, 0.0035787758411461, -0.0005153968522677, -0.0229371243517005, -0.0133608116486374, -0.0337153059628677, 0.0347274213841084, -0.0291108679554347, -0.0027354718463816, -0.0432700575915141, 0.0148873380229735, 0.0058749018940416, -0.03352174356393, -0.0030738324639642, 0.014521068225633, -0.0034540536386031, 0.0748240593496807, -0.0336160007397669, 0.0045288578689322, 0.0018511552821682, 0.0734858654520899, 0.003979630650936, 0.0277624204081207, -0.0346171309822822, -0.0082056361904931, 0.0512541065511935, -0.036693948955272, -0.0456510716471165, -0.0376622993737133, 0.0555898098035909, -0.021066313220103, -0.0126308238124927, -0.0333413143965723, -0.0273384344593588, 0.0127939221495568, 0.0170521110661271, -0.0877921317749317, -0.0233991989673379, 0.0425225198724393, 0.0185835800373957, 0.0036028643836953, -0.0158831409695135, -0.0250453962579632]|73489.1550241650547832|      0.25000000|[196, 64, 4, 20]                                                           |  | used linear model with 65 points | iterate failure | actual_k=4
       5|[0.0222083640736882, 0.0716113686523724, -0.0266811261287187, 0.0010548886502776, -0.0717822443815034, 0.0066994977514569, 0.013408809956325, 0.0079247968636229, -0.0914998342672023, -0.0141752511725334, 0.0246578790759417, -0.0602854763293538, -0.020722793532067, -0.0262593284021639, 0.0944599882930273, -0.0666622382293898, 0.0406594680924915, 0.0175018001147331, -0.0617646386386896, -0.0445286321252264, -0.0313673599494222, -0.0252583455650883, -0.0006883469608638, -0.0657917874208091, -0.0139763628716737, -0.0042317723505492, -0.0121709654977196, -0.0012161225461448, -0.0048709782292848, -0.0498011950773785, 0.0795204184501782, 0.0176888967024204, 0.0228537107316858, 0.0143178293337574, 0.106855969900553, 0.0092689733470499, 0.0032593986697672, -0.0406368535711698, 0.0335863848885845, 0.1034236136277027, -0.016440890665504, -0.0687911919863019, -0.098845657390158, 0.0888052925564346, -0.0464929139997885, 0.0179229772521912, -0.0157348039522033, 0.0005943184663113, 0.004637825825778, 0.0310693584027745, -0.0886915792224508, -0.0599460556773516, 0.0622807982841241, 0.0768603050686243, -0.0053339822836784, 0.002074861627305, -0.0118221239935787]|47386.8203762351840851|      0.50000000|[245, 80, 5, 25]                                                           |  | used linear model with 65 points | iterate success | actual_k=4
       6|[0.0222083640736882, 0.0716113686523724, -0.0266811261287187, 0.0010548886502776, -0.0717822443815034, 0.0066994977514569, 0.013408809956325, 0.0079247968636229, -0.0914998342672023, -0.0141752511725334, 0.0246578790759417, -0.0602854763293538, -0.020722793532067, -0.0262593284021639, 0.0944599882930273, -0.0666622382293898, 0.0406594680924915, 0.0175018001147331, -0.0617646386386896, -0.0445286321252264, -0.0313673599494222, -0.0252583455650883, -0.0006883469608638, -0.0657917874208091, -0.0139763628716737, -0.0042317723505492, -0.0121709654977196, -0.0012161225461448, -0.0048709782292848, -0.0498011950773785, 0.0795204184501782, 0.0176888967024204, 0.0228537107316858, 0.0143178293337574, 0.106855969900553, 0.0092689733470499, 0.0032593986697672, -0.0406368535711698, 0.0335863848885845, 0.1034236136277027, -0.016440890665504, -0.0687911919863019, -0.098845657390158, 0.0888052925564346, -0.0464929139997885, 0.0179229772521912, -0.0157348039522033, 0.0005943184663113, 0.004637825825778, 0.0310693584027745, -0.0886915792224508, -0.0599460556773516, 0.0622807982841241, 0.0768603050686243, -0.0053339822836784, 0.002074861627305, -0.0118221239935787]|47386.8203762351840851|      0.25000000|[294, 96, 6, 30]                                                           |  | used linear model with 65 points | iterate failure | actual_k=4
       7|[-0.0395739534163734, 0.1022304125617027, -0.0709642883121041, -0.0163323166908503, 0.0236375829666367, 0.0125391704010347, -0.0019648670251989, -0.0123119451972817, -0.1092161066704332, -0.0049199579028427, 0.0990671820266947, -0.0503437823468231, -0.0428661225956389, -0.0748855211459765, 0.0845337734921993, -0.0949569156720487, 0.0908291052466429, 0.0174936100166566, -0.0711354456418341, -0.0381632753396252, -0.0288251983960721, 0.0062210797833531, 0.0369666672329753, -0.0742262086811492, -0.036089140509916, 0.0249176194956076, -0.0209387141070791, 0.0106103684700633, 0.0397767338144112, -0.0843412489493701, 0.1010130300597004, -0.0015258329893524, -0.0350699537935708, -0.0222799467274457, 0.1209820843051564, -0.0359675699779474, 0.0466131523922495, -0.0398161339941728, 0.0685767982525172, 0.0981857374659373, -0.0458546376956192, -0.1195012749917791, -0.1112435731739616, 0.0868731572939059, -0.0570255827636193, 0.0005983007375071, -0.0640411741600222, 0.0114127998126149, 0.0578254445795833, 0.0235329140452016, -0.1177311563287449, -0.0385738409964012, 0.1159765055696017, 0.1012239082699116, -0.0022846862190616, 0.0316299374874796, -0.0232148263518549]|21859.7177115157101071|      0.50000000|[343, 112, 7, 35]                                                          |  | used linear model with 65 points | iterate success | actual_k=4
       8|[-0.0395739534163734, 0.1022304125617027, -0.0709642883121041, -0.0163323166908503, 0.0236375829666367, 0.0125391704010347, -0.0019648670251989, -0.0123119451972817, -0.1092161066704332, -0.0049199579028427, 0.0990671820266947, -0.0503437823468231, -0.0428661225956389, -0.0748855211459765, 0.0845337734921993, -0.0949569156720487, 0.0908291052466429, 0.0174936100166566, -0.0711354456418341, -0.0381632753396252, -0.0288251983960721, 0.0062210797833531, 0.0369666672329753, -0.0742262086811492, -0.036089140509916, 0.0249176194956076, -0.0209387141070791, 0.0106103684700633, 0.0397767338144112, -0.0843412489493701, 0.1010130300597004, -0.0015258329893524, -0.0350699537935708, -0.0222799467274457, 0.1209820843051564, -0.0359675699779474, 0.0466131523922495, -0.0398161339941728, 0.0685767982525172, 0.0981857374659373, -0.0458546376956192, -0.1195012749917791, -0.1112435731739616, 0.0868731572939059, -0.0570255827636193, 0.0005983007375071, -0.0640411741600222, 0.0114127998126149, 0.0578254445795833, 0.0235329140452016, -0.1177311563287449, -0.0385738409964012, 0.1159765055696017, 0.1012239082699116, -0.0022846862190616, 0.0316299374874796, -0.0232148263518549]|21859.7177115157101071|      0.25000000|[392, 128, 8, 40]                                                          |  | used linear model with 65 points | iterate failure | actual_k=4
       9|[-0.0395739534163734, 0.1022304125617027, -0.0709642883121041, -0.0163323166908503, 0.0236375829666367, 0.0125391704010347, -0.0019648670251989, -0.0123119451972817, -0.1092161066704332, -0.0049199579028427, 0.0990671820266947, -0.0503437823468231, -0.0428661225956389, -0.0748855211459765, 0.0845337734921993, -0.0949569156720487, 0.0908291052466429, 0.0174936100166566, -0.0711354456418341, -0.0381632753396252, -0.0288251983960721, 0.0062210797833531, 0.0369666672329753, -0.0742262086811492, -0.036089140509916, 0.0249176194956076, -0.0209387141070791, 0.0106103684700633, 0.0397767338144112, -0.0843412489493701, 0.1010130300597004, -0.0015258329893524, -0.0350699537935708, -0.0222799467274457, 0.1209820843051564, -0.0359675699779474, 0.0466131523922495, -0.0398161339941728, 0.0685767982525172, 0.0981857374659373, -0.0458546376956192, -0.1195012749917791, -0.1112435731739616, 0.0868731572939059, -0.0570255827636193, 0.0005983007375071, -0.0640411741600222, 0.0114127998126149, 0.0578254445795833, 0.0235329140452016, -0.1177311563287449, -0.0385738409964012, 0.1159765055696017, 0.1012239082699116, -0.0022846862190616, 0.0316299374874796, -0.0232148263518549]|21859.7177115157101071|      0.12500000|[441, 144, 9, 45]                                                          |  | used linear model with 65 points | iterate failure | actual_k=4
      10|[-0.0354250329836617, 0.0939195482960572, -0.0823091972612649, -0.0301716391929289, 0.0355295156838488, 0.0028653472858364, 0.0186191865020488, -0.008241887036597, -0.1205043238356645, -0.0030142351586266, 0.0715472174546988, -0.0370409688496247, -0.0431298770847533, -0.075888871124516, 0.0669097156553294, -0.0895251728645551, 0.112824884229786, 0.0270019688238663, -0.055649184945305, -0.0229896709958958, -0.0366664675907945, -0.0233863572647251, 0.0252552315797299, -0.0664160508000932, -0.0123765413886591, 0.0253273291067404, -0.0304524572449204, 0.0225374902614818, 0.0041213233875207, -0.0955127627751139, 0.1341136137658906, -0.0098472211226, -0.064533539749114, -0.024413141645646, 0.1095891961806895, -0.0502449823289603, 0.052783866574894, -0.0477062761196582, 0.0723229276202614, 0.1223711322945829, -0.0360834699496758, -0.126532775096529, -0.0782065867110761, 0.0932559672335102, -0.0516267703200345, 0.0054213111025303, -0.0522883432590701, 0.0011837766004548, 0.0850139186685765, 0.0381395870223464, -0.1025432163735382, -0.0564290136945615, 0.1468613581398858, 0.1317865684073696, 0.0152127106509779, 0.0117296571910325, -0.028678858310802]|5368.5668534708847801|      0.25000000|[490, 160, 10, 50]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
      11|[-0.0354250329836617, 0.0939195482960572, -0.0823091972612649, -0.0301716391929289, 0.0355295156838488, 0.0028653472858364, 0.0186191865020488, -0.008241887036597, -0.1205043238356645, -0.0030142351586266, 0.0715472174546988, -0.0370409688496247, -0.0431298770847533, -0.075888871124516, 0.0669097156553294, -0.0895251728645551, 0.112824884229786, 0.0270019688238663, -0.055649184945305, -0.0229896709958958, -0.0366664675907945, -0.0233863572647251, 0.0252552315797299, -0.0664160508000932, -0.0123765413886591, 0.0253273291067404, -0.0304524572449204, 0.0225374902614818, 0.0041213233875207, -0.0955127627751139, 0.1341136137658906, -0.0098472211226, -0.064533539749114, -0.024413141645646, 0.1095891961806895, -0.0502449823289603, 0.052783866574894, -0.0477062761196582, 0.0723229276202614, 0.1223711322945829, -0.0360834699496758, -0.126532775096529, -0.0782065867110761, 0.0932559672335102, -0.0516267703200345, 0.0054213111025303, -0.0522883432590701, 0.0011837766004548, 0.0850139186685765, 0.0381395870223464, -0.1025432163735382, -0.0564290136945615, 0.1468613581398858, 0.1317865684073696, 0.0152127106509779, 0.0117296571910325, -0.028678858310802]|5368.5668534708847801|      0.12500000|[539, 176, 11, 55]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
