k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.50000000|[121, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 85 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 109 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.25000000|[242, 80, 2, 22]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 85 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 98 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[4.06656688416955, 0.0877586803304767, 4.02187533254125, 0.1524678092547231, 0.033667808901607, 0.141268424268414, 1.1831271637110252, -0.0047579855879302, 1.1282641306108085, 0.2802402712165351, 0.0340506650030638, 0.2446423595153638, 0.2764188561989481, 0.0119640515201238, 0.3115388488462856, 0.0721650906536922, -0.0478089907225951, 0.0506942364725441, 0.2415683702845958, 0.0456786702705419, 0.2604504551090775, 1.3940439582476813, 0.0404993958557118, 1.3541676945886807, 0.2789635670135332, 0.0225341514166995, 0.2835559474420941, 1.1561540829281378, -0.0125701934478612, 1.188175526552982, 0.003748176774567, 0.0134508413207257, 0.0917687892947045, 0.1014122332985249, -0.0041433241373176, 0.0927909755964419, 0.2809910197911983, 0.0429624666114414, 0.2533917361360887, 0.122181699511283, -0.002499666816067, 0.1034383085781075, 0.0917719916362002, 0.0188648068745575, 0.0711213630118254, 0.5777250489980182, 0.0435146113573976, 0.5252112286999062, -0.0297649662704366, 0.0211049098995577, 0.0026843031063246, 0.0980212082332254, 0.0255424352865707, 0.1054164605561464, 0.127009163511038, 0.0179501916571578, 0.1283760378096625, 0.0271091505571105, 0.0418467947728045, 0.0385201690100927, 0.0911668909927417, -0.0120351304291503, 0.142297739952113, 0.2207110951055332, 0.006141498095731, 0.2850068297554254, 0.3863583364094303, 0.0094816345862687, 0.3928964475793213, 0.1365600501184854, 0.0017158140540418, 0.1099859224461752, 0.056717738296698, -0.0096281468660549, 0.0482894449708632, 0.3069577376800378, -0.0113837125920784, 0.2875977645309677, 0.0738572988433764, 0.0109754449100886, 0.1002050721121382, 0.2429473091638801, 0.0444686913058568, 0.2731105874317099, 0.0940306698158145, 0.0470369789929779, 0.0887308053020981, 0.1803376348139851, -0.0082003444603782, 0.1642764330975015, 0.169081586252862, 0.023932651153841, 0.180247708701757, 0.1212171495450493, 0.0164343042127898, 0.1080991799680353, 0.3591510872095828, 0.0711008136669802, 0.3847541212114295]|33846.7343750000000000|      0.50000000|[279, 92, 2, 25]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | iterate success | actual_k=4
       4|[4.06656688416955, 0.0877586803304767, 4.02187533254125, 0.1524678092547231, 0.033667808901607, 0.141268424268414, 1.1831271637110252, -0.0047579855879302, 1.1282641306108085, 0.2802402712165351, 0.0340506650030638, 0.2446423595153638, 0.2764188561989481, 0.0119640515201238, 0.3115388488462856, 0.0721650906536922, -0.0478089907225951, 0.0506942364725441, 0.2415683702845958, 0.0456786702705419, 0.2604504551090775, 1.3940439582476813, 0.0404993958557118, 1.3541676945886807, 0.2789635670135332, 0.0225341514166995, 0.2835559474420941, 1.1561540829281378, -0.0125701934478612, 1.188175526552982, 0.003748176774567, 0.0134508413207257, 0.0917687892947045, 0.1014122332985249, -0.0041433241373176, 0.0927909755964419, 0.2809910197911983, 0.0429624666114414, 0.2533917361360887, 0.122181699511283, -0.002499666816067, 0.1034383085781075, 0.0917719916362002, 0.0188648068745575, 0.0711213630118254, 0.5777250489980182, 0.0435146113573976, 0.5252112286999062, -0.0297649662704366, 0.0211049098995577, 0.0026843031063246, 0.0980212082332254, 0.0255424352865707, 0.1054164605561464, 0.127009163511038, 0.0179501916571578, 0.1283760378096625, 0.0271091505571105, 0.0418467947728045, 0.0385201690100927, 0.0911668909927417, -0.0120351304291503, 0.142297739952113, 0.2207110951055332, 0.006141498095731, 0.2850068297554254, 0.3863583364094303, 0.0094816345862687, 0.3928964475793213, 0.1365600501184854, 0.0017158140540418, 0.1099859224461752, 0.056717738296698, -0.0096281468660549, 0.0482894449708632, 0.3069577376800378, -0.0113837125920784, 0.2875977645309677, 0.0738572988433764, 0.0109754449100886, 0.1002050721121382, 0.2429473091638801, 0.0444686913058568, 0.2731105874317099, 0.0940306698158145, 0.0470369789929779, 0.0887308053020981, 0.1803376348139851, -0.0082003444603782, 0.1642764330975015, 0.169081586252862, 0.023932651153841, 0.180247708701757, 0.1212171495450493, 0.0164343042127898, 0.1080991799680353, 0.3591510872095828, 0.0711008136669802, 0.3847541212114295]|33846.7343750000000000|      0.25000000|[400, 132, 4, 37]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 74 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 98 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[4.03440135117661, 0.153335305498763, 4.046744289792979, 0.1521487252140866, 0.0161873315633228, 0.1191081772093774, 1.1452335009016394, -0.007264569385641, 1.1308287898033635, 0.2693411115268215, 0.0548361877034821, 0.2380829366254338, 0.2863197964080758, -0.0217629341695139, 0.3245589939111361, 0.0705605758978392, -0.0429427959583434, 0.0487353348222512, 0.2587343055976504, 0.0836991769719539, 0.2360131570865981, 1.4180619144501239, 0.0142493504302751, 1.349403782865633, 0.2750560435422182, -0.0278671346533011, 0.2979041880879738, 1.1697133467721688, -0.027767620766298, 1.228580459858372, 0.0078329878181671, 0.035279861771291, 0.0815448618910652, 0.0636987121115489, -0.0467078101359607, 0.1227025062865339, 0.2898003670715382, 0.0234848590189841, 0.2630361275001972, 0.1556342515188871, 0.0056040411363753, 0.111753155911812, 0.129777902559663, 0.0279911017498427, 0.0613985949514052, 0.5985833988646406, 0.0548439376010924, 0.5548043761136819, -0.034860425127891, -0.0017901218061139, 0.0190397825744971, 0.0862135592948088, 0.0759599073764277, 0.0908168570374046, 0.1544816144147868, 0.0204451399203654, 0.0457397053524452, 0.0389555219378647, 0.0700161432526225, 0.0484170610967165, 0.0947216471170466, 0.0082246576589377, 0.1371992917951125, 0.1748065040464274, 0.0540541929789381, 0.2830099882001569, 0.4040072169935908, 0.0373743120387569, 0.3962650110904081, 0.1052641631181334, -0.0198923706933392, 0.1070110217399157, 0.0717685197317715, 0.0069806200539916, 0.0408582821118739, 0.2666788310488388, -0.0031602551109666, 0.3066127040751805, 0.0969003677778299, -0.0055661350606302, 0.0482519702453248, 0.2725331792617173, 0.0185392980012279, 0.2820216510564759, 0.0709578747712958, 0.0638895968343521, 0.072059916372517, 0.1861281205109541, -0.0144652154874577, 0.1767850710736228, 0.1844243318067384, 0.0521001516670604, 0.1687344925916328, 0.1111683530973526, 0.0082920107427764, 0.0794448908584434, 0.3337606605566799, 0.1210095228710235, 0.3970447929689869]|18780.6464843750000000|      0.50000000|[425, 140, 4, 39]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
       6|[4.066163637980091, 0.2609224122941305, 4.001100602816251, 0.2074361854416397, 0.0211530093578108, -0.0100292139101886, 1.154760729623544, -0.0984012331369, 1.1548614626731364, 0.3080609684141283, 0.054732574162642, 0.1499269340608968, 0.3301989985466605, -0.0229079480120597, 0.2139706500066161, 0.0752874410589117, -0.1094934549221639, 0.1000113174922093, 0.2723892118608848, 0.0443675197973622, 0.239552720275833, 1.3880232886394355, -0.0821007343228329, 1.3364961639632444, 0.3006886586036787, -0.0187191725743601, 0.3037001332178935, 1.2019729549808205, -0.1077361687252933, 1.358106883929071, -0.0517752895274092, 0.0905941148145225, 0.0237762576632695, 0.0299581986020474, -0.0889504442191029, 0.1108554390822141, 0.3658374191847925, -0.0553123569701989, 0.3086076227265769, 0.1361240600794122, 0.0638872469789474, 0.0935925706234558, 0.1321269913236579, -0.0264137182791425, 0.031893697678186, 0.585577564879138, 0.0555999478530867, 0.6413396565332597, -0.0553503900293489, -0.0204020895241185, -0.0778282114955159, 0.0738212759262828, 0.1036137493813087, 0.0423089420601142, 0.1272781730690724, 0.0548153098982476, 0.0366251115002804, 0.0435888399101708, 0.0217816994938613, 0.0116688963102463, 0.108476267592392, 0.0400339037223533, 0.1296184107155089, 0.1846332164070936, 0.0089117590209119, 0.285178849440028, 0.3976607487810858, -0.0085061316546057, 0.3197391385628363, 0.1484130881153343, -0.0601849348946539, 0.0909409977393444, 0.0797065710361902, 0.0392593024252378, 0.0556308597055921, 0.2798123597666256, -0.0064897662814513, 0.3358916512126484, 0.077624885480234, -0.0288365386448903, 0.059486120268757, 0.2833920102104, 0.0153036930500839, 0.3142414831725185, 0.0312707230466068, 0.164283843204685, 0.1910903273251294, 0.213520089147692, -0.0677017577574702, 0.1494019668451352, 0.1603889634654611, -0.0371291492187788, 0.1149780361426564, 0.0768634309366329, -0.0600463826173376, 0.0391371547035797, 0.351848740714261, 0.0792259572755122, 0.4767868111408674]|10989.5723180160621268|      1.00000000|[449, 148, 5, 42]                                                          |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
       7|[4.079443261444485, 0.532493904171067, 3.9420062166532155, 0.2077966024457553, 0.1868495136659742, -0.0201779254304958, 0.8714335043952903, -0.0577563305164255, 1.1776690076768888, 0.2504995775089291, 0.029775942583667, 0.1856506334198079, 0.1794483029881957, 0.1626157193887062, 0.1732554057288806, 0.1574225657112775, 0.0354012593102617, 0.0898948743625432, 0.4434183289504088, 0.0999711664778291, 0.307762358513376, 1.1415665399611858, -0.1244544699569061, 1.350557671677313, 0.3292520247215071, -0.1170602521175219, 0.4834763306298745, 1.302517669085596, -0.2116150519451368, 1.2880103569819454, -0.0197782798856362, 0.1067404056024675, 0.0582294455229456, 0.1275631599935235, -0.0658558546770534, 0.0140558269861883, 0.2744946168196313, -0.0199691076531001, 0.4104617181293486, 0.0917866292406899, 0.0766456577087083, 0.0006275073992591, 0.1859580086599375, -0.0956078397059183, 0.0458635662293546, 0.720079391548536, 0.1408249585071989, 0.7061418635865101, -0.0625233117622399, 0.1294839749783668, -0.2763127467772949, 0.0851661265358166, 0.0514859066286561, -0.0420363612907048, 0.1649911672514257, 0.0590543432458533, 0.0900076168872836, -0.0093542397243638, 0.0295735693801406, 0.1314163887937964, 0.0298673263486518, 0.0425621383966479, 0.1398795396552463, 0.1464645700590061, 0.1224874044607263, 0.3284051826709228, 0.4019094513893829, 0.1613406015949005, 0.3551513733590979, 0.2814282063339741, 0.03138684038113, 0.0293929082154317, 0.2274895070417802, 0.0651556522098471, -0.0502555699860704, 0.2926387369105287, -0.24272985318011, 0.371453172414308, 0.0696301744596252, -0.0051622697399237, 0.2797278485785837, 0.2208475781886105, 0.02894406959194, 0.1552319660831107, -0.0905886295263812, 0.0219339981430166, 0.1623001662505594, 0.2360623753548051, -0.1494412051477731, 0.2260526963066694, 0.114709006070966, 0.0537521244980574, 0.1640463988279962, -0.0577972510136221, -0.044331262715094, 0.0685166269772175, 0.4619989787969295, 0.0487433449382053, 0.6280709410148679]|5079.8022460937500000|      2.00000000|[474, 156, 5, 44]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
       8|[4.061428625859419, 1.2780352783621205, 4.019500470537734, 0.1934585224353619, 0.0907616904051741, -0.1391837593509867, 0.9896251008341121, -0.0473323705632012, 0.8001220519284986, 0.1086177909047632, 0.1353628723591531, 0.2620538255415617, 0.3583736900650961, 0.4115517166831031, -0.1202367002012892, 0.3965045241766202, 0.0619851513969156, 0.3551956219103099, 0.646042838255016, -0.0563001620639551, 0.0926997424523381, 1.4949079040746704, 0.1638542394922436, 1.3997704474851362, 0.5457502918191173, 0.1054920954073634, 0.5798761738071503, 1.615981489294663, -0.4983079636548258, 1.1069911173223734, -0.2188033583593956, -0.205911360287558, 0.0658158392306902, 0.0942079261905955, -0.1635341291432694, 0.0913682362386781, 0.177647202023888, 0.201949771386097, 0.40291081024588, 0.1119183403458343, 0.123522522922662, 0.3313456987835299, -0.1656073869764421, -0.0910524804658364, -0.1003637429182833, 0.3757949421425884, 0.0150187157993144, 0.8245098315883175, -0.043881391788325, 0.4283948017118637, -0.0209626243504148, 0.1386353166891294, 0.2987890312313537, -0.0258428961368674, -0.0713165285276719, -0.3141842701962451, 0.221546483421467, 0.2176070378658334, 0.1553778164994229, -0.2130519001612374, 0.4326101070163301, -0.0933499515586185, 0.1408745256656319, 0.0909647340940676, 0.1297196171738542, 0.3983990566235843, 0.2860292290606162, 0.1182185117275949, 0.3115528791642631, 0.2253308382419376, 0.3153081681576662, 0.0584096190657824, 0.212869567679356, 0.2114941561040418, -0.0098580225389559, 0.2977567145665448, 0.0708161847440696, 0.4126473391560135, -0.2714168498093078, 0.0958284857590514, 0.0663197951730284, 0.0268342731620207, 0.1402188342014823, 0.0938192408217967, -0.3402700064524731, 0.3001575831593443, 0.2881152456855098, 0.1369046608950886, -0.0601970416963221, 0.17068689303758, 0.1092367615204101, 0.1114355257979039, 0.3884310365514801, -0.2917943377533404, -0.0767146335594522, -0.0690122279124584, 0.344844124543719, -0.2074331031596295, 0.7354279539399616]|1665.2475585937500000|      4.00000000|[498, 164, 5, 46]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
       9|[4.0788983880567775, 2.942485079537776, 4.723797864551342, 0.434220486951042, 0.5700892038018174, 0.4545408307377551, 1.437251791010509, -0.1540254331826073, 0.500994220293961, 0.4470307709226394, -0.3295802671458918, 0.3940893332015022, 0.1514125912306154, 0.8186781810545904, 0.3295732035348757, 0.2329239242720131, 0.3166003493563533, 0.1288317929378316, 0.367465582816299, 0.1825129341668368, 0.856661059625611, 1.7010131778179978, 0.1366340956149555, 1.1064065478660066, 0.2253438650449706, 0.1539773221428974, -0.0810493030882045, 1.8544713749616437, -0.2224696105315472, 1.027690880171236, -0.2006019520376764, -0.6414634607639175, -0.1841122810844686, 0.0575420660163427, 0.0244671115544179, 0.3962710685729744, -0.0520218328713912, -0.3989053106777292, 0.3770794726433706, 0.4012162313858152, 0.5339773849472347, -0.0224715524137845, -0.896879682853276, 0.5581195308769471, -0.1337196859306542, 0.2589199687143299, -0.2958518503596332, 1.4136428117745679, -0.2957584833622064, 0.0120678986417442, 0.3210352172304785, -0.2866149102876191, -0.1518719435433193, -0.5334351200947244, -0.1320484105131467, -0.6007975390059845, 0.1170594345513821, 0.499526215950238, 0.0744627865488586, -0.5101329712167639, 0.8482155085411074, -0.0604596247479954, 0.4127802576583663, -0.022503829721507, 0.0279203428073811, 0.3863633358046221, 0.1941896608480927, 0.4216730817538861, 0.1624165998325099, -0.3946759315903452, 0.4053764391538053, 0.8388457261723794, 0.3547309097151558, 0.1709757193822206, -0.0337852522839415, -0.3773334152473428, -0.1047658947009548, 0.6221472462372089, -0.4648803330611704, 0.4651641615350914, -0.3289394423842923, 0.2811101631938063, 0.2936880582883044, 0.0904818464604425, 0.1236607488216551, -0.2363962116695962, -0.258736944046492, -0.0245997486007256, 0.2066637435600759, 0.614954271940197, 0.196552292836087, 0.287521108680311, -0.029536509936071, -0.8212188898272161, 0.7238271094801467, -0.6110055695735137, 0.6563327283951665, -0.8064371095490116, 0.336900593200954]|614.1686401367187500|      8.00000000|[534, 176, 5, 49]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | iterate success | actual_k=4
      10|[4.0788983880567775, 2.942485079537776, 4.723797864551342, 0.434220486951042, 0.5700892038018174, 0.4545408307377551, 1.437251791010509, -0.1540254331826073, 0.500994220293961, 0.4470307709226394, -0.3295802671458918, 0.3940893332015022, 0.1514125912306154, 0.8186781810545904, 0.3295732035348757, 0.2329239242720131, 0.3166003493563533, 0.1288317929378316, 0.367465582816299, 0.1825129341668368, 0.856661059625611, 1.7010131778179978, 0.1366340956149555, 1.1064065478660066, 0.2253438650449706, 0.1539773221428974, -0.0810493030882045, 1.8544713749616437, -0.2224696105315472, 1.027690880171236, -0.2006019520376764, -0.6414634607639175, -0.1841122810844686, 0.0575420660163427, 0.0244671115544179, 0.3962710685729744, -0.0520218328713912, -0.3989053106777292, 0.3770794726433706, 0.4012162313858152, 0.5339773849472347, -0.0224715524137845, -0.896879682853276, 0.5581195308769471, -0.1337196859306542, 0.2589199687143299, -0.2958518503596332, 1.4136428117745679, -0.2957584833622064, 0.0120678986417442, 0.3210352172304785, -0.2866149102876191, -0.1518719435433193, -0.5334351200947244, -0.1320484105131467, -0.6007975390059845, 0.1170594345513821, 0.499526215950238, 0.0744627865488586, -0.5101329712167639, 0.8482155085411074, -0.0604596247479954, 0.4127802576583663, -0.022503829721507, 0.0279203428073811, 0.3863633358046221, 0.1941896608480927, 0.4216730817538861, 0.1624165998325099, -0.3946759315903452, 0.4053764391538053, 0.8388457261723794, 0.3547309097151558, 0.1709757193822206, -0.0337852522839415, -0.3773334152473428, -0.1047658947009548, 0.6221472462372089, -0.4648803330611704, 0.4651641615350914, -0.3289394423842923, 0.2811101631938063, 0.2936880582883044, 0.0904818464604425, 0.1236607488216551, -0.2363962116695962, -0.258736944046492, -0.0245997486007256, 0.2066637435600759, 0.614954271940197, 0.196552292836087, 0.287521108680311, -0.029536509936071, -0.8212188898272161, 0.7238271094801467, -0.6110055695735137, 0.6563327283951665, -0.8064371095490116, 0.336900593200954]|614.1686401367187500|      4.00000000|[655, 216, 7, 61]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 85 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 98 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
