k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0606720133698512, -0.0775457912588144, 0.0124179197102845, 0.0410472821190237, 0.1550902303467294, -0.0089856349043363, 0.1185517187684981, 0.1258588278051285, 0.1003790772979468, 0.0857498232985018, 0.0999143814676428, 0.1167297820480217, 0.1671726160612496, 0.1751202039441942, 0.1612161893185097, 0.1466155444431533, 0.149140871146201, 0.1860097541853263, 0.1784934626841505, 0.1112154742468612, 0.2323309716944727, 0.0522283517223079, 0.2903904992056948, 0.2653206131750566, 0.202971404363509, 0.2975534827638315, 0.3100151575718155, 0.3363770235311657, 0.377762996168723, 0.4658546616377007, 0.3864106056447817, 0.3714071979798331, 0.5132687383877252, 0.4813989043186752, 0.3947668414664538, 0.3012642405477749, 0.4693888468938605, 0.2841669368344847, 0.3720293093654439, 0.5659694922923829, 0.2484160713236939, 0.3618882975439953, 0.4178280046366516, 0.5706488733293171, 0.2894049744404132, 0.5245649508811882, 0.4123315710459124, 0.4706248534844904, 0.4951818977831728, 0.4498614683166368, 0.5047193299693633, 0.2841735873595042, 0.5116365579738337, 0.6850255584333849, 0.6434707695125902, 0.633231346889426, 0.6055742180256316, 0.6043902449017258, 0.6427510453705516, 0.6525973463652646, 0.4889080290044473, 0.4569592364389142, 0.5870106772136503, 0.515904185813442, 0.753318154233183, 0.4111240331623554, 0.4192817079477144, 0.8399719106054385, 0.6270285561591816, 0.628643942771281, 0.6123688746150331, 0.7521004955026125, 0.8642141237837198, 0.6575511395391577, 0.9847710278723323, 0.7832686134185821, 0.9033392411453094, 0.8028574895384043, 0.7835006104117641, 0.8304005163798596, 0.8029538429484065, 0.8600826745084095, 0.9592090501760517, 0.9419873301146918, 0.9198069771752826, 0.6690616683958729, 0.8187759748288663, 0.8603554139768042, 1.103271260458942, 0.8618348530717536, 0.8024242781883721, 1.0977217112624282, 0.809183764282951, 1.0131984644645642, 1.1285076888435381, 0.9801547441275726, 1.0098038105281253, 1.0909683620672315, 1.0235171019019949, 1.1077082900180446]|-84.2866862301296180|      2.00000000|[89, 28, 1, 3]                                                             |  | used linear model with 117 points | iterate success | actual_k=16
       2|[-0.0606720133698512, -0.0775457912588144, 0.0124179197102845, 0.0410472821190237, 0.1550902303467294, -0.0089856349043363, 0.1185517187684981, 0.1258588278051285, 0.1003790772979468, 0.0857498232985018, 0.0999143814676428, 0.1167297820480217, 0.1671726160612496, 0.1751202039441942, 0.1612161893185097, 0.1466155444431533, 0.149140871146201, 0.1860097541853263, 0.1784934626841505, 0.1112154742468612, 0.2323309716944727, 0.0522283517223079, 0.2903904992056948, 0.2653206131750566, 0.202971404363509, 0.2975534827638315, 0.3100151575718155, 0.3363770235311657, 0.377762996168723, 0.4658546616377007, 0.3864106056447817, 0.3714071979798331, 0.5132687383877252, 0.4813989043186752, 0.3947668414664538, 0.3012642405477749, 0.4693888468938605, 0.2841669368344847, 0.3720293093654439, 0.5659694922923829, 0.2484160713236939, 0.3618882975439953, 0.4178280046366516, 0.5706488733293171, 0.2894049744404132, 0.5245649508811882, 0.4123315710459124, 0.4706248534844904, 0.4951818977831728, 0.4498614683166368, 0.5047193299693633, 0.2841735873595042, 0.5116365579738337, 0.6850255584333849, 0.6434707695125902, 0.633231346889426, 0.6055742180256316, 0.6043902449017258, 0.6427510453705516, 0.6525973463652646, 0.4889080290044473, 0.4569592364389142, 0.5870106772136503, 0.515904185813442, 0.753318154233183, 0.4111240331623554, 0.4192817079477144, 0.8399719106054385, 0.6270285561591816, 0.628643942771281, 0.6123688746150331, 0.7521004955026125, 0.8642141237837198, 0.6575511395391577, 0.9847710278723323, 0.7832686134185821, 0.9033392411453094, 0.8028574895384043, 0.7835006104117641, 0.8304005163798596, 0.8029538429484065, 0.8600826745084095, 0.9592090501760517, 0.9419873301146918, 0.9198069771752826, 0.6690616683958729, 0.8187759748288663, 0.8603554139768042, 1.103271260458942, 0.8618348530717536, 0.8024242781883721, 1.0977217112624282, 0.809183764282951, 1.0131984644645642, 1.1285076888435381, 0.9801547441275726, 1.0098038105281253, 1.0909683620672315, 1.0235171019019949, 1.1077082900180446]|-84.2866862301296180|      1.00000000|[178, 56, 2, 6]                                                            |  | used linear model with 117 points | iterate failure | actual_k=16
       3|[-0.0606720133698512, -0.0775457912588144, 0.0124179197102845, 0.0410472821190237, 0.1550902303467294, -0.0089856349043363, 0.1185517187684981, 0.1258588278051285, 0.1003790772979468, 0.0857498232985018, 0.0999143814676428, 0.1167297820480217, 0.1671726160612496, 0.1751202039441942, 0.1612161893185097, 0.1466155444431533, 0.149140871146201, 0.1860097541853263, 0.1784934626841505, 0.1112154742468612, 0.2323309716944727, 0.0522283517223079, 0.2903904992056948, 0.2653206131750566, 0.202971404363509, 0.2975534827638315, 0.3100151575718155, 0.3363770235311657, 0.377762996168723, 0.4658546616377007, 0.3864106056447817, 0.3714071979798331, 0.5132687383877252, 0.4813989043186752, 0.3947668414664538, 0.3012642405477749, 0.4693888468938605, 0.2841669368344847, 0.3720293093654439, 0.5659694922923829, 0.2484160713236939, 0.3618882975439953, 0.4178280046366516, 0.5706488733293171, 0.2894049744404132, 0.5245649508811882, 0.4123315710459124, 0.4706248534844904, 0.4951818977831728, 0.4498614683166368, 0.5047193299693633, 0.2841735873595042, 0.5116365579738337, 0.6850255584333849, 0.6434707695125902, 0.633231346889426, 0.6055742180256316, 0.6043902449017258, 0.6427510453705516, 0.6525973463652646, 0.4889080290044473, 0.4569592364389142, 0.5870106772136503, 0.515904185813442, 0.753318154233183, 0.4111240331623554, 0.4192817079477144, 0.8399719106054385, 0.6270285561591816, 0.628643942771281, 0.6123688746150331, 0.7521004955026125, 0.8642141237837198, 0.6575511395391577, 0.9847710278723323, 0.7832686134185821, 0.9033392411453094, 0.8028574895384043, 0.7835006104117641, 0.8304005163798596, 0.8029538429484065, 0.8600826745084095, 0.9592090501760517, 0.9419873301146918, 0.9198069771752826, 0.6690616683958729, 0.8187759748288663, 0.8603554139768042, 1.103271260458942, 0.8618348530717536, 0.8024242781883721, 1.0977217112624282, 0.809183764282951, 1.0131984644645642, 1.1285076888435381, 0.9801547441275726, 1.0098038105281253, 1.0909683620672315, 1.0235171019019949, 1.1077082900180446]|-84.2866862301296180|      0.50000000|[266, 85, 3, 9]                                                            |  | used linear model with 117 points | iterate failure | actual_k=16
       4|[-0.1428721460436602, -0.0583007809234603, -0.0483287059083305, 0.0843644755128046, 0.2153410809450796, -0.0345628201530715, 0.1366281946734406, 0.1355171267241949, 0.1873038277723089, 0.0618466879159291, 0.099465131814273, 0.1113678587722308, 0.2117347479520688, 0.171856788646813, 0.1598526007629616, 0.0242409969668084, 0.2710616095543101, 0.234427256443326, 0.1686812303765383, 0.1221606620096924, 0.2572227616417356, -0.0077109686477046, 0.2958120431334247, 0.3049147885772068, 0.232368841269384, 0.3152305614003232, 0.3097608544990568, 0.3321460865180351, 0.4090775522515117, 0.5144873260344837, 0.4033725679264198, 0.4018663634355341, 0.4816726833944895, 0.4822357805377431, 0.4003780768812255, 0.3064186516124362, 0.5122604731055354, 0.3047008986375363, 0.3802794805000694, 0.5388229634146589, 0.1964643072383242, 0.3553340613542099, 0.4340905718567416, 0.5813545801071103, 0.2884538453684465, 0.5645902568148261, 0.4329806237996712, 0.470956811534316, 0.4820545880638382, 0.4622015966195566, 0.4594897192382461, 0.2262450394718662, 0.5733279947185885, 0.689735438368018, 0.7140313788653396, 0.6234464603086938, 0.5380305424402787, 0.6535670596126618, 0.6280775617708275, 0.6891814768726565, 0.486920935375487, 0.464679283962439, 0.5947879410598935, 0.5526564578118901, 0.785492841020705, 0.3707765978172349, 0.4383544958693673, 0.9024266099044946, 0.6587323654740874, 0.5664760045377172, 0.5096664072528488, 0.7863690317907924, 0.877667487860709, 0.670685308291913, 1.0583688973343797, 0.7488780053639762, 0.9026711623261893, 0.8574798057625029, 0.7273404323459839, 0.8429125005283458, 0.7245084025512118, 0.9046591181541761, 1.0880957002058957, 1.0387753708849246, 0.9192115604069985, 0.6773209711323857, 0.8403760759195762, 0.9294994392179682, 1.1565252321619812, 0.8686590072527096, 0.8142841128235722, 1.176706149659363, 0.8147349993354056, 1.0745699162987628, 1.270226036418745, 0.9921581666579697, 0.9877998955530245, 1.1834754091805597, 1.0771109246567716, 1.2599156926549213]|-116.7819928926550546|      1.00000000|[353, 115, 4, 12]                                                          |  | used linear model with 117 points | iterate success | actual_k=16
       5|[-0.1614595684468929, -0.2111230053845542, -0.0024614562455539, -0.0022086884521119, 0.2985818582905259, -0.1905086007357305, 0.1388748845407613, 0.0556614457543588, 0.1123977561153343, -0.0978246868594153, 0.0869001133949574, 0.1102584066083711, 0.0918465796214897, 0.2040095509627932, 0.1651177441070895, 0.0669402362723979, 0.3909601211321415, 0.2247598357344228, 0.0255609833663719, 0.1701933143286328, 0.1978039347755946, 0.0481714189677182, 0.3479912460722048, 0.2978812766998531, 0.1581497278813443, 0.1304547302220458, 0.4352956854573077, 0.4482172258588532, 0.1585501698942783, 0.4737817395652656, 0.4212559013181981, 0.2429435188288908, 0.4504412372282928, 0.5275796818403817, 0.5144036302719829, 0.4200516987052471, 0.4483078726227763, 0.3133630194772284, 0.3744413172353253, 0.6073334032119104, 0.1216202791884349, 0.3035593400589505, 0.3312328487603499, 0.5163145054245939, 0.2877590193746454, 0.454009470008895, 0.4281935691832045, 0.6556712966133614, 0.3297234225805225, 0.3872453329716689, 0.4797489815572856, 0.298652026193618, 0.5936043808724232, 0.7506995667668971, 0.6750814363471227, 0.6025593211063495, 0.5813986025040085, 0.6460200193059761, 0.5307394877106144, 0.9196783517333094, 0.5342739673653464, 0.4237173952567658, 0.5426265723469953, 0.4946894479200542, 0.6070505856127006, 0.4815697325682622, 0.3717539951531956, 1.008801918502443, 0.6629823462479267, 0.7518975248304082, 0.4629613195809399, 0.9066940322045282, 0.9372897803500319, 0.6719665260462254, 1.1125021329611628, 0.8163405094461413, 0.921119203338164, 1.0529996769585417, 0.5959568802050266, 0.9462567865257666, 0.6263279717990089, 0.9435791213225114, 1.119717617976758, 1.1414905475084787, 1.0317696446467013, 0.6790144322152101, 0.9848860874698038, 0.9723193071207235, 1.2411529123896161, 0.8830659328503804, 0.957874515587946, 1.4620862756193693, 0.6991084588400623, 1.1577409352834191, 1.3599230993124833, 0.9965413904837472, 1.1046496091310611, 1.2267488550730052, 1.2360330712873537, 1.4255960807923338]|-170.8870646526961821|      2.00000000|[440, 145, 5, 15]                                                          |  | used linear model with 117 points | iterate success | actual_k=16
       6|[-0.1614595684468929, -0.2111230053845542, -0.0024614562455539, -0.0022086884521119, 0.2985818582905259, -0.1905086007357305, 0.1388748845407613, 0.0556614457543588, 0.1123977561153343, -0.0978246868594153, 0.0869001133949574, 0.1102584066083711, 0.0918465796214897, 0.2040095509627932, 0.1651177441070895, 0.0669402362723979, 0.3909601211321415, 0.2247598357344228, 0.0255609833663719, 0.1701933143286328, 0.1978039347755946, 0.0481714189677182, 0.3479912460722048, 0.2978812766998531, 0.1581497278813443, 0.1304547302220458, 0.4352956854573077, 0.4482172258588532, 0.1585501698942783, 0.4737817395652656, 0.4212559013181981, 0.2429435188288908, 0.4504412372282928, 0.5275796818403817, 0.5144036302719829, 0.4200516987052471, 0.4483078726227763, 0.3133630194772284, 0.3744413172353253, 0.6073334032119104, 0.1216202791884349, 0.3035593400589505, 0.3312328487603499, 0.5163145054245939, 0.2877590193746454, 0.454009470008895, 0.4281935691832045, 0.6556712966133614, 0.3297234225805225, 0.3872453329716689, 0.4797489815572856, 0.298652026193618, 0.5936043808724232, 0.7506995667668971, 0.6750814363471227, 0.6025593211063495, 0.5813986025040085, 0.6460200193059761, 0.5307394877106144, 0.9196783517333094, 0.5342739673653464, 0.4237173952567658, 0.5426265723469953, 0.4946894479200542, 0.6070505856127006, 0.4815697325682622, 0.3717539951531956, 1.008801918502443, 0.6629823462479267, 0.7518975248304082, 0.4629613195809399, 0.9066940322045282, 0.9372897803500319, 0.6719665260462254, 1.1125021329611628, 0.8163405094461413, 0.921119203338164, 1.0529996769585417, 0.5959568802050266, 0.9462567865257666, 0.6263279717990089, 0.9435791213225114, 1.119717617976758, 1.1414905475084787, 1.0317696446467013, 0.6790144322152101, 0.9848860874698038, 0.9723193071207235, 1.2411529123896161, 0.8830659328503804, 0.957874515587946, 1.4620862756193693, 0.6991084588400623, 1.1577409352834191, 1.3599230993124833, 0.9965413904837472, 1.1046496091310611, 1.2267488550730052, 1.2360330712873537, 1.4255960807923338]|-170.8870646526961821|      1.00000000|[528, 174, 6, 18]                                                          |  | used linear model with 117 points | iterate failure | actual_k=16
       7|[-0.3167776221293069, -0.3853361330431985, -0.0164148717669518, 0.0398182472307265, 0.495777478038499, -0.3604343942223859, 0.112768609178123, -0.1646950713653082, 0.1800053867347641, -0.1704370705114766, 0.1299102715826921, 0.0024233505520728, 0.0899616263684901, 0.2558192562317717, 0.1481404094615685, 0.0580717278359905, 0.3038856990958955, 0.2919164052640545, -0.0847418021318496, 0.1543628187979226, 0.2320192429702114, -0.0669610569110582, 0.3471790718909766, 0.2125213721881711, 0.3208074817031405, 0.0495950449285933, 0.4820116093552135, 0.4159247987507766, 0.1724052520618379, 0.4534315550546176, 0.6403566951398733, 0.1492260835750956, 0.51107956686242, 0.4968196308333163, 0.4922837178424689, 0.5244298150074646, 0.4110055878351379, 0.3802092448437084, 0.5238131340398247, 0.4761446747396859, 0.1882825774596462, 0.3921643201137058, 0.4071651183265815, 0.5255855838667159, 0.3195317255428876, 0.4392415522855619, 0.2349847622139475, 0.6766132293088724, 0.4855457025272201, 0.4793914461922441, 0.5358553959516013, 0.3522083764846634, 0.7272989236852618, 0.7725488559030401, 0.6589191326272614, 0.5766714880318795, 0.5890273627254168, 0.5967595439443709, 0.6373486181563155, 0.8509158446468781, 0.4417625840833536, 0.3928441967088899, 0.4165445531882733, 0.5773513850847509, 0.6938616221546475, 0.5284746727467425, 0.4288062102799355, 0.9811609565351458, 0.5839136499435453, 0.757265739059976, 0.4492014821433733, 0.9511788388684347, 0.8835185974488693, 0.800153610211193, 1.2843233844853197, 0.9452637655009232, 1.0680666482699899, 1.142857854947169, 0.5558125796277302, 0.8725984097963607, 0.6638698432132893, 0.8502149255250001, 1.3306949884616448, 1.2410701817445755, 1.1267163707476076, 0.7897231211642074, 1.0805977953345902, 0.9966056226042281, 1.4353828340504184, 0.7612373729215525, 1.1620413181824452, 1.7206046614614965, 0.6183573576419608, 1.120127913866073, 1.3207357548142584, 1.0712442919751899, 1.0733964509751823, 1.310616599215005, 1.2841211152583605, 1.588444488528254]|-251.5482416092766869|      2.00000000|[615, 204, 7, 21]                                                          |  | used linear model with 117 points | iterate success | actual_k=16
       8|[-0.4935505570025955, -0.4616677029602021, 0.1604397143172807, 0.3332108380229445, 0.7790470195272333, -0.4686106372187065, -0.3172420752220771, -0.2627533247873693, 0.2022362757607147, 0.3354998936659775, 0.0734191107607389, 0.0416201645297724, 0.109265114967793, 0.1778327490057113, 0.7091602033042963, 0.1861237870605931, 0.3745542648268336, 0.3511527408843119, 0.134171504365773, 0.1434017195345328, 0.1467456397149002, 0.0013875794990846, 0.2277901600068364, 0.2964998687797467, 0.1245789212446349, -0.2140521136610233, 0.3537081805461143, 0.4097145846050155, 0.0217165323823039, 0.4959829522313327, 0.762110985965807, 0.383481871731005, 0.6251562095524827, 0.4446594322029429, 0.626352226596882, 0.7074997684284783, 0.4793493220845266, 0.7893466099457562, 0.4503327816697636, 0.4997048333771936, 0.1329954829924658, 0.8973975837762828, 0.4495975186118579, 0.3780072361868794, 0.3364016145708568, 0.8488622200395814, 0.2483148669980046, 0.533494832985962, 0.5040248290210531, 0.458522859105462, 0.6049401908747788, 0.4087110623671779, 1.1120256118038663, 0.8010667334814484, 0.7609757184207434, 0.2831419606254729, 0.424848345958748, 1.1139829870830253, 0.6581085560962476, 0.6156338652040854, 0.4859128523200591, 0.3468886030046996, 0.4945803457478893, 0.5907199525120984, 0.6426657985619131, 0.2268478073832739, 0.6431294347834811, 1.0934677702913604, 0.7845413245864488, 0.9524006884231843, 0.6773458938855539, 0.809761797981194, 1.110888842498481, 0.6464194608360857, 1.3548916740224342, 1.3137053900131672, 0.7181277813891781, 1.054333448707204, 0.4484731214266731, 0.9356958849644293, 0.9446280680198849, 1.1833794570625418, 1.600632197836609, 1.1430143672492645, 1.3492341579384977, 0.8947599768174865, 1.0431457385286305, 1.1589694613389505, 1.572491599266446, 0.7900939024301736, 1.3057472895064421, 1.7493657825773108, 0.564441200165554, 1.257076108236182, 1.4849389381721043, 1.1774232874867228, 1.2606376996548416, 1.4000109289800835, 1.6615434239174665, 1.6867553241295654]|-390.2911039236834085|      4.00000000|[701, 235, 8, 24]                                                          |  | used linear model with 117 points | iterate success | actual_k=16
       9|[-0.4935505570025955, -0.4616677029602021, 0.1604397143172807, 0.3332108380229445, 0.7790470195272333, -0.4686106372187065, -0.3172420752220771, -0.2627533247873693, 0.2022362757607147, 0.3354998936659775, 0.0734191107607389, 0.0416201645297724, 0.109265114967793, 0.1778327490057113, 0.7091602033042963, 0.1861237870605931, 0.3745542648268336, 0.3511527408843119, 0.134171504365773, 0.1434017195345328, 0.1467456397149002, 0.0013875794990846, 0.2277901600068364, 0.2964998687797467, 0.1245789212446349, -0.2140521136610233, 0.3537081805461143, 0.4097145846050155, 0.0217165323823039, 0.4959829522313327, 0.762110985965807, 0.383481871731005, 0.6251562095524827, 0.4446594322029429, 0.626352226596882, 0.7074997684284783, 0.4793493220845266, 0.7893466099457562, 0.4503327816697636, 0.4997048333771936, 0.1329954829924658, 0.8973975837762828, 0.4495975186118579, 0.3780072361868794, 0.3364016145708568, 0.8488622200395814, 0.2483148669980046, 0.533494832985962, 0.5040248290210531, 0.458522859105462, 0.6049401908747788, 0.4087110623671779, 1.1120256118038663, 0.8010667334814484, 0.7609757184207434, 0.2831419606254729, 0.424848345958748, 1.1139829870830253, 0.6581085560962476, 0.6156338652040854, 0.4859128523200591, 0.3468886030046996, 0.4945803457478893, 0.5907199525120984, 0.6426657985619131, 0.2268478073832739, 0.6431294347834811, 1.0934677702913604, 0.7845413245864488, 0.9524006884231843, 0.6773458938855539, 0.809761797981194, 1.110888842498481, 0.6464194608360857, 1.3548916740224342, 1.3137053900131672, 0.7181277813891781, 1.054333448707204, 0.4484731214266731, 0.9356958849644293, 0.9446280680198849, 1.1833794570625418, 1.600632197836609, 1.1430143672492645, 1.3492341579384977, 0.8947599768174865, 1.0431457385286305, 1.1589694613389505, 1.572491599266446, 0.7900939024301736, 1.3057472895064421, 1.7493657825773108, 0.564441200165554, 1.257076108236182, 1.4849389381721043, 1.1774232874867228, 1.2606376996548416, 1.4000109289800835, 1.6615434239174665, 1.6867553241295654]|-390.2911039236834085|      2.00000000|[788, 265, 9, 27]                                                          |  | used linear model with 117 points | iterate failure | actual_k=16
      10|[-0.4791850598621802, -0.4258274544835727, 0.2732251116899588, 0.2258214186853325, 0.9936056322076894, -0.7083192189988486, -0.6132767318195925, -0.3010329323376832, 0.4150007764932424, 0.4259685873261069, 0.0838039938204313, 0.2414888110156111, 0.0048328653135021, -0.1360439615422119, 0.364982717739478, 0.5753436638460475, 0.3439570766657504, 0.6391931509851296, 0.1197338002342148, 0.4606558779416598, 0.1113845319994376, 0.22792500218496, 0.090372258233072, 0.2904293686351428, -0.3064852578000997, -0.6152116216333824, 0.3334955106129925, 0.3458666076913673, 0.1834537529126814, 0.7483075822864051, 0.7882488722141561, 0.5428112154458226, 0.7296273506421109, 0.6552103961240827, 0.8085693040241385, 0.5758590575396912, 0.7375766832446582, 0.9032145485123818, 0.8577059335461221, 0.4440761955453859, -0.018942556675828, 0.8676505105356113, 0.4343540318914889, 0.4080086561024772, 0.1593488134158797, 0.7502550474924456, 0.375026021215599, 0.4142541549197871, 0.2561205062050765, 0.6011913611895214, 0.9394861783386729, 0.4007359400537593, 1.2079508799914012, 1.1863864654296346, 0.8222332000457813, 0.1401862954877079, 0.3773853627274456, 0.9042967351965858, 0.4329225938732463, 0.6282774609483676, 0.8312786479686713, 0.5339336960587522, 0.4674584436975433, 0.6519506470352405, 0.7868588061119072, 0.6695489074245891, 1.146005207889036, 1.2577992989322244, 0.7335092324302989, 0.7348338838161901, 0.4513568876265136, 0.9256154374914626, 1.341504515020829, 0.8916030970931298, 1.481920470400197, 1.360036220873428, 0.6380968000702247, 1.099689799680389, 0.3463577781182304, 0.9309793501223788, 1.0127723805293545, 1.3498395077624403, 1.8787941889569326, 1.4252946805108304, 1.6262459366040716, 0.9936081668683133, 1.1782001947842604, 1.0347814812729432, 1.9442057653672504, 0.8465695654396656, 1.360981645568585, 1.8073841700648408, 0.6163512250484285, 1.367771185975203, 1.735218187173896, 1.05122060279753, 1.5370744870844442, 1.3283958505967521, 1.9534287414142324, 1.5325585419188985]|-577.3935426963151940|      4.00000000|[878, 292, 10, 30]                                                         |  | used linear model with 117 points | iterate success | actual_k=16
      11|[-0.4791850598621802, -0.4258274544835727, 0.2732251116899588, 0.2258214186853325, 0.9936056322076894, -0.7083192189988486, -0.6132767318195925, -0.3010329323376832, 0.4150007764932424, 0.4259685873261069, 0.0838039938204313, 0.2414888110156111, 0.0048328653135021, -0.1360439615422119, 0.364982717739478, 0.5753436638460475, 0.3439570766657504, 0.6391931509851296, 0.1197338002342148, 0.4606558779416598, 0.1113845319994376, 0.22792500218496, 0.090372258233072, 0.2904293686351428, -0.3064852578000997, -0.6152116216333824, 0.3334955106129925, 0.3458666076913673, 0.1834537529126814, 0.7483075822864051, 0.7882488722141561, 0.5428112154458226, 0.7296273506421109, 0.6552103961240827, 0.8085693040241385, 0.5758590575396912, 0.7375766832446582, 0.9032145485123818, 0.8577059335461221, 0.4440761955453859, -0.018942556675828, 0.8676505105356113, 0.4343540318914889, 0.4080086561024772, 0.1593488134158797, 0.7502550474924456, 0.375026021215599, 0.4142541549197871, 0.2561205062050765, 0.6011913611895214, 0.9394861783386729, 0.4007359400537593, 1.2079508799914012, 1.1863864654296346, 0.8222332000457813, 0.1401862954877079, 0.3773853627274456, 0.9042967351965858, 0.4329225938732463, 0.6282774609483676, 0.8312786479686713, 0.5339336960587522, 0.4674584436975433, 0.6519506470352405, 0.7868588061119072, 0.6695489074245891, 1.146005207889036, 1.2577992989322244, 0.7335092324302989, 0.7348338838161901, 0.4513568876265136, 0.9256154374914626, 1.341504515020829, 0.8916030970931298, 1.481920470400197, 1.360036220873428, 0.6380968000702247, 1.099689799680389, 0.3463577781182304, 0.9309793501223788, 1.0127723805293545, 1.3498395077624403, 1.8787941889569326, 1.4252946805108304, 1.6262459366040716, 0.9936081668683133, 1.1782001947842604, 1.0347814812729432, 1.9442057653672504, 0.8465695654396656, 1.360981645568585, 1.8073841700648408, 0.6163512250484285, 1.367771185975203, 1.735218187173896, 1.05122060279753, 1.5370744870844442, 1.3283958505967521, 1.9534287414142324, 1.5325585419188985]|-577.3935426963151940|      2.00000000|[966, 321, 11, 33]                                                         |  | used linear model with 117 points | iterate failure | actual_k=16
