k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[99, 14, 1, 8]                                                             |  | used linear model with 113 points | iterate failure | actual_k=2
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[198, 28, 2, 16]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[297, 42, 3, 24]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[396, 56, 4, 32]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       5|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.03125000|[495, 70, 5, 40]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       6|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.01562500|[594, 84, 6, 48]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       7|[0.598212075860153, 0.0202167208659159, 1.8874460793987358, 0.65473976894158, 0.021101996891926, 2.0019982191247028, 1.295605433827155, 0.0193390751632253, 2.1193107169988967, -0.0227151984093296, 0.0187148837902452, 2.161252708727247, 1.228870029067693, 0.0215932216419438, 2.21805983727107, 0.2176017175588911, 0.0169103736368662, 2.277922323021951, 1.3323297497981608, 0.020984699434749, 2.3901985818756253, 4.504568076386884, 0.0266816972750742, 2.490391521630179, 0.661579461320799, 0.021255765195478, 2.560847112504689, 4.388710254065892, 0.0252359489819348, 2.708499118555417, 0.2274927773637887, 0.0179140619174394, 2.939168910229122, 0.2313165473183966, 0.0191833170613788, 2.9668656277546566, 0.7088919009501933, 0.0186479948774457, 3.1278661640340215, 0.2048412547795011, 0.0217023009848701, 3.226907524545271, -0.0662145732984733, 0.0180524563753609, 3.25379745343791, 1.380419528098727, 0.0207973586150001, 3.3811066312896263, 0.2423803057670563, 0.0182896589926319, 3.670089266127821, 0.0578861871960102, 0.0216177440774948, 3.721797708231636, 0.0171012063458909, 0.0179957337833805, 3.832698343311933, 0.4148285353877949, 0.0202414995295378, 3.958920162437072, 0.2652382552558666, 0.0195635728202828, 4.052246143093194, 0.8209362613524965, 0.0198422398987416, 4.176007571770348, 0.9662624403701012, 0.0199489861128647, 4.430968000899184, 0.7450021885780168, 0.0181298696742544, 4.558974500237707, 0.2134004688792573, 0.0189880337710724, 4.602162072441019, 0.5020107792034105, 0.0201641799875394, 4.705043211378812, 0.0479032620358531, 0.0186607694360072, 4.800427003461644, 0.3682175551989181, 0.0203451612380852, 4.967324014817763, 0.1621222642202661, 0.0193076202997327, 5.394930582083694, 0.2894195286823685, 0.019049252007058, 5.42160499050293, 0.099687521572108, 0.0209822334165169, 2.587101795065718, -0.0009374487480465, 0.0196843464639187, 3.8626959562373973, 0.154690799273089, 0.0198067331781533, 5.198068212283956]|414354.6501138144521974|      0.03125000|[693, 98, 7, 56]                                                           |  | used linear model with 113 points | iterate success | actual_k=2
       8|[0.598212075860153, 0.0202167208659159, 1.8874460793987358, 0.65473976894158, 0.021101996891926, 2.0019982191247028, 1.295605433827155, 0.0193390751632253, 2.1193107169988967, -0.0227151984093296, 0.0187148837902452, 2.161252708727247, 1.228870029067693, 0.0215932216419438, 2.21805983727107, 0.2176017175588911, 0.0169103736368662, 2.277922323021951, 1.3323297497981608, 0.020984699434749, 2.3901985818756253, 4.504568076386884, 0.0266816972750742, 2.490391521630179, 0.661579461320799, 0.021255765195478, 2.560847112504689, 4.388710254065892, 0.0252359489819348, 2.708499118555417, 0.2274927773637887, 0.0179140619174394, 2.939168910229122, 0.2313165473183966, 0.0191833170613788, 2.9668656277546566, 0.7088919009501933, 0.0186479948774457, 3.1278661640340215, 0.2048412547795011, 0.0217023009848701, 3.226907524545271, -0.0662145732984733, 0.0180524563753609, 3.25379745343791, 1.380419528098727, 0.0207973586150001, 3.3811066312896263, 0.2423803057670563, 0.0182896589926319, 3.670089266127821, 0.0578861871960102, 0.0216177440774948, 3.721797708231636, 0.0171012063458909, 0.0179957337833805, 3.832698343311933, 0.4148285353877949, 0.0202414995295378, 3.958920162437072, 0.2652382552558666, 0.0195635728202828, 4.052246143093194, 0.8209362613524965, 0.0198422398987416, 4.176007571770348, 0.9662624403701012, 0.0199489861128647, 4.430968000899184, 0.7450021885780168, 0.0181298696742544, 4.558974500237707, 0.2134004688792573, 0.0189880337710724, 4.602162072441019, 0.5020107792034105, 0.0201641799875394, 4.705043211378812, 0.0479032620358531, 0.0186607694360072, 4.800427003461644, 0.3682175551989181, 0.0203451612380852, 4.967324014817763, 0.1621222642202661, 0.0193076202997327, 5.394930582083694, 0.2894195286823685, 0.019049252007058, 5.42160499050293, 0.099687521572108, 0.0209822334165169, 2.587101795065718, -0.0009374487480465, 0.0196843464639187, 3.8626959562373973, 0.154690799273089, 0.0198067331781533, 5.198068212283956]|414354.6501138144521974|      0.01562500|[792, 112, 8, 64]                                                          |  | used linear model with 113 points | iterate failure | actual_k=2
       9|[0.5976209140305518, 0.019729079131067, 1.8876075949363487, 0.6549000683907038, 0.0218207039356274, 2.0022677947101597, 1.2942673694225482, 0.0194965453320095, 2.117345850688809, -0.0221874250573008, 0.0188634718688282, 2.16284859393377, 1.2288449003568636, 0.0219301061764514, 2.217097093244332, 0.2179219051710005, 0.0164913780610309, 2.2768093733950607, 1.332933759180121, 0.0216671623540211, 2.3900295761718224, 4.504043831964098, 0.0344195369691278, 2.4907644845388126, 0.6597700286952504, 0.0194583197660825, 2.560950358346412, 4.38832139255448, 0.034214292612826, 2.708172735341593, 0.2255350336094994, 0.0194220223532845, 2.9394392640514893, 0.2313302209370932, 0.0203384095313108, 2.966168950996154, 0.7078845272276595, 0.0228265689252214, 3.127779794774643, 0.2044623769384565, 0.0211671970601756, 3.225154640768084, -0.0652565446395817, 0.0179078140932865, 3.2532416079510083, 1.3817715811362503, 0.0209011613413667, 3.380790751643782, 0.2427897953202347, 0.0183082179961076, 3.6683359148148162, 0.0569957493682717, 0.0234270778562022, 3.7218530019977925, 0.0149124782982268, 0.018156095135047, 3.8337425422234945, 0.4132567235015659, 0.0208072301654192, 3.9590058795261265, 0.2649404775419272, 0.020123399613811, 4.053504573628749, 0.822015143795676, 0.0201231149826958, 4.176917035934366, 0.9671752410587962, 0.0224220571742327, 4.432449542706916, 0.7452352407203285, 0.019790127042917, 4.558948253305327, 0.2123075129127335, 0.0188307604169667, 4.602036131145021, 0.5021550304227084, 0.0188126616919146, 4.705131738791322, 0.0480449168223615, 0.0182886091551458, 4.799852847052698, 0.3674904765534412, 0.0215975398456319, 4.96707733816152, 0.1625261273098346, 0.020303958394595, 5.394378708975363, 0.2878203870729392, 0.0197501799944052, 5.421460073638997, 0.0983082806275367, 0.0202694485909519, 2.586486541605883, -0.0011065078953141, 0.0191259723423134, 3.862887662077881, 0.1526912004839277, 0.020597513127435, 5.197856474668224]|359594.9423327898257412|      0.03125000|[891, 126, 9, 72]                                                          |  | used linear model with 113 points | iterate success | actual_k=2
      10|[0.5970071798094571, 0.0196363085569901, 1.88762790819389, 0.651193771535318, 0.024083341162022, 2.0013935186949587, 1.2952943069197183, 0.0187822376613802, 2.1128529032540992, -0.0260089471155765, 0.025706262828613, 2.1635224785278018, 1.2303640021612454, 0.0216177932861089, 2.2202939327058187, 0.214465584529564, 0.0135069695757019, 2.276894657607637, 1.3349472724352436, 0.0256226185682208, 2.3903718759640915, 4.5063080290968, 0.0420462498873331, 2.4886853892786265, 0.6614841309432186, 0.0153239531750343, 2.5658030972508783, 4.391748533616809, 0.0442201300758496, 2.7065821257821607, 0.2323204042845871, 0.0186733375040548, 2.9420550797419676, 0.2320557452921099, 0.0173496301132578, 2.966316148225642, 0.7061032872182026, 0.0216142496737825, 3.1279600053898826, 0.2027427995328546, 0.0276232465059271, 3.230494928816484, -0.0617989309350445, 0.0218410581015077, 3.2529959761773872, 1.3802238248781646, 0.0232339057531091, 3.3775718914925306, 0.2390248644345974, 0.0242662745654239, 3.6665578685325473, 0.054522625834339, 0.0196313833378576, 3.723269197987631, 0.0166118798022803, 0.0211912850281022, 3.8303867945634713, 0.4144730749246121, 0.0232402745296924, 3.957495928349592, 0.2663051419629594, 0.0162202350812768, 4.0541941997295865, 0.8233039375219604, 0.0225177270016212, 4.179514972442718, 0.9647594630851103, 0.024384060852217, 4.435035871357377, 0.7460126396363791, 0.0205875297000725, 4.558038016792278, 0.2126024956544683, 0.0196360138431708, 4.606051293088872, 0.5004318353702356, 0.0198255157961764, 4.703406223362636, 0.051033472615629, 0.0157857071605358, 4.806676016743994, 0.3680730379016491, 0.0249500814430496, 4.966402574625705, 0.1606019077686059, 0.0250688419693618, 5.397302207853928, 0.287464953426338, 0.0204367212966263, 5.422531012218049, 0.0961625213450831, 0.018987094411775, 2.5873441120045872, 0.0053530833044974, 0.0170387077259496, 3.864890582677923, 0.1589851697297824, 0.0173976849625508, 5.200646078455738]|326290.2504484827513807|      0.06250000|[990, 140, 10, 80]                                                         |  | used linear model with 113 points | iterate success | actual_k=2
      11|[0.5970071798094571, 0.0196363085569901, 1.88762790819389, 0.651193771535318, 0.024083341162022, 2.0013935186949587, 1.2952943069197183, 0.0187822376613802, 2.1128529032540992, -0.0260089471155765, 0.025706262828613, 2.1635224785278018, 1.2303640021612454, 0.0216177932861089, 2.2202939327058187, 0.214465584529564, 0.0135069695757019, 2.276894657607637, 1.3349472724352436, 0.0256226185682208, 2.3903718759640915, 4.5063080290968, 0.0420462498873331, 2.4886853892786265, 0.6614841309432186, 0.0153239531750343, 2.5658030972508783, 4.391748533616809, 0.0442201300758496, 2.7065821257821607, 0.2323204042845871, 0.0186733375040548, 2.9420550797419676, 0.2320557452921099, 0.0173496301132578, 2.966316148225642, 0.7061032872182026, 0.0216142496737825, 3.1279600053898826, 0.2027427995328546, 0.0276232465059271, 3.230494928816484, -0.0617989309350445, 0.0218410581015077, 3.2529959761773872, 1.3802238248781646, 0.0232339057531091, 3.3775718914925306, 0.2390248644345974, 0.0242662745654239, 3.6665578685325473, 0.054522625834339, 0.0196313833378576, 3.723269197987631, 0.0166118798022803, 0.0211912850281022, 3.8303867945634713, 0.4144730749246121, 0.0232402745296924, 3.957495928349592, 0.2663051419629594, 0.0162202350812768, 4.0541941997295865, 0.8233039375219604, 0.0225177270016212, 4.179514972442718, 0.9647594630851103, 0.024384060852217, 4.435035871357377, 0.7460126396363791, 0.0205875297000725, 4.558038016792278, 0.2126024956544683, 0.0196360138431708, 4.606051293088872, 0.5004318353702356, 0.0198255157961764, 4.703406223362636, 0.051033472615629, 0.0157857071605358, 4.806676016743994, 0.3680730379016491, 0.0249500814430496, 4.966402574625705, 0.1606019077686059, 0.0250688419693618, 5.397302207853928, 0.287464953426338, 0.0204367212966263, 5.422531012218049, 0.0961625213450831, 0.018987094411775, 2.5873441120045872, 0.0053530833044974, 0.0170387077259496, 3.864890582677923, 0.1589851697297824, 0.0173976849625508, 5.200646078455738]|326290.2504484827513807|      0.03125000|[1089, 154, 11, 88]                                                        |  | used linear model with 113 points | iterate failure | actual_k=2
