k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-4.0, -0.1, 4.0, 0.1, -2.0, -0.1]                                              | 10.2348225388852789|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-4.0, -0.1, 4.0, 0.1, -2.0, -0.1]                                              | 10.2348225388852789|      0.50000000|[10, 3, 0, 3]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[-4.0, -0.1, 4.0, 0.1, -2.0, -0.1]                                              | 10.2348225388852789|      0.25000000|[19, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[-4.0, -0.1, 4.0, 0.1, -2.0, -0.1]                                              | 10.2348225388852789|      0.12500000|[28, 9, 0, 9]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[-4.074350061823525, -0.0422067757555851, 3.9783624436814264, 0.0314931902400809, -1.9755068644713594, -0.1315552059623638]|  0.5593005418777466|      0.25000000|[34, 11, 0, 11]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[-4.074350061823525, -0.0422067757555851, 3.9783624436814264, 0.0314931902400809, -1.9755068644713594, -0.1315552059623638]|  0.5593005418777466|      0.12500000|[43, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[-4.074350061823525, -0.0422067757555851, 3.9783624436814264, 0.0314931902400809, -1.9755068644713594, -0.1315552059623638]|  0.5593005418777466|      0.06250000|[52, 17, 0, 17]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[-4.074350061823525, -0.0422067757555851, 3.9783624436814264, 0.0314931902400809, -1.9755068644713594, -0.1315552059623638]|  0.5593005418777466|      0.03125000|[61, 20, 1, 21]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[-4.074350061823525, -0.0422067757555851, 3.9783624436814264, 0.0314931902400809, -1.9755068644713594, -0.1315552059623638]|  0.5593005418777466|      0.01562500|[71, 23, 1, 24]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[-4.074350061823525, -0.0422067757555851, 3.9783624436814264, 0.0314931902400809, -1.9755068644713594, -0.1315552059623638]|  0.5593005418777466|      0.00781250|[80, 26, 1, 27]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[-4.07831605066361, -0.045508884940113, 3.980160224405999, 0.0310759232961853, -1.9806822367342003, -0.1336074141410535]|  0.4960751218619958|      0.01562500|[86, 28, 2, 30]                                                            |  | trying linear partial model with 4 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=1
      11|[-4.078794748773917, -0.0550674949274811, 3.9912669219770835, 0.0262712108127169, -1.9828923255565607, -0.1325047071802005]|  0.4434200525283813|      0.03125000|[93, 30, 2, 32]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      12|[-4.078794748773917, -0.0550674949274811, 3.9912669219770835, 0.0262712108127169, -1.9828923255565607, -0.1325047071802005]|  0.4434200525283813|      0.01562500|[103, 33, 3, 36]                                                           |  | trying linear partial model with 4 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
