k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]                              | 51.0855557048649089|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]                              | 51.0855557048649089|      0.50000000|[27, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]                              | 51.0855557048649089|      0.25000000|[55, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[0.1532100452051411, 0.3427614536990479, 0.3435710510430223, 0.3071743109945498, 0.3649507358627065, 0.6506881122431025, 0.6596207104832225, 0.8525216064840873, 0.9333394708804326, 0.9503542706394481]| 21.8156986236572266|      0.50000000|[82, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | iterate success | actual_k=2
       4|[0.1532100452051411, 0.3427614536990479, 0.3435710510430223, 0.3071743109945498, 0.3649507358627065, 0.6506881122431025, 0.6596207104832225, 0.8525216064840873, 0.9333394708804326, 0.9503542706394481]| 21.8156986236572266|      0.25000000|[109, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[0.1532100452051411, 0.3427614536990479, 0.3435710510430223, 0.3071743109945498, 0.3649507358627065, 0.6506881122431025, 0.6596207104832225, 0.8525216064840873, 0.9333394708804326, 0.9503542706394481]| 21.8156986236572266|      0.12500000|[136, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[0.1580251134713065, 0.3214267017720538, 0.3514918418209021, 0.3421018951503619, 0.3626706244752728, 0.7085177697533875, 0.7492671393561038, 0.8204082724762729, 0.9498573404244923, 0.9846166665797343]|  9.2936353683471680|      0.25000000|[162, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       7|[0.1580251134713065, 0.3214267017720538, 0.3514918418209021, 0.3421018951503619, 0.3626706244752728, 0.7085177697533875, 0.7492671393561038, 0.8204082724762729, 0.9498573404244923, 0.9846166665797343]|  9.2936353683471680|      0.12500000|[189, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[0.1580251134713065, 0.3214267017720538, 0.3514918418209021, 0.3421018951503619, 0.3626706244752728, 0.7085177697533875, 0.7492671393561038, 0.8204082724762729, 0.9498573404244923, 0.9846166665797343]|  9.2936353683471680|      0.06250000|[215, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[0.1715241161065052, 0.3186511774980419, 0.3548411899860486, 0.3319800186024646, 0.3545312433092405, 0.7440558808893079, 0.7710526971532968, 0.8434750020905608, 0.9319011735021153, 0.9538865912165941]|  6.4127783775329590|      0.12500000|[242, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      10|[0.1715241161065052, 0.3186511774980419, 0.3548411899860486, 0.3319800186024646, 0.3545312433092405, 0.7440558808893079, 0.7710526971532968, 0.8434750020905608, 0.9319011735021153, 0.9538865912165941]|  6.4127783775329590|      0.06250000|[269, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
