k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8]|1687370.1489277461078018|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.8790857448093982, 1.180991686204361, -1.0505000223604335, 0.9024661203143848, -0.827379099585721, 1.1390306528963094, -1.1105206199990507, 0.9560256305565137, -0.9156684002468432, 1.082392274640887, -1.222578238637798, 0.708326367036365, -0.8091808935790271, 1.1854350826423203, -1.2600472199942245, 0.9030095604814345, -0.8835852619603013, 1.0857136225109347, -1.2837924199513964, 0.7680870526460416, -0.8802031041804637, 1.1357702523940907, -1.221225583204971, 0.6227942652974165, -0.9821146570013728, 1.18653325195569, -1.10026559693753, 0.688413384646632, -0.7929276087707767, 1.18275199666947, -1.3914873250087698, 0.7068476401274134, -0.8793590877583443, 1.3434443703855117, -1.1526381633830929, 0.9195514567474342, -0.7478973528383607, 1.09930813801848, -1.2145090223924266, 0.7611739325298092, -0.7178244184953322, 1.2400094218418867, -1.090781224858943, 0.6976959252848121, -0.7551759937059698, 0.9793838134010293, -1.0799139255645178, 0.7103248587667951, -0.8794308789301498, 1.2112675379132696, -1.1329177097543766, 0.5734546285594155, -0.9318258329518898, 1.2115695142126088, -1.0841359835621052, 0.9154545184530284, -0.8300467641050926, 1.123256843840036, -1.180645923564146, 0.504831619261026, -0.7694719398631541, 1.2307780471916883, -1.0854860809327356, 0.8091857375157646, -0.6520969320525355, 1.096482967812366, -1.1818358237545774, 0.9180237174289392, -0.915810107122004, 1.1963047364573438, -1.2396271096790201, 0.7181346987019868, -0.7000047158403329, 1.2259386563260612, -1.2768614505362805, 0.7731797130555389, -0.9158467479244294, 1.0713707614622907, -1.3020935824221254, 0.7904007731733785, -0.8027879359139061, 1.175090627338532, -1.4352143731894562, 0.6872631724715826, -0.8499759752331394, 1.0349153895433005, -1.1877185987736334, 0.7010607996699357, -0.6965966674215606, 1.1165307435509, -1.1325000799159262, 0.7363688872505388, -0.9171075956681219, 1.1250148906028907, -1.2890977539030128, 0.6310819905432732, -0.815593465083929, 1.1751404453536762, -1.1261452813098292, 0.8174932102490421]|1578965.5000000000000000|      2.00000000|[25, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | iterate success | actual_k=4
       2|[-1.0811352472265559, 1.3421334218665513, -1.1987913615750372, 0.6523341816852822, -1.2558457952506703, 0.9845335004406428, -0.840996440960128, 0.5098419773063125, -1.0539765484908645, 1.1050189196264262, -1.2632325639464705, 0.6948041566434251, -0.7735541402927408, 1.0952065367354518, -1.0494715080678687, 0.8315746987247429, -1.0160582918533902, 0.7987206723331772, -1.0877216128293872, 0.8414488711598375, -1.2070587710845837, 0.930153089407175, -1.322836186024055, 0.5950444056843224, -0.9660806531903181, 1.0030639819915521, -0.7682483325266436, 0.7467476382344261, -0.700747454478559, 1.0254156901469065, -1.0479914562393602, 0.5627025876796868, -0.6952553690194248, 0.7886074215248655, -1.063522723812276, 1.1802212172926483, -0.6699444202167991, 1.354762916009113, -1.2531510616867303, 0.9328880820946283, -0.4835227011441621, 1.5903113117054808, -0.9650030741115005, 0.4712303531440125, -1.0239574112907972, 1.110770912529207, -1.2460898383041998, 0.3246585627757114, -1.0357755718120136, 0.7278887306050724, -1.2956401658069443, 0.8655199303657118, -0.9528974043857169, 0.9210524040078536, -1.0134920912463543, 0.977940126156278, -0.8355183406512801, 1.2024449609928571, -1.1748126357135626, 0.4397498218449909, -0.6920790969307503, 0.9555421605041043, -1.243686129360951, 0.8385774288567373, -0.5576725940494853, 1.1432976893978195, -1.337916244338905, 0.9162617340971145, -0.8285451839908543, 1.2460472221974235, -1.2302445493281, 0.626361181805204, -0.7124445527633115, 1.4253266317058821, -1.215550194574586, 0.4591418459690846, -0.684963767341166, 0.7464431378206191, -1.3779595589419862, 0.8878576572436513, -0.9051853505703221, 1.074075423656455, -1.284259614768284, 0.5765705552999906, -0.7684275112411283, 1.0749960550510427, -1.1195197299173771, 0.8816696868380839, -0.7663026815659326, 1.0983408594793784, -1.5150273732638566, 0.689637643172746, -1.3225761809017262, 0.9919022620912604, -1.0989316075712299, 0.6941559090258015, -0.8608482127109484, 0.8494109272380768, -1.2467553832947076, 1.1053553980683066]|1448591.2500000000000000|      4.00000000|[49, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       3|[-0.3247106280401959, 1.268050119969387, -1.1792413915244435, 0.4738670400788023, -0.7833050559408673, 1.4840573699095634, -0.7227078423266514, 0.4168271622810683, -0.6743949732659504, 1.4525483602435025, -1.023571436587057, 0.4442008487970097, -1.3501497746695583, 1.3036065997194144, -0.3617452439695197, 0.4197899261334069, -0.9464060441811222, 1.512550963640811, -0.4709983788938111, 0.6856057277556451, -1.3525499312784957, 0.2652796450386321, -1.6290653926824952, 0.7637367847008832, -1.2713046603082807, 0.4514938226865375, -0.3711212426760357, 1.0433305360117162, -1.606103998591017, 0.5097989967745796, -0.6413767049415167, 0.3035092443242708, -0.6932903428748598, 0.4640790015134411, -0.9906345965788435, 0.6719426796702244, -0.5469566744357652, 1.5050627511206878, -1.7051443766298653, 0.2107139064297852, 0.1560720579702771, 1.165940416054102, -0.8689527336084819, 0.4062785335254375, -0.962264577312732, 1.114240096562828, -0.5103361503134897, 0.4588923928241355, -1.027943121883918, 0.9843680819971254, -1.0176924402187657, 0.5169337648802477, -1.5069985232963874, 0.7217275352085963, -0.2056507108765439, 1.3830324525858286, -0.7348232969743848, 0.970289417882502, -1.2252902232221061, 0.1655024116378751, -0.563162673993614, 1.0665280374852748, -2.267804980291954, 0.9004510550273706, -0.2748253691961212, 0.7863558913533293, -1.366591159937859, 0.3255121877877609, -0.8523525219266816, 0.9134174398037608, -0.6435785764912518, 0.9648069881460468, -0.5815992711775633, 1.2043462996934662, -1.8862215971070786, 0.4575254560511564, -1.196517176752566, 0.5033846635934993, -1.8670660955386695, 0.2057575427954536, -0.8648227948843507, 1.1150492463160904, -1.7475964980856007, 0.2927059727320244, -0.7928273363241056, 0.817137502516214, -1.5077319638885172, 0.8419611590969508, -0.9620993591924231, 1.1415121313573113, -1.1533837131166524, 0.0065010983825554, -0.3221225085028039, 1.264072812271095, -0.9484166956011738, 0.5491450461981808, -1.0071956863092415, 0.6503073751825297, -0.9883809772859, 1.1794372876486323]|1278190.3404364637099206|      8.00000000|[73, 24, 1, 7]                                                             |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
       4|[0.724788383958006, 0.6850219224439671, -0.8790309820808344, 0.3979723336973378, -1.0082902735633144, 1.0976280278563286, -0.2520572161482957, 0.9133641182158571, -0.4708224098844651, 0.0183833306669356, -2.047518382344677, -0.3679127898501441, -1.3313279786103114, 1.9635133167412775, -2.0042984632876553, -0.6311286529823601, -1.0499334878394249, 0.3862847382950483, -0.6517024979623972, -0.5411636356226881, -0.7933557021824781, 0.0126921012442006, -1.9663764391901493, 1.9230809926460037, -0.7304457718255885, 0.6120567742066425, 1.2594597189857701, 0.9945983545704925, -2.779498843041635, -0.7181061497142792, 1.535804780515701, -0.3906504204896886, -1.1317479023603878, 0.1624903039999672, -1.5709314807547197, -0.6642271583768062, 0.6360471282057529, 0.4004757421805707, -1.8538354407269537, -0.3032028649045015, 0.745830524224264, -0.2265458237814599, -0.6784915623048025, -0.4729455846987507, -1.47199031727666, 2.3514563462582707, -1.2267639392008385, -0.8264758777406587, -0.4857985684023668, 0.6906434959728532, -1.3628266545059702, -2.0331001361100123, -1.72499538122092, 0.4536256239804584, 0.2358560028828628, 1.1780449129998758, 0.1919406861497027, 0.3369758237330424, -0.655386033878996, -0.0144737196776244, -1.0104628612402735, 1.700283559448776, -2.2652590756896274, 0.7228215683055799, -1.289231798414907, 0.3341016355357005, -2.1273194649595832, 0.2733474041086905, 0.0738582665047368, 0.1202609354571988, -0.684287766897028, 0.4837914218357618, -0.9838229745328078, -0.574204315485779, -0.8354737259818699, 0.0401652871351305, -1.0582519943153272, 0.1446842099910284, -0.7557644635435354, 0.7772111776633763, -0.3367197010650408, 0.6386425009855552, -1.0843734154573401, 0.8424547995676985, -0.3016225897475636, 0.347881320512484, -1.6580086880847908, 1.638215226568375, -1.2366238365870754, 1.0118065830542826, -0.9491729225998302, -1.1451008700678553, 0.2823703505738078, 1.5011171082169315, 0.0414620022811577, 1.1507373523113404, -1.574745741837197, 0.4943138120844304, -1.0493779075274974, 0.675713131148209]|1123903.1250000000000000|     16.00000000|[134, 44, 1, 12]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | iterate success | actual_k=4
       5|[0.724788383958006, 0.6850219224439671, -0.8790309820808344, 0.3979723336973378, -1.0082902735633144, 1.0976280278563286, -0.2520572161482957, 0.9133641182158571, -0.4708224098844651, 0.0183833306669356, -2.047518382344677, -0.3679127898501441, -1.3313279786103114, 1.9635133167412775, -2.0042984632876553, -0.6311286529823601, -1.0499334878394249, 0.3862847382950483, -0.6517024979623972, -0.5411636356226881, -0.7933557021824781, 0.0126921012442006, -1.9663764391901493, 1.9230809926460037, -0.7304457718255885, 0.6120567742066425, 1.2594597189857701, 0.9945983545704925, -2.779498843041635, -0.7181061497142792, 1.535804780515701, -0.3906504204896886, -1.1317479023603878, 0.1624903039999672, -1.5709314807547197, -0.6642271583768062, 0.6360471282057529, 0.4004757421805707, -1.8538354407269537, -0.3032028649045015, 0.745830524224264, -0.2265458237814599, -0.6784915623048025, -0.4729455846987507, -1.47199031727666, 2.3514563462582707, -1.2267639392008385, -0.8264758777406587, -0.4857985684023668, 0.6906434959728532, -1.3628266545059702, -2.0331001361100123, -1.72499538122092, 0.4536256239804584, 0.2358560028828628, 1.1780449129998758, 0.1919406861497027, 0.3369758237330424, -0.655386033878996, -0.0144737196776244, -1.0104628612402735, 1.700283559448776, -2.2652590756896274, 0.7228215683055799, -1.289231798414907, 0.3341016355357005, -2.1273194649595832, 0.2733474041086905, 0.0738582665047368, 0.1202609354571988, -0.684287766897028, 0.4837914218357618, -0.9838229745328078, -0.574204315485779, -0.8354737259818699, 0.0401652871351305, -1.0582519943153272, 0.1446842099910284, -0.7557644635435354, 0.7772111776633763, -0.3367197010650408, 0.6386425009855552, -1.0843734154573401, 0.8424547995676985, -0.3016225897475636, 0.347881320512484, -1.6580086880847908, 1.638215226568375, -1.2366238365870754, 1.0118065830542826, -0.9491729225998302, -1.1451008700678553, 0.2823703505738078, 1.5011171082169315, 0.0414620022811577, 1.1507373523113404, -1.574745741837197, 0.4943138120844304, -1.0493779075274974, 0.675713131148209]|1123903.1250000000000000|      8.00000000|[255, 84, 2, 23]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 50 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 62 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 74 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 98 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[0.724788383958006, 0.6850219224439671, -0.8790309820808344, 0.3979723336973378, -1.0082902735633144, 1.0976280278563286, -0.2520572161482957, 0.9133641182158571, -0.4708224098844651, 0.0183833306669356, -2.047518382344677, -0.3679127898501441, -1.3313279786103114, 1.9635133167412775, -2.0042984632876553, -0.6311286529823601, -1.0499334878394249, 0.3862847382950483, -0.6517024979623972, -0.5411636356226881, -0.7933557021824781, 0.0126921012442006, -1.9663764391901493, 1.9230809926460037, -0.7304457718255885, 0.6120567742066425, 1.2594597189857701, 0.9945983545704925, -2.779498843041635, -0.7181061497142792, 1.535804780515701, -0.3906504204896886, -1.1317479023603878, 0.1624903039999672, -1.5709314807547197, -0.6642271583768062, 0.6360471282057529, 0.4004757421805707, -1.8538354407269537, -0.3032028649045015, 0.745830524224264, -0.2265458237814599, -0.6784915623048025, -0.4729455846987507, -1.47199031727666, 2.3514563462582707, -1.2267639392008385, -0.8264758777406587, -0.4857985684023668, 0.6906434959728532, -1.3628266545059702, -2.0331001361100123, -1.72499538122092, 0.4536256239804584, 0.2358560028828628, 1.1780449129998758, 0.1919406861497027, 0.3369758237330424, -0.655386033878996, -0.0144737196776244, -1.0104628612402735, 1.700283559448776, -2.2652590756896274, 0.7228215683055799, -1.289231798414907, 0.3341016355357005, -2.1273194649595832, 0.2733474041086905, 0.0738582665047368, 0.1202609354571988, -0.684287766897028, 0.4837914218357618, -0.9838229745328078, -0.574204315485779, -0.8354737259818699, 0.0401652871351305, -1.0582519943153272, 0.1446842099910284, -0.7557644635435354, 0.7772111776633763, -0.3367197010650408, 0.6386425009855552, -1.0843734154573401, 0.8424547995676985, -0.3016225897475636, 0.347881320512484, -1.6580086880847908, 1.638215226568375, -1.2366238365870754, 1.0118065830542826, -0.9491729225998302, -1.1451008700678553, 0.2823703505738078, 1.5011171082169315, 0.0414620022811577, 1.1507373523113404, -1.574745741837197, 0.4943138120844304, -1.0493779075274974, 0.675713131148209]|1123903.1250000000000000|      4.00000000|[377, 124, 5, 36]                                                          |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 26 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 38 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 50 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[-0.0095740293864016, 0.3540103163578223, -0.5981556068121613, 0.4672449746152524, -0.921383827753508, 1.2743147325146522, -0.1246525920371548, 0.514867704484492, -0.3904201590392328, 0.1162157354041036, -2.0778955655954237, -0.6405415955233675, -0.8961174310272699, 2.072822900592495, -1.2791506162353428, -0.5666004542931421, -0.707338487225694, 1.004342606296842, 0.0272999093905917, -0.0368204694390165, -0.6810105877673116, 0.1447378636161508, -1.7041554213139039, 1.9113789037073434, -1.3135099813361846, 0.4020265750311153, 1.1308423222433808, 1.021061312617177, -3.1941844009047564, -0.7160662116312092, 1.1479561883735054, -0.5440457185802205, -1.3560962584401302, 0.2544236818461577, -1.7400799649802152, -0.7330522842609897, 1.2384385610221558, 0.0404712736001764, -2.1627182047859064, -0.7083333049392023, 0.3866310582248679, -0.0268474307698508, -0.2795688133875641, -0.5862247005553414, -0.6400330612965056, 3.2847372693679056, -1.1792397777014478, -1.341915626114781, -0.0732542078524667, 0.6859237988429906, -0.7199970707963108, -1.4211181366911902, -2.0729362466304284, 0.4819554218886214, 0.3168666363098585, 0.5767960196397217, 0.3855306465703648, 0.1268417148697588, -0.5446107823158106, -0.6369065171611827, -0.7813391326317339, 1.1193814908589472, -1.8694608944051074, -0.3148321235842766, -0.5904630362795292, -0.1739202964173439, -1.8701624752414803, -0.073652150790619, 0.4047727503466937, 0.3881638609757417, -0.9565670036856214, 1.2543036833285677, -1.0188908176109375, -0.8368559078086827, -0.6407015699834446, 0.0169858743026015, -1.6268197636523873, -0.0765439342147309, -0.1549269074516956, 1.090113327672073, -0.399835859622455, 0.2524931144804729, -1.0551859669770633, 0.5611482518764606, -0.1533494841783425, -0.1243453272286364, -1.8692890540921192, 0.9353012660921588, -0.95192848521419, 0.784452795039436, -0.4845603575160923, -1.0718365117247755, 0.5042939406118867, 0.9552640946052162, 0.3267333657092354, 0.4602046095415969, -1.1166268454785033, -0.0768964576538957, -0.7915482655617458, 0.7026317898928713]|835679.1250179170165211|      8.00000000|[402, 132, 6, 39]                                                          |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
       8|[-0.0095740293864016, 0.3540103163578223, -0.5981556068121613, 0.4672449746152524, -0.921383827753508, 1.2743147325146522, -0.1246525920371548, 0.514867704484492, -0.3904201590392328, 0.1162157354041036, -2.0778955655954237, -0.6405415955233675, -0.8961174310272699, 2.072822900592495, -1.2791506162353428, -0.5666004542931421, -0.707338487225694, 1.004342606296842, 0.0272999093905917, -0.0368204694390165, -0.6810105877673116, 0.1447378636161508, -1.7041554213139039, 1.9113789037073434, -1.3135099813361846, 0.4020265750311153, 1.1308423222433808, 1.021061312617177, -3.1941844009047564, -0.7160662116312092, 1.1479561883735054, -0.5440457185802205, -1.3560962584401302, 0.2544236818461577, -1.7400799649802152, -0.7330522842609897, 1.2384385610221558, 0.0404712736001764, -2.1627182047859064, -0.7083333049392023, 0.3866310582248679, -0.0268474307698508, -0.2795688133875641, -0.5862247005553414, -0.6400330612965056, 3.2847372693679056, -1.1792397777014478, -1.341915626114781, -0.0732542078524667, 0.6859237988429906, -0.7199970707963108, -1.4211181366911902, -2.0729362466304284, 0.4819554218886214, 0.3168666363098585, 0.5767960196397217, 0.3855306465703648, 0.1268417148697588, -0.5446107823158106, -0.6369065171611827, -0.7813391326317339, 1.1193814908589472, -1.8694608944051074, -0.3148321235842766, -0.5904630362795292, -0.1739202964173439, -1.8701624752414803, -0.073652150790619, 0.4047727503466937, 0.3881638609757417, -0.9565670036856214, 1.2543036833285677, -1.0188908176109375, -0.8368559078086827, -0.6407015699834446, 0.0169858743026015, -1.6268197636523873, -0.0765439342147309, -0.1549269074516956, 1.090113327672073, -0.399835859622455, 0.2524931144804729, -1.0551859669770633, 0.5611482518764606, -0.1533494841783425, -0.1243453272286364, -1.8692890540921192, 0.9353012660921588, -0.95192848521419, 0.784452795039436, -0.4845603575160923, -1.0718365117247755, 0.5042939406118867, 0.9552640946052162, 0.3267333657092354, 0.4602046095415969, -1.1166268454785033, -0.0768964576538957, -0.7915482655617458, 0.7026317898928713]|835679.1250179170165211|      4.00000000|[525, 172, 9, 52]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 38 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[-0.1281038946938081, 1.1750762620271415, -0.2358915331897938, 0.5778663894297815, -0.7918730871985591, 1.2199996599324814, -0.0332277732867094, 0.3313534110404827, 0.0134499287999941, 0.1921195077844826, -1.7334136801522588, -0.9135222898219343, -0.3762294223161137, 1.1059553707553724, -1.155157709998764, -0.5438901139696172, -0.3288451310890886, 0.6266899563416841, 0.0542383978286368, 0.1249135352725123, -1.5464533413436266, 0.1926784075020416, -1.404276520270939, 1.7638304791960757, -1.1925463963628482, 0.4014060040227143, 1.308983502590168, 0.9377885349656088, -2.171217053251823, -1.2237017620748636, 1.8466830983331137, -1.234644775116655, -1.8647041797651074, -0.0508496078504894, -2.091261708543114, -1.0201321167528083, 1.3669069875324378, -0.4919206172106862, -2.5097271094964775, 0.0820150689005321, -0.1038649335887833, 0.0672281453839814, -0.0796104308125981, -0.2045804123197196, -0.1557423403627643, 3.849768235768763, -0.9333024007070008, -1.7233569427260538, 0.0111626645138559, 0.6660222114642126, -0.9113265522161444, -1.1043799856932093, -1.8986285028560832, 0.56049465349853, 0.3357065813438193, 0.5282819098159915, -0.1800858948114832, 0.555848149534573, -0.8125858258800527, 0.0089759975607271, -0.5875358577766672, 0.6558324025229441, -2.2070499501263288, -0.8037340863037352, -0.0472427973939883, -0.5449719676885314, -1.5777948562275292, 0.066094723133644, 0.2131608323220468, 0.6802924044402932, -0.5694790889349424, 0.9432471964655518, -1.2113206192698198, -0.8344770891726421, -0.5281905692009027, -0.0065310192141014, -1.442949144265021, -0.2134853831214995, 0.5275404800920732, 0.7482579691417327, 0.0032877049153557, -0.0122204865616501, -1.3229486500128131, -0.0753625557161257, 0.1743400602572714, 0.1552975714497475, -2.007609410455423, 0.507447949073647, -1.3965604643041485, -0.1943622433180868, -0.7671245067480342, -0.8929814066016347, -0.1211715249044465, 0.1825400230739409, 0.6491792412117283, 0.2427261381576453, -1.2660178430088516, -0.3266073693245144, -1.2736046776765824, 0.8823382178232313]|696416.2637852068291977|      8.00000000|[550, 180, 10, 55]                                                         |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
      10|[-0.1281038946938081, 1.1750762620271415, -0.2358915331897938, 0.5778663894297815, -0.7918730871985591, 1.2199996599324814, -0.0332277732867094, 0.3313534110404827, 0.0134499287999941, 0.1921195077844826, -1.7334136801522588, -0.9135222898219343, -0.3762294223161137, 1.1059553707553724, -1.155157709998764, -0.5438901139696172, -0.3288451310890886, 0.6266899563416841, 0.0542383978286368, 0.1249135352725123, -1.5464533413436266, 0.1926784075020416, -1.404276520270939, 1.7638304791960757, -1.1925463963628482, 0.4014060040227143, 1.308983502590168, 0.9377885349656088, -2.171217053251823, -1.2237017620748636, 1.8466830983331137, -1.234644775116655, -1.8647041797651074, -0.0508496078504894, -2.091261708543114, -1.0201321167528083, 1.3669069875324378, -0.4919206172106862, -2.5097271094964775, 0.0820150689005321, -0.1038649335887833, 0.0672281453839814, -0.0796104308125981, -0.2045804123197196, -0.1557423403627643, 3.849768235768763, -0.9333024007070008, -1.7233569427260538, 0.0111626645138559, 0.6660222114642126, -0.9113265522161444, -1.1043799856932093, -1.8986285028560832, 0.56049465349853, 0.3357065813438193, 0.5282819098159915, -0.1800858948114832, 0.555848149534573, -0.8125858258800527, 0.0089759975607271, -0.5875358577766672, 0.6558324025229441, -2.2070499501263288, -0.8037340863037352, -0.0472427973939883, -0.5449719676885314, -1.5777948562275292, 0.066094723133644, 0.2131608323220468, 0.6802924044402932, -0.5694790889349424, 0.9432471964655518, -1.2113206192698198, -0.8344770891726421, -0.5281905692009027, -0.0065310192141014, -1.442949144265021, -0.2134853831214995, 0.5275404800920732, 0.7482579691417327, 0.0032877049153557, -0.0122204865616501, -1.3229486500128131, -0.0753625557161257, 0.1743400602572714, 0.1552975714497475, -2.007609410455423, 0.507447949073647, -1.3965604643041485, -0.1943622433180868, -0.7671245067480342, -0.8929814066016347, -0.1211715249044465, 0.1825400230739409, 0.6491792412117283, 0.2427261381576453, -1.2660178430088516, -0.3266073693245144, -1.2736046776765824, 0.8823382178232313]|696416.2637852068291977|      4.00000000|[673, 220, 13, 68]                                                         |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 50 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 62 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 74 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
