k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[113, 16, 1, 3]                                                            |  | used linear model with 129 points | iterate failure | actual_k=8
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[226, 32, 2, 6]                                                            |  | used linear model with 129 points | iterate failure | actual_k=8
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[339, 48, 3, 9]                                                            |  | used linear model with 129 points | iterate failure | actual_k=8
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[452, 64, 4, 12]                                                           |  | used linear model with 129 points | iterate failure | actual_k=8
       5|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.03125000|[565, 80, 5, 15]                                                           |  | used linear model with 129 points | iterate failure | actual_k=8
       6|[0.5947230037914318, 0.017973593878232, 1.8871518067493354, 0.6550847589238318, 0.0182037742420106, 2.00168761257715, 1.2989783941506825, 0.0230085334557415, 2.1191575246297383, -0.0188765780644464, 0.0261457585916391, 2.164459095337661, 1.233567695476154, 0.0174662471032096, 2.2172302593496176, 0.2207741330431206, 0.0182487573172425, 2.284595172864336, 1.3345169150744745, 0.0269712802633423, 2.3903647358100826, 4.505044661484068, 0.0352214014873034, 2.4860896266541297, 0.6601372243887567, 0.0184261323016036, 2.5608396903977098, 4.388951280144566, 0.030098002921941, 2.7062020952689045, 0.2303097928774653, 0.0186933923820043, 2.9413695569939224, 0.2375102256293632, 0.0162796536758826, 2.9680551342838495, 0.7147503232574557, 0.0204512397544844, 3.132729537888261, 0.2030033803572087, 0.0209960428035733, 3.2290927501263003, -0.0655524686695658, 0.0247248834289765, 3.255685234909253, 1.3793821064811989, 0.0217346825487416, 3.3791599616894845, 0.2428173843094065, 0.0208002650042727, 3.6687404374144186, 0.0538403204175098, 0.0204521128180541, 3.7250532100556684, 0.0138302158518223, 0.0151008738286213, 3.832552107002393, 0.4167857379658049, 0.018490045681778, 3.958190888304388, 0.259167256610064, 0.0172888707472717, 4.056714543586994, 0.820463874712599, 0.0204289534389116, 4.178662467491071, 0.9652201440675978, 0.0170420335942971, 4.43715245154713, 0.7441733795650441, 0.0218729845974476, 4.5579488663613565, 0.2116729468820024, 0.0232182177814907, 4.598802720045277, 0.5000026273274293, 0.0188540968230074, 4.703141297946244, 0.0456207430793796, 0.0162578498734774, 4.803122823584241, 0.3686358658903829, 0.0230500467276437, 4.966190390815498, 0.1609079328281507, 0.0181723376542023, 5.396732243926457, 0.2951373950938762, 0.0196940911540338, 5.420940199596849, 0.0972135951566825, 0.0199513804807741, 2.5859359693211914, 6.56369755015e-05, 0.0231530242533551, 3.8603811926589406, 0.1586422298818982, 0.0192074303211386, 5.19452086376369]|370862.2384502533823252|      0.06250000|[678, 96, 6, 18]                                                           |  | used linear model with 129 points | iterate success | actual_k=8
       7|[0.5947230037914318, 0.017973593878232, 1.8871518067493354, 0.6550847589238318, 0.0182037742420106, 2.00168761257715, 1.2989783941506825, 0.0230085334557415, 2.1191575246297383, -0.0188765780644464, 0.0261457585916391, 2.164459095337661, 1.233567695476154, 0.0174662471032096, 2.2172302593496176, 0.2207741330431206, 0.0182487573172425, 2.284595172864336, 1.3345169150744745, 0.0269712802633423, 2.3903647358100826, 4.505044661484068, 0.0352214014873034, 2.4860896266541297, 0.6601372243887567, 0.0184261323016036, 2.5608396903977098, 4.388951280144566, 0.030098002921941, 2.7062020952689045, 0.2303097928774653, 0.0186933923820043, 2.9413695569939224, 0.2375102256293632, 0.0162796536758826, 2.9680551342838495, 0.7147503232574557, 0.0204512397544844, 3.132729537888261, 0.2030033803572087, 0.0209960428035733, 3.2290927501263003, -0.0655524686695658, 0.0247248834289765, 3.255685234909253, 1.3793821064811989, 0.0217346825487416, 3.3791599616894845, 0.2428173843094065, 0.0208002650042727, 3.6687404374144186, 0.0538403204175098, 0.0204521128180541, 3.7250532100556684, 0.0138302158518223, 0.0151008738286213, 3.832552107002393, 0.4167857379658049, 0.018490045681778, 3.958190888304388, 0.259167256610064, 0.0172888707472717, 4.056714543586994, 0.820463874712599, 0.0204289534389116, 4.178662467491071, 0.9652201440675978, 0.0170420335942971, 4.43715245154713, 0.7441733795650441, 0.0218729845974476, 4.5579488663613565, 0.2116729468820024, 0.0232182177814907, 4.598802720045277, 0.5000026273274293, 0.0188540968230074, 4.703141297946244, 0.0456207430793796, 0.0162578498734774, 4.803122823584241, 0.3686358658903829, 0.0230500467276437, 4.966190390815498, 0.1609079328281507, 0.0181723376542023, 5.396732243926457, 0.2951373950938762, 0.0196940911540338, 5.420940199596849, 0.0972135951566825, 0.0199513804807741, 2.5859359693211914, 6.56369755015e-05, 0.0231530242533551, 3.8603811926589406, 0.1586422298818982, 0.0192074303211386, 5.19452086376369]|370862.2384502533823252|      0.03125000|[791, 112, 7, 21]                                                          |  | used linear model with 129 points | iterate failure | actual_k=8
       8|[0.591195671569597, 0.0206653129359391, 1.8843688413982853, 0.654039711251699, 0.0197867382597246, 2.0042158484325783, 1.2987799930805617, 0.023378122482405, 2.121545371736807, -0.0179883387019707, 0.0299697088801899, 2.165283933701614, 1.2361310785916626, 0.0172900271084301, 2.220653012462424, 0.2202372644012155, 0.0240495887310141, 2.284750157739616, 1.3353066874019435, 0.0263503960295265, 2.3907290162991393, 4.506114587423842, 0.0399527876812096, 2.488466382104516, 0.6591250561393428, 0.0180078964376371, 2.5621744250406007, 4.38852318507242, 0.0473703463919862, 2.708003753688337, 0.2315945138850011, 0.0207092985708472, 2.945026287286366, 0.2330820510715826, 0.0171285849038369, 2.9680132777252766, 0.7150556244059878, 0.0204045583928635, 3.1365502593016346, 0.2047877687485687, 0.0208578317573522, 3.2286657695246492, -0.0681101618969205, 0.0281248525339936, 3.252822221090334, 1.3790373538986656, 0.0238995591340396, 3.3772311980553202, 0.245820798320701, 0.0229916584344179, 3.666512784685042, 0.0571229278664569, 0.0221082889548499, 3.7247602594532965, 0.0064264267171918, 0.0134370813211055, 3.8314425734299036, 0.4126027211117806, 0.0216259799026094, 3.9551591102022536, 0.2555852439345494, 0.0174370674463014, 4.05499404044923, 0.8178538233751003, 0.0186696995678092, 4.1826767135917935, 0.9718292930046247, 0.0211144378077783, 4.438484336947956, 0.7460566105240363, 0.0275821632882596, 4.55412163957441, 0.208953669400267, 0.0270857159742782, 4.595238773248807, 0.5000461769542582, 0.0175724800561313, 4.699366832965575, 0.0454656026178606, 0.0142933544549929, 4.805978154793238, 0.3714329372791426, 0.0202985348647415, 4.964114287508234, 0.1575504917256786, 0.0201606491857436, 5.3959456372942, 0.293433628718735, 0.021760312205881, 5.421085289618944, 0.1005330631419808, 0.0227771636227522, 2.5879360245513743, -0.0019071371366234, 0.023120701706926, 3.8558736589478455, 0.1581648791357123, 0.0204839478613661, 5.195086047466942]|328237.8882875959388912|      0.06250000|[904, 128, 8, 24]                                                          |  | used linear model with 129 points | iterate success | actual_k=8
       9|[0.591195671569597, 0.0206653129359391, 1.8843688413982853, 0.654039711251699, 0.0197867382597246, 2.0042158484325783, 1.2987799930805617, 0.023378122482405, 2.121545371736807, -0.0179883387019707, 0.0299697088801899, 2.165283933701614, 1.2361310785916626, 0.0172900271084301, 2.220653012462424, 0.2202372644012155, 0.0240495887310141, 2.284750157739616, 1.3353066874019435, 0.0263503960295265, 2.3907290162991393, 4.506114587423842, 0.0399527876812096, 2.488466382104516, 0.6591250561393428, 0.0180078964376371, 2.5621744250406007, 4.38852318507242, 0.0473703463919862, 2.708003753688337, 0.2315945138850011, 0.0207092985708472, 2.945026287286366, 0.2330820510715826, 0.0171285849038369, 2.9680132777252766, 0.7150556244059878, 0.0204045583928635, 3.1365502593016346, 0.2047877687485687, 0.0208578317573522, 3.2286657695246492, -0.0681101618969205, 0.0281248525339936, 3.252822221090334, 1.3790373538986656, 0.0238995591340396, 3.3772311980553202, 0.245820798320701, 0.0229916584344179, 3.666512784685042, 0.0571229278664569, 0.0221082889548499, 3.7247602594532965, 0.0064264267171918, 0.0134370813211055, 3.8314425734299036, 0.4126027211117806, 0.0216259799026094, 3.9551591102022536, 0.2555852439345494, 0.0174370674463014, 4.05499404044923, 0.8178538233751003, 0.0186696995678092, 4.1826767135917935, 0.9718292930046247, 0.0211144378077783, 4.438484336947956, 0.7460566105240363, 0.0275821632882596, 4.55412163957441, 0.208953669400267, 0.0270857159742782, 4.595238773248807, 0.5000461769542582, 0.0175724800561313, 4.699366832965575, 0.0454656026178606, 0.0142933544549929, 4.805978154793238, 0.3714329372791426, 0.0202985348647415, 4.964114287508234, 0.1575504917256786, 0.0201606491857436, 5.3959456372942, 0.293433628718735, 0.021760312205881, 5.421085289618944, 0.1005330631419808, 0.0227771636227522, 2.5879360245513743, -0.0019071371366234, 0.023120701706926, 3.8558736589478455, 0.1581648791357123, 0.0204839478613661, 5.195086047466942]|328237.8882875959388912|      0.03125000|[1017, 144, 9, 27]                                                         |  | used linear model with 129 points | iterate failure | actual_k=8
      10|[0.5926073160822932, 0.0206045821647566, 1.8840744981420572, 0.656509672801484, 0.0212964219913113, 2.0001087202333485, 1.301357259712859, 0.028697326900929, 2.1229532643272124, -0.0189440859538405, 0.0327397958528572, 2.163572182183048, 1.234625478356773, 0.0278594512042185, 2.222321029109881, 0.2184649273833726, 0.0231974199009147, 2.286387030854236, 1.3393358789274634, 0.0236636904447399, 2.3873754442597415, 4.507719954536581, 0.0550473052738073, 2.4871131866326373, 0.6606587849907285, 0.020684090633637, 2.5619031624794157, 4.385818104843791, 0.0535110522526247, 2.7108203634249515, 0.2316942255071761, 0.0231144218696312, 2.9491451617753595, 0.2322969202954585, 0.0192940584349526, 2.973909489442198, 0.7112619466684846, 0.0189550588816762, 3.129489402433993, 0.2046857987453794, 0.0177540878578867, 3.2285365675940194, -0.0650762743525901, 0.0302750557492678, 3.2540166268523705, 1.38183967916785, 0.0247931726186993, 3.3762398801296913, 0.2482871774722148, 0.0241799640900974, 3.6675770535715206, 0.0562283152829909, 0.0238394299599084, 3.726657892190217, 0.0054501794384967, 0.0156688373573059, 3.8247933298970036, 0.4169623817534978, 0.0232751777048, 3.9558940899770416, 0.2573545500446617, 0.0188408487126988, 4.0542708582313125, 0.8159948707375553, 0.0200656862370076, 4.182531884283339, 0.9699001664064828, 0.0247799559544463, 4.444003798963322, 0.7449297380776073, 0.0265439450892334, 4.555926876959021, 0.2112297630842002, 0.0251117512979211, 4.5946557528611685, 0.4980994024641662, 0.0158278254994107, 4.69543014834542, 0.0466159893661748, 0.0162708973795655, 4.804774304454207, 0.3721993087405047, 0.0227084082749295, 4.966072120049261, 0.1548612854314761, 0.0209995367834902, 5.395538081008742, 0.2923486340019591, 0.022475309816074, 5.423383987155731, 0.1020184819165973, 0.0197347115165243, 2.586505114116263, -0.0043694488138475, 0.0256134944576877, 3.851393136819109, 0.1560146663437759, 0.0185192364537608, 5.191416850397881]|299257.1571531834779307|      0.06250000|[1130, 160, 10, 30]                                                        |  | used linear model with 129 points | iterate success | actual_k=8
      11|[0.5926073160822932, 0.0206045821647566, 1.8840744981420572, 0.656509672801484, 0.0212964219913113, 2.0001087202333485, 1.301357259712859, 0.028697326900929, 2.1229532643272124, -0.0189440859538405, 0.0327397958528572, 2.163572182183048, 1.234625478356773, 0.0278594512042185, 2.222321029109881, 0.2184649273833726, 0.0231974199009147, 2.286387030854236, 1.3393358789274634, 0.0236636904447399, 2.3873754442597415, 4.507719954536581, 0.0550473052738073, 2.4871131866326373, 0.6606587849907285, 0.020684090633637, 2.5619031624794157, 4.385818104843791, 0.0535110522526247, 2.7108203634249515, 0.2316942255071761, 0.0231144218696312, 2.9491451617753595, 0.2322969202954585, 0.0192940584349526, 2.973909489442198, 0.7112619466684846, 0.0189550588816762, 3.129489402433993, 0.2046857987453794, 0.0177540878578867, 3.2285365675940194, -0.0650762743525901, 0.0302750557492678, 3.2540166268523705, 1.38183967916785, 0.0247931726186993, 3.3762398801296913, 0.2482871774722148, 0.0241799640900974, 3.6675770535715206, 0.0562283152829909, 0.0238394299599084, 3.726657892190217, 0.0054501794384967, 0.0156688373573059, 3.8247933298970036, 0.4169623817534978, 0.0232751777048, 3.9558940899770416, 0.2573545500446617, 0.0188408487126988, 4.0542708582313125, 0.8159948707375553, 0.0200656862370076, 4.182531884283339, 0.9699001664064828, 0.0247799559544463, 4.444003798963322, 0.7449297380776073, 0.0265439450892334, 4.555926876959021, 0.2112297630842002, 0.0251117512979211, 4.5946557528611685, 0.4980994024641662, 0.0158278254994107, 4.69543014834542, 0.0466159893661748, 0.0162708973795655, 4.804774304454207, 0.3721993087405047, 0.0227084082749295, 4.966072120049261, 0.1548612854314761, 0.0209995367834902, 5.395538081008742, 0.2923486340019591, 0.022475309816074, 5.423383987155731, 0.1020184819165973, 0.0197347115165243, 2.586505114116263, -0.0043694488138475, 0.0256134944576877, 3.851393136819109, 0.1560146663437759, 0.0185192364537608, 5.191416850397881]|299257.1571531834779307|      0.03125000|[1243, 176, 11, 33]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
