k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      0.50000000|[27, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      0.25000000|[55, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      0.12500000|[82, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[1.024947770185388, 2.014347951729233, 1.0850533533188322, 0.9479241139482522, 1.004611439306562, 1.0694946677999242]|  0.6028982996940613|      0.25000000|[109, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | iterate success | actual_k=2
       5|[1.1473841057148495, 2.0232294271869304, 1.2709989135019966, 0.9274490508865622, 0.9880743433968555, 0.9592131732712699]|  0.5113249421119690|      0.50000000|[136, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       6|[1.1473841057148495, 2.0232294271869304, 1.2709989135019966, 0.9274490508865622, 0.9880743433968555, 0.9592131732712699]|  0.5113249421119690|      0.25000000|[162, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[1.1473841057148495, 2.0232294271869304, 1.2709989135019966, 0.9274490508865622, 0.9880743433968555, 0.9592131732712699]|  0.5113249421119690|      0.12500000|[189, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[1.1473841057148495, 2.0232294271869304, 1.2709989135019966, 0.9274490508865622, 0.9880743433968555, 0.9592131732712699]|  0.5113249421119690|      0.06250000|[215, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[1.2038471231071235, 2.0169037249176935, 1.2796721804548024, 0.9361020184615985, 1.001992759529493, 0.9409281673202123]|  0.4671477675437927|      0.12500000|[242, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      10|[1.2993984948533888, 1.9915693543150954, 1.256075216486861, 0.9132202665572916, 1.0682084345282905, 0.921225423112456]|  0.4509526789188385|      0.25000000|[269, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      11|[1.42441967279067, 1.9634756188619151, 1.3641007895278705, 0.8344306205072111, 1.1712539160636253, 1.0538329005602867]|  0.3126140832901001|      0.50000000|[296, 44, 0, 22]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      12|[1.42441967279067, 1.9634756188619151, 1.3641007895278705, 0.8344306205072111, 1.1712539160636253, 1.0538329005602867]|  0.3126140832901001|      0.25000000|[322, 48, 0, 24]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      13|[1.42441967279067, 1.9634756188619151, 1.3641007895278705, 0.8344306205072111, 1.1712539160636253, 1.0538329005602867]|  0.3126140832901001|      0.12500000|[348, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[1.42441967279067, 1.9634756188619151, 1.3641007895278705, 0.8344306205072111, 1.1712539160636253, 1.0538329005602867]|  0.3126140832901001|      0.06250000|[374, 56, 0, 28]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      15|[1.460636265200515, 1.9585896908773697, 1.367573619554621, 0.8641221055534326, 1.199305186462369, 1.023996387052156]|  0.3053674697875977|      0.12500000|[400, 60, 0, 30]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      16|[1.460636265200515, 1.9585896908773697, 1.367573619554621, 0.8641221055534326, 1.199305186462369, 1.023996387052156]|  0.3053674697875977|      0.06250000|[426, 64, 0, 32]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      17|[1.460636265200515, 1.9585896908773697, 1.367573619554621, 0.8641221055534326, 1.199305186462369, 1.023996387052156]|  0.3053674697875977|      0.03125000|[452, 68, 0, 34]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      18|[1.4547704755693072, 1.9580754425576425, 1.3834476489267782, 0.8474756375012945, 1.1955869837548179, 1.043970766195816]|  0.3006484508514404|      0.06250000|[478, 72, 0, 36]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
