k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337744340301|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.304908298865096, -0.954930122271557, -0.4379987009423932, 0.743367014210122, -0.3681579360438921, -0.1098090360613923, -0.0272847549973182]|398411.5625000000000000|      2.00000000|[29, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       2|[10.304908298865096, -0.954930122271557, -0.4379987009423932, 0.743367014210122, -0.3681579360438921, -0.1098090360613923, -0.0272847549973182]|398411.5625000000000000|      1.00000000|[57, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[10.218776147193982, -0.5403056385884728, -0.778368565504195, 0.0964145571879804, -0.5972823534993612, -0.1979973102163599, 0.4481029743957479]|54120.3398437500000000|      2.00000000|[85, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       4|[10.218776147193982, -0.5403056385884728, -0.778368565504195, 0.0964145571879804, -0.5972823534993612, -0.1979973102163599, 0.4481029743957479]|54120.3398437500000000|      1.00000000|[113, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[10.218776147193982, -0.5403056385884728, -0.778368565504195, 0.0964145571879804, -0.5972823534993612, -0.1979973102163599, 0.4481029743957479]|54120.3398437500000000|      0.50000000|[141, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[10.209271991426064, -0.5243679167955871, -0.6596794262215651, 0.5040639275035426, -0.649056470530218, -0.2596695537845552, 0.1972912634973006]|39907.7070312500000000|      1.00000000|[170, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       7|[10.209271991426064, -0.5243679167955871, -0.6596794262215651, 0.5040639275035426, -0.649056470530218, -0.2596695537845552, 0.1972912634973006]|39907.7070312500000000|      0.50000000|[198, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[10.209271991426064, -0.5243679167955871, -0.6596794262215651, 0.5040639275035426, -0.649056470530218, -0.2596695537845552, 0.1972912634973006]|39907.7070312500000000|      0.25000000|[226, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[10.209271991426064, -0.5243679167955871, -0.6596794262215651, 0.5040639275035426, -0.649056470530218, -0.2596695537845552, 0.1972912634973006]|39907.7070312500000000|      0.12500000|[254, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[10.208483833885406, -0.5282731075765714, -0.6571937382798797, 0.5446748390021712, -0.6444735045771813, -0.2612898570250287, 0.0792655266606066]|20586.6308593750000000|      0.25000000|[282, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      11|[10.208483833885406, -0.5282731075765714, -0.6571937382798797, 0.5446748390021712, -0.6444735045771813, -0.2612898570250287, 0.0792655266606066]|20586.6308593750000000|      0.12500000|[310, 22, 0, 22]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[10.208483833885406, -0.5282731075765714, -0.6571937382798797, 0.5446748390021712, -0.6444735045771813, -0.2612898570250287, 0.0792655266606066]|20586.6308593750000000|      0.06250000|[339, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[10.208483833885406, -0.5282731075765714, -0.6571937382798797, 0.5446748390021712, -0.6444735045771813, -0.2612898570250287, 0.0792655266606066]|20586.6308593750000000|      0.03125000|[367, 26, 0, 26]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[10.20843217315142, -0.5284213767510644, -0.657045212990958, 0.549157590443847, -0.6441805777218078, -0.2609772393387905, 0.0483424415750138]|11090.9658203125000000|      0.06250000|[395, 28, 0, 28]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      15|[10.20843217315142, -0.5284213767510644, -0.657045212990958, 0.549157590443847, -0.6441805777218078, -0.2609772393387905, 0.0483424415750138]|11090.9658203125000000|      0.03125000|[423, 30, 0, 30]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[10.20843217315142, -0.5284213767510644, -0.657045212990958, 0.549157590443847, -0.6441805777218078, -0.2609772393387905, 0.0483424415750138]|11090.9658203125000000|      0.01562500|[452, 32, 0, 32]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[10.20843217315142, -0.5284213767510644, -0.657045212990958, 0.549157590443847, -0.6441805777218078, -0.2609772393387905, 0.0483424415750138]|11090.9658203125000000|      0.00781250|[480, 34, 0, 34]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[10.20843217315142, -0.5284213767510644, -0.657045212990958, 0.549157590443847, -0.6441805777218078, -0.2609772393387905, 0.0483424415750138]|11090.9658203125000000|      0.00390625|[508, 36, 0, 36]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[10.208504230357107, -0.5284501458572536, -0.6572127809781417, 0.5494742772916519, -0.6441755355506061, -0.260684763810777, 0.0444644482521393]|10651.4707031250000000|      0.00781250|[537, 38, 0, 38]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      20|[10.208504230357107, -0.5284501458572536, -0.6572127809781417, 0.5494742772916519, -0.6441755355506061, -0.260684763810777, 0.0444644482521393]|10651.4707031250000000|      0.00390625|[565, 40, 0, 40]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[10.208504230357107, -0.5284501458572536, -0.6572127809781417, 0.5494742772916519, -0.6441755355506061, -0.260684763810777, 0.0444644482521393]|10651.4707031250000000|      0.00195312|[593, 42, 0, 42]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[10.208504230357107, -0.5284501458572536, -0.6572127809781417, 0.5494742772916519, -0.6441755355506061, -0.260684763810777, 0.0444644482521393]|10651.4707031250000000|      0.00097656|[622, 44, 0, 44]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[10.20849911739064, -0.5284452930692815, -0.6572312469376026, 0.5497408286097777, -0.6441605308945718, -0.2602667944974507, 0.0436234306893081]|10639.4833984375000000|      0.00195312|[651, 46, 0, 46]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      24|[10.20849911739064, -0.5284452930692815, -0.6572312469376026, 0.5497408286097777, -0.6441605308945718, -0.2602667944974507, 0.0436234306893081]|10639.4833984375000000|      0.00097656|[679, 48, 0, 48]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[10.208499966301213, -0.5284656270811526, -0.6572962152566882, 0.5499874119679031, -0.6441216080399393, -0.2596552656400647, 0.0443394986726035]|10630.1445312500000000|      0.00195312|[707, 50, 0, 50]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      26|[10.208499966301213, -0.5284656270811526, -0.6572962152566882, 0.5499874119679031, -0.6441216080399393, -0.2596552656400647, 0.0443394986726035]|10630.1445312500000000|      0.00097656|[735, 52, 0, 52]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[10.208502156007341, -0.5284441583384528, -0.6573621035685111, 0.5502955787989272, -0.6441142452863552, -0.2591378688409942, 0.0435738963662635]|10620.7285156250000000|      0.00195312|[763, 54, 0, 54]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      28|[10.209122229286212, -0.527949132765485, -0.6578990641642823, 0.5505012265968822, -0.6431453450812382, -0.2579260131213403, 0.044242608924554]|10599.5771484375000000|      0.00390625|[791, 56, 0, 56]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      29|[10.209122229286212, -0.527949132765485, -0.6578990641642823, 0.5505012265968822, -0.6431453450812382, -0.2579260131213403, 0.044242608924554]|10599.5771484375000000|      0.00195312|[819, 58, 0, 58]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
