k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.50000000|[71, 10, 1, 6]                                                             |  | used linear model with 81 points | iterate failure | actual_k=2
       2|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.25000000|[142, 20, 2, 12]                                                           |  | used linear model with 81 points | iterate failure | actual_k=2
       3|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.12500000|[213, 30, 3, 18]                                                           |  | used linear model with 81 points | iterate failure | actual_k=2
       4|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.06250000|[284, 40, 4, 24]                                                           |  | used linear model with 81 points | iterate failure | actual_k=2
       5|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.03125000|[355, 50, 5, 30]                                                           |  | used linear model with 81 points | iterate failure | actual_k=2
       6|[0.6855871406895307, 0.0206496725369859, 0.6633364026941412, 0.0197989167730578, 0.615567205947992, 0.0155380318853524, 1.3271165696152787, 0.0202539398693384, 2.13267003453e-05, 0.0185233639641795, 1.2513075006813743, 0.0140157758528294, 0.229310940244986, 0.0186477672508954, 1.2290597106714336, 0.0250199992574275, 4.587935881733252, 0.0303505720835643, 4.453869027042502, 0.0346303163459741, 0.0859744881684741, 0.0255378034977021, 0.2422502429360483, 0.0185762303890408, 0.717310440894724, 0.0188135136828723, 0.2113045934628551, 0.0145466459051252, -0.0642682778605345, 0.0160626659730716, 1.400289604975672, 0.0227822125841657, 0.2450441162616682, 0.0182703978842863, 0.0625575992184239, 0.0168167246775869, 0.0232443709695135, 0.0220597872203229, 0.4208098490642662, 0.0201439813103428, 0.2736154089930156, 0.0243972017477575, 0.8345461441121333, 0.024038173680673, 1.0311024008869176, 0.0215251083258839, 0.7934678209124598, 0.024793941534281, 0.2452754233405161, 0.0270121057971407, 0.5061689000222042, 0.0170007248337999, 0.2753284321941519, 0.018143685654735, 0.3839483281676101, 0.0242591003842252, 0.1623290744377075, 0.0203379341800538, 0.2912070568664137, 0.0154054531519684, 0.1860014496926112, 0.0184848290778027, 0.007536921092309, 0.0158346100109031, 0.1625614645254132, 0.0209821376683503]|373426.2497369454358704|      0.06250000|[426, 60, 6, 36]                                                           |  | used linear model with 81 points | iterate success | actual_k=2
       7|[0.6855871406895307, 0.0206496725369859, 0.6633364026941412, 0.0197989167730578, 0.615567205947992, 0.0155380318853524, 1.3271165696152787, 0.0202539398693384, 2.13267003453e-05, 0.0185233639641795, 1.2513075006813743, 0.0140157758528294, 0.229310940244986, 0.0186477672508954, 1.2290597106714336, 0.0250199992574275, 4.587935881733252, 0.0303505720835643, 4.453869027042502, 0.0346303163459741, 0.0859744881684741, 0.0255378034977021, 0.2422502429360483, 0.0185762303890408, 0.717310440894724, 0.0188135136828723, 0.2113045934628551, 0.0145466459051252, -0.0642682778605345, 0.0160626659730716, 1.400289604975672, 0.0227822125841657, 0.2450441162616682, 0.0182703978842863, 0.0625575992184239, 0.0168167246775869, 0.0232443709695135, 0.0220597872203229, 0.4208098490642662, 0.0201439813103428, 0.2736154089930156, 0.0243972017477575, 0.8345461441121333, 0.024038173680673, 1.0311024008869176, 0.0215251083258839, 0.7934678209124598, 0.024793941534281, 0.2452754233405161, 0.0270121057971407, 0.5061689000222042, 0.0170007248337999, 0.2753284321941519, 0.018143685654735, 0.3839483281676101, 0.0242591003842252, 0.1623290744377075, 0.0203379341800538, 0.2912070568664137, 0.0154054531519684, 0.1860014496926112, 0.0184848290778027, 0.007536921092309, 0.0158346100109031, 0.1625614645254132, 0.0209821376683503]|373426.2497369454358704|      0.03125000|[497, 70, 7, 42]                                                           |  | used linear model with 81 points | iterate failure | actual_k=2
       8|[0.6855871406895307, 0.0206496725369859, 0.6633364026941412, 0.0197989167730578, 0.615567205947992, 0.0155380318853524, 1.3271165696152787, 0.0202539398693384, 2.13267003453e-05, 0.0185233639641795, 1.2513075006813743, 0.0140157758528294, 0.229310940244986, 0.0186477672508954, 1.2290597106714336, 0.0250199992574275, 4.587935881733252, 0.0303505720835643, 4.453869027042502, 0.0346303163459741, 0.0859744881684741, 0.0255378034977021, 0.2422502429360483, 0.0185762303890408, 0.717310440894724, 0.0188135136828723, 0.2113045934628551, 0.0145466459051252, -0.0642682778605345, 0.0160626659730716, 1.400289604975672, 0.0227822125841657, 0.2450441162616682, 0.0182703978842863, 0.0625575992184239, 0.0168167246775869, 0.0232443709695135, 0.0220597872203229, 0.4208098490642662, 0.0201439813103428, 0.2736154089930156, 0.0243972017477575, 0.8345461441121333, 0.024038173680673, 1.0311024008869176, 0.0215251083258839, 0.7934678209124598, 0.024793941534281, 0.2452754233405161, 0.0270121057971407, 0.5061689000222042, 0.0170007248337999, 0.2753284321941519, 0.018143685654735, 0.3839483281676101, 0.0242591003842252, 0.1623290744377075, 0.0203379341800538, 0.2912070568664137, 0.0154054531519684, 0.1860014496926112, 0.0184848290778027, 0.007536921092309, 0.0158346100109031, 0.1625614645254132, 0.0209821376683503]|373426.2497369454358704|      0.01562500|[568, 80, 8, 48]                                                           |  | used linear model with 81 points | iterate failure | actual_k=2
       9|[0.6876668500678956, 0.020508702070069, 0.6645373304650721, 0.0201609450302611, 0.6164315856679443, 0.0154494342809204, 1.3273705027845095, 0.0204682514601608, 0.0007865774366218, 0.0203515295064252, 1.2501598699792602, 0.0175697461317401, 0.2313156268094695, 0.0175183149798997, 1.2279744780301662, 0.0253182081057079, 4.588367589420051, 0.0407738934236514, 4.45258431477603, 0.0418852048617135, 0.0859288164978216, 0.0248507411981112, 0.2426297726831821, 0.0172641681132666, 0.7159505363113796, 0.0190572190858154, 0.2102419336628503, 0.0165331374774673, -0.0654141722214121, 0.016202606442034, 1.4006482731778103, 0.0244988207513988, 0.2442701741253218, 0.0181307870604335, 0.0622432933488249, 0.0175724223075226, 0.0222444827702101, 0.0233231497581834, 0.4202911676444876, 0.019732190423193, 0.274813851325456, 0.0252744429892065, 0.8351699139164641, 0.0242287263873788, 1.0294599801023716, 0.0227640884101961, 0.7929192454565607, 0.0233781372405625, 0.2433840695391913, 0.0263316541297307, 0.506857396686571, 0.0172400803834233, 0.2768367689770685, 0.0178872498030346, 0.3830573989274261, 0.0236617290910773, 0.1635995676243115, 0.0204127101969738, 0.2894585902432787, 0.0141373811759756, 0.1848931311719522, 0.017746005790943, 0.0058704251447942, 0.0175076738406638, 0.1619413377160928, 0.0202769057927325]|332197.3892798529122956|      0.03125000|[639, 90, 9, 54]                                                           |  | used linear model with 81 points | iterate success | actual_k=2
      10|[0.686512175104705, 0.0190044559548267, 0.6667109761363219, 0.0229852466232871, 0.6151801223201184, 0.0173693726432899, 1.3323643515708816, 0.0241002261538421, 0.0008584219909223, 0.0201678811022376, 1.2459775842286014, 0.0217355750794782, 0.2357423282620867, 0.0155716173576585, 1.2320711769967223, 0.0219684215351796, 4.579982480220032, 0.0543244773358976, 4.449611885999743, 0.0447021871872011, 0.0898141179232338, 0.0207161902567739, 0.2482408406433488, 0.0143765531417151, 0.7163064005707765, 0.0199599366298163, 0.2073204166065755, 0.0103607752090268, -0.0600388633036352, 0.0131499439573712, 1.3955270462749385, 0.0309034596181019, 0.2451395142181194, 0.0213952524169723, 0.05958063520844, 0.013259101790373, 0.0228792726038727, 0.0264140286709664, 0.4127342601313607, 0.0206720459880993, 0.2753567886279492, 0.0294834467868368, 0.8361844112836471, 0.0227137142094577, 1.0310025983751512, 0.0249508189620351, 0.7874828960775675, 0.0222323224659362, 0.2415549824094401, 0.0248960710219263, 0.508817757910985, 0.0166848542201985, 0.2725053078118325, 0.0157735830978091, 0.3881944314239811, 0.0257285281264848, 0.1667568308837662, 0.0215033056449284, 0.2981126399178287, 0.0167445012744617, 0.1840687658222246, 0.0160403630705404, 0.0055008499225978, 0.0160967533437108, 0.1620501335340943, 0.01737452319802]|307854.2144630853435956|      0.06250000|[710, 100, 10, 60]                                                         |  | used linear model with 81 points | iterate success | actual_k=2
      11|[0.686512175104705, 0.0190044559548267, 0.6667109761363219, 0.0229852466232871, 0.6151801223201184, 0.0173693726432899, 1.3323643515708816, 0.0241002261538421, 0.0008584219909223, 0.0201678811022376, 1.2459775842286014, 0.0217355750794782, 0.2357423282620867, 0.0155716173576585, 1.2320711769967223, 0.0219684215351796, 4.579982480220032, 0.0543244773358976, 4.449611885999743, 0.0447021871872011, 0.0898141179232338, 0.0207161902567739, 0.2482408406433488, 0.0143765531417151, 0.7163064005707765, 0.0199599366298163, 0.2073204166065755, 0.0103607752090268, -0.0600388633036352, 0.0131499439573712, 1.3955270462749385, 0.0309034596181019, 0.2451395142181194, 0.0213952524169723, 0.05958063520844, 0.013259101790373, 0.0228792726038727, 0.0264140286709664, 0.4127342601313607, 0.0206720459880993, 0.2753567886279492, 0.0294834467868368, 0.8361844112836471, 0.0227137142094577, 1.0310025983751512, 0.0249508189620351, 0.7874828960775675, 0.0222323224659362, 0.2415549824094401, 0.0248960710219263, 0.508817757910985, 0.0166848542201985, 0.2725053078118325, 0.0157735830978091, 0.3881944314239811, 0.0257285281264848, 0.1667568308837662, 0.0215033056449284, 0.2981126399178287, 0.0167445012744617, 0.1840687658222246, 0.0160403630705404, 0.0055008499225978, 0.0160967533437108, 0.1620501335340943, 0.01737452319802]|307854.2144630853435956|      0.03125000|[781, 110, 11, 66]                                                         |  | used linear model with 81 points | iterate failure | actual_k=2
