k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.50000000|[187, 0, 0, 3]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.25000000|[373, 0, 0, 6]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.12500000|[559, 0, 0, 9]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.06250000|[745, 0, 0, 12]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.03125000|[931, 0, 0, 15]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[0.6849008554675055, 0.0205489706120181, 0.6648798688731081, 0.0152562730106791, 0.6179439265910674, 0.0183138210545921, 1.3274102418587175, 0.0262143796335802, 0.0049484682155905, 0.0226829713060408, 1.253730077270053, 0.0199210279620321, 0.2323176622192047, 0.0230193369399849, 1.2232632376623906, 0.0239721457315426, 4.5921986590923405, 0.035012502842563, 4.455531802089216, 0.0341772710693845, 0.0837468886439159, 0.0190170370795602, 0.2431949869002231, 0.0217214362788821, 0.7114552017907602, 0.01691914928553, 0.2030904815892045, 0.0183001539705503, -0.0608173609105684, 0.0210476595191891, 1.3971520739013212, 0.0203773240412535, 0.2413942479790216, 0.0125764305621443, 0.06126663182191, 0.0230118197580717, 0.0182711059562143, 0.0193941641444101, 0.4242897849389256, 0.016625391642087, 0.2674694591040832, 0.0155784472916913, 0.8368084938779153, 0.0199665286140216, 1.0266601274945923, 0.0210070989698258, 0.8010688747755667, 0.026823576496564, 0.2492327162855146, 0.0238715685523255, 0.4998270103374244, 0.0206579813567809, 0.2713558338767643, 0.018336788407248, 0.3827330202376451, 0.0172738736745517, 0.1686249449608402, 0.0242347802904537, 0.292373812436282, 0.0188687641815216, 0.1870973625752033, 0.0191011561944705, 0.0050723014038234, 0.0222419387462215, 0.1630881123623997, 0.0209513397222516]|359482.1250000000000000|      0.06250000|[1056, 0, 0, 17]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
       7|[0.6849008554675055, 0.0205489706120181, 0.6648798688731081, 0.0152562730106791, 0.6179439265910674, 0.0183138210545921, 1.3274102418587175, 0.0262143796335802, 0.0049484682155905, 0.0226829713060408, 1.253730077270053, 0.0199210279620321, 0.2323176622192047, 0.0230193369399849, 1.2232632376623906, 0.0239721457315426, 4.5921986590923405, 0.035012502842563, 4.455531802089216, 0.0341772710693845, 0.0837468886439159, 0.0190170370795602, 0.2431949869002231, 0.0217214362788821, 0.7114552017907602, 0.01691914928553, 0.2030904815892045, 0.0183001539705503, -0.0608173609105684, 0.0210476595191891, 1.3971520739013212, 0.0203773240412535, 0.2413942479790216, 0.0125764305621443, 0.06126663182191, 0.0230118197580717, 0.0182711059562143, 0.0193941641444101, 0.4242897849389256, 0.016625391642087, 0.2674694591040832, 0.0155784472916913, 0.8368084938779153, 0.0199665286140216, 1.0266601274945923, 0.0210070989698258, 0.8010688747755667, 0.026823576496564, 0.2492327162855146, 0.0238715685523255, 0.4998270103374244, 0.0206579813567809, 0.2713558338767643, 0.018336788407248, 0.3827330202376451, 0.0172738736745517, 0.1686249449608402, 0.0242347802904537, 0.292373812436282, 0.0188687641815216, 0.1870973625752033, 0.0191011561944705, 0.0050723014038234, 0.0222419387462215, 0.1630881123623997, 0.0209513397222516]|359482.1250000000000000|      0.03125000|[1242, 0, 0, 20]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[0.6822052785011193, 0.0219043941449098, 0.659617526297747, 0.0152364619130744, 0.6133725301170002, 0.0181348547842267, 1.3281031038258535, 0.0274133554651122, 0.0048872319455489, 0.0188931262165409, 1.255265856928132, 0.0243437945353458, 0.2317594376595186, 0.0159243828095719, 1.2248514957374355, 0.0236392158651974, 4.594779113048943, 0.0523631156513302, 4.451600829829467, 0.0486711938800979, 0.0828660966681019, 0.0227938748095558, 0.2409374629803603, 0.0251672244086647, 0.7096242663635393, 0.019187599477575, 0.2061566759432273, 0.017242506998544, -0.063747149950497, 0.0222879985658114, 1.39618809564876, 0.0243691989239668, 0.2389140305646485, 0.0139456241683533, 0.0574644529091757, 0.0254772755732275, 0.0201877953039431, 0.0202904719562178, 0.4242873442827109, 0.0151930557472541, 0.2648433686736171, 0.0168275079932228, 0.8362074161003109, 0.0181065768137092, 1.0272514818830019, 0.026470500771569, 0.7990111632469881, 0.027110367255776, 0.2423090155266665, 0.0248041244792484, 0.5010029172226653, 0.0210811606755563, 0.267917154931811, 0.0177196529855381, 0.3857063113326129, 0.0168035017297473, 0.1705893948584617, 0.0263084535727004, 0.2933536288887848, 0.0162219423479883, 0.1897572821860459, 0.0143722077064048, 0.0084575239807368, 0.0225189738093392, 0.1607843637681649, 0.0213767488534906]|306173.7812500000000000|      0.06250000|[1367, 0, 0, 22]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
       9|[0.6733710220318089, 0.0232440762055282, 0.6648010093115744, 0.0274296089052728, 0.609387353680248, 0.0116689936596465, 1.3229456404685183, 0.0386575204338479, 0.0116566647434345, -0.0025035325207741, 1.2578383842810716, 0.0240123873355234, 0.2390192477114248, 0.0147076045191779, 1.2185833246766187, 0.0230189556944945, 4.594242218545153, 0.0683137035096786, 4.446942323021664, 0.055250835598413, 0.0855264330179356, 0.0212139947809325, 0.2400613808620881, 0.0324289546911609, 0.7012620515022351, 0.0380293663845733, 0.2060788100095102, 0.0134536716957276, -0.0763983411302703, 0.0300601291380824, 1.3954871088398761, 0.0308388575839792, 0.2340501984080152, 0.0175441559340245, 0.0675038914184867, 0.0315031633663986, 0.0200224470025681, 0.006305535950217, 0.4248589283021923, 0.0239699203925997, 0.2691929652141589, 0.0128382647434532, 0.8246274718697584, 0.0289744996886818, 1.0242462682956888, 0.0244904214517718, 0.8060543168640145, 0.0297557609525542, 0.2346609815146713, 0.0241803403737205, 0.4952161687401592, 0.0163084354055084, 0.2710893330017691, 0.0278630195897527, 0.3959624999304234, 0.0351543716180706, 0.1724066833416411, 0.0308918637197827, 0.303086659361723, 0.0195470970094336, 0.1807039963364651, 0.0122762139803738, 0.0099514375292324, 0.0287341343464511, 0.1643268507265057, 0.0241807926033025]|281452.2500000000000000|      0.12500000|[1492, 0, 0, 24]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      10|[0.6733710220318089, 0.0232440762055282, 0.6648010093115744, 0.0274296089052728, 0.609387353680248, 0.0116689936596465, 1.3229456404685183, 0.0386575204338479, 0.0116566647434345, -0.0025035325207741, 1.2578383842810716, 0.0240123873355234, 0.2390192477114248, 0.0147076045191779, 1.2185833246766187, 0.0230189556944945, 4.594242218545153, 0.0683137035096786, 4.446942323021664, 0.055250835598413, 0.0855264330179356, 0.0212139947809325, 0.2400613808620881, 0.0324289546911609, 0.7012620515022351, 0.0380293663845733, 0.2060788100095102, 0.0134536716957276, -0.0763983411302703, 0.0300601291380824, 1.3954871088398761, 0.0308388575839792, 0.2340501984080152, 0.0175441559340245, 0.0675038914184867, 0.0315031633663986, 0.0200224470025681, 0.006305535950217, 0.4248589283021923, 0.0239699203925997, 0.2691929652141589, 0.0128382647434532, 0.8246274718697584, 0.0289744996886818, 1.0242462682956888, 0.0244904214517718, 0.8060543168640145, 0.0297557609525542, 0.2346609815146713, 0.0241803403737205, 0.4952161687401592, 0.0163084354055084, 0.2710893330017691, 0.0278630195897527, 0.3959624999304234, 0.0351543716180706, 0.1724066833416411, 0.0308918637197827, 0.303086659361723, 0.0195470970094336, 0.1807039963364651, 0.0122762139803738, 0.0099514375292324, 0.0287341343464511, 0.1643268507265057, 0.0241807926033025]|281452.2500000000000000|      0.06250000|[1678, 0, 0, 27]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
