k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |999998000003.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.9988706323716023, 0.9524872671218]                                           |999995998208.0000000000000000|      2.00000000|[7, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | iterate success | actual_k=0
       2|[3.998842316810965, 0.9418448312738253]                                         |999992000512.0000000000000000|      4.00000000|[13, 0, 0, 4]                                                              |  | trying linear partial model with 5 points | iterate success | actual_k=0
       3|[7.998839067322152, 0.9367462138196389]                                         |999984005120.0000000000000000|      8.00000000|[19, 0, 0, 6]                                                              |  | trying linear partial model with 5 points | iterate success | actual_k=0
       4|[15.998837601524839, 0.9319034093785216]                                        |999968014336.0000000000000000|     16.00000000|[25, 0, 0, 8]                                                              |  | trying linear partial model with 5 points | iterate success | actual_k=0
       5|[31.998832497142345, 0.9191229471943808]                                        |999936032768.0000000000000000|     32.00000000|[31, 0, 0, 10]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       6|[63.99669470991226, 1.289006459385882]                                          |999872004096.0000000000000000|     64.00000000|[37, 0, 0, 12]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       7|[127.77811462448267, -3.9959224598371987]                                       |999744733184.0000000000000000|    128.00000000|[43, 0, 0, 14]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       8|[244.4043496294417, -56.74363623558358]                                         |999703642112.0000000000000000|    256.00000000|[49, 0, 0, 16]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       9|[244.4043496294417, -56.74363623558358]                                         |999703642112.0000000000000000|    128.00000000|[55, 0, 0, 18]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[244.4043496294417, -56.74363623558358]                                         |999703642112.0000000000000000|     64.00000000|[61, 0, 0, 20]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
