k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.50000000|[602, 40, 1, 11]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 121 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 182 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 242 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 302 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 362 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 422 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 482 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 542 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.25000000|[1202, 80, 1, 21]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 121 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 181 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 241 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 301 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 361 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 421 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 481 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 541 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[-0.1474267851925576, -0.0138989564044601, -0.0226403745508576, -0.0419457022126889, -0.0697067559611709, -0.075955273408944, -0.0644868838338832, -0.0523122917523398, -0.0880163777128835, -0.115107077397702, -0.0767795567799442, -0.1149145882890871, -0.1223437326102067, -0.1190151146279409, -0.1169686546750367, -0.1153155598797929, -0.1369321588796973, -0.1384911709413855, -0.1672037136869247, -0.1797332929918403, -0.1785415583472209, -0.1765495783382071, -0.1823459105098884, -0.1597763041541457, -0.169315040455236, -0.2075200641625295, -0.1789908098435741, -0.1953747762546395, -0.2185536665289653, -0.1988467580961445, -0.1953434583483648, -0.2303164505514017, -0.193757243077056, -0.2146436300973683, -0.2140616816730887, -0.2331471946355969, -0.2184913960592113, -0.2226794526232256, -0.2102779594986033, -0.2590399722647669, -0.2492251480441823, -0.2569444629790204, -0.2345258059132012, -0.238397123152768, -0.2541686071880903, -0.2231998230015637, -0.2289892426303121, -0.2293513372113849, -0.237158735267964, -0.2380419080413364, -0.1988380528735094, -0.2615794554642357, -0.2491162138425494, -0.236030276107634, -0.2390707231263123, -0.2455794314507219, -0.2111202445482822, -0.2329043279093029, -0.2256495881517194, -0.1929073370285785, -0.2603299550979684, -0.2245206283243503, -0.2392765660851707, -0.2237221064255779, -0.2179001485771756, -0.2168511464506108, -0.2220344461055096, -0.2094988962022575, -0.1887623587417814, -0.2178774623097674, -0.2053578626567108, -0.1951946129585242, -0.1948126478171753, -0.2102549197983995, -0.1819085347169642, -0.1968307743801626, -0.1858300589154712, -0.1874182904106471, -0.1684934802619589, -0.1781388991377752, -0.1256898657828192, -0.1788850348835648, -0.1312352530561921, -0.1409841232206401, -0.1571235882392155, -0.1283368029397369, -0.1491707116526047, -0.0808952247515168, -0.1102186701792135, -0.0874492832137656, -0.0902697991219023, -0.0628223556153625, -0.0722401717884248, -0.0553695706828035, -0.0578714732450186, -0.0632085114956875, -0.0365015851832293, -0.0272266573632994, -0.0175017199192674, -0.1432287136710833]| 99.8065185546875000|      0.50000000|[1742, 116, 1, 30]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 121 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 181 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 241 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 301 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 361 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 421 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 481 points | iterate success | actual_k=4
       4|[-0.1474267851925576, -0.0138989564044601, -0.0226403745508576, -0.0419457022126889, -0.0697067559611709, -0.075955273408944, -0.0644868838338832, -0.0523122917523398, -0.0880163777128835, -0.115107077397702, -0.0767795567799442, -0.1149145882890871, -0.1223437326102067, -0.1190151146279409, -0.1169686546750367, -0.1153155598797929, -0.1369321588796973, -0.1384911709413855, -0.1672037136869247, -0.1797332929918403, -0.1785415583472209, -0.1765495783382071, -0.1823459105098884, -0.1597763041541457, -0.169315040455236, -0.2075200641625295, -0.1789908098435741, -0.1953747762546395, -0.2185536665289653, -0.1988467580961445, -0.1953434583483648, -0.2303164505514017, -0.193757243077056, -0.2146436300973683, -0.2140616816730887, -0.2331471946355969, -0.2184913960592113, -0.2226794526232256, -0.2102779594986033, -0.2590399722647669, -0.2492251480441823, -0.2569444629790204, -0.2345258059132012, -0.238397123152768, -0.2541686071880903, -0.2231998230015637, -0.2289892426303121, -0.2293513372113849, -0.237158735267964, -0.2380419080413364, -0.1988380528735094, -0.2615794554642357, -0.2491162138425494, -0.236030276107634, -0.2390707231263123, -0.2455794314507219, -0.2111202445482822, -0.2329043279093029, -0.2256495881517194, -0.1929073370285785, -0.2603299550979684, -0.2245206283243503, -0.2392765660851707, -0.2237221064255779, -0.2179001485771756, -0.2168511464506108, -0.2220344461055096, -0.2094988962022575, -0.1887623587417814, -0.2178774623097674, -0.2053578626567108, -0.1951946129585242, -0.1948126478171753, -0.2102549197983995, -0.1819085347169642, -0.1968307743801626, -0.1858300589154712, -0.1874182904106471, -0.1684934802619589, -0.1781388991377752, -0.1256898657828192, -0.1788850348835648, -0.1312352530561921, -0.1409841232206401, -0.1571235882392155, -0.1283368029397369, -0.1491707116526047, -0.0808952247515168, -0.1102186701792135, -0.0874492832137656, -0.0902697991219023, -0.0628223556153625, -0.0722401717884248, -0.0553695706828035, -0.0578714732450186, -0.0632085114956875, -0.0365015851832293, -0.0272266573632994, -0.0175017199192674, -0.1432287136710833]| 99.8065185546875000|      0.25000000|[2342, 156, 1, 40]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 121 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 181 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 241 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 301 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 361 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 421 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 481 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 541 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[-0.1745217573493701, -0.0861490126175958, -0.0200946707979857, -0.010415505981486, -0.0842585689721101, -0.0407495254322651, -0.0743515273066934, -0.0809773968460535, -0.0687761295875702, -0.0975953029250128, -0.0995953771212902, -0.0713520669927848, -0.1167482989244045, -0.128801772136665, -0.0943772157347319, -0.1113890540518289, -0.151625498312464, -0.1761385309952083, -0.138173972046987, -0.1645159291206947, -0.1678888690405618, -0.166209111260784, -0.1685408976994479, -0.1637445349362905, -0.1866704421813555, -0.212225210931746, -0.1878860197135233, -0.1767706871921333, -0.1681697482928041, -0.1942969347156357, -0.2033035996661507, -0.2350949731456108, -0.2091375002563494, -0.2039788933565779, -0.2489893948870679, -0.2051522086532271, -0.2412220468043992, -0.2075989516880568, -0.2371653991956561, -0.2537403111793638, -0.2824398231347388, -0.2336083120076092, -0.240786812968106, -0.2391396799089538, -0.2361946111037737, -0.2420376158735097, -0.2341795280280597, -0.2328122867261641, -0.2241782268815521, -0.1938794962421467, -0.1968646362237287, -0.2469046205724357, -0.2518415823782186, -0.24130017039972, -0.2361361119763138, -0.2590071928027284, -0.2235058033160501, -0.2077257505542492, -0.193579868001418, -0.2236984335839512, -0.1924054025932279, -0.2711649170724015, -0.2226985230989636, -0.2147858852173548, -0.1935443418085944, -0.2163458039986473, -0.2060276830885226, -0.2184150435514293, -0.2173256454415832, -0.2365873867548894, -0.2016725085042992, -0.1674837233954776, -0.1752224161163774, -0.2178693592971579, -0.1936635151196039, -0.1813172281591743, -0.195404687212395, -0.2010191165125498, -0.1882675899367691, -0.1446765571711779, -0.1850097910121631, -0.1490023805113801, -0.1407677582062755, -0.1630598414664941, -0.1199463254277069, -0.1436834313254034, -0.1114412398042889, -0.1322059217651839, -0.0820456819308729, -0.1077097578438483, -0.090918571560172, -0.0729325944363349, -0.0718508745030779, -0.0522482375500578, -0.0581444983934327, -0.0647240851359487, -0.0511095224421933, -0.0138960096758326, -0.0883866432304811, -0.179167143863553]| 99.6816101074218750|      0.50000000|[2822, 188, 1, 48]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 121 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 181 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 241 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 301 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 361 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 421 points | iterate success | actual_k=4
       6|[-0.1745217573493701, -0.0861490126175958, -0.0200946707979857, -0.010415505981486, -0.0842585689721101, -0.0407495254322651, -0.0743515273066934, -0.0809773968460535, -0.0687761295875702, -0.0975953029250128, -0.0995953771212902, -0.0713520669927848, -0.1167482989244045, -0.128801772136665, -0.0943772157347319, -0.1113890540518289, -0.151625498312464, -0.1761385309952083, -0.138173972046987, -0.1645159291206947, -0.1678888690405618, -0.166209111260784, -0.1685408976994479, -0.1637445349362905, -0.1866704421813555, -0.212225210931746, -0.1878860197135233, -0.1767706871921333, -0.1681697482928041, -0.1942969347156357, -0.2033035996661507, -0.2350949731456108, -0.2091375002563494, -0.2039788933565779, -0.2489893948870679, -0.2051522086532271, -0.2412220468043992, -0.2075989516880568, -0.2371653991956561, -0.2537403111793638, -0.2824398231347388, -0.2336083120076092, -0.240786812968106, -0.2391396799089538, -0.2361946111037737, -0.2420376158735097, -0.2341795280280597, -0.2328122867261641, -0.2241782268815521, -0.1938794962421467, -0.1968646362237287, -0.2469046205724357, -0.2518415823782186, -0.24130017039972, -0.2361361119763138, -0.2590071928027284, -0.2235058033160501, -0.2077257505542492, -0.193579868001418, -0.2236984335839512, -0.1924054025932279, -0.2711649170724015, -0.2226985230989636, -0.2147858852173548, -0.1935443418085944, -0.2163458039986473, -0.2060276830885226, -0.2184150435514293, -0.2173256454415832, -0.2365873867548894, -0.2016725085042992, -0.1674837233954776, -0.1752224161163774, -0.2178693592971579, -0.1936635151196039, -0.1813172281591743, -0.195404687212395, -0.2010191165125498, -0.1882675899367691, -0.1446765571711779, -0.1850097910121631, -0.1490023805113801, -0.1407677582062755, -0.1630598414664941, -0.1199463254277069, -0.1436834313254034, -0.1114412398042889, -0.1322059217651839, -0.0820456819308729, -0.1077097578438483, -0.090918571560172, -0.0729325944363349, -0.0718508745030779, -0.0522482375500578, -0.0581444983934327, -0.0647240851359487, -0.0511095224421933, -0.0138960096758326, -0.0883866432304811, -0.179167143863553]| 99.6816101074218750|      0.25000000|[3422, 228, 1, 58]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 121 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 181 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 241 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 301 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 361 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 421 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 481 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 541 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[-0.2415717475925007, -0.1073101044003137, -0.0123051624767588, -0.0350978822889295, -0.0372059369084714, -0.0733994660796004, -0.0544560518273262, -0.0706989988306677, -0.0736791299973293, -0.070816526010111, -0.0869589587255035, -0.0812914450975189, -0.1053252807001414, -0.1053951375134979, -0.119392627670538, -0.1266295066983756, -0.1572523164259224, -0.1628031611503258, -0.1656393257327649, -0.1589423241630041, -0.1710662779025113, -0.1703981538089882, -0.1418180626046942, -0.1735283167792934, -0.1958125621634501, -0.1976293067726183, -0.1913022605085047, -0.1678284469483278, -0.1755147152302549, -0.1837856429858662, -0.1951387355674533, -0.2031134891338371, -0.2152573099197532, -0.2258316078684186, -0.2336301405931637, -0.2451215527457213, -0.1963203866053811, -0.2371264392246032, -0.2204118643674905, -0.2914486712429674, -0.2669241605755177, -0.2387628774944596, -0.2447200632761299, -0.2412340613341575, -0.245108692332169, -0.230875687151651, -0.2271722690087281, -0.2097918338239374, -0.2067622990609906, -0.1771031441288993, -0.2054864099303668, -0.2290394481724288, -0.2444270111542858, -0.2536049879216564, -0.2462185949575869, -0.2403191365776217, -0.2331578543581067, -0.1852276669700224, -0.2085625386249886, -0.1680060188427967, -0.2404072432059609, -0.2186099637774721, -0.249479375752842, -0.2070622011763129, -0.195354616731839, -0.1995399429493631, -0.2320871805030527, -0.2278133223521815, -0.225632844931979, -0.206828716440114, -0.2120751380275661, -0.1774359824169876, -0.1976028080655878, -0.1975373466681348, -0.2079097111515131, -0.1843252723211747, -0.186793718641869, -0.2018937970032526, -0.1574313170540776, -0.1940807037892868, -0.1566693516189337, -0.1578385275740282, -0.1336239745879428, -0.1497450604419279, -0.1717116840864286, -0.1266395983024277, -0.1492299993839336, -0.0993635027485207, -0.1137379171053204, -0.0454322656557233, -0.0711319855998991, -0.1012732062992142, -0.0768125383650004, -0.057278195628096, -0.0402283004595929, -0.0766541797678516, -0.0262900980235269, -0.0510690784008921, -0.1116236224593814, -0.2509893588893816]| 99.5375823974609375|      0.50000000|[3962, 264, 1, 67]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 121 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 181 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 241 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 301 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 361 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 421 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 481 points | iterate success | actual_k=4
       8|[-0.2415717475925007, -0.1073101044003137, -0.0123051624767588, -0.0350978822889295, -0.0372059369084714, -0.0733994660796004, -0.0544560518273262, -0.0706989988306677, -0.0736791299973293, -0.070816526010111, -0.0869589587255035, -0.0812914450975189, -0.1053252807001414, -0.1053951375134979, -0.119392627670538, -0.1266295066983756, -0.1572523164259224, -0.1628031611503258, -0.1656393257327649, -0.1589423241630041, -0.1710662779025113, -0.1703981538089882, -0.1418180626046942, -0.1735283167792934, -0.1958125621634501, -0.1976293067726183, -0.1913022605085047, -0.1678284469483278, -0.1755147152302549, -0.1837856429858662, -0.1951387355674533, -0.2031134891338371, -0.2152573099197532, -0.2258316078684186, -0.2336301405931637, -0.2451215527457213, -0.1963203866053811, -0.2371264392246032, -0.2204118643674905, -0.2914486712429674, -0.2669241605755177, -0.2387628774944596, -0.2447200632761299, -0.2412340613341575, -0.245108692332169, -0.230875687151651, -0.2271722690087281, -0.2097918338239374, -0.2067622990609906, -0.1771031441288993, -0.2054864099303668, -0.2290394481724288, -0.2444270111542858, -0.2536049879216564, -0.2462185949575869, -0.2403191365776217, -0.2331578543581067, -0.1852276669700224, -0.2085625386249886, -0.1680060188427967, -0.2404072432059609, -0.2186099637774721, -0.249479375752842, -0.2070622011763129, -0.195354616731839, -0.1995399429493631, -0.2320871805030527, -0.2278133223521815, -0.225632844931979, -0.206828716440114, -0.2120751380275661, -0.1774359824169876, -0.1976028080655878, -0.1975373466681348, -0.2079097111515131, -0.1843252723211747, -0.186793718641869, -0.2018937970032526, -0.1574313170540776, -0.1940807037892868, -0.1566693516189337, -0.1578385275740282, -0.1336239745879428, -0.1497450604419279, -0.1717116840864286, -0.1266395983024277, -0.1492299993839336, -0.0993635027485207, -0.1137379171053204, -0.0454322656557233, -0.0711319855998991, -0.1012732062992142, -0.0768125383650004, -0.057278195628096, -0.0402283004595929, -0.0766541797678516, -0.0262900980235269, -0.0510690784008921, -0.1116236224593814, -0.2509893588893816]| 99.5375823974609375|      0.25000000|[4563, 304, 2, 78]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 121 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 181 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 241 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 301 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 361 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 422 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 482 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 542 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[-0.2415717475925007, -0.1073101044003137, -0.0123051624767588, -0.0350978822889295, -0.0372059369084714, -0.0733994660796004, -0.0544560518273262, -0.0706989988306677, -0.0736791299973293, -0.070816526010111, -0.0869589587255035, -0.0812914450975189, -0.1053252807001414, -0.1053951375134979, -0.119392627670538, -0.1266295066983756, -0.1572523164259224, -0.1628031611503258, -0.1656393257327649, -0.1589423241630041, -0.1710662779025113, -0.1703981538089882, -0.1418180626046942, -0.1735283167792934, -0.1958125621634501, -0.1976293067726183, -0.1913022605085047, -0.1678284469483278, -0.1755147152302549, -0.1837856429858662, -0.1951387355674533, -0.2031134891338371, -0.2152573099197532, -0.2258316078684186, -0.2336301405931637, -0.2451215527457213, -0.1963203866053811, -0.2371264392246032, -0.2204118643674905, -0.2914486712429674, -0.2669241605755177, -0.2387628774944596, -0.2447200632761299, -0.2412340613341575, -0.245108692332169, -0.230875687151651, -0.2271722690087281, -0.2097918338239374, -0.2067622990609906, -0.1771031441288993, -0.2054864099303668, -0.2290394481724288, -0.2444270111542858, -0.2536049879216564, -0.2462185949575869, -0.2403191365776217, -0.2331578543581067, -0.1852276669700224, -0.2085625386249886, -0.1680060188427967, -0.2404072432059609, -0.2186099637774721, -0.249479375752842, -0.2070622011763129, -0.195354616731839, -0.1995399429493631, -0.2320871805030527, -0.2278133223521815, -0.225632844931979, -0.206828716440114, -0.2120751380275661, -0.1774359824169876, -0.1976028080655878, -0.1975373466681348, -0.2079097111515131, -0.1843252723211747, -0.186793718641869, -0.2018937970032526, -0.1574313170540776, -0.1940807037892868, -0.1566693516189337, -0.1578385275740282, -0.1336239745879428, -0.1497450604419279, -0.1717116840864286, -0.1266395983024277, -0.1492299993839336, -0.0993635027485207, -0.1137379171053204, -0.0454322656557233, -0.0711319855998991, -0.1012732062992142, -0.0768125383650004, -0.057278195628096, -0.0402283004595929, -0.0766541797678516, -0.0262900980235269, -0.0510690784008921, -0.1116236224593814, -0.2509893588893816]| 99.5375823974609375|      0.12500000|[5163, 344, 2, 88]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 121 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 181 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 241 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 301 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 361 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 421 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 481 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 541 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[-0.2303220246376497, -0.1051187068516715, -0.016743949008888, -0.0318602981026348, -0.0452693753733209, -0.0680826705325368, -0.0662790511042863, -0.0662855509586734, -0.0726365196327499, -0.0929255806832446, -0.0776499255682968, -0.0920871650212469, -0.102874346214114, -0.1174169542166582, -0.1085295373806526, -0.1445796243380084, -0.1606971036234469, -0.1911740071484402, -0.1629180831857654, -0.1628896480220642, -0.1790557240131515, -0.1775216597993519, -0.1279941901019027, -0.1672873126810559, -0.2025326292966269, -0.1926601913731164, -0.2050733916567498, -0.1634581880335624, -0.156505276201905, -0.1871073547010457, -0.1990891377736022, -0.1958898705563439, -0.1942833932905227, -0.2275976471145212, -0.2558988093196855, -0.2463801713168104, -0.2160343669944535, -0.2287918083964755, -0.2212100201578285, -0.2866889409157307, -0.2571405831169261, -0.2379852765283131, -0.2457611635594105, -0.2450227959662365, -0.232346490068115, -0.2475488919314419, -0.2167083433979275, -0.1996215673075894, -0.2068658314350715, -0.1609046412734284, -0.2174535625900023, -0.2375446936431851, -0.2390474651935008, -0.2370879328945037, -0.2209492341816447, -0.2363907775595193, -0.215651030927348, -0.1738775387728334, -0.2025418935203078, -0.1770737894629532, -0.2220238367899645, -0.2388978998427673, -0.2408254430479057, -0.2309777095233364, -0.2008571016321839, -0.2115868286204073, -0.2158859531676791, -0.2351993309090381, -0.2139770806779442, -0.1900035625965633, -0.2188366618290619, -0.1855266862169977, -0.2114693626087925, -0.1975766327385784, -0.2019934129786196, -0.1904089673850311, -0.2003595416475739, -0.2091522408278911, -0.1677629804714384, -0.1947374983708237, -0.1578986798384149, -0.1502843812871926, -0.1380599137786801, -0.1333668111872542, -0.1681764620812418, -0.1264232013827616, -0.1396672425985546, -0.1070508229115181, -0.0919553177331213, -0.0757592660573151, -0.0674448538528952, -0.080308871976662, -0.0843682893454741, -0.0411548938831139, -0.042184394525466, -0.0575913054570546, -0.033590932601534, -0.0304208524596306, -0.1424405239631756, -0.2697334942721936]| 99.4712142944335938|      0.25000000|[5283, 352, 2, 90]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
