k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]| 27.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0260331453768785, 0.8196779269055903, 0.9277251793485134, 1.1227833032223302, 0.8363673381109482, 1.0247957202436915, 0.9493426417974772, 0.9471019593262543, 1.036114507218358, 0.9620390989598042, 1.0142076134767848, 0.8584114154827007, 1.8743688434182586, 0.8113716136405216, 1.0557140090181707, 0.8033461185653944, 0.919291513032613, 1.0466963683632529, 1.012256928099943, 1.0215032243008602, 1.0163422696554136, 0.8762465704718823, 0.9736691590717594, 0.8755966429163413, 0.9115655332746855]|  3.8027165905977358|      2.00000000|[49, 16, 1, 2]                                                             |  | used linear model with 65 points | iterate success | actual_k=16
       2|[1.0260331453768785, 0.8196779269055903, 0.9277251793485134, 1.1227833032223302, 0.8363673381109482, 1.0247957202436915, 0.9493426417974772, 0.9471019593262543, 1.036114507218358, 0.9620390989598042, 1.0142076134767848, 0.8584114154827007, 1.8743688434182586, 0.8113716136405216, 1.0557140090181707, 0.8033461185653944, 0.919291513032613, 1.0466963683632529, 1.012256928099943, 1.0215032243008602, 1.0163422696554136, 0.8762465704718823, 0.9736691590717594, 0.8755966429163413, 0.9115655332746855]|  3.8027165905977358|      1.00000000|[98, 32, 2, 4]                                                             |  | used linear model with 65 points | iterate failure | actual_k=16
       3|[1.0260331453768785, 0.8196779269055903, 0.9277251793485134, 1.1227833032223302, 0.8363673381109482, 1.0247957202436915, 0.9493426417974772, 0.9471019593262543, 1.036114507218358, 0.9620390989598042, 1.0142076134767848, 0.8584114154827007, 1.8743688434182586, 0.8113716136405216, 1.0557140090181707, 0.8033461185653944, 0.919291513032613, 1.0466963683632529, 1.012256928099943, 1.0215032243008602, 1.0163422696554136, 0.8762465704718823, 0.9736691590717594, 0.8755966429163413, 0.9115655332746855]|  3.8027165905977358|      0.50000000|[147, 48, 3, 6]                                                            |  | used linear model with 65 points | iterate failure | actual_k=16
       4|[1.0260331453768785, 0.8196779269055903, 0.9277251793485134, 1.1227833032223302, 0.8363673381109482, 1.0247957202436915, 0.9493426417974772, 0.9471019593262543, 1.036114507218358, 0.9620390989598042, 1.0142076134767848, 0.8584114154827007, 1.8743688434182586, 0.8113716136405216, 1.0557140090181707, 0.8033461185653944, 0.919291513032613, 1.0466963683632529, 1.012256928099943, 1.0215032243008602, 1.0163422696554136, 0.8762465704718823, 0.9736691590717594, 0.8755966429163413, 0.9115655332746855]|  3.8027165905977358|      0.25000000|[196, 64, 4, 8]                                                            |  | used linear model with 65 points | iterate failure | actual_k=16
       5|[0.9686171783369543, 0.7657718571343642, 0.8957375592521731, 1.0860730253826725, 0.8729493317390589, 1.0037871994996685, 0.9587151678753559, 0.9433246514913693, 1.0474367515350032, 0.918317669697828, 1.0003041017971839, 0.818739287248216, 1.871876863729319, 0.8918527751986655, 1.017300639964308, 0.778307015886592, 0.8721064461958826, 0.983295840583424, 0.921870223190217, 1.0621422903167153, 0.9740306135049823, 0.8714014989667817, 0.9892021229000316, 0.8329923015606719, 0.7711569750215324]|  3.1626743277992153|      0.50000000|[245, 80, 5, 10]                                                           |  | used linear model with 65 points | iterate success | actual_k=16
       6|[0.9686171783369543, 0.7657718571343642, 0.8957375592521731, 1.0860730253826725, 0.8729493317390589, 1.0037871994996685, 0.9587151678753559, 0.9433246514913693, 1.0474367515350032, 0.918317669697828, 1.0003041017971839, 0.818739287248216, 1.871876863729319, 0.8918527751986655, 1.017300639964308, 0.778307015886592, 0.8721064461958826, 0.983295840583424, 0.921870223190217, 1.0621422903167153, 0.9740306135049823, 0.8714014989667817, 0.9892021229000316, 0.8329923015606719, 0.7711569750215324]|  3.1626743277992153|      0.25000000|[294, 96, 6, 12]                                                           |  | used linear model with 65 points | iterate failure | actual_k=16
       7|[0.9881577105198873, 0.6988834861493629, 0.862775550985539, 0.9839823413212482, 0.8162840896902132, 0.9569546037191489, 1.0264906304899044, 0.9279387098912378, 0.996254468320586, 0.9880054772060962, 1.0648311260028318, 0.7150490744177361, 1.8916641819179452, 0.8706815760383166, 1.0778548431176518, 0.781026626257181, 0.8808261993862516, 0.9719370140276232, 0.9567734737053691, 1.0519810597438655, 0.9632875773874654, 0.9137340782546702, 1.0543285461911271, 0.8054817027079461, 0.7474301631113158]|  2.7847803353893323|      0.50000000|[343, 112, 7, 14]                                                          |  | used linear model with 65 points | iterate success | actual_k=16
       8|[0.9881577105198873, 0.6988834861493629, 0.862775550985539, 0.9839823413212482, 0.8162840896902132, 0.9569546037191489, 1.0264906304899044, 0.9279387098912378, 0.996254468320586, 0.9880054772060962, 1.0648311260028318, 0.7150490744177361, 1.8916641819179452, 0.8706815760383166, 1.0778548431176518, 0.781026626257181, 0.8808261993862516, 0.9719370140276232, 0.9567734737053691, 1.0519810597438655, 0.9632875773874654, 0.9137340782546702, 1.0543285461911271, 0.8054817027079461, 0.7474301631113158]|  2.7847803353893323|      0.25000000|[392, 128, 8, 16]                                                          |  | used linear model with 65 points | iterate failure | actual_k=16
       9|[0.9881577105198873, 0.6988834861493629, 0.862775550985539, 0.9839823413212482, 0.8162840896902132, 0.9569546037191489, 1.0264906304899044, 0.9279387098912378, 0.996254468320586, 0.9880054772060962, 1.0648311260028318, 0.7150490744177361, 1.8916641819179452, 0.8706815760383166, 1.0778548431176518, 0.781026626257181, 0.8808261993862516, 0.9719370140276232, 0.9567734737053691, 1.0519810597438655, 0.9632875773874654, 0.9137340782546702, 1.0543285461911271, 0.8054817027079461, 0.7474301631113158]|  2.7847803353893323|      0.12500000|[441, 144, 9, 18]                                                          |  | used linear model with 65 points | iterate failure | actual_k=16
      10|[1.0090239412645428, 0.7070246743413148, 0.8728122025502886, 0.9512206479568601, 0.8474080413105132, 0.945995134800706, 0.9945577533996469, 0.9168877293108108, 1.0008099608221996, 0.984727253504699, 1.0570212279226139, 0.6760913635837456, 1.9030470503355985, 0.831456315848613, 1.0786279823189362, 0.8144512820647556, 0.8911574125726115, 0.9549906672770831, 0.950126358949048, 1.0518320158520942, 0.9398753606725734, 0.9084582982549159, 1.0384544725375353, 0.7570807323879323, 0.6864900495365454]|  2.5298616175769437|      0.25000000|[490, 160, 10, 20]                                                         |  | used linear model with 65 points | iterate success | actual_k=16
      11|[1.050137305346909, 0.6932440539990156, 0.8993780303791745, 0.9044127852936285, 0.8567153583448255, 1.0206262153450012, 0.9743888621988294, 0.9292494500902967, 1.050360827343241, 0.9259952145568467, 1.0686164753872203, 0.6306445285846795, 1.8160768227134831, 0.8280548284044814, 1.190494572208632, 0.858868439575943, 0.9349430717151083, 0.9169748040924205, 0.9241391933161204, 0.9713575163122611, 0.8708336855393376, 0.8646493136819982, 1.031072335358533, 0.7370812070722079, 0.6257800214299591]|  2.3743476958920371|      0.50000000|[539, 176, 11, 22]                                                         |  | used linear model with 65 points | iterate success | actual_k=16
      12|[1.050137305346909, 0.6932440539990156, 0.8993780303791745, 0.9044127852936285, 0.8567153583448255, 1.0206262153450012, 0.9743888621988294, 0.9292494500902967, 1.050360827343241, 0.9259952145568467, 1.0686164753872203, 0.6306445285846795, 1.8160768227134831, 0.8280548284044814, 1.190494572208632, 0.858868439575943, 0.9349430717151083, 0.9169748040924205, 0.9241391933161204, 0.9713575163122611, 0.8708336855393376, 0.8646493136819982, 1.031072335358533, 0.7370812070722079, 0.6257800214299591]|  2.3743476958920371|      0.25000000|[588, 192, 12, 24]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      13|[1.050137305346909, 0.6932440539990156, 0.8993780303791745, 0.9044127852936285, 0.8567153583448255, 1.0206262153450012, 0.9743888621988294, 0.9292494500902967, 1.050360827343241, 0.9259952145568467, 1.0686164753872203, 0.6306445285846795, 1.8160768227134831, 0.8280548284044814, 1.190494572208632, 0.858868439575943, 0.9349430717151083, 0.9169748040924205, 0.9241391933161204, 0.9713575163122611, 0.8708336855393376, 0.8646493136819982, 1.031072335358533, 0.7370812070722079, 0.6257800214299591]|  2.3743476958920371|      0.12500000|[637, 208, 13, 26]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      14|[1.0665115980983821, 0.6707500495657561, 0.8952868143689653, 0.8869699855569424, 0.8443955460413684, 0.9882941540974939, 0.9641272874085339, 0.9219980203143178, 1.037567302799456, 0.9022482222237562, 1.0819910644402468, 0.6046952017268569, 1.9163311459325383, 0.8204674362840058, 1.1874411435434575, 0.856392562089344, 0.9331178559266938, 0.9030748486527527, 0.90760016980879, 0.9673377677151653, 0.872142694679534, 0.8802048152534303, 1.0048010155315361, 0.7307985927414431, 0.6223860480964145]|  2.1549001116782787|      0.25000000|[686, 224, 14, 28]                                                         |  | used linear model with 65 points | iterate success | actual_k=16
      15|[1.0665115980983821, 0.6707500495657561, 0.8952868143689653, 0.8869699855569424, 0.8443955460413684, 0.9882941540974939, 0.9641272874085339, 0.9219980203143178, 1.037567302799456, 0.9022482222237562, 1.0819910644402468, 0.6046952017268569, 1.9163311459325383, 0.8204674362840058, 1.1874411435434575, 0.856392562089344, 0.9331178559266938, 0.9030748486527527, 0.90760016980879, 0.9673377677151653, 0.872142694679534, 0.8802048152534303, 1.0048010155315361, 0.7307985927414431, 0.6223860480964145]|  2.1549001116782787|      0.12500000|[735, 240, 15, 30]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      16|[1.0842806813039396, 0.6590200412959575, 0.906363414716279, 0.8617328595375457, 0.8641090471161847, 0.9918258284251594, 0.950228508482952, 0.9757784514361455, 1.0308163600622282, 0.8786030123073562, 1.101869459867466, 0.5738762496382875, 1.8569320284465638, 0.8226082520001186, 1.1916147866095539, 0.8774388182988512, 0.9576691576941264, 0.8773514539273015, 0.9041515389096306, 0.9702762335180825, 0.8825260953009282, 0.8404810185750649, 0.9616851552755168, 0.7330079014595748, 0.6345509441327888]|  2.0702391845775669|      0.25000000|[784, 256, 16, 32]                                                         |  | used linear model with 65 points | iterate success | actual_k=16
