k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]| 27.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6948648484676907, 0.7819874815855374, 1.1802665242743238, 1.1577304049598214, 0.8250714447658536, 0.9662557660875148, 0.8314292805793121, 1.0159755948017544, 0.9917974918263974, 1.4883595456552703, 1.0315233232310255, 0.8477927835691558, 1.5122622991572439, 0.997848386155058, 1.1007059683813851, 1.0828168504878097, 0.8910912622690825, 1.0724071570425011, 0.7340696970172664, 0.92403311930725, 1.0257643318227134, 1.1393901387633418, 1.1553433575207985, 0.83190644649995, 0.8173438030447047]|  9.8997488021850586|      2.00000000|[33, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       2|[0.6948648484676907, 0.7819874815855374, 1.1802665242743238, 1.1577304049598214, 0.8250714447658536, 0.9662557660875148, 0.8314292805793121, 1.0159755948017544, 0.9917974918263974, 1.4883595456552703, 1.0315233232310255, 0.8477927835691558, 1.5122622991572439, 0.997848386155058, 1.1007059683813851, 1.0828168504878097, 0.8910912622690825, 1.0724071570425011, 0.7340696970172664, 0.92403311930725, 1.0257643318227134, 1.1393901387633418, 1.1553433575207985, 0.83190644649995, 0.8173438030447047]|  9.8997488021850586|      1.00000000|[65, 0, 0, 4]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[0.8493586225247429, 0.7615152327510406, 1.1323936363617886, 1.083798457025208, 0.7512537968378659, 0.6647056188281655, 1.1151112366702165, 0.9904776204590855, 0.8406358584517231, 1.626481412997401, 0.7576869671979218, 1.0024395760866267, 2.073227450597882, 0.9535302255454917, 1.3590172574059016, 1.0143325804770715, 1.2728138014694994, 0.8202707567704577, 0.7576662010036869, 0.9524335023957655, 1.042354530806641, 1.211789281736, 0.9621256802781311, 0.7610923538263307, 0.8725214817324769]|  7.5383644104003906|      2.00000000|[97, 0, 0, 6]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       4|[0.8493586225247429, 0.7615152327510406, 1.1323936363617886, 1.083798457025208, 0.7512537968378659, 0.6647056188281655, 1.1151112366702165, 0.9904776204590855, 0.8406358584517231, 1.626481412997401, 0.7576869671979218, 1.0024395760866267, 2.073227450597882, 0.9535302255454917, 1.3590172574059016, 1.0143325804770715, 1.2728138014694994, 0.8202707567704577, 0.7576662010036869, 0.9524335023957655, 1.042354530806641, 1.211789281736, 0.9621256802781311, 0.7610923538263307, 0.8725214817324769]|  7.5383644104003906|      1.00000000|[129, 0, 0, 8]                                                             |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[0.8493586225247429, 0.7615152327510406, 1.1323936363617886, 1.083798457025208, 0.7512537968378659, 0.6647056188281655, 1.1151112366702165, 0.9904776204590855, 0.8406358584517231, 1.626481412997401, 0.7576869671979218, 1.0024395760866267, 2.073227450597882, 0.9535302255454917, 1.3590172574059016, 1.0143325804770715, 1.2728138014694994, 0.8202707567704577, 0.7576662010036869, 0.9524335023957655, 1.042354530806641, 1.211789281736, 0.9621256802781311, 0.7610923538263307, 0.8725214817324769]|  7.5383644104003906|      0.50000000|[161, 0, 0, 10]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[0.7515271985588831, 0.7995636651826749, 0.9813225525987729, 1.0215249041049754, 0.7180607204219616, 0.7277267778390988, 1.1487483147343207, 0.9470587268282895, 0.7332930740186436, 1.5739442327749513, 0.8064264227196329, 0.8240308680023287, 1.9448299337588288, 0.9977545719379332, 1.2596151766143446, 0.8310771923996041, 1.362397198275984, 0.8340622919400745, 0.8849548218666786, 1.0080023402236393, 1.1292236505834776, 1.0394532572434403, 1.0204017145769044, 0.9183326373434426, 0.8420966138659394]|  5.5877294540405273|      1.00000000|[193, 0, 0, 12]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       7|[0.7515271985588831, 0.7995636651826749, 0.9813225525987729, 1.0215249041049754, 0.7180607204219616, 0.7277267778390988, 1.1487483147343207, 0.9470587268282895, 0.7332930740186436, 1.5739442327749513, 0.8064264227196329, 0.8240308680023287, 1.9448299337588288, 0.9977545719379332, 1.2596151766143446, 0.8310771923996041, 1.362397198275984, 0.8340622919400745, 0.8849548218666786, 1.0080023402236393, 1.1292236505834776, 1.0394532572434403, 1.0204017145769044, 0.9183326373434426, 0.8420966138659394]|  5.5877294540405273|      0.50000000|[225, 0, 0, 14]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[0.8631838762388041, 0.702132552202898, 0.8682661661360257, 0.9852885190773608, 0.7606047645197782, 0.7279547119902975, 1.15446653241229, 0.8759220320157038, 0.7410987326354614, 1.363020401524303, 0.9774419230348549, 0.7210525959849376, 1.8628512702911297, 0.7443208382187466, 1.176320693207612, 0.8978899876129435, 1.2615340999120828, 0.8511093506297902, 0.9830333026342541, 1.01128116686852, 1.176622747152381, 0.9925033515281451, 0.9617009032121827, 0.9254579022502646, 0.7314230267570755]|  4.2530450820922852|      1.00000000|[257, 0, 0, 16]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       9|[0.8631838762388041, 0.702132552202898, 0.8682661661360257, 0.9852885190773608, 0.7606047645197782, 0.7279547119902975, 1.15446653241229, 0.8759220320157038, 0.7410987326354614, 1.363020401524303, 0.9774419230348549, 0.7210525959849376, 1.8628512702911297, 0.7443208382187466, 1.176320693207612, 0.8978899876129435, 1.2615340999120828, 0.8511093506297902, 0.9830333026342541, 1.01128116686852, 1.176622747152381, 0.9925033515281451, 0.9617009032121827, 0.9254579022502646, 0.7314230267570755]|  4.2530450820922852|      0.50000000|[289, 0, 0, 18]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
