k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.50000000|[165, 24, 0, 3]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       2|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.25000000|[328, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       3|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.12500000|[492, 72, 0, 9]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       4|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.06250000|[654, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       5|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.03125000|[817, 120, 0, 15]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       6|[0.6855831491381584, 0.0159812129690751, 0.6646348036954113, 0.0138712354524902, 0.6143939711664024, 0.0196483216053955, 1.3244988556237132, 0.0234066578975907, -0.0018775387407387, 0.0157967105556988, 1.250746096035266, 0.0207493086506215, 0.2257880107630361, 0.0176961605635031, 1.2293622145559968, 0.0202444797388067, 4.589525660029975, 0.0311110719386862, 4.451986289872609, 0.0310452489203025, 0.0733751769215758, 0.021608422006271, 0.2477012821043056, 0.0208480594283887, 0.7159620246146335, 0.0189241574249378, 0.2059261094485565, 0.0149277296267588, -0.0636350337807124, 0.0151053023832793, 1.408191603476665, 0.0182627928375599, 0.2384039893115971, 0.0172397512807001, 0.0605928955042677, 0.0188502227387025, 0.0249653424990563, 0.0204937813426245, 0.4198092416809554, 0.0193543791423341, 0.2716495384845415, 0.0154562636965005, 0.8407093123326325, 0.0281879107502389, 1.02928304446499, 0.0235702029664611, 0.8022961230640114, 0.02307502161804, 0.2427953369847025, 0.0270045086171204, 0.5022423140516028, 0.0142452168630665, 0.2721406037731346, 0.0226367109780539, 0.3849150048243885, 0.0196101355429882, 0.1707831142343142, 0.0205767029885869, 0.2970522232201961, 0.0199495589663973, 0.1876412702189065, 0.0228872840657907, 0.0070531867811969, 0.0200156761115526, 0.1608175087929199, 0.0244634934660856]|380149.7187500000000000|      0.06250000|[926, 136, 0, 17]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       7|[0.6855831491381584, 0.0159812129690751, 0.6646348036954113, 0.0138712354524902, 0.6143939711664024, 0.0196483216053955, 1.3244988556237132, 0.0234066578975907, -0.0018775387407387, 0.0157967105556988, 1.250746096035266, 0.0207493086506215, 0.2257880107630361, 0.0176961605635031, 1.2293622145559968, 0.0202444797388067, 4.589525660029975, 0.0311110719386862, 4.451986289872609, 0.0310452489203025, 0.0733751769215758, 0.021608422006271, 0.2477012821043056, 0.0208480594283887, 0.7159620246146335, 0.0189241574249378, 0.2059261094485565, 0.0149277296267588, -0.0636350337807124, 0.0151053023832793, 1.408191603476665, 0.0182627928375599, 0.2384039893115971, 0.0172397512807001, 0.0605928955042677, 0.0188502227387025, 0.0249653424990563, 0.0204937813426245, 0.4198092416809554, 0.0193543791423341, 0.2716495384845415, 0.0154562636965005, 0.8407093123326325, 0.0281879107502389, 1.02928304446499, 0.0235702029664611, 0.8022961230640114, 0.02307502161804, 0.2427953369847025, 0.0270045086171204, 0.5022423140516028, 0.0142452168630665, 0.2721406037731346, 0.0226367109780539, 0.3849150048243885, 0.0196101355429882, 0.1707831142343142, 0.0205767029885869, 0.2970522232201961, 0.0199495589663973, 0.1876412702189065, 0.0228872840657907, 0.0070531867811969, 0.0200156761115526, 0.1608175087929199, 0.0244634934660856]|380149.7187500000000000|      0.03125000|[1090, 160, 0, 20]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       8|[0.6861178318696491, 0.0217567315943353, 0.6624983994410959, 0.0178168979205102, 0.6193312771595069, 0.0224540223947864, 1.3297143256518116, 0.0269735746397861, 0.0041460804976315, 0.0173543732573723, 1.2567885394551772, 0.0176437060994104, 0.2288427156570479, 0.0205860917655139, 1.2285505774799523, 0.0212947794329834, 4.5814850067586335, 0.0408735077482924, 4.451142754369753, 0.0399641543833852, 0.0766766291115077, 0.0230538980253501, 0.2468190266609732, 0.0186697912235909, 0.7231695576272511, 0.0124270430246837, 0.2099705524245749, 0.0171301229701232, -0.062627802174966, 0.0129462360658342, 1.4087995132669435, 0.0206388852125786, 0.2365103606963486, 0.0174996040580618, 0.0647511748471301, 0.0194196498600772, 0.0266994217638929, 0.0186688817436614, 0.4182328025103706, 0.0140877152600468, 0.2666235425497968, 0.0146848834482188, 0.8384159515798266, 0.0305711452883611, 1.0328808328333607, 0.0236267396787064, 0.7955083290584162, 0.0233860566224989, 0.240435754241252, 0.0247183805515714, 0.5035023727068072, 0.0102004134495452, 0.271476470053846, 0.0285041271875077, 0.3876428363284328, 0.0191135076660985, 0.1725317958433414, 0.0221545994241423, 0.2945952605814744, 0.0212929845216551, 0.1881088604647946, 0.0176074794927527, 0.0030318355522967, 0.0121052152426518, 0.1611045205524171, 0.0205696219211236]|339044.5625000000000000|      0.06250000|[1199, 176, 0, 22]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
       9|[0.6861178318696491, 0.0217567315943353, 0.6624983994410959, 0.0178168979205102, 0.6193312771595069, 0.0224540223947864, 1.3297143256518116, 0.0269735746397861, 0.0041460804976315, 0.0173543732573723, 1.2567885394551772, 0.0176437060994104, 0.2288427156570479, 0.0205860917655139, 1.2285505774799523, 0.0212947794329834, 4.5814850067586335, 0.0408735077482924, 4.451142754369753, 0.0399641543833852, 0.0766766291115077, 0.0230538980253501, 0.2468190266609732, 0.0186697912235909, 0.7231695576272511, 0.0124270430246837, 0.2099705524245749, 0.0171301229701232, -0.062627802174966, 0.0129462360658342, 1.4087995132669435, 0.0206388852125786, 0.2365103606963486, 0.0174996040580618, 0.0647511748471301, 0.0194196498600772, 0.0266994217638929, 0.0186688817436614, 0.4182328025103706, 0.0140877152600468, 0.2666235425497968, 0.0146848834482188, 0.8384159515798266, 0.0305711452883611, 1.0328808328333607, 0.0236267396787064, 0.7955083290584162, 0.0233860566224989, 0.240435754241252, 0.0247183805515714, 0.5035023727068072, 0.0102004134495452, 0.271476470053846, 0.0285041271875077, 0.3876428363284328, 0.0191135076660985, 0.1725317958433414, 0.0221545994241423, 0.2945952605814744, 0.0212929845216551, 0.1881088604647946, 0.0176074794927527, 0.0030318355522967, 0.0121052152426518, 0.1611045205524171, 0.0205696219211236]|339044.5625000000000000|      0.03125000|[1362, 200, 0, 25]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      10|[0.6862181030975242, 0.0181201506366697, 0.6675277893645436, 0.0169340905932486, 0.6211976772407638, 0.0233926246703918, 1.3327691737572116, 0.0302408602447406, 0.0016615645938068, 0.0177641576262014, 1.2545767092025433, 0.0275779152363825, 0.2285375897372829, 0.0203224067369023, 1.2286776843257547, 0.0248385161586901, 4.584393210545266, 0.0558499849500392, 4.448398973765248, 0.0448900528620268, 0.0809353704356482, 0.0204418377250303, 0.2446869938031408, 0.0158131345484537, 0.7203156543469311, 0.0169038462290865, 0.2015016358979749, 0.0180884095197192, -0.0591524991554731, 0.0113252512825013, 1.409415747331607, 0.0280318876919614, 0.2425106990421157, 0.0151650908758219, 0.0642718696442356, 0.0222043900790688, 0.0283051351697017, 0.0189873454858542, 0.4179845454249795, 0.0195381590692135, 0.2626408783638721, 0.0137113589485689, 0.8358330201117298, 0.0342024936506559, 1.0359302349961126, 0.0282894766325403, 0.7938148698518397, 0.0225434514058884, 0.243335496701361, 0.0212064957011683, 0.5051447107275748, 0.0156858733944957, 0.2742514566943912, 0.0233731923656389, 0.3869743671647865, 0.0177957116012919, 0.1699678897027871, 0.0271803479545517, 0.2932116393760513, 0.0225164605346447, 0.1837895731051448, 0.020653035744432, 0.0045057105604625, 0.0149270012963632, 0.1621971597333657, 0.0207362584258663]|303076.6250000000000000|      0.06250000|[1471, 216, 0, 27]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
