k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-4.0, -0.1, 4.0, 0.1, -2.0, -0.1]                                              | 10.2348225388852789|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-4.0, -0.1, 4.0, 0.1, -2.0, -0.1]                                              | 10.2348225388852789|      0.50000000|[29, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[-4.0, -0.1, 4.0, 0.1, -2.0, -0.1]                                              | 10.2348225388852789|      0.25000000|[57, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[-4.0, -0.1, 4.0, 0.1, -2.0, -0.1]                                              | 10.2348225388852789|      0.12500000|[85, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[-4.002413875110217, -0.0061640630952321, 3.9911000749688768, 0.0241889514857992, -1.9950726582738734, -0.0689647343609156]|  6.5747694969177246|      0.25000000|[113, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | iterate success | actual_k=2
       5|[-4.002413875110217, -0.0061640630952321, 3.9911000749688768, 0.0241889514857992, -1.9950726582738734, -0.0689647343609156]|  6.5747694969177246|      0.12500000|[141, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[-4.002413875110217, -0.0061640630952321, 3.9911000749688768, 0.0241889514857992, -1.9950726582738734, -0.0689647343609156]|  6.5747694969177246|      0.06250000|[169, 24, 1, 13]                                                           |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[-4.007154380101236, -0.0577135063096349, 3.9933703151342526, 0.0527481146277869, -1.992938037226661, -0.088992118611507]|  0.7232108712196350|      0.12500000|[198, 28, 1, 15]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       8|[-4.007154380101236, -0.0577135063096349, 3.9933703151342526, 0.0527481146277869, -1.992938037226661, -0.088992118611507]|  0.7232108712196350|      0.06250000|[226, 32, 1, 17]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[-4.007154380101236, -0.0577135063096349, 3.9933703151342526, 0.0527481146277869, -1.992938037226661, -0.088992118611507]|  0.7232108712196350|      0.03125000|[254, 36, 1, 19]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[-4.017604609315745, -0.0567746166291557, 3.9862044859154597, 0.02446963657751, -1.9930920517723794, -0.0850641998472096]|  0.6431897878646851|      0.06250000|[282, 40, 1, 21]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      11|[-4.017604609315745, -0.0567746166291557, 3.9862044859154597, 0.02446963657751, -1.9930920517723794, -0.0850641998472096]|  0.6431897878646851|      0.03125000|[310, 44, 1, 23]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[-4.017604609315745, -0.0567746166291557, 3.9862044859154597, 0.02446963657751, -1.9930920517723794, -0.0850641998472096]|  0.6431897878646851|      0.01562500|[338, 48, 2, 26]                                                           |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      13|[-4.018106332336739, -0.0699386481484697, 3.986965359691138, 0.0316418432864535, -1.9933131085318103, -0.0893687124908772]|  0.4565546214580536|      0.03125000|[367, 52, 2, 28]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      14|[-4.018106332336739, -0.0699386481484697, 3.986965359691138, 0.0316418432864535, -1.9933131085318103, -0.0893687124908772]|  0.4565546214580536|      0.01562500|[395, 56, 2, 30]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      15|[-4.018106332336739, -0.0699386481484697, 3.986965359691138, 0.0316418432864535, -1.9933131085318103, -0.0893687124908772]|  0.4565546214580536|      0.00781250|[423, 60, 2, 32]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      16|[-4.01767882483456, -0.0659509182031495, 3.987894158781212, 0.0253884468346123, -1.993250669957194, -0.0871373743364159]|  0.4138795981588648|      0.01562500|[451, 64, 3, 35]                                                           |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=2
      17|[-4.01767882483456, -0.0659509182031495, 3.987894158781212, 0.0253884468346123, -1.993250669957194, -0.0871373743364159]|  0.4138795981588648|      0.00781250|[480, 68, 3, 37]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      18|[-4.01767882483456, -0.0659509182031495, 3.987894158781212, 0.0253884468346123, -1.993250669957194, -0.0871373743364159]|  0.4138795981588648|      0.00390625|[508, 72, 3, 39]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      19|[-4.017907406345483, -0.0696384712216062, 3.987606150733449, 0.026158462476611, -1.9930845716337589, -0.0880887054637778]|  0.4006285369396210|      0.00781250|[536, 76, 3, 41]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      20|[-4.017907406345483, -0.0696384712216062, 3.987606150733449, 0.026158462476611, -1.9930845716337589, -0.0880887054637778]|  0.4006285369396210|      0.00390625|[564, 80, 3, 43]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      21|[-4.017907406345483, -0.0696384712216062, 3.987606150733449, 0.026158462476611, -1.9930845716337589, -0.0880887054637778]|  0.4006285369396210|      0.00195312|[592, 84, 4, 46]                                                           |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      22|[-4.018068927797801, -0.0690292126923388, 3.9876348737748573, 0.0245273661532839, -1.9925310988746114, -0.0874180492132413]|  0.3965004055621334|      0.00390625|[621, 88, 5, 49]                                                           |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=2
      23|[-4.018068927797801, -0.0690292126923388, 3.9876348737748573, 0.0245273661532839, -1.9925310988746114, -0.0874180492132413]|  0.3965004055621334|      0.00195312|[650, 92, 5, 51]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      24|[-4.018147015919438, -0.0709119705150353, 3.98799239810673, 0.0241884488643642, -1.9924536838830358, -0.0875410973112716]|  0.3952297270298004|      0.00390625|[678, 96, 5, 53]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      25|[-4.018147015919438, -0.0709119705150353, 3.98799239810673, 0.0241884488643642, -1.9924536838830358, -0.0875410973112716]|  0.3952297270298004|      0.00195312|[706, 100, 5, 55]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      26|[-4.017862120394937, -0.0699394803789071, 3.988223894708605, 0.0225532409587265, -1.9922992089397091, -0.0873502134161353]|  0.3943244516849518|      0.00390625|[734, 104, 5, 57]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      27|[-4.017862120394937, -0.0699394803789071, 3.988223894708605, 0.0225532409587265, -1.9922992089397091, -0.0873502134161353]|  0.3943244516849518|      0.00195312|[762, 108, 5, 59]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
