k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.50000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       2|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.25000000|[30, 4, 2, 4]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       3|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.12500000|[45, 6, 3, 6]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       4|[0.0861962527972953, 0.1291110439738589, 0.1319220070457952, 0.0942127914013126, 0.113392438127621, 0.0776483978237971, 0.073238805137031, 0.0520284774017268, 0.053754931466998, 0.0122531427835648]|  1.1913123763757976|      0.25000000|[60, 8, 4, 8]                                                              |  | used linear model with 17 points | iterate success | actual_k=2
       5|[0.0861962527972953, 0.1291110439738589, 0.1319220070457952, 0.0942127914013126, 0.113392438127621, 0.0776483978237971, 0.073238805137031, 0.0520284774017268, 0.053754931466998, 0.0122531427835648]|  1.1913123763757976|      0.12500000|[75, 10, 5, 10]                                                            |  | used linear model with 17 points | iterate failure | actual_k=2
       6|[0.0977833390380201, 0.0991480228438114, 0.1548637688303032, 0.0892725177073296, 0.0881536673442544, 0.0349381812876869, 0.0113569896531484, -0.0143374819361848, 0.0502211802599983, -0.0454944187929158]|  0.8970870656689389|      0.25000000|[90, 12, 6, 12]                                                            |  | used linear model with 17 points | iterate success | actual_k=2
       7|[0.0977833390380201, 0.0991480228438114, 0.1548637688303032, 0.0892725177073296, 0.0881536673442544, 0.0349381812876869, 0.0113569896531484, -0.0143374819361848, 0.0502211802599983, -0.0454944187929158]|  0.8970870656689389|      0.12500000|[105, 14, 7, 14]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
       8|[0.0850046157698166, 0.0763962348036664, 0.1271658407930076, 0.0530607642907878, 0.0659698293926181, -0.0355706624475024, 0.0113899362539768, -0.0023391240586568, -0.0139738621989038, 0.0105145912400922]|  0.3482682571417183|      0.25000000|[120, 16, 8, 16]                                                           |  | used linear model with 17 points | iterate success | actual_k=2
       9|[0.0850046157698166, 0.0763962348036664, 0.1271658407930076, 0.0530607642907878, 0.0659698293926181, -0.0355706624475024, 0.0113899362539768, -0.0023391240586568, -0.0139738621989038, 0.0105145912400922]|  0.3482682571417183|      0.12500000|[135, 18, 9, 18]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
      10|[0.0850046157698166, 0.0763962348036664, 0.1271658407930076, 0.0530607642907878, 0.0659698293926181, -0.0355706624475024, 0.0113899362539768, -0.0023391240586568, -0.0139738621989038, 0.0105145912400922]|  0.3482682571417183|      0.06250000|[150, 20, 10, 20]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      11|[0.0896446146154202, 0.0763795036761376, 0.1124154947219836, 0.0351724014649687, 0.0370307777303592, 0.0037554620612625, 0.0208915964889358, -0.0086593899533443, 0.0145368087410447, 0.0149929225524351]|  0.2119328275006997|      0.12500000|[165, 22, 11, 22]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      12|[0.0896446146154202, 0.0763795036761376, 0.1124154947219836, 0.0351724014649687, 0.0370307777303592, 0.0037554620612625, 0.0208915964889358, -0.0086593899533443, 0.0145368087410447, 0.0149929225524351]|  0.2119328275006997|      0.06250000|[180, 24, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      13|[0.0896446146154202, 0.0763795036761376, 0.1124154947219836, 0.0351724014649687, 0.0370307777303592, 0.0037554620612625, 0.0208915964889358, -0.0086593899533443, 0.0145368087410447, 0.0149929225524351]|  0.2119328275006997|      0.03125000|[195, 26, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      14|[0.084151809103232, 0.0786803293106316, 0.1033156392180715, 0.0356053981110764, 0.0259353853636867, -0.00425153637633, 0.0121011677609662, -0.0096204579559439, 0.0015586123712221, -0.0056045119243748]|  0.1509508321579400|      0.06250000|[210, 28, 14, 28]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      15|[0.084151809103232, 0.0786803293106316, 0.1033156392180715, 0.0356053981110764, 0.0259353853636867, -0.00425153637633, 0.0121011677609662, -0.0096204579559439, 0.0015586123712221, -0.0056045119243748]|  0.1509508321579400|      0.03125000|[225, 30, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      16|[0.0795716875693004, 0.0739819710981929, 0.094757301533948, 0.0263084840081202, 0.0162162134133806, -0.0060151763473418, 0.0054176065013345, 0.0091222376922875, 0.00850158061394, 0.0096302014778835]|  0.1204037506171478|      0.06250000|[240, 32, 16, 32]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      17|[0.0795716875693004, 0.0739819710981929, 0.094757301533948, 0.0263084840081202, 0.0162162134133806, -0.0060151763473418, 0.0054176065013345, 0.0091222376922875, 0.00850158061394, 0.0096302014778835]|  0.1204037506171478|      0.03125000|[255, 34, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      18|[0.0795716875693004, 0.0739819710981929, 0.094757301533948, 0.0263084840081202, 0.0162162134133806, -0.0060151763473418, 0.0054176065013345, 0.0091222376922875, 0.00850158061394, 0.0096302014778835]|  0.1204037506171478|      0.01562500|[270, 36, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      19|[0.0806254932946699, 0.075228087485885, 0.087172976789291, 0.0267555623179562, 0.0144228907922986, -0.0040782775591606, 0.0107117429850729, 0.006312486982238, 0.0018555436136682, -0.0002031845455045]|  0.0997102404802778|      0.03125000|[285, 38, 19, 38]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      20|[0.0782426092600292, 0.0654769925248286, 0.075946782160907, 0.0298892141726159, -0.0081231626026667, 0.0041937400144471, 0.0099846020358633, -0.0054406513392761, 0.0042664108132456, -0.0045304489829967]|  0.0874140169535464|      0.06250000|[300, 40, 20, 40]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      21|[0.0782426092600292, 0.0654769925248286, 0.075946782160907, 0.0298892141726159, -0.0081231626026667, 0.0041937400144471, 0.0099846020358633, -0.0054406513392761, 0.0042664108132456, -0.0045304489829967]|  0.0874140169535464|      0.03125000|[315, 42, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      22|[0.0782426092600292, 0.0654769925248286, 0.075946782160907, 0.0298892141726159, -0.0081231626026667, 0.0041937400144471, 0.0099846020358633, -0.0054406513392761, 0.0042664108132456, -0.0045304489829967]|  0.0874140169535464|      0.01562500|[330, 44, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      23|[0.0725643873727405, 0.0660784224214903, 0.0673061613385397, 0.0258694241358384, 0.0006353677898407, 0.0013490749751352, 0.0078767626988003, -0.0064885437777358, 0.0006998138291938, -0.0003290194596137]|  0.0684020182382547|      0.03125000|[345, 46, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      24|[0.0725643873727405, 0.0660784224214903, 0.0673061613385397, 0.0258694241358384, 0.0006353677898407, 0.0013490749751352, 0.0078767626988003, -0.0064885437777358, 0.0006998138291938, -0.0003290194596137]|  0.0684020182382547|      0.01562500|[360, 48, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      25|[0.0763140872585336, 0.0628032475323074, 0.0601718603181518, 0.022743878489182, 0.0098518495391946, -0.0024410351005304, 0.00810835670154, -0.0008530432432593, -0.000293766822566, 0.0048263800189264]|  0.0592390302452307|      0.03125000|[375, 50, 25, 50]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      26|[0.0763140872585336, 0.0628032475323074, 0.0601718603181518, 0.022743878489182, 0.0098518495391946, -0.0024410351005304, 0.00810835670154, -0.0008530432432593, -0.000293766822566, 0.0048263800189264]|  0.0592390302452307|      0.01562500|[390, 52, 26, 52]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      27|[0.0751988810925818, 0.0592980159244214, 0.0556223559243987, 0.016243796150558, 0.0068060146261475, -0.0029511309784676, 0.0016741724727721, -0.0030510855977577, 0.0039402361805279, -0.0048672789657142]|  0.0500273620835357|      0.03125000|[405, 54, 27, 54]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      28|[0.0751988810925818, 0.0592980159244214, 0.0556223559243987, 0.016243796150558, 0.0068060146261475, -0.0029511309784676, 0.0016741724727721, -0.0030510855977577, 0.0039402361805279, -0.0048672789657142]|  0.0500273620835357|      0.01562500|[420, 56, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
