k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, 10.0, 10.0]                                                              |83210000.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.605187730857828, 10.443097183604415, 9.338628170919726]                     |44655484.0000000000000000|      2.00000000|[9, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | iterate success | actual_k=0
       2|[12.100136334496124, 10.715364434385613, 8.038243913620386]                     |12184130.0000000000000000|      4.00000000|[17, 0, 0, 4]                                                              |  | trying linear partial model with 5 points | iterate success | actual_k=0
       3|[12.100136334496124, 10.715364434385613, 8.038243913620386]                     |12184130.0000000000000000|      2.00000000|[25, 0, 0, 6]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[12.100136334496124, 10.715364434385613, 8.038243913620386]                     |12184130.0000000000000000|      1.00000000|[33, 0, 0, 8]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[11.894857737369291, 10.902434438202189, 7.077585019301645]                     |4531144.0000000000000000|      2.00000000|[41, 0, 0, 10]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       6|[10.868058722689028, 11.680866760924925, 5.547968432574066]                     |2582957.0000000000000000|      4.00000000|[49, 0, 0, 12]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       7|[10.868058722689028, 11.680866760924925, 5.547968432574066]                     |2582957.0000000000000000|      2.00000000|[57, 0, 0, 14]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[10.868058722689028, 11.680866760924925, 5.547968432574066]                     |2582957.0000000000000000|      1.00000000|[65, 0, 0, 16]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[10.413344388942534, 10.796529485756958, 5.653715576431363]                     |1745421.1250000000000000|      2.00000000|[73, 0, 0, 18]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      10|[9.468433717470404, 9.589189188572465, 4.369397379981374]                       |1007341.0625000000000000|      4.00000000|[81, 0, 0, 20]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      11|[9.998268578885948, 7.0451500311393875, 1.3284863676240626]                     |250313.5625000000000000|      8.00000000|[89, 0, 0, 22]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      12|[9.998268578885948, 7.0451500311393875, 1.3284863676240626]                     |250313.5625000000000000|      4.00000000|[97, 0, 0, 24]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[8.889615346577031, 3.2387935705913757, 0.7969428550727338]                     |18024.2167968750000000|      8.00000000|[105, 0, 0, 26]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      14|[8.889615346577031, 3.2387935705913757, 0.7969428550727338]                     |18024.2167968750000000|      4.00000000|[113, 0, 0, 28]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      15|[8.889615346577031, 3.2387935705913757, 0.7969428550727338]                     |18024.2167968750000000|      2.00000000|[121, 0, 0, 30]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
