k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1286348781333888, 0.008602813153767, 0.1008771154753561, 0.0234040164556456, -0.0821774532722812, 0.0765579711516972, 0.1174363789484836, 0.0235897369768261, 0.0495426357912763, 0.2251325741541508, 0.3524162057358017, 0.1426476742480103, -0.0319484902839238, 0.16232974199261, 0.2760842975506245, 0.0201887807131891, 0.1220701162583085, 0.1474505707059746, 0.0607738833511378, 0.2091781920125081, 0.2495127421361297, 0.3088793533866172, 0.2322966343323718, 0.297301917874438, 0.3307458654973622, 0.3137977784157172, 0.2908408626947983, 0.3017556654069807, 0.3809074402554938, 0.3501813901624219, 0.4351492060183682, 0.3954322689764994, 0.4354755890255545, 0.2842659180821178, 0.1701239446190477, 0.2559999848925703, 0.3159535935179, 0.2985730904648942, 0.323462243360428, 0.4809999210932683, 0.4694055218894456, 0.5018317126881219, 0.3979942503205104, 0.4572918388487702, 0.4233192471830567, 0.4962837532725345, 0.488826428012961, 0.632342056697177, 0.5611877177222918, 0.5446777721565976, 0.391293470342603, 0.5008148050397626, 0.5918500991747553, 0.4799765732584405, 0.6438133942908411, 0.3836033751939434, 0.6625960122277879, 0.4982280567946509, 0.6013593846836628, 0.4904455352788244, 0.6652189063104769, 0.5648557458983523, 0.5665982627164403, 0.6315114648445976, 0.6593333863163853, 0.8380223381454771, 0.8740380571422538, 0.7961519880839159, 0.720679727067469, 0.5828680495321429, 0.7544348821486087, 0.6330568073699723, 0.7869641014987399, 0.800386340511218, 0.8734235711374406, 0.7864125632193185, 0.8785593870735773, 0.845553733549065, 0.6795045589205848, 0.892411788872831, 0.9543993021096999, 0.812435662467187, 0.9918042227237075, 1.0019588127729604, 0.8350333688321677, 0.9806813247145475, 0.8826037148153432, 0.9352468348042802, 0.9184623065062923, 1.1220696358060434, 0.9201364558266943, 1.0685166391456293, 1.1269360849339585, 1.021576151283524, 0.9187055559728959, 1.170569719275555, 1.2474906174429503, 1.089888212967956, 1.0559975083296274, 1.0562269280263052]|-104.7893497031139844|      2.00000000|[99, 14, 1, 8]                                                             |  | used linear model with 113 points | iterate success | actual_k=2
       2|[0.2744645176228558, 0.0587691019588793, 0.0074631786190966, -0.0563956982230157, -0.2298921860208133, -0.031772843517026, -0.1755297681487062, 0.0121414464604937, -0.1846726634737129, 0.1358251868878252, 0.4635888467438464, 0.1034774068458036, -0.1663054884569193, 0.3615722248720011, 0.283894334111917, 0.0154260580659052, 0.2320093479379525, 0.2536815006237347, -0.4041312733810078, 0.4140902058465838, 0.0801223047938352, 0.4378131911595647, 0.2498079812101562, 0.5440979908552058, 0.6231877630342393, -0.0039295402051778, 0.1815278008200214, 0.5182380341454675, 0.1734533295910606, 0.3673503119470026, 0.2189812527572096, 0.6715167406910416, 0.3178356973069604, 0.2337700504327478, 0.2946551854505259, 0.378109305188811, 0.6636020077976708, 0.0713950352332952, 0.4527760365483299, 0.4562115488522822, 0.705929206906501, 0.9835134399989078, 0.414859102640467, 0.2887812521978487, 0.7103786907911758, 0.6443264658070302, 0.4559109719935525, 0.7346293535578354, 0.8190659770146239, 0.6861570067556563, 0.2627319808552949, 0.5335328111289294, 0.180625160489534, 0.5458657620793408, 0.713379722661035, 0.1219631030536209, 0.4664377276431908, 0.5897102705997649, 0.7896768814239634, 0.7019792274895673, 0.7139897513056856, 0.2744695706136109, 0.4879684674140583, 0.6291176431768708, 0.5017918736465987, 0.7578887025613016, 0.6437079596607647, 0.8144992122067098, 0.4822062659645799, 0.8812640569599789, 0.9246090210765899, 0.8176427047460648, 0.8824484677131958, 0.9232919196244644, 1.1655404450683802, 0.7048907019324522, 1.0337891261957322, 0.8483725083462758, 0.7744722945521254, 1.0477279247757698, 1.5061613586804645, 1.0514500949185925, 0.9532561846116567, 1.2692536580644633, 1.0209965279441808, 0.9697485856642049, 1.1125579437043283, 0.904000377451782, 0.8203033814108472, 1.3055775594923604, 0.8453890143829017, 1.1937430950590262, 1.5182928281003705, 1.2123987628221928, 1.2280670017191135, 1.4579361256685825, 1.6841455798068297, 1.2135056899442005, 1.2431413424224547, 1.11976448181994]|-248.2614782082609395|      4.00000000|[198, 28, 2, 16]                                                           |  | used linear model with 113 points | iterate success | actual_k=2
       3|[0.0125395970134464, -0.2394518235650759, -0.3677538166512346, -0.04521808814869, -0.5725083203683952, 0.3674741263570078, -0.8328961092544597, 0.7473412784921337, -0.6515597778605648, 0.0346753538213218, 0.867871248245327, 0.4385793886608221, -0.2569786176074433, -0.012898659857579, 0.1473017472187127, 0.1697018428946426, 0.1624294406856472, 0.1033582079759769, -0.657956065997003, -0.05255091711311, 0.0933881610969972, 0.6416042848270642, 0.360212656393605, 1.1372040244808632, 0.1700091950896896, 0.3486639193373373, 0.1979314513391562, 0.532647204300354, 0.2606956468227474, 0.5662938084791254, 0.8300525787204789, 1.3796406284883882, 0.7150001211544358, 0.791669720580412, 0.7806127832154877, 0.4383138437692001, 0.3070933333884457, 0.0208690347468011, 0.3730439013937989, 0.5070136050752234, 0.2383221662542901, 0.9215653375511947, 0.8309546921741062, 0.0465042001345145, 1.071064640894852, 0.528610124369008, 0.8861334117991634, 1.5250496775115774, 1.2461534827637402, 0.9937135131901307, 1.0996019836828657, 0.141901166296752, 0.2847811505467864, -0.0868557403980561, 1.1559673524088514, -0.3523031369945103, 1.0293835510253149, 0.5288369104331548, 0.4552156164742561, 0.7636004404920893, 1.3633441455590924, 0.1719976118307756, 0.3672114908129933, 1.1060977481438083, 0.123271340306298, 0.964694561423732, 0.4931245115576078, 0.5856759303620896, 0.2149073462058615, 0.8661398131980175, 1.5311359761201833, 1.01806537473662, 1.6182530801704582, 1.2939531694926474, 1.6067001250884054, 0.4782365500985573, 0.5646789211985459, 1.4966201848855762, 0.5356284573691923, 0.4098756035797142, 1.125724754842168, 1.3873854240098522, 1.0899870185363212, 2.0028437826262384, 0.7313577548440102, 0.9180067026058559, 1.3897999201041733, 1.0345349600858305, 0.9018691508181264, 1.4118895391943285, 0.9753684973817733, 1.0091502015086233, 1.6431720977613968, 1.8734889658859935, 1.7467539385179636, 1.7975399399668939, 2.3615875832648463, 1.7593250652759176, 1.757081933551709, 1.9971924915931698]|-632.1747010449769277|      8.00000000|[297, 42, 3, 24]                                                           |  | used linear model with 113 points | iterate success | actual_k=2
       4|[1.4563150500233975, -0.3878047877516996, -1.376024751312132, -1.015446869350573, -0.00493861483991, 1.6449375058078979, -1.094205208973075, 2.073679253126968, -1.660144485003769, -0.1049931990298526, 1.1562121274946005, -0.4609115305885587, -0.2226053764101572, -0.2414545521803376, 1.375899410848087, 0.3048645595555366, -0.5987994242364324, 1.0351254187486805, -0.4795611702211292, 0.4217357067751377, -0.3484464721024682, 1.375601642331974, 0.6640939850512919, 1.0005257340117621, 1.1699211950197907, 0.8641093952631276, 0.1444882685013751, -0.6934870977426751, 1.0767488845660136, 1.8875685450743933, -0.3380371758538989, 1.9411542369813484, 0.4311123563535975, 2.4132472530134113, 2.138407362594309, 0.6958577206270218, 1.404105378987677, 0.4928309261822589, 0.0455612394242804, -0.7107072765174978, 0.0371260739398977, 2.089572410087318, 0.3147197529115717, 0.3045014088683853, 2.11250362237279, 1.1212535467863587, 1.821225140683492, 2.7419859371618722, 1.1063526383970308, 1.6857287190405312, 0.8916823633371226, -0.1937670383399503, 0.288520178343759, -0.6796678898144551, 2.828028970114273, -0.2752145592227517, 0.9239053742849829, 1.3169454880234985, 0.3853101159509044, 1.964383047451601, 0.8737266166802597, -0.0923227348690756, -0.6061835491577026, 0.5134937276845717, 0.1320583655831827, 1.6511273567606244, -0.2052819160560129, 1.179169941668564, 0.1978968295256835, 1.7253553242706996, 1.453643397793147, 0.9672782653368331, 0.9794738891431922, 2.3105719656427732, 2.2181202339118733, 1.3187432474589098, -0.0698970054598195, 0.8310694232583616, 1.8542992032712562, 1.6126978494714037, 2.450041950074749, 0.4452616623354753, -0.3311665448516874, 2.7556617206525056, 1.1024907933801993, -0.9813374402451954, 1.076973847967345, 2.0724036276489133, 0.5364307032798378, 1.2840494110817966, 2.116375101786403, 0.5741994912918778, 0.7712680948782398, 2.2490200300262346, 2.480299806745799, 2.3832311772016705, 2.670730263882029, 1.3560156599214104, 2.1136820092961273, 1.9434865262924579]|-989.5709862993768411|     16.00000000|[396, 56, 4, 32]                                                           |  | used linear model with 113 points | iterate success | actual_k=2
       5|[1.4563150500233975, -0.3878047877516996, -1.376024751312132, -1.015446869350573, -0.00493861483991, 1.6449375058078979, -1.094205208973075, 2.073679253126968, -1.660144485003769, -0.1049931990298526, 1.1562121274946005, -0.4609115305885587, -0.2226053764101572, -0.2414545521803376, 1.375899410848087, 0.3048645595555366, -0.5987994242364324, 1.0351254187486805, -0.4795611702211292, 0.4217357067751377, -0.3484464721024682, 1.375601642331974, 0.6640939850512919, 1.0005257340117621, 1.1699211950197907, 0.8641093952631276, 0.1444882685013751, -0.6934870977426751, 1.0767488845660136, 1.8875685450743933, -0.3380371758538989, 1.9411542369813484, 0.4311123563535975, 2.4132472530134113, 2.138407362594309, 0.6958577206270218, 1.404105378987677, 0.4928309261822589, 0.0455612394242804, -0.7107072765174978, 0.0371260739398977, 2.089572410087318, 0.3147197529115717, 0.3045014088683853, 2.11250362237279, 1.1212535467863587, 1.821225140683492, 2.7419859371618722, 1.1063526383970308, 1.6857287190405312, 0.8916823633371226, -0.1937670383399503, 0.288520178343759, -0.6796678898144551, 2.828028970114273, -0.2752145592227517, 0.9239053742849829, 1.3169454880234985, 0.3853101159509044, 1.964383047451601, 0.8737266166802597, -0.0923227348690756, -0.6061835491577026, 0.5134937276845717, 0.1320583655831827, 1.6511273567606244, -0.2052819160560129, 1.179169941668564, 0.1978968295256835, 1.7253553242706996, 1.453643397793147, 0.9672782653368331, 0.9794738891431922, 2.3105719656427732, 2.2181202339118733, 1.3187432474589098, -0.0698970054598195, 0.8310694232583616, 1.8542992032712562, 1.6126978494714037, 2.450041950074749, 0.4452616623354753, -0.3311665448516874, 2.7556617206525056, 1.1024907933801993, -0.9813374402451954, 1.076973847967345, 2.0724036276489133, 0.5364307032798378, 1.2840494110817966, 2.116375101786403, 0.5741994912918778, 0.7712680948782398, 2.2490200300262346, 2.480299806745799, 2.3832311772016705, 2.670730263882029, 1.3560156599214104, 2.1136820092961273, 1.9434865262924579]|-989.5709862993768411|      8.00000000|[495, 70, 5, 40]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       6|[1.0945037815930165, -2.2185969518863824, -0.6850730129685066, -1.4858634508785382, 1.1884796361560404, 1.3436260118135426, -1.150979741243779, 1.0533759756099792, -0.7100286147755035, -0.4455170609735902, 0.8381018009130032, -0.6169736300931101, -0.3826381495677234, 0.0749720576569594, 1.6335826129575022, -0.6313958715116289, -1.0063745645189066, 2.3085883535973455, -0.843910932600097, 0.3674520517638409, -0.455402758801104, 0.8067827308136202, 1.675211950518504, 1.55351961525922, 2.436705929053016, 1.168536888359487, -0.7530205051065825, -2.3469379766671867, 0.6461044499300488, 2.2034901001276017, -0.1462802137840745, 1.0109599121777566, 1.0433418662383678, 1.6466699758135963, 0.4564169602549564, 1.1166455827246764, 1.1488622451683543, 1.1097417094164845, 0.250103524732678, -1.9644779681161002, 0.5167242534340634, 2.3694621087620833, -0.8841463612141762, 0.8862609851027308, 1.6531794379179559, 1.4287061689899239, 1.3145462429800174, 2.746263060190515, 1.5601162126000032, 0.921112933948852, 0.5126901157939374, -0.0730745797568545, 0.9972304189082781, -0.6357254228312077, 3.206139357260169, -0.6641435809862776, 2.521219540551743, 2.9978260988365886, -0.8947983852807716, 0.0702197643178093, 1.6709300345880924, -0.1343327173946237, -0.5713097827344398, 0.2198688966112432, 0.586961766227555, 2.2531770938160767, -0.8176496296711184, 1.0974103547918475, 0.1116392421688145, 1.923331537333421, 1.567606169565689, 1.0664928207581303, 0.6708359411134941, 1.7802001320704797, 0.7770207773045088, 1.7658159780671956, 1.3195826677253129, 0.3351450158514156, 2.9120132964777388, 0.1938662810690779, 2.6665804640546527, 1.1166110053721616, -1.0988971969619907, 2.1652500056493396, 1.8220675378192004, -1.6272135208902565, 2.1632888920001143, 0.8898908417505023, -0.2428144281505492, 0.9569182464263237, 1.8565728045277152, -0.2581184795438047, -0.1552575136485296, 2.479326044373073, 1.8785868254983922, 0.5803649590050999, 3.44455889077727, 2.8247889214139463, 2.6011897757544062, 1.341307134782209]|-1075.1652646670568174|     16.00000000|[594, 84, 6, 48]                                                           |  | used linear model with 113 points | iterate success | actual_k=2
       7|[1.0945037815930165, -2.2185969518863824, -0.6850730129685066, -1.4858634508785382, 1.1884796361560404, 1.3436260118135426, -1.150979741243779, 1.0533759756099792, -0.7100286147755035, -0.4455170609735902, 0.8381018009130032, -0.6169736300931101, -0.3826381495677234, 0.0749720576569594, 1.6335826129575022, -0.6313958715116289, -1.0063745645189066, 2.3085883535973455, -0.843910932600097, 0.3674520517638409, -0.455402758801104, 0.8067827308136202, 1.675211950518504, 1.55351961525922, 2.436705929053016, 1.168536888359487, -0.7530205051065825, -2.3469379766671867, 0.6461044499300488, 2.2034901001276017, -0.1462802137840745, 1.0109599121777566, 1.0433418662383678, 1.6466699758135963, 0.4564169602549564, 1.1166455827246764, 1.1488622451683543, 1.1097417094164845, 0.250103524732678, -1.9644779681161002, 0.5167242534340634, 2.3694621087620833, -0.8841463612141762, 0.8862609851027308, 1.6531794379179559, 1.4287061689899239, 1.3145462429800174, 2.746263060190515, 1.5601162126000032, 0.921112933948852, 0.5126901157939374, -0.0730745797568545, 0.9972304189082781, -0.6357254228312077, 3.206139357260169, -0.6641435809862776, 2.521219540551743, 2.9978260988365886, -0.8947983852807716, 0.0702197643178093, 1.6709300345880924, -0.1343327173946237, -0.5713097827344398, 0.2198688966112432, 0.586961766227555, 2.2531770938160767, -0.8176496296711184, 1.0974103547918475, 0.1116392421688145, 1.923331537333421, 1.567606169565689, 1.0664928207581303, 0.6708359411134941, 1.7802001320704797, 0.7770207773045088, 1.7658159780671956, 1.3195826677253129, 0.3351450158514156, 2.9120132964777388, 0.1938662810690779, 2.6665804640546527, 1.1166110053721616, -1.0988971969619907, 2.1652500056493396, 1.8220675378192004, -1.6272135208902565, 2.1632888920001143, 0.8898908417505023, -0.2428144281505492, 0.9569182464263237, 1.8565728045277152, -0.2581184795438047, -0.1552575136485296, 2.479326044373073, 1.8785868254983922, 0.5803649590050999, 3.44455889077727, 2.8247889214139463, 2.6011897757544062, 1.341307134782209]|-1075.1652646670568174|      8.00000000|[693, 98, 7, 56]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       8|[1.0945037815930165, -2.2185969518863824, -0.6850730129685066, -1.4858634508785382, 1.1884796361560404, 1.3436260118135426, -1.150979741243779, 1.0533759756099792, -0.7100286147755035, -0.4455170609735902, 0.8381018009130032, -0.6169736300931101, -0.3826381495677234, 0.0749720576569594, 1.6335826129575022, -0.6313958715116289, -1.0063745645189066, 2.3085883535973455, -0.843910932600097, 0.3674520517638409, -0.455402758801104, 0.8067827308136202, 1.675211950518504, 1.55351961525922, 2.436705929053016, 1.168536888359487, -0.7530205051065825, -2.3469379766671867, 0.6461044499300488, 2.2034901001276017, -0.1462802137840745, 1.0109599121777566, 1.0433418662383678, 1.6466699758135963, 0.4564169602549564, 1.1166455827246764, 1.1488622451683543, 1.1097417094164845, 0.250103524732678, -1.9644779681161002, 0.5167242534340634, 2.3694621087620833, -0.8841463612141762, 0.8862609851027308, 1.6531794379179559, 1.4287061689899239, 1.3145462429800174, 2.746263060190515, 1.5601162126000032, 0.921112933948852, 0.5126901157939374, -0.0730745797568545, 0.9972304189082781, -0.6357254228312077, 3.206139357260169, -0.6641435809862776, 2.521219540551743, 2.9978260988365886, -0.8947983852807716, 0.0702197643178093, 1.6709300345880924, -0.1343327173946237, -0.5713097827344398, 0.2198688966112432, 0.586961766227555, 2.2531770938160767, -0.8176496296711184, 1.0974103547918475, 0.1116392421688145, 1.923331537333421, 1.567606169565689, 1.0664928207581303, 0.6708359411134941, 1.7802001320704797, 0.7770207773045088, 1.7658159780671956, 1.3195826677253129, 0.3351450158514156, 2.9120132964777388, 0.1938662810690779, 2.6665804640546527, 1.1166110053721616, -1.0988971969619907, 2.1652500056493396, 1.8220675378192004, -1.6272135208902565, 2.1632888920001143, 0.8898908417505023, -0.2428144281505492, 0.9569182464263237, 1.8565728045277152, -0.2581184795438047, -0.1552575136485296, 2.479326044373073, 1.8785868254983922, 0.5803649590050999, 3.44455889077727, 2.8247889214139463, 2.6011897757544062, 1.341307134782209]|-1075.1652646670568174|      4.00000000|[792, 112, 8, 64]                                                          |  | used linear model with 113 points | iterate failure | actual_k=2
       9|[1.336796315165884, -2.266348957511201, -1.2537030696367264, -1.451381960597393, 1.1132700020777881, 1.2201932343940762, -0.7324475943001456, 0.977100092752071, -0.668182008107135, -0.5179548303388568, 0.3302323135784146, 0.1008699248867072, -1.135184362162327, 0.7618197919513345, 1.0153542822899961, -0.8267285741065302, -0.9179030736142832, 1.7067106066000302, -0.9200379418920596, 0.3374698049744286, -1.043186159640208, 1.3364942789166099, 1.4436533397690858, 1.500763354359997, 2.7501652065281483, 1.5974324751876736, -0.6593914183957649, -1.6840357232623888, 0.5745789324789362, 2.085423614192119, 0.0086566279373806, 1.4169057075417475, 0.9356437086119659, 1.5369867955466587, 0.8209736113713628, 1.06919696400789, 0.9257021131311687, 1.0831962913532467, 0.4864896938918111, -2.531820203689549, 0.4403128749868066, 2.156504743681628, -0.5390080042397982, 0.8193634352424102, 1.3641879817581475, 1.217356114455369, 1.3572388248511664, 2.1864315808264925, 1.3994815237532878, 0.677122872478745, 0.3775587085412226, 0.2537642260364898, 1.2267433767006877, -0.6683451104775789, 3.0972817199321314, -1.194799275385245, 2.7802070716849037, 2.7532282429918924, -1.3875065425879323, 0.0354625635387117, 1.7805903049781477, 0.6167672258180209, -1.2527377608494827, 0.1659743244560979, 1.5064687401034118, 2.1765201613176295, -2.022397838337035, 1.3500542477559698, 0.4694570814997167, 1.3758306166299388, 1.7075637407142819, 1.3313098944139574, 0.9190297894227496, 1.6157898308240768, 1.0248158280306943, 1.6608527655633236, 0.9841758493532364, 0.6706802200257559, 1.928095459441521, 0.6772418528991233, 2.7095007932612227, 1.035676432509858, -1.9007488894240852, 2.1537811578774573, 2.1046220930364186, -1.3951358153756375, 2.0488801313036813, 1.0687217953076442, -0.4333646755053336, 1.8337399655470168, 1.6797254293445434, -0.6223863864376303, 0.3841862565494326, 1.9072987751855848, 1.4791813557220972, 1.1021624756441328, 3.1928370133336488, 2.139981654317573, 2.2198987899638074, 1.3279494337218638]|-1273.7675115048355110|      8.00000000|[891, 126, 9, 72]                                                          |  | used linear model with 113 points | iterate success | actual_k=2
      10|[1.336796315165884, -2.266348957511201, -1.2537030696367264, -1.451381960597393, 1.1132700020777881, 1.2201932343940762, -0.7324475943001456, 0.977100092752071, -0.668182008107135, -0.5179548303388568, 0.3302323135784146, 0.1008699248867072, -1.135184362162327, 0.7618197919513345, 1.0153542822899961, -0.8267285741065302, -0.9179030736142832, 1.7067106066000302, -0.9200379418920596, 0.3374698049744286, -1.043186159640208, 1.3364942789166099, 1.4436533397690858, 1.500763354359997, 2.7501652065281483, 1.5974324751876736, -0.6593914183957649, -1.6840357232623888, 0.5745789324789362, 2.085423614192119, 0.0086566279373806, 1.4169057075417475, 0.9356437086119659, 1.5369867955466587, 0.8209736113713628, 1.06919696400789, 0.9257021131311687, 1.0831962913532467, 0.4864896938918111, -2.531820203689549, 0.4403128749868066, 2.156504743681628, -0.5390080042397982, 0.8193634352424102, 1.3641879817581475, 1.217356114455369, 1.3572388248511664, 2.1864315808264925, 1.3994815237532878, 0.677122872478745, 0.3775587085412226, 0.2537642260364898, 1.2267433767006877, -0.6683451104775789, 3.0972817199321314, -1.194799275385245, 2.7802070716849037, 2.7532282429918924, -1.3875065425879323, 0.0354625635387117, 1.7805903049781477, 0.6167672258180209, -1.2527377608494827, 0.1659743244560979, 1.5064687401034118, 2.1765201613176295, -2.022397838337035, 1.3500542477559698, 0.4694570814997167, 1.3758306166299388, 1.7075637407142819, 1.3313098944139574, 0.9190297894227496, 1.6157898308240768, 1.0248158280306943, 1.6608527655633236, 0.9841758493532364, 0.6706802200257559, 1.928095459441521, 0.6772418528991233, 2.7095007932612227, 1.035676432509858, -1.9007488894240852, 2.1537811578774573, 2.1046220930364186, -1.3951358153756375, 2.0488801313036813, 1.0687217953076442, -0.4333646755053336, 1.8337399655470168, 1.6797254293445434, -0.6223863864376303, 0.3841862565494326, 1.9072987751855848, 1.4791813557220972, 1.1021624756441328, 3.1928370133336488, 2.139981654317573, 2.2198987899638074, 1.3279494337218638]|-1273.7675115048355110|      4.00000000|[990, 140, 10, 80]                                                         |  | used linear model with 113 points | iterate failure | actual_k=2
      11|[1.336796315165884, -2.266348957511201, -1.2537030696367264, -1.451381960597393, 1.1132700020777881, 1.2201932343940762, -0.7324475943001456, 0.977100092752071, -0.668182008107135, -0.5179548303388568, 0.3302323135784146, 0.1008699248867072, -1.135184362162327, 0.7618197919513345, 1.0153542822899961, -0.8267285741065302, -0.9179030736142832, 1.7067106066000302, -0.9200379418920596, 0.3374698049744286, -1.043186159640208, 1.3364942789166099, 1.4436533397690858, 1.500763354359997, 2.7501652065281483, 1.5974324751876736, -0.6593914183957649, -1.6840357232623888, 0.5745789324789362, 2.085423614192119, 0.0086566279373806, 1.4169057075417475, 0.9356437086119659, 1.5369867955466587, 0.8209736113713628, 1.06919696400789, 0.9257021131311687, 1.0831962913532467, 0.4864896938918111, -2.531820203689549, 0.4403128749868066, 2.156504743681628, -0.5390080042397982, 0.8193634352424102, 1.3641879817581475, 1.217356114455369, 1.3572388248511664, 2.1864315808264925, 1.3994815237532878, 0.677122872478745, 0.3775587085412226, 0.2537642260364898, 1.2267433767006877, -0.6683451104775789, 3.0972817199321314, -1.194799275385245, 2.7802070716849037, 2.7532282429918924, -1.3875065425879323, 0.0354625635387117, 1.7805903049781477, 0.6167672258180209, -1.2527377608494827, 0.1659743244560979, 1.5064687401034118, 2.1765201613176295, -2.022397838337035, 1.3500542477559698, 0.4694570814997167, 1.3758306166299388, 1.7075637407142819, 1.3313098944139574, 0.9190297894227496, 1.6157898308240768, 1.0248158280306943, 1.6608527655633236, 0.9841758493532364, 0.6706802200257559, 1.928095459441521, 0.6772418528991233, 2.7095007932612227, 1.035676432509858, -1.9007488894240852, 2.1537811578774573, 2.1046220930364186, -1.3951358153756375, 2.0488801313036813, 1.0687217953076442, -0.4333646755053336, 1.8337399655470168, 1.6797254293445434, -0.6223863864376303, 0.3841862565494326, 1.9072987751855848, 1.4791813557220972, 1.1021624756441328, 3.1928370133336488, 2.139981654317573, 2.2198987899638074, 1.3279494337218638]|-1273.7675115048355110|      2.00000000|[1089, 154, 11, 88]                                                        |  | used linear model with 113 points | iterate failure | actual_k=2
