k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8]|626.0639857227841958|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8]|626.0639857227841958|      0.50000000|[106, 7, 1, 8]                                                             |  | used linear model with 113 points | iterate failure | actual_k=1
       2|[-0.8147082476683764, -0.8255066163343516, -0.8578972857641223, -0.8694858390082936, -0.8313273489210357, -0.8170757474152309, -0.784209614825734, -0.8658851306722902, -0.8068044804912649, -0.8002097333024277, -0.7688957399933247, -0.8022670477858079, -0.8254180589215885, -0.8257265321110276, -0.7933763488449435, -0.8384383520807961, -0.8292161237342341, -0.8271119367438575, -0.7459356153961552, -0.9077684607388137, -0.8082605483927464, -0.8170479226212237, -0.8390447307624516, -0.8440403699323611, -0.8823249695686812, -0.7567331398725563, -0.8380870856481611, -0.817614028981985, -0.8540401863329136, -0.880927454236245, -0.8411321197141314, -0.8443629988538789, -0.8330712115363984, -0.8550805300657385, -0.8610202913478677, -0.895220998895708, -0.8983846904516936, -0.7725546126098537, -0.8471818835001064, -0.8487565816807271, -0.8954376910372162, -0.8911166488966978, -0.8091397837938669, -0.8353584669008387, -0.7894250556096596, -0.8331715505233277, -0.8737080905992816, -0.8191755430771921, -0.8140042740353253, -0.848952025310732, -0.7483987010371208, -0.8524048812098974, -0.7199433006871808, -0.848960157881479, -0.8759163369686516, -0.7912317926518719, -0.7956542532382961, -0.7704692363694267, -0.8946368752414813, -0.9036824154114201, -0.8043698079977207, -0.7865823423140154, -0.7899425877775318, -0.8222936802069457, -0.8088869179877116, -0.7897037895698718, -0.7901530673092818, -0.8683971060576694, -0.7925929572608251, -0.8952635175930155, -0.8597633069681757, -0.8617993500891251, -0.8533682455668548, -0.8790591505343708, -0.8151469052417509, -0.8140875949502024, -0.8294128385241244, -0.8321147405938971, -0.8477559988237973, -0.8689852441986681, -0.8378607514415616, -0.8383474053078449, -0.8059804090284196, -0.8182253524892035, -0.8822119931107136, -0.7899517868682118, -0.8212111705141396, -0.7841732341150174, -0.8043531181999385, -0.8280561584886205, -0.8098651222975992, -0.8111984283281458, -0.8868791003087206, -0.8662418889777419, -0.7665461793457415, -0.8413357540189911, -0.8749255444153923, -0.8156953742533861, -0.8926152351588572, -0.8706651851565599]|571.9644583739748214|      1.00000000|[212, 14, 2, 16]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       3|[-0.8147082476683764, -0.8255066163343516, -0.8578972857641223, -0.8694858390082936, -0.8313273489210357, -0.8170757474152309, -0.784209614825734, -0.8658851306722902, -0.8068044804912649, -0.8002097333024277, -0.7688957399933247, -0.8022670477858079, -0.8254180589215885, -0.8257265321110276, -0.7933763488449435, -0.8384383520807961, -0.8292161237342341, -0.8271119367438575, -0.7459356153961552, -0.9077684607388137, -0.8082605483927464, -0.8170479226212237, -0.8390447307624516, -0.8440403699323611, -0.8823249695686812, -0.7567331398725563, -0.8380870856481611, -0.817614028981985, -0.8540401863329136, -0.880927454236245, -0.8411321197141314, -0.8443629988538789, -0.8330712115363984, -0.8550805300657385, -0.8610202913478677, -0.895220998895708, -0.8983846904516936, -0.7725546126098537, -0.8471818835001064, -0.8487565816807271, -0.8954376910372162, -0.8911166488966978, -0.8091397837938669, -0.8353584669008387, -0.7894250556096596, -0.8331715505233277, -0.8737080905992816, -0.8191755430771921, -0.8140042740353253, -0.848952025310732, -0.7483987010371208, -0.8524048812098974, -0.7199433006871808, -0.848960157881479, -0.8759163369686516, -0.7912317926518719, -0.7956542532382961, -0.7704692363694267, -0.8946368752414813, -0.9036824154114201, -0.8043698079977207, -0.7865823423140154, -0.7899425877775318, -0.8222936802069457, -0.8088869179877116, -0.7897037895698718, -0.7901530673092818, -0.8683971060576694, -0.7925929572608251, -0.8952635175930155, -0.8597633069681757, -0.8617993500891251, -0.8533682455668548, -0.8790591505343708, -0.8151469052417509, -0.8140875949502024, -0.8294128385241244, -0.8321147405938971, -0.8477559988237973, -0.8689852441986681, -0.8378607514415616, -0.8383474053078449, -0.8059804090284196, -0.8182253524892035, -0.8822119931107136, -0.7899517868682118, -0.8212111705141396, -0.7841732341150174, -0.8043531181999385, -0.8280561584886205, -0.8098651222975992, -0.8111984283281458, -0.8868791003087206, -0.8662418889777419, -0.7665461793457415, -0.8413357540189911, -0.8749255444153923, -0.8156953742533861, -0.8926152351588572, -0.8706651851565599]|571.9644583739748214|      0.50000000|[318, 21, 3, 24]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       4|[-0.8226179607313516, -0.7970093635207415, -0.8419644990771048, -0.8504709696590874, -0.8766712323433202, -0.8638608516118161, -0.8671170650013484, -0.8727036812606824, -0.799180136692552, -0.8343642221639537, -0.8152624658429918, -0.807747383736438, -0.8965223052561379, -0.8140625028044868, -0.8761828091651557, -0.8541881181647064, -0.8450089714023546, -0.8839748113232724, -0.8840983075263849, -0.9145773957584591, -0.779671091964685, -0.8848378975657408, -0.8855437929436216, -0.8405101134956375, -0.9428426564799541, -0.8489268264658631, -0.8989865706438398, -0.842651001032725, -0.8550674675327277, -0.9337564708615727, -0.8294577822305877, -0.9018460992572847, -0.8471622414890909, -0.9136505719442289, -0.9099188006450691, -0.9118304690317078, -0.9462743009310217, -0.8152238477602602, -0.8273037371832695, -0.8302826521735732, -0.8606721411508181, -0.9433009120696274, -0.7854734426059878, -0.8833899583869066, -0.9337519028716283, -0.8744471209062794, -0.8895174631704804, -0.8617359955275895, -0.8521690121850907, -0.9547195033302793, -0.7985427742883467, -0.8489837630810623, -0.7554210750553287, -0.82434546978643, -0.9372240680545186, -0.7761475023459455, -0.776036797128728, -0.8302976791447779, -0.9387454159332775, -0.9508186758151628, -0.8211818666100436, -0.8229123229080293, -0.7770021456014196, -0.8895730453210148, -0.7835389045870162, -0.8757239709289814, -0.7747895193701686, -0.8847158592644966, -0.8705802451289515, -0.9476569521538059, -0.8888791110172679, -0.9334791916161956, -0.895592343706284, -0.9791486338865552, -0.8489408096083436, -0.7706735070034347, -0.8151510548336854, -0.8499818853697068, -0.8705512343420415, -0.9562499454674341, -0.8227763459976996, -0.8067125246996625, -0.7863137633153288, -0.8928246279394091, -0.8900269137108229, -0.8226825526063085, -0.8606801241713896, -0.8683008228720981, -0.8592993388094253, -0.8739895200855411, -0.8341789590074323, -0.8114890807322087, -0.8528713910515129, -0.8882404720944314, -0.8124234726260338, -0.8851903316835288, -0.9144870728052328, -0.8878778465547408, -0.9583383829062668, -0.9373379797859458]|521.6857418610111381|      1.00000000|[424, 28, 4, 32]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       5|[-0.8226179607313516, -0.7970093635207415, -0.8419644990771048, -0.8504709696590874, -0.8766712323433202, -0.8638608516118161, -0.8671170650013484, -0.8727036812606824, -0.799180136692552, -0.8343642221639537, -0.8152624658429918, -0.807747383736438, -0.8965223052561379, -0.8140625028044868, -0.8761828091651557, -0.8541881181647064, -0.8450089714023546, -0.8839748113232724, -0.8840983075263849, -0.9145773957584591, -0.779671091964685, -0.8848378975657408, -0.8855437929436216, -0.8405101134956375, -0.9428426564799541, -0.8489268264658631, -0.8989865706438398, -0.842651001032725, -0.8550674675327277, -0.9337564708615727, -0.8294577822305877, -0.9018460992572847, -0.8471622414890909, -0.9136505719442289, -0.9099188006450691, -0.9118304690317078, -0.9462743009310217, -0.8152238477602602, -0.8273037371832695, -0.8302826521735732, -0.8606721411508181, -0.9433009120696274, -0.7854734426059878, -0.8833899583869066, -0.9337519028716283, -0.8744471209062794, -0.8895174631704804, -0.8617359955275895, -0.8521690121850907, -0.9547195033302793, -0.7985427742883467, -0.8489837630810623, -0.7554210750553287, -0.82434546978643, -0.9372240680545186, -0.7761475023459455, -0.776036797128728, -0.8302976791447779, -0.9387454159332775, -0.9508186758151628, -0.8211818666100436, -0.8229123229080293, -0.7770021456014196, -0.8895730453210148, -0.7835389045870162, -0.8757239709289814, -0.7747895193701686, -0.8847158592644966, -0.8705802451289515, -0.9476569521538059, -0.8888791110172679, -0.9334791916161956, -0.895592343706284, -0.9791486338865552, -0.8489408096083436, -0.7706735070034347, -0.8151510548336854, -0.8499818853697068, -0.8705512343420415, -0.9562499454674341, -0.8227763459976996, -0.8067125246996625, -0.7863137633153288, -0.8928246279394091, -0.8900269137108229, -0.8226825526063085, -0.8606801241713896, -0.8683008228720981, -0.8592993388094253, -0.8739895200855411, -0.8341789590074323, -0.8114890807322087, -0.8528713910515129, -0.8882404720944314, -0.8124234726260338, -0.8851903316835288, -0.9144870728052328, -0.8878778465547408, -0.9583383829062668, -0.9373379797859458]|521.6857418610111381|      0.50000000|[530, 35, 5, 40]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       6|[-0.846592124838325, -0.816852640468577, -0.8818755415486274, -0.8516507670386363, -0.9428562959855057, -0.9742690120697004, -0.9747589357623766, -0.961877948260196, -0.7854229420886626, -0.8147827099248011, -0.8336012860827035, -0.8627393733219174, -0.8361019676350979, -0.8183008107567274, -0.8624953172861733, -0.884179118647551, -0.9124425103245588, -0.903898958455976, -0.9183358615079772, -1.039542966501052, -0.7676951343780319, -0.8718051795488634, -0.8666546190334422, -0.8156407235723536, -0.9021140868328676, -0.9114012883386456, -1.0014439183815083, -0.8956543338376174, -0.8890266432303002, -0.9336806849460244, -0.8715153582801551, -0.8910995882451164, -0.8972081073763709, -0.8773265687002335, -0.9130626380095676, -0.9226622424199967, -0.9604183567128374, -0.8769799575215055, -0.9125872616708405, -0.8470199460155786, -0.8844422732416957, -0.9437146500885603, -0.8163961454149702, -0.9285677600086193, -0.9946113675472138, -0.8592918338360859, -1.0126396123389, -0.8790141107222436, -0.8279736411433983, -0.8285994964073575, -0.8595341747635878, -0.8162286855867286, -0.7629382576293886, -0.8579335814619842, -0.947429221311139, -0.8730684526163739, -0.780923798342655, -0.8389350824335987, -0.9322565577239548, -1.0172186202772346, -0.8756770646685489, -0.8528541527566313, -0.8395647060743896, -0.8697985883258699, -0.8074374421166534, -0.9691613910940415, -0.8695094904381429, -0.9147577957368871, -0.9161648837486907, -0.954387108257191, -0.9501504596578016, -0.9336357723110126, -0.9140660500894201, -0.9494399386798648, -0.8524767436488067, -0.7716507442762702, -0.8208788589086332, -0.8575332803515355, -0.9025750365812877, -0.9349823788665749, -0.7617290450747407, -0.8298849857942491, -0.8123466117729775, -0.8955281385390654, -0.8524712366039917, -0.9011942652005853, -0.8711814452297681, -0.9205122033264272, -1.0039080341345492, -0.8517379092490336, -0.8651363920145834, -0.8120459356715197, -0.8653839521554821, -0.8801960736066063, -0.8507209911656533, -0.862887474906179, -0.9195488305202758, -0.8886003473702482, -0.8909611953539588, -0.8902541123226522]|494.3327237845780360|      1.00000000|[636, 42, 6, 48]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       7|[-0.846592124838325, -0.816852640468577, -0.8818755415486274, -0.8516507670386363, -0.9428562959855057, -0.9742690120697004, -0.9747589357623766, -0.961877948260196, -0.7854229420886626, -0.8147827099248011, -0.8336012860827035, -0.8627393733219174, -0.8361019676350979, -0.8183008107567274, -0.8624953172861733, -0.884179118647551, -0.9124425103245588, -0.903898958455976, -0.9183358615079772, -1.039542966501052, -0.7676951343780319, -0.8718051795488634, -0.8666546190334422, -0.8156407235723536, -0.9021140868328676, -0.9114012883386456, -1.0014439183815083, -0.8956543338376174, -0.8890266432303002, -0.9336806849460244, -0.8715153582801551, -0.8910995882451164, -0.8972081073763709, -0.8773265687002335, -0.9130626380095676, -0.9226622424199967, -0.9604183567128374, -0.8769799575215055, -0.9125872616708405, -0.8470199460155786, -0.8844422732416957, -0.9437146500885603, -0.8163961454149702, -0.9285677600086193, -0.9946113675472138, -0.8592918338360859, -1.0126396123389, -0.8790141107222436, -0.8279736411433983, -0.8285994964073575, -0.8595341747635878, -0.8162286855867286, -0.7629382576293886, -0.8579335814619842, -0.947429221311139, -0.8730684526163739, -0.780923798342655, -0.8389350824335987, -0.9322565577239548, -1.0172186202772346, -0.8756770646685489, -0.8528541527566313, -0.8395647060743896, -0.8697985883258699, -0.8074374421166534, -0.9691613910940415, -0.8695094904381429, -0.9147577957368871, -0.9161648837486907, -0.954387108257191, -0.9501504596578016, -0.9336357723110126, -0.9140660500894201, -0.9494399386798648, -0.8524767436488067, -0.7716507442762702, -0.8208788589086332, -0.8575332803515355, -0.9025750365812877, -0.9349823788665749, -0.7617290450747407, -0.8298849857942491, -0.8123466117729775, -0.8955281385390654, -0.8524712366039917, -0.9011942652005853, -0.8711814452297681, -0.9205122033264272, -1.0039080341345492, -0.8517379092490336, -0.8651363920145834, -0.8120459356715197, -0.8653839521554821, -0.8801960736066063, -0.8507209911656533, -0.862887474906179, -0.9195488305202758, -0.8886003473702482, -0.8909611953539588, -0.8902541123226522]|494.3327237845780360|      0.50000000|[742, 49, 7, 56]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       8|[-0.806149188570592, -0.8723431922989916, -0.831823404847653, -0.8857894143769381, -0.9258029223810104, -0.9197100131855652, -0.9694754526772794, -1.0314415130556025, -0.7920497114759818, -0.8261672747701916, -0.80751317555315, -0.9146756035535459, -0.8585065661998568, -0.8347237757555265, -0.9215316677568262, -0.8757363185163074, -0.9594548283246072, -0.8795835036937261, -0.9445282996484952, -0.9866441629532354, -0.830042158108574, -0.8908995137821545, -0.9209928244557277, -0.8453636454723447, -0.8424728441505298, -0.8841077862954968, -0.9725333504441337, -1.0247588774413556, -0.8641807122068799, -0.8860135610413429, -0.8864251183197461, -0.9049944105298428, -0.9389638605029957, -0.8787697863241297, -0.9242299796859349, -0.8318971760828967, -1.0023582636966635, -0.9172836702907753, -0.9363832481369614, -0.8811123212945353, -0.8752633158468968, -0.9297565985068692, -0.8948223682834344, -0.8988371830622561, -0.9637992852327881, -0.9090399835930951, -1.0380801601234755, -0.9178141240158656, -0.8701908446724362, -0.8272788837654217, -0.8468921287203544, -0.8846840210213383, -0.8034293096335738, -0.8990895150878173, -0.9410172216611604, -0.8708091504860888, -0.8606957575188717, -0.8865853610244113, -0.9694598095616048, -1.0615594632492038, -0.8764654751693672, -0.8185647038216497, -0.9154100485040566, -0.9281422295719439, -0.913155757397268, -1.0488005987914317, -0.9200907300849183, -0.9988489272717138, -0.952980215162007, -0.954292987538018, -1.052065813264731, -0.9171265397848173, -0.9443415027586376, -0.9907088939512324, -0.8407522586432958, -0.8397524558940553, -0.8529444376769721, -0.8784382732805678, -0.944967499266519, -0.9478490643155774, -0.8007146680888277, -0.8999432859166671, -0.8789499180173606, -0.8670140154273785, -0.8853413409100529, -0.931107524132812, -0.8711985431059979, -0.9326618778660121, -0.9844200681891808, -0.9681327675531965, -0.7784390146496297, -0.8885164177642473, -0.9517569262086574, -0.9704838731498455, -0.8423057128134607, -0.9469343146449072, -0.9640056852135422, -0.9394660549099989, -0.9177222515410954, -0.9713320192226443]|464.9227434285953109|      1.00000000|[848, 56, 8, 64]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       9|[-0.806149188570592, -0.8723431922989916, -0.831823404847653, -0.8857894143769381, -0.9258029223810104, -0.9197100131855652, -0.9694754526772794, -1.0314415130556025, -0.7920497114759818, -0.8261672747701916, -0.80751317555315, -0.9146756035535459, -0.8585065661998568, -0.8347237757555265, -0.9215316677568262, -0.8757363185163074, -0.9594548283246072, -0.8795835036937261, -0.9445282996484952, -0.9866441629532354, -0.830042158108574, -0.8908995137821545, -0.9209928244557277, -0.8453636454723447, -0.8424728441505298, -0.8841077862954968, -0.9725333504441337, -1.0247588774413556, -0.8641807122068799, -0.8860135610413429, -0.8864251183197461, -0.9049944105298428, -0.9389638605029957, -0.8787697863241297, -0.9242299796859349, -0.8318971760828967, -1.0023582636966635, -0.9172836702907753, -0.9363832481369614, -0.8811123212945353, -0.8752633158468968, -0.9297565985068692, -0.8948223682834344, -0.8988371830622561, -0.9637992852327881, -0.9090399835930951, -1.0380801601234755, -0.9178141240158656, -0.8701908446724362, -0.8272788837654217, -0.8468921287203544, -0.8846840210213383, -0.8034293096335738, -0.8990895150878173, -0.9410172216611604, -0.8708091504860888, -0.8606957575188717, -0.8865853610244113, -0.9694598095616048, -1.0615594632492038, -0.8764654751693672, -0.8185647038216497, -0.9154100485040566, -0.9281422295719439, -0.913155757397268, -1.0488005987914317, -0.9200907300849183, -0.9988489272717138, -0.952980215162007, -0.954292987538018, -1.052065813264731, -0.9171265397848173, -0.9443415027586376, -0.9907088939512324, -0.8407522586432958, -0.8397524558940553, -0.8529444376769721, -0.8784382732805678, -0.944967499266519, -0.9478490643155774, -0.8007146680888277, -0.8999432859166671, -0.8789499180173606, -0.8670140154273785, -0.8853413409100529, -0.931107524132812, -0.8711985431059979, -0.9326618778660121, -0.9844200681891808, -0.9681327675531965, -0.7784390146496297, -0.8885164177642473, -0.9517569262086574, -0.9704838731498455, -0.8423057128134607, -0.9469343146449072, -0.9640056852135422, -0.9394660549099989, -0.9177222515410954, -0.9713320192226443]|464.9227434285953109|      0.50000000|[954, 63, 9, 72]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
      10|[-0.7744971543691268, -0.9500099986116795, -0.8458571023475852, -0.8888837532789474, -0.9738038780313469, -0.9407151825217566, -1.0196065609746916, -1.0979382548474819, -0.8597745118007752, -0.9061345218252739, -0.8428965664980744, -0.9027288551017679, -0.9364357036033922, -0.8821279506344772, -0.9090265992594442, -0.906561661807543, -0.9783424304681811, -0.9278496970990125, -0.9676852233755769, -0.9353868727093064, -0.8822337836319194, -0.938669681842418, -0.9230193087928211, -0.8570345315507579, -0.818137792249839, -1.0091788127583492, -0.963136916717275, -0.9737246956038211, -0.8155531397120979, -0.9678965179232374, -0.9529737386903713, -0.9143032852646282, -0.9281835401640218, -0.9217402685983445, -0.947617392706571, -0.8811831123525958, -0.9860107360881989, -1.01449285558838, -0.9516535925122627, -0.932963343022198, -0.8557432028964893, -0.9211423587458846, -0.9525893841335797, -0.9181283032460957, -0.95304715624557, -0.9950964102233395, -0.9696843771671756, -0.9008193186217949, -0.9685647747713367, -0.8088491060032579, -0.8171709458771201, -0.8363988543842669, -0.8724345617293084, -0.9392778565893052, -0.944919567215591, -0.8522164339457681, -0.868621172383764, -0.9164674943938983, -0.9224263594088812, -1.0685008375900675, -0.9114997420627561, -0.8960711272252178, -0.9062063034842038, -0.9155893577879799, -0.9169470838667636, -1.012512200923076, -0.8771004168019976, -1.0442063718498362, -0.88067489747344, -0.8953188296388647, -1.1141572299154732, -0.9375217311790898, -0.9716609983948435, -0.9945725687109852, -0.8502610261311387, -0.8296361210567317, -0.8510087911002772, -0.8790037962514278, -1.0153516045392164, -0.9561949055525629, -0.8933405584692027, -0.8417285330298864, -0.9088466990717324, -0.9179479197265218, -1.0100771797018637, -0.981623060732095, -0.9315907055404459, -0.9602895422257729, -0.9900287570695432, -0.9856597250552788, -0.8575472887945219, -0.9179081948033105, -0.9929793859970492, -1.0440168159444654, -0.9379935396844458, -0.8981883633495085, -1.0317063646174573, -0.8821200468362388, -0.9952425384944482, -0.9444837860193641]|446.7973096906705450|      1.00000000|[1060, 70, 10, 80]                                                         |  | used linear model with 113 points | iterate success | actual_k=1
      11|[-0.7744971543691268, -0.9500099986116795, -0.8458571023475852, -0.8888837532789474, -0.9738038780313469, -0.9407151825217566, -1.0196065609746916, -1.0979382548474819, -0.8597745118007752, -0.9061345218252739, -0.8428965664980744, -0.9027288551017679, -0.9364357036033922, -0.8821279506344772, -0.9090265992594442, -0.906561661807543, -0.9783424304681811, -0.9278496970990125, -0.9676852233755769, -0.9353868727093064, -0.8822337836319194, -0.938669681842418, -0.9230193087928211, -0.8570345315507579, -0.818137792249839, -1.0091788127583492, -0.963136916717275, -0.9737246956038211, -0.8155531397120979, -0.9678965179232374, -0.9529737386903713, -0.9143032852646282, -0.9281835401640218, -0.9217402685983445, -0.947617392706571, -0.8811831123525958, -0.9860107360881989, -1.01449285558838, -0.9516535925122627, -0.932963343022198, -0.8557432028964893, -0.9211423587458846, -0.9525893841335797, -0.9181283032460957, -0.95304715624557, -0.9950964102233395, -0.9696843771671756, -0.9008193186217949, -0.9685647747713367, -0.8088491060032579, -0.8171709458771201, -0.8363988543842669, -0.8724345617293084, -0.9392778565893052, -0.944919567215591, -0.8522164339457681, -0.868621172383764, -0.9164674943938983, -0.9224263594088812, -1.0685008375900675, -0.9114997420627561, -0.8960711272252178, -0.9062063034842038, -0.9155893577879799, -0.9169470838667636, -1.012512200923076, -0.8771004168019976, -1.0442063718498362, -0.88067489747344, -0.8953188296388647, -1.1141572299154732, -0.9375217311790898, -0.9716609983948435, -0.9945725687109852, -0.8502610261311387, -0.8296361210567317, -0.8510087911002772, -0.8790037962514278, -1.0153516045392164, -0.9561949055525629, -0.8933405584692027, -0.8417285330298864, -0.9088466990717324, -0.9179479197265218, -1.0100771797018637, -0.981623060732095, -0.9315907055404459, -0.9602895422257729, -0.9900287570695432, -0.9856597250552788, -0.8575472887945219, -0.9179081948033105, -0.9929793859970492, -1.0440168159444654, -0.9379935396844458, -0.8981883633495085, -1.0317063646174573, -0.8821200468362388, -0.9952425384944482, -0.9444837860193641]|446.7973096906705450|      0.50000000|[1166, 77, 11, 88]                                                         |  | used linear model with 113 points | iterate failure | actual_k=1
