k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.50000000|[181, 12, 0, 3]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 121 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.25000000|[361, 24, 0, 6]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 121 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.12500000|[541, 36, 0, 9]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 121 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.06250000|[721, 48, 0, 12]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 121 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.03125000|[901, 60, 0, 15]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 121 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[4.135870070559322, 0.0326365931413204, 0.1752822044234111, 0.0200001030314576, 1.6540641906931222, 0.0268939130406312, 1.1959338362194192, 0.0258270493471855, 0.2907421705024144, 0.0213307416480863, 0.3234073766894574, 0.0217065211905833, 0.0802331028517437, 0.0165303243081604, 0.2621692570277009, 0.021280313705053, 1.396276242991392, 0.0240141705788705, 1.171659072969078, 0.0238786267463761, 0.0898472057828817, 0.0202665367107745, 0.1235781285959758, 0.0208737160979652, 0.3032068067291663, 0.0219703463629859, 0.1079760141938033, 0.0187705059873797, 0.1122769945191697, 0.0190747562238868, 0.5472033134495682, 0.0181851157048077, 0.0007671130353196, 0.0221719073002713, 0.0957743902173372, 0.0198117361767985, 0.1099367691039922, 0.0155028036842474, 0.0366840848825281, 0.0182297150127407, 0.1030429205244888, 0.0197381353890661, 0.2819559398632056, 0.0219976379651694, 0.4238377785625951, 0.0215851452638123, 0.1582765303827117, 0.0154241435704454, 0.0702389882644274, 0.0236460592521674, 0.3162166469295961, 0.0205678804493113, 0.1457167433661013, 0.0151577087547497, 0.2892887744134769, 0.0186178017759596, 0.0572092210875725, 0.0155626682626164, 0.1520049091618643, 0.0241759147771933, 0.1861701434290651, 0.0211862221579734, 0.1497139551125921, 0.0219320651388332, 0.3908424026426597, 0.0215104700637658]|194864.4062500000000000|      0.06250000|[1021, 68, 0, 17]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
       7|[4.135870070559322, 0.0326365931413204, 0.1752822044234111, 0.0200001030314576, 1.6540641906931222, 0.0268939130406312, 1.1959338362194192, 0.0258270493471855, 0.2907421705024144, 0.0213307416480863, 0.3234073766894574, 0.0217065211905833, 0.0802331028517437, 0.0165303243081604, 0.2621692570277009, 0.021280313705053, 1.396276242991392, 0.0240141705788705, 1.171659072969078, 0.0238786267463761, 0.0898472057828817, 0.0202665367107745, 0.1235781285959758, 0.0208737160979652, 0.3032068067291663, 0.0219703463629859, 0.1079760141938033, 0.0187705059873797, 0.1122769945191697, 0.0190747562238868, 0.5472033134495682, 0.0181851157048077, 0.0007671130353196, 0.0221719073002713, 0.0957743902173372, 0.0198117361767985, 0.1099367691039922, 0.0155028036842474, 0.0366840848825281, 0.0182297150127407, 0.1030429205244888, 0.0197381353890661, 0.2819559398632056, 0.0219976379651694, 0.4238377785625951, 0.0215851452638123, 0.1582765303827117, 0.0154241435704454, 0.0702389882644274, 0.0236460592521674, 0.3162166469295961, 0.0205678804493113, 0.1457167433661013, 0.0151577087547497, 0.2892887744134769, 0.0186178017759596, 0.0572092210875725, 0.0155626682626164, 0.1520049091618643, 0.0241759147771933, 0.1861701434290651, 0.0211862221579734, 0.1497139551125921, 0.0219320651388332, 0.3908424026426597, 0.0215104700637658]|194864.4062500000000000|      0.03125000|[1202, 80, 1, 21]                                                          |  | trying linear partial model with 61 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[4.137792898858477, 0.0519400267279148, 0.1748977954940798, 0.0218174181287586, 1.6465412594415105, 0.0268830183653738, 1.195968818124554, 0.0305313461329962, 0.294544623380232, 0.0237300456328655, 0.3225743683839599, 0.0243709205078465, 0.0743658949760012, 0.014339547852565, 0.2605983948603791, 0.0175840164685281, 1.3906864549724056, 0.0256857656422421, 1.1694801537441764, 0.0249660347314949, 0.0912313352536179, 0.0174243217153651, 0.1233037556603041, 0.0265594216253667, 0.3048505968851103, 0.0209054091450024, 0.1079083986342485, 0.0159281902153497, 0.1136480212007091, 0.0161237943491447, 0.5524977942898367, 0.0201493523061467, 0.0052450012515743, 0.0251513452536354, 0.0932118252532501, 0.0210019972839649, 0.1096620685833048, 0.013155377484601, 0.0373374266032411, 0.0168252791530025, 0.1053408448418471, 0.0250926689027601, 0.2787521710678095, 0.0213571893626552, 0.4185426209980741, 0.0216300020893204, 0.1582395976584053, 0.0189857290383161, 0.0680822327630818, 0.0213676502673748, 0.3216225922162561, 0.0197923990179369, 0.1457071413980195, 0.0128828904329827, 0.2922519085558827, 0.0259877708593395, 0.059403456535838, 0.019939968332565, 0.1552040740146787, 0.0245670746890179, 0.183173461374464, 0.0208401852579652, 0.1506415564174553, 0.0212157561335355, 0.3922211945907838, 0.025117808500308]|159780.7500000000000000|      0.06250000|[1322, 88, 1, 23]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
       9|[4.137792898858477, 0.0519400267279148, 0.1748977954940798, 0.0218174181287586, 1.6465412594415105, 0.0268830183653738, 1.195968818124554, 0.0305313461329962, 0.294544623380232, 0.0237300456328655, 0.3225743683839599, 0.0243709205078465, 0.0743658949760012, 0.014339547852565, 0.2605983948603791, 0.0175840164685281, 1.3906864549724056, 0.0256857656422421, 1.1694801537441764, 0.0249660347314949, 0.0912313352536179, 0.0174243217153651, 0.1233037556603041, 0.0265594216253667, 0.3048505968851103, 0.0209054091450024, 0.1079083986342485, 0.0159281902153497, 0.1136480212007091, 0.0161237943491447, 0.5524977942898367, 0.0201493523061467, 0.0052450012515743, 0.0251513452536354, 0.0932118252532501, 0.0210019972839649, 0.1096620685833048, 0.013155377484601, 0.0373374266032411, 0.0168252791530025, 0.1053408448418471, 0.0250926689027601, 0.2787521710678095, 0.0213571893626552, 0.4185426209980741, 0.0216300020893204, 0.1582395976584053, 0.0189857290383161, 0.0680822327630818, 0.0213676502673748, 0.3216225922162561, 0.0197923990179369, 0.1457071413980195, 0.0128828904329827, 0.2922519085558827, 0.0259877708593395, 0.059403456535838, 0.019939968332565, 0.1552040740146787, 0.0245670746890179, 0.183173461374464, 0.0208401852579652, 0.1506415564174553, 0.0212157561335355, 0.3922211945907838, 0.025117808500308]|159780.7500000000000000|      0.03125000|[1502, 100, 1, 26]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 121 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[4.138478740568088, 0.0677278537784362, 0.1781728309946458, 0.0187287305657054, 1.6466510397904282, 0.0335845795807825, 1.1920771175872993, 0.0375251176063364, 0.2884117985114268, 0.0213957498232913, 0.3236636582120301, 0.023251588650185, 0.0762530760273216, 0.0092782413466194, 0.257923604704983, 0.0157559438943269, 1.3877612683760963, 0.0318908299830547, 1.168130314109072, 0.0325561461632262, 0.0923823293758274, 0.0193426218118856, 0.1199469372876049, 0.0221867705898218, 0.3003487831567694, 0.0256463162701464, 0.1090807730177545, 0.0143912521478276, 0.1100177338005186, 0.0144908725314362, 0.5555769839437837, 0.0220531720612282, 0.0098202481501308, 0.0251333770726209, 0.0927955913885354, 0.0251562697528389, 0.1031326033260288, 0.0104726033283146, 0.0388482372688886, 0.0158284933634031, 0.1085814250651752, 0.0233979940123413, 0.2765407520420535, 0.0206991405040519, 0.4202554104630956, 0.0185996220802319, 0.1543598001309196, 0.0170677096568256, 0.0687737268027182, 0.0204142813934038, 0.3218640527131288, 0.0246480399292534, 0.146170864988451, 0.0119390773727269, 0.290300884505473, 0.0280070153575153, 0.0631672057529827, 0.0221747995462813, 0.1591114329618027, 0.0232631896102248, 0.1793196402772558, 0.0207065599365194, 0.1549310268299116, 0.0199218517874898, 0.3869033295200615, 0.0296697193070506]|138784.4218750000000000|      0.06250000|[1622, 108, 1, 28]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
