k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[85, 28, 1, 8]                                                             |  | used linear model with 113 points | iterate failure | actual_k=4
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[170, 56, 2, 16]                                                           |  | used linear model with 113 points | iterate failure | actual_k=4
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[255, 84, 3, 24]                                                           |  | used linear model with 113 points | iterate failure | actual_k=4
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[340, 112, 4, 32]                                                          |  | used linear model with 113 points | iterate failure | actual_k=4
       5|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.03125000|[425, 140, 5, 40]                                                          |  | used linear model with 113 points | iterate failure | actual_k=4
       6|[1.0182173662626726, 0.0206433489821697, 1.8868079914032667, 0.0099895137583107, 0.0218518297269039, 2.001608213176967, 0.430527857506211, 0.0196296514677618, 2.117095552362458, 0.8007398611177322, 0.0224768526456701, 2.1631990270849784, 0.2215784698455826, 0.0180846859694815, 2.219720518582988, 2.6884949388560027, 0.0211112158179206, 2.2798516209166895, 0.80459967832058, 0.0194967510593944, 2.392925419982448, 2.2704461428313736, 0.0185928273911813, 2.48857380515171, 14.353469060731584, 0.0419625544816745, 2.557550114466256, 12.163309941830889, 0.0320458471727766, 2.7074621035994557, 0.275790635285829, 0.0171664482069876, 2.941403454206568, 0.2482506156321888, 0.0233723022044006, 2.9656955971310475, 1.1600715362763168, 0.020977946205236, 3.1299352718332343, 0.175383228493934, 0.0225579070062861, 3.2245945954728445, 0.1171861719387681, 0.0173765134150831, 3.2536964389330683, 3.74953401075542, 0.0219783090137697, 3.3836805867885174, 0.8320522973746308, 0.0201862564804657, 3.6672410401306474, 0.1616884153753476, 0.0188852314170568, 3.7198411955665125, 0.386095195779494, 0.0227662912194343, 3.830369761020408, 0.9200917815184786, 0.0177941474630721, 3.9590504984717962, 0.2567506419414798, 0.0202582729390261, 4.054443833753878, 2.0737356773101023, 0.0209711523769146, 4.17328602622042, 1.9452204610686339, 0.018327666303837, 4.431666316238757, 1.4847429913090346, 0.0213008451166491, 4.55461090907415, 0.4795975586334564, 0.0180868449282176, 4.602292600009529, 0.4951953353160072, 0.0184900903648783, 4.70508059989202, 0.3282317442328954, 0.0183274819300474, 4.799864892469563, 0.8387875982718163, 0.0196516947935485, 4.967695991805126, 0.4590145770176637, 0.0191470940730119, 5.396769833012908, 0.4896965480110137, 0.0179670540446862, 5.418187723058086, 0.9866617854625223, 0.0186598491595836, 2.589075804348104, -0.0164423336541695, 0.0197344460980279, 3.861866007838898, 0.2663384604291211, 0.0236764144697377, 5.197876254569273]|2696422.1563285831362009|      0.06250000|[510, 168, 6, 48]                                                          |  | used linear model with 113 points | iterate success | actual_k=4
       7|[1.0204406773463974, 0.024556733835516, 1.8769440010438063, 0.0166485022677311, 0.0192624817739677, 2.004825016275976, 0.4359006697755581, 0.0230911550779715, 2.1124359501512737, 0.808085822718916, 0.0213071760067305, 2.1664751362443986, 0.2283111338725013, 0.0193169222120794, 2.2204622785821537, 2.6886194405155135, 0.0264429464011797, 2.2772201208482525, 0.8041357591370817, 0.024217156310991, 2.3834467510302138, 2.272209676655733, 0.023049930359558, 2.485822531143218, 14.37246120594909, 0.0591432670567064, 2.5488497773505268, 12.160619640253824, 0.0535090060197383, 2.711235715506873, 0.2731760433264074, 0.0197229644063919, 2.945327717211665, 0.2523684925519409, 0.0352110090526507, 2.969035456618244, 1.1569666394908025, 0.024426897347537, 3.136561303411237, 0.1782717010225257, 0.019110264566232, 3.2192789097848857, 0.1168673659346368, 0.0243469979186903, 3.2495982025347074, 3.7474004729840997, 0.0190927400006639, 3.375250049145672, 0.8317422375456583, 0.0317993057567961, 3.67171168585161, 0.1541359003394457, 0.0145816372767743, 3.720405215149629, 0.3884401082192906, 0.0167086367149939, 3.8307645142266775, 0.9185504820413843, 0.0145830145155184, 3.9599689377661718, 0.271063586423891, 0.0252073190401701, 4.066897465841368, 2.0747082047858227, 0.0234310808239611, 4.171792752384089, 1.9486614814834715, 0.0170941907734938, 4.429991009024727, 1.4747058500012444, 0.019428212387175, 4.552892962189054, 0.4816950132924682, 0.0211352344861551, 4.601905553437287, 0.4945790825727531, 0.0197740307016461, 4.710260541415688, 0.3378777891028283, 0.024457966907503, 4.808299375148118, 0.8459957930314301, 0.0213074205364868, 4.971674384904836, 0.4501621286535232, 0.0214552775353446, 5.391222288710264, 0.4888137759967331, 0.0153897025204264, 5.413344528110719, 0.9862237552839456, 0.0213532217342541, 2.6009508183366763, -0.0061109957327025, 0.0258472497084696, 3.8664383672521705, 0.2628341017133207, 0.0225659612527224, 5.208259874532807]|2172660.2492532031610608|      0.12500000|[595, 196, 7, 56]                                                          |  | used linear model with 113 points | iterate success | actual_k=4
       8|[1.0204406773463974, 0.024556733835516, 1.8769440010438063, 0.0166485022677311, 0.0192624817739677, 2.004825016275976, 0.4359006697755581, 0.0230911550779715, 2.1124359501512737, 0.808085822718916, 0.0213071760067305, 2.1664751362443986, 0.2283111338725013, 0.0193169222120794, 2.2204622785821537, 2.6886194405155135, 0.0264429464011797, 2.2772201208482525, 0.8041357591370817, 0.024217156310991, 2.3834467510302138, 2.272209676655733, 0.023049930359558, 2.485822531143218, 14.37246120594909, 0.0591432670567064, 2.5488497773505268, 12.160619640253824, 0.0535090060197383, 2.711235715506873, 0.2731760433264074, 0.0197229644063919, 2.945327717211665, 0.2523684925519409, 0.0352110090526507, 2.969035456618244, 1.1569666394908025, 0.024426897347537, 3.136561303411237, 0.1782717010225257, 0.019110264566232, 3.2192789097848857, 0.1168673659346368, 0.0243469979186903, 3.2495982025347074, 3.7474004729840997, 0.0190927400006639, 3.375250049145672, 0.8317422375456583, 0.0317993057567961, 3.67171168585161, 0.1541359003394457, 0.0145816372767743, 3.720405215149629, 0.3884401082192906, 0.0167086367149939, 3.8307645142266775, 0.9185504820413843, 0.0145830145155184, 3.9599689377661718, 0.271063586423891, 0.0252073190401701, 4.066897465841368, 2.0747082047858227, 0.0234310808239611, 4.171792752384089, 1.9486614814834715, 0.0170941907734938, 4.429991009024727, 1.4747058500012444, 0.019428212387175, 4.552892962189054, 0.4816950132924682, 0.0211352344861551, 4.601905553437287, 0.4945790825727531, 0.0197740307016461, 4.710260541415688, 0.3378777891028283, 0.024457966907503, 4.808299375148118, 0.8459957930314301, 0.0213074205364868, 4.971674384904836, 0.4501621286535232, 0.0214552775353446, 5.391222288710264, 0.4888137759967331, 0.0153897025204264, 5.413344528110719, 0.9862237552839456, 0.0213532217342541, 2.6009508183366763, -0.0061109957327025, 0.0258472497084696, 3.8664383672521705, 0.2628341017133207, 0.0225659612527224, 5.208259874532807]|2172660.2492532031610608|      0.06250000|[680, 224, 8, 64]                                                          |  | used linear model with 113 points | iterate failure | actual_k=4
       9|[1.0249562855936207, 0.0217378572759777, 1.87391882395466, 0.0208441082233074, 0.0272436371119547, 2.001541129963395, 0.4410368431688174, 0.0214760318969314, 2.107412924622114, 0.8123039570936504, 0.0278401453497137, 2.170605783079807, 0.220650015395046, 0.0165348503550501, 2.2079552192551364, 2.6906061418576166, 0.0395380939723213, 2.274920655412417, 0.8099978564797439, 0.0257137435490833, 2.381696520313206, 2.2760483245944676, 0.0284416344034028, 2.4739042053636395, 14.374236544184244, 0.0696286587997145, 2.5373749372499588, 12.16642929548336, 0.0686516313959039, 2.7090110329848254, 0.2683970637848971, 0.0236677596344375, 2.944220721586089, 0.2506487779048155, 0.0335222796199287, 2.9637300070676593, 1.159731234339694, 0.0379007405280181, 3.138759903538876, 0.1746999401716564, 0.0260562969798189, 3.218271198616365, 0.1072364107421263, 0.0171680916828746, 3.2493582845285247, 3.7478407612383364, 0.0384676964763916, 3.3782548824662215, 0.8292826241406327, 0.0225673567300667, 3.67314352268565, 0.162526180941169, 0.0149670182627548, 3.719589191926795, 0.3824034875553405, 0.0182878028705346, 3.830394342883867, 0.9165547791264346, 0.0142390306107066, 3.9610041649594634, 0.2647451157269237, 0.0365801407340006, 4.072786273165103, 2.0725383373350708, 0.01927570076348, 4.1741517519675755, 1.9552276501126558, 0.0271415420089669, 4.417455999271049, 1.4728504739079025, 0.0222325701088214, 4.55413839700033, 0.4757210695988776, 0.0263673237439498, 4.604799256795205, 0.4946238508531022, 0.020159935883863, 4.716329648665336, 0.3479502353399738, 0.01295713537753, 4.80314905317939, 0.8535449436842855, 0.0229049327285469, 4.9776777152672205, 0.4482826347242254, 0.0357360852329478, 5.3933097747336864, 0.4864981957019587, 0.0125458761485597, 5.411347992760809, 0.9947188544843403, 0.022075043749062, 2.5959443465802217, 0.0011647903996936, 0.0270096730095296, 3.8730129046244506, 0.2621789735097384, 0.0216124669353573, 5.208444948812386]|1901863.8973305211402476|      0.12500000|[765, 252, 9, 72]                                                          |  | used linear model with 113 points | iterate success | actual_k=4
      10|[1.0249562855936207, 0.0217378572759777, 1.87391882395466, 0.0208441082233074, 0.0272436371119547, 2.001541129963395, 0.4410368431688174, 0.0214760318969314, 2.107412924622114, 0.8123039570936504, 0.0278401453497137, 2.170605783079807, 0.220650015395046, 0.0165348503550501, 2.2079552192551364, 2.6906061418576166, 0.0395380939723213, 2.274920655412417, 0.8099978564797439, 0.0257137435490833, 2.381696520313206, 2.2760483245944676, 0.0284416344034028, 2.4739042053636395, 14.374236544184244, 0.0696286587997145, 2.5373749372499588, 12.16642929548336, 0.0686516313959039, 2.7090110329848254, 0.2683970637848971, 0.0236677596344375, 2.944220721586089, 0.2506487779048155, 0.0335222796199287, 2.9637300070676593, 1.159731234339694, 0.0379007405280181, 3.138759903538876, 0.1746999401716564, 0.0260562969798189, 3.218271198616365, 0.1072364107421263, 0.0171680916828746, 3.2493582845285247, 3.7478407612383364, 0.0384676964763916, 3.3782548824662215, 0.8292826241406327, 0.0225673567300667, 3.67314352268565, 0.162526180941169, 0.0149670182627548, 3.719589191926795, 0.3824034875553405, 0.0182878028705346, 3.830394342883867, 0.9165547791264346, 0.0142390306107066, 3.9610041649594634, 0.2647451157269237, 0.0365801407340006, 4.072786273165103, 2.0725383373350708, 0.01927570076348, 4.1741517519675755, 1.9552276501126558, 0.0271415420089669, 4.417455999271049, 1.4728504739079025, 0.0222325701088214, 4.55413839700033, 0.4757210695988776, 0.0263673237439498, 4.604799256795205, 0.4946238508531022, 0.020159935883863, 4.716329648665336, 0.3479502353399738, 0.01295713537753, 4.80314905317939, 0.8535449436842855, 0.0229049327285469, 4.9776777152672205, 0.4482826347242254, 0.0357360852329478, 5.3933097747336864, 0.4864981957019587, 0.0125458761485597, 5.411347992760809, 0.9947188544843403, 0.022075043749062, 2.5959443465802217, 0.0011647903996936, 0.0270096730095296, 3.8730129046244506, 0.2621789735097384, 0.0216124669353573, 5.208444948812386]|1901863.8973305211402476|      0.06250000|[850, 280, 10, 80]                                                         |  | used linear model with 113 points | iterate failure | actual_k=4
      11|[1.0249562855936207, 0.0217378572759777, 1.87391882395466, 0.0208441082233074, 0.0272436371119547, 2.001541129963395, 0.4410368431688174, 0.0214760318969314, 2.107412924622114, 0.8123039570936504, 0.0278401453497137, 2.170605783079807, 0.220650015395046, 0.0165348503550501, 2.2079552192551364, 2.6906061418576166, 0.0395380939723213, 2.274920655412417, 0.8099978564797439, 0.0257137435490833, 2.381696520313206, 2.2760483245944676, 0.0284416344034028, 2.4739042053636395, 14.374236544184244, 0.0696286587997145, 2.5373749372499588, 12.16642929548336, 0.0686516313959039, 2.7090110329848254, 0.2683970637848971, 0.0236677596344375, 2.944220721586089, 0.2506487779048155, 0.0335222796199287, 2.9637300070676593, 1.159731234339694, 0.0379007405280181, 3.138759903538876, 0.1746999401716564, 0.0260562969798189, 3.218271198616365, 0.1072364107421263, 0.0171680916828746, 3.2493582845285247, 3.7478407612383364, 0.0384676964763916, 3.3782548824662215, 0.8292826241406327, 0.0225673567300667, 3.67314352268565, 0.162526180941169, 0.0149670182627548, 3.719589191926795, 0.3824034875553405, 0.0182878028705346, 3.830394342883867, 0.9165547791264346, 0.0142390306107066, 3.9610041649594634, 0.2647451157269237, 0.0365801407340006, 4.072786273165103, 2.0725383373350708, 0.01927570076348, 4.1741517519675755, 1.9552276501126558, 0.0271415420089669, 4.417455999271049, 1.4728504739079025, 0.0222325701088214, 4.55413839700033, 0.4757210695988776, 0.0263673237439498, 4.604799256795205, 0.4946238508531022, 0.020159935883863, 4.716329648665336, 0.3479502353399738, 0.01295713537753, 4.80314905317939, 0.8535449436842855, 0.0229049327285469, 4.9776777152672205, 0.4482826347242254, 0.0357360852329478, 5.3933097747336864, 0.4864981957019587, 0.0125458761485597, 5.411347992760809, 0.9947188544843403, 0.022075043749062, 2.5959443465802217, 0.0011647903996936, 0.0270096730095296, 3.8730129046244506, 0.2621789735097384, 0.0216124669353573, 5.208444948812386]|1901863.8973305211402476|      0.03125000|[935, 308, 11, 88]                                                         |  | used linear model with 113 points | iterate failure | actual_k=4
