k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]                              | 51.0855557048649089|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]                              | 51.0855557048649089|      0.50000000|[29, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]                              | 51.0855557048649089|      0.25000000|[57, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[0.1224818649084477, 0.1419706137771562, 0.2856820365043926, 0.2974613354574724, 0.4745688867053505, 0.7489286617580816, 0.8331375510468692, 0.8755102906324681, 0.9376227632752591, 0.9845532315052714]| 22.8950748443603516|      0.50000000|[85, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | iterate success | actual_k=2
       4|[0.1224818649084477, 0.1419706137771562, 0.2856820365043926, 0.2974613354574724, 0.4745688867053505, 0.7489286617580816, 0.8331375510468692, 0.8755102906324681, 0.9376227632752591, 0.9845532315052714]| 22.8950748443603516|      0.25000000|[113, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[0.1224818649084477, 0.1419706137771562, 0.2856820365043926, 0.2974613354574724, 0.4745688867053505, 0.7489286617580816, 0.8331375510468692, 0.8755102906324681, 0.9376227632752591, 0.9845532315052714]| 22.8950748443603516|      0.12500000|[141, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[0.1515641863833839, 0.2121272087836353, 0.3009770436697233, 0.2662067814103201, 0.3992438670894887, 0.7957096254488882, 0.8155753243264582, 0.8585164295160842, 0.9411549432795273, 0.9977619331551806]|  8.5631303787231445|      0.25000000|[169, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       7|[0.1515641863833839, 0.2121272087836353, 0.3009770436697233, 0.2662067814103201, 0.3992438670894887, 0.7957096254488882, 0.8155753243264582, 0.8585164295160842, 0.9411549432795273, 0.9977619331551806]|  8.5631303787231445|      0.12500000|[197, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[0.1515641863833839, 0.2121272087836353, 0.3009770436697233, 0.2662067814103201, 0.3992438670894887, 0.7957096254488882, 0.8155753243264582, 0.8585164295160842, 0.9411549432795273, 0.9977619331551806]|  8.5631303787231445|      0.06250000|[225, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[0.1487936910339372, 0.2189147065442271, 0.3052981991504664, 0.2634360229598807, 0.342293320116262, 0.8079968188239728, 0.8345034595941455, 0.8601962759906423, 0.9487266394920724, 1.0014209013946935]|  4.6347904205322266|      0.12500000|[253, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      10|[0.1487936910339372, 0.2189147065442271, 0.3052981991504664, 0.2634360229598807, 0.342293320116262, 0.8079968188239728, 0.8345034595941455, 0.8601962759906423, 0.9487266394920724, 1.0014209013946935]|  4.6347904205322266|      0.06250000|[281, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      11|[0.1487936910339372, 0.2189147065442271, 0.3052981991504664, 0.2634360229598807, 0.342293320116262, 0.8079968188239728, 0.8345034595941455, 0.8601962759906423, 0.9487266394920724, 1.0014209013946935]|  4.6347904205322266|      0.03125000|[309, 44, 0, 22]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[0.1433109107522413, 0.2312585786249783, 0.3236774051712538, 0.2531540669481438, 0.3362918909225969, 0.8133327666779571, 0.8392704363596626, 0.8643865369949633, 0.9363526693187658, 0.9917912791502517]|  3.9332263469696045|      0.06250000|[337, 48, 0, 24]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      13|[0.1433109107522413, 0.2312585786249783, 0.3236774051712538, 0.2531540669481438, 0.3362918909225969, 0.8133327666779571, 0.8392704363596626, 0.8643865369949633, 0.9363526693187658, 0.9917912791502517]|  3.9332263469696045|      0.03125000|[365, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[0.153620594864164, 0.2363395129591903, 0.3243319544687828, 0.242051888851822, 0.3467858281504158, 0.8242693378335233, 0.847721878559562, 0.8573483737741046, 0.9300356810174959, 0.9736206445609972]|  3.7781043052673340|      0.06250000|[393, 56, 0, 28]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
