k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  7.9524924420125593|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6058973169281449, 0.0809335849920503]                                        |  0.6136138855810426|      2.00000000|[5, 0, 1, 2]                                                               |  | used linear model with 5 points | iterate success | actual_k=0
       2|[0.6058973169281449, 0.0809335849920503]                                        |  0.6136138855810426|      1.00000000|[10, 0, 2, 4]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       3|[0.6058973169281449, 0.0809335849920503]                                        |  0.6136138855810426|      0.50000000|[15, 0, 3, 6]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       4|[0.1752294689640712, -0.173084533908932]                                        |  0.0262072735229118|      1.00000000|[20, 0, 4, 8]                                                              |  | used linear model with 5 points | iterate success | actual_k=0
       5|[0.1752294689640712, -0.173084533908932]                                        |  0.0262072735229118|      0.50000000|[25, 0, 4, 9]                                                              |  | used linear model with 5 points | actual_k=0
       6|[0.1752294689640712, -0.173084533908932]                                        |  0.0262072735229118|      0.25000000|[29, 0, 5, 11]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       7|[0.1752294689640712, -0.173084533908932]                                        |  0.0262072735229118|      0.12500000|[34, 0, 6, 13]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       8|[0.1585790826856395, -0.0491984384955281]                                       |  0.0149012622531942|      0.25000000|[39, 0, 7, 15]                                                             |  | used linear model with 5 points | iterate success | actual_k=0
       9|[0.1585790826856395, -0.0491984384955281]                                       |  0.0149012622531942|      0.12500000|[44, 0, 8, 17]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      10|[0.1585790826856395, -0.0491984384955281]                                       |  0.0149012622531942|      0.06250000|[49, 0, 9, 19]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      11|[0.1038170602304061, -0.0793210362688364]                                       |  0.0065313010668644|      0.12500000|[54, 0, 10, 21]                                                            |  | used linear model with 5 points | iterate success | actual_k=0
